seed,scenario,cell_id,world,policy,ablation,delay,t_irrev,R,containment_strength,capture_threshold,mutation_rate,adversarial_pressure,catastrophe_severity,initial_exploit_mass_scale,initial_resource_concentration_scale,extraction_payoff_scale,interception_payoff_scale,harm_payoff_scale,exploit_mutation_bias,action_channel_cost_scale,fixed_mi_claim,permanence,collapse,capture_index,strict_zero_capture,resource_hhi,max_lineage_share,exploitative_strategy_mass,cooperative_strategy_mass,strategy_diversity,response_diversity,welfare,minimum_zone_welfare,neighbor_harm_volume,aid_interception_volume,extraction_volume,deception_level,catastrophe_recovery_rate,mutation_survival,containment_cost,false_containment,delayed_consequence_true_harm_mi,irreversible_failures,containment_events,mutation_events,selection_delta_seen,initial_exploitative_strategy_mass,exploit_payoff_total,coop_payoff_total,no_strategy_observation_asserted,capture_component_resource_concentration,capture_component_exploit_mass,capture_component_neighbor_harm,capture_component_aid_interception,capture_component_coop_loss
9923,ablation,W6_action_channel_containment,W6_mutation_corridor,action_channel_containment,no_anti_concentration,2,8,4.0,0.62,0.5,0.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0.0,0.0,0.5900423617004888,0.0,0.140664270418014,0.10660009775020618,0.4587511867105961,0.5412488132836987,0.18521047598183443,0.9750828724692231,0.9305356584036986,0.8042557959339302,0.41581703555534444,1.1637120651660253,1.495059563598644,0.15661571303620936,1.0,372,0.011854166750602893,0.0,0.020708258288501417,0,103,372,1.0,0.20190757548059338,507.09545465553936,1152.939058200755,1.0,0.08443759801972255,0.790950321914821,1.0,1.0,0.0
9924,ablation,W6_action_channel_containment,W6_mutation_corridor,action_channel_containment,no_anti_concentration,2,8,4.0,0.62,0.5,0.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0.0,0.0,0.6858005177677438,0.0,0.18665043319782762,0.14411947227945324,0.6260933988514145,0.373906601141928,0.16185166398597184,0.9771436772474574,0.9376693940038212,0.8598870057152025,0.4117509004478108,1.0875682633853283,1.4858614086201876,0.14839981992738796,1.0,376,0.01323021864069469,0.0,0.01682465911012598,3,121,376,1.0,0.29939279812994196,551.9717132644328,1030.2607186958603,1.0,0.21582663453347578,1.0,1.0,0.9457115333785464,0.10974618775731432
9900,ablation,W6_action_channel_containment,W6_mutation_corridor,action_channel_containment,no_aid_escrow,2,8,4.0,0.62,0.5,0.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.4402977512545958,0.0,0.15721488420219518,0.1322598461527653,0.20139716553135795,0.7986028344662692,0.3011669311810497,0.9718935748496522,0.9499270921007229,0.8888108380894706,0.45550615329953964,0.874705478213979,1.137731816755243,0.13730526798467244,1.0,608,0.008290655728653881,0.0,0.017832679995755676,0,75,608,1.0,0.06656359921042435,177.15390344357064,1275.7619046760908,1.0,0.13172506597452593,0.3472364922954448,1.0,0.7606134593165036,0.0
9901,ablation,W6_action_channel_containment,W6_mutation_corridor,action_channel_containment,no_aid_escrow,2,8,4.0,0.62,0.5,0.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0.0,0.0,0.5282427511832571,0.0,0.1331079418706017,0.09065815768802711,0.41530943417104976,0.5846905658252116,0.24337228767259658,0.9652154455144493,0.9495593370417339,0.9051448337689707,0.4501867876733528,0.8734017105749231,1.1051353893255969,0.14745890571899006,1.0,531,0.009807726818719185,0.0,0.015566668198243948,0,93,531,1.0,0.13305090919841472,171.7036325755255,1137.0800332913918,1.0,0.06284808788425887,0.7160507485707756,1.0,0.7594797483260202,0.0
9902,ablation,W6_action_channel_containment,W6_mutation_corridor,action_channel_containment,no_aid_escrow,2,8,4.0,0.62,0.5,0.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.41472916410860233,0.0,0.12223091066726846,0.08588221483554054,0.20544851055536553,0.7945514894421255,0.25223458083368094,0.9674414525539835,0.9659477624435211,0.9090164229027291,0.4438001696967379,0.832274444489096,0.99304694541526,0.12549919832359277,1.0,544,0.0076885620658363124,0.0,0.013991063132317308,0,62,544,1.0,0.0704466286984824,101.68492126392154,1330.1861649858254,1.0,0.031770855874735306,0.35422156992304404,1.0,0.7237169082513879,0.0
9903,ablation,W6_action_channel_containment,W6_mutation_corridor,action_channel_containment,no_aid_escrow,2,8,4.0,0.62,0.5,0.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.48094219868148624,0.0,0.12689021983728682,0.09510276573192177,0.31635464455091705,0.6836453554467885,0.2504121023359008,0.9684158568625159,0.911109439386294,0.8292774269867945,0.4462761666074398,0.9069741026872109,1.177344190596475,0.1409355102498437,1.0,567,0.007689153275351428,0.0,0.0053961422885014714,0,62,567,1.0,0.07454578278926852,221.99906874262317,1284.3439955865927,1.0,0.04508316778907348,0.5454390423291674,1.0,0.7886731327714878,0.0
9904,ablation,W6_action_channel_containment,W6_mutation_corridor,action_channel_containment,no_aid_escrow,2,8,4.0,0.62,0.5,0.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.4242237730147235,0.0,0.11952727612698803,0.08187049034983139,0.24338773171644493,0.7566122682795674,0.24985441153506727,0.9718505155730716,0.9795217790808759,0.952862806507762,0.4455080840125355,0.7776766631006266,1.0676580633695787,0.12676068632570875,1.0,499,0.009216056137106863,0.0,0.018641213408680517,0,80,499,1.0,0.112289192210375,33.38307413872846,1239.0302228771088,1.0,0.024046185759648366,0.4196340202007671,1.0,0.6762405766092405,0.0
9905,ablation,W6_action_channel_containment,W6_mutation_corridor,action_channel_containment,no_aid_escrow,2,8,4.0,0.62,0.5,0.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.4337150999616701,0.0,0.16653153932823497,0.13344112508780426,0.18573068672272658,0.8142693132753464,0.25283455665757476,0.9722133843561305,0.9426563463363156,0.9145637299294744,0.4629456348403642,0.8373250593044278,1.093391531955946,0.12737490944035063,1.0,636,0.007800369224384124,0.0,0.009413217610975766,0,68,636,1.0,0.053746666258057935,204.30688519261187,1314.8769909124442,1.0,0.15834408062035393,0.3202253219357355,1.0,0.7281087472212416,0.0
9906,ablation,W6_action_channel_containment,W6_mutation_corridor,action_channel_containment,no_aid_escrow,2,8,4.0,0.62,0.5,0.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.4332454027407094,0.0,0.13796676954905238,0.11415547834963036,0.2186277784490036,0.781372221548498,0.24479504726744306,0.9693157207724775,0.9605852166921043,0.9125253866015809,0.43650807781626855,0.8496219809337404,1.1450792804814238,0.13281111824615333,1.0,565,0.008359640050267604,0.0,0.019878980009754705,0,74,565,1.0,0.07126985199175123,98.84028666416171,1227.0453466268652,1.0,0.07673045267983221,0.3769444456017304,1.0,0.7388017225510787,0.0
9907,ablation,W6_action_channel_containment,W6_mutation_corridor,action_channel_containment,no_aid_escrow,2,8,4.0,0.62,0.5,0.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.4379676519101124,0.0,0.12517961518258344,0.07892013654832866,0.25435903094541684,0.7456409690515671,0.2531876806656006,0.9667390705753525,0.9640634079948202,0.8999424897218499,0.44691647874019275,0.8152010923947255,1.0979051568079803,0.13008017600941757,1.0,505,0.00833476633950654,0.0,0.005863869915988322,0,70,505,1.0,0.08849087949183784,126.69159771607028,1256.252317795758,1.0,0.040195725918492395,0.438550053354167,1.0,0.7088705151258483,0.0
9908,ablation,W6_action_channel_containment,W6_mutation_corridor,action_channel_containment,no_aid_escrow,2,8,4.0,0.62,0.5,0.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.44965819626225056,0.0,0.1391126087726806,0.08803590347505393,0.2579545316359293,0.7420454683607248,0.26555469357130895,0.9692567058452689,0.9702075476075185,0.9367906165474434,0.4601737838721183,0.8243773541935775,1.1592126472846715,0.11994950303038693,1.0,440,0.00914088877730025,0.0,0.013187454699989627,0,81,440,1.0,0.09765060803713815,46.63120152614497,1161.1440518609656,1.0,0.08000427903305574,0.4447491924757402,1.0,0.7168498732118066,0.0
9909,ablation,W6_action_channel_containment,W6_mutation_corridor,action_channel_containment,no_aid_escrow,2,8,4.0,0.62,0.5,0.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.4407153830798653,0.0,0.17276247555010887,0.15936315118246563,0.19963474940493195,0.8003652505926645,0.2392776938614876,0.9689110188127719,0.9563202552448398,0.8807368952905992,0.45403590080944506,0.8095057045740617,1.0739579884956079,0.1194940922607308,1.0,575,0.008924147803082996,0.0,0.01685999139050462,0,80,575,1.0,0.06723040262325962,113.74262087456688,1229.67448116013,1.0,0.17614675553999365,0.34419784380160684,1.0,0.703918003977445,0.0
9910,ablation,W6_action_channel_containment,W6_mutation_corridor,action_channel_containment,no_aid_escrow,2,8,4.0,0.62,0.5,0.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.4484349394945131,0.0,0.1506327433340711,0.11879077958766943,0.258348818067251,0.7416511819296832,0.25924102991865444,0.9662247879044799,0.9586974936049732,0.9023714624424121,0.4682483124532467,0.7580236622797283,1.0913581489693773,0.14050897622779226,1.0,603,0.009164846008264841,0.0,0.016182058074049682,0,88,603,1.0,0.09026116972778545,124.13231460594773,1241.0771189687966,1.0,0.1129189492084571,0.4454289966676742,1.0,0.6591510106780246,0.0
9911,ablation,W6_action_channel_containment,W6_mutation_corridor,action_channel_containment,no_aid_escrow,2,8,4.0,0.62,0.5,0.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.4374681660555447,0.0,0.16344092652842482,0.11541191022301114,0.18823291498504877,0.8117670850128437,0.28706547153458994,0.969098310071229,0.9526543993156804,0.8937684117828977,0.4255375185259439,0.8717312555834252,1.214460624323064,0.13942035086995888,1.0,584,0.0075109874414130175,0.0,0.009868541674468568,0,61,584,1.0,0.05865521530145221,176.7275275008119,1258.3007038751266,1.0,0.14951375833518205,0.3245395085949117,1.0,0.7580271787681959,0.0
9912,ablation,W6_action_channel_containment,W6_mutation_corridor,action_channel_containment,no_aid_escrow,2,8,4.0,0.62,0.5,0.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.4155377808391755,0.0,0.13292360451264354,0.12005706503106568,0.20595953601891798,0.794040463978682,0.2632158426832937,0.9722832973643752,0.9664398442197947,0.9265938290756391,0.46204560594739436,0.7850538570059962,1.0362989884019125,0.13382111646783865,1.0,606,0.008207508229596127,0.0,0.013994827677169013,0,75,606,1.0,0.06763737970840822,196.6297169237515,1337.3403397264685,1.0,0.0623214097186641,0.3551026483084793,1.0,0.6826555278313011,0.0
9913,ablation,W6_action_channel_containment,W6_mutation_corridor,action_channel_containment,no_aid_escrow,2,8,4.0,0.62,0.5,0.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.4586097788666268,0.0,0.13284162989351955,0.08647101859919752,0.2765116275035386,0.7234883724940296,0.28810549887666087,0.9712988103181632,0.9490256396812017,0.9036442237459769,0.4629038471255375,0.854543715291777,1.0263999865536677,0.13586458636370485,1.0,542,0.00850604793756463,0.0,0.02369349209171291,0,81,542,1.0,0.07464630015991942,155.68377507515365,1204.9698191381776,1.0,0.062087196521166996,0.4767441853509286,1.0,0.743081491558067,0.0
9914,ablation,W6_action_channel_containment,W6_mutation_corridor,action_channel_containment,no_aid_escrow,2,8,4.0,0.62,0.5,0.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.42176815282601005,0.0,0.12565617936308926,0.09741197722337813,0.21669002137719975,0.7833099786206169,0.23886576529064923,0.9712684924635719,0.9475887167500632,0.8042668258760154,0.4592894723838411,0.8281269803851018,1.076667214467585,0.12366160279091828,1.0,562,0.007990600482304351,0.0,0.0144222658653775,0,73,562,1.0,0.06270310667703753,161.80177836767396,1246.295962086694,1.0,0.04155733786279473,0.37360348513310304,1.0,0.7201104177261756,0.0
9915,ablation,W6_action_channel_containment,W6_mutation_corridor,action_channel_containment,no_aid_escrow,2,8,4.0,0.62,0.5,0.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.42677102601650907,0.0,0.12451536904071879,0.06831442423145664,0.24468855184517616,0.7553114481506544,0.26160318689256523,0.9665140038750695,0.9845203013509009,0.9467937459189649,0.45219954639941046,0.7683532158296237,1.0467752365221266,0.130793878882723,1.0,510,0.009771413059072137,0.0,0.025831538756798778,0,92,510,1.0,0.11698212956317111,43.801667481881154,1194.36004910682,1.0,0.0382978797988791,0.4218768135261658,1.0,0.6681332311561946,0.0
9916,ablation,W6_action_channel_containment,W6_mutation_corridor,action_channel_containment,no_aid_escrow,2,8,4.0,0.62,0.5,0.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.4360030347701053,0.0,0.14309291773274646,0.12742249987166118,0.21186577793441644,0.7881342220629093,0.26511297022191715,0.970053838541571,0.9554093099113555,0.8992769286993519,0.4617516099734022,0.8710878486112832,1.1375858086991386,0.12355553797968037,1.0,580,0.008806661867935888,0.0,0.009525627600782075,0,88,580,1.0,0.07530175848221594,80.28727665676301,1310.5040251946477,1.0,0.0913765903475296,0.36528582402485593,1.0,0.7574676944445942,0.0
9917,ablation,W6_action_channel_containment,W6_mutation_corridor,action_channel_containment,no_aid_escrow,2,8,4.0,0.62,0.5,0.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.46029807402709877,0.0,0.19340892642551324,0.20153354250228786,0.2025934214080489,0.7974065785893067,0.21547485250923593,0.9685144280611497,0.9751772898616233,0.9290865322467609,0.45129675703107514,0.8491929513860006,1.05959439278902,0.1419669074764663,1.0,546,0.008364417192991839,0.0,0.015207312239029562,0,72,546,1.0,0.07372390078982675,109.9021837633503,1269.9029910500233,1.0,0.23513661518400614,0.34929900242767054,1.0,0.738428653379131,0.0
9918,ablation,W6_action_channel_containment,W6_mutation_corridor,action_channel_containment,no_aid_escrow,2,8,4.0,0.62,0.5,0.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.4358320503501222,0.0,0.13649897622448978,0.11467662353132536,0.20853004814954024,0.7914699518485125,0.2840336922264865,0.9688351864260125,0.937492793587456,0.8350616655699925,0.43477227813865255,0.9138995205597911,1.159316153924639,0.14262180984565173,1.0,736,0.007039777381748584,0.0,0.009920583016508572,0,58,736,1.0,0.0557548873246293,133.04992658371896,1273.2077254221763,1.0,0.07253675746679622,0.3595345657750694,1.0,0.7946952352693836,0.0
9919,ablation,W6_action_channel_containment,W6_mutation_corridor,action_channel_containment,no_aid_escrow,2,8,4.0,0.62,0.5,0.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.4294718868345726,0.0,0.1326792523760525,0.0857097728410499,0.21104543257560346,0.788954567421618,0.26225662256192994,0.9641618499147686,0.9743207302603911,0.9244061302030814,0.4501956638658641,0.8742358844349084,1.1044337259293153,0.12775985564346792,1.0,575,0.008247942595550457,0.0,0.0069695459767087665,0,70,575,1.0,0.07793761868157983,80.04725773250884,1260.6818659019593,1.0,0.0616232607569754,0.3638714354751784,1.0,0.7602051168999204,0.0
9920,ablation,W6_action_channel_containment,W6_mutation_corridor,action_channel_containment,no_aid_escrow,2,8,4.0,0.62,0.5,0.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.4295214692281903,0.0,0.15614126049016147,0.11612440323847079,0.18739314762734016,0.8126068523707478,0.28722561778968686,0.9689294869317894,0.9542207044209652,0.9005989523815451,0.42956231085021274,0.8490921226219352,1.168058934476736,0.1339435233180002,1.0,642,0.007779591786778739,0.0,0.009678589155054543,0,70,642,1.0,0.05345132958544813,96.03552199104374,1325.9335486352725,1.0,0.12865756965442962,0.3230916338402417,1.0,0.7383409761929872,0.0
9921,ablation,W6_action_channel_containment,W6_mutation_corridor,action_channel_containment,no_aid_escrow,2,8,4.0,0.62,0.5,0.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.43926848889819964,0.0,0.14166920126194552,0.09835693306769694,0.20097797231009315,0.7990220276878365,0.2853076963340297,0.9648281697193806,0.9342319919893731,0.791312340948885,0.45110782817206796,0.9432813499245896,1.1790910545083733,0.12435839453606137,1.0,634,0.00799314599575309,0.0,0.01419201406489761,0,75,634,1.0,0.05854510248023057,159.61202140625716,1272.1069283540469,1.0,0.08730882900238404,0.3465137453622296,1.0,0.8202446521083389,0.0
9922,ablation,W6_action_channel_containment,W6_mutation_corridor,action_channel_containment,no_aid_escrow,2,8,4.0,0.62,0.5,0.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.44408336251163116,0.0,0.18418762975308112,0.15945390488689565,0.1784915457637775,0.8215084542347194,0.29334172267843006,0.9751411357502767,0.8844714453500372,0.8317854643797434,0.4760314553078637,0.8585226740637074,1.123075025625396,0.132615066649649,1.0,722,0.00752907334654592,0.0,0.019402858610218322,0,72,722,1.0,0.04206353106414125,162.07762568897903,1352.2746762550441,1.0,0.20879005326277147,0.307744044420306,1.0,0.7465414557075717,0.0
9923,ablation,W6_action_channel_containment,W6_mutation_corridor,action_channel_containment,no_aid_escrow,2,8,4.0,0.62,0.5,0.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.428901691556315,0.0,0.13235419166193232,0.08001700135386056,0.2159098183535687,0.784090181643896,0.28066642248772133,0.969491679388203,0.9505391272349062,0.892659172074152,0.45400188618912735,0.8534270517355348,1.07213881470318,0.13396469692394067,1.0,501,0.008616366425414598,0.0,0.015229223170253393,0,82,501,1.0,0.07201576050539414,100.50897763828105,1250.8951345555865,1.0,0.0606945158594892,0.37225830750615296,1.0,0.7421104797700303,0.0
9924,ablation,W6_action_channel_containment,W6_mutation_corridor,action_channel_containment,no_aid_escrow,2,8,4.0,0.62,0.5,0.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.42854871314355575,0.0,0.1725201529927241,0.15493825111518283,0.16238267000032297,0.8376173299973384,0.2919586902142986,0.9673989920826815,0.9599020544664422,0.8988833089911439,0.4395417828574814,0.8552711779513561,1.1515892841912965,0.12766637900544536,1.0,590,0.008835587929548618,0.0,0.01179328953401767,0,88,590,1.0,0.06280197652656108,127.73173647576621,1141.8313133687307,1.0,0.17545440537603715,0.27997012069021204,1.0,0.743714067783788,0.0
9900,ablation,W6_action_channel_containment,W6_mutation_corridor,action_channel_containment,no_migration_friction,2,8,4.0,0.62,0.5,0.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.41983277335630353,0.0,0.1468870216596139,0.1394481314147215,0.1815906851680588,0.8184093148295484,0.3063555657700919,0.9750435529719272,0.9694745952724764,0.9408417614493958,0.4456328011593337,0.8408845191363389,1.0799683182911721,0.1285270463170445,1.0,565,0.007634478464046543,0.0,0.019562293356376943,0,63,565,1.0,0.06556857842487604,66.67936734683141,1483.9117421264514,1.0,0.10221688728143656,0.313087388220791,1.0,0.731203929683773,0.0
9901,ablation,W6_action_channel_containment,W6_mutation_corridor,action_channel_containment,no_migration_friction,2,8,4.0,0.62,0.5,0.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.44248981753323385,0.0,0.1754167486695634,0.15790894234513575,0.19374011259086105,0.806259887407129,0.23854661376581993,0.9665894300448572,0.9536624353106896,0.8832248168076916,0.44457997307883823,0.8321355651499546,1.0274336691346455,0.12991787834053914,1.0,649,0.008063405214026357,0.0,0.022481511194076775,0,74,649,1.0,0.05645682485872048,71.82675401776103,1419.6096780361827,1.0,0.1837303930241494,0.3340346768807949,1.0,0.7235961436086562,0.0
9902,ablation,W6_action_channel_containment,W6_mutation_corridor,action_channel_containment,no_migration_friction,2,8,4.0,0.62,0.5,0.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.39509887202900196,0.0,0.12166622322658846,0.09159239740448276,0.15313749553820893,0.8468625044598226,0.25737043667798076,0.9701380348284694,0.9467332444942151,0.8795784963755132,0.4595598036443846,0.878107677378956,1.0676768170913453,0.12060210423025843,1.0,694,0.00708419240787249,0.0,0.019870775123926262,0,64,694,1.0,0.052838628017321684,100.6727368954348,1495.1387566614592,1.0,0.03015746318707816,0.2640301647210499,1.0,0.7635718933730052,0.0
9903,ablation,W6_action_channel_containment,W6_mutation_corridor,action_channel_containment,no_migration_friction,2,8,4.0,0.62,0.5,0.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.41766568556051475,0.0,0.1581642557624396,0.17581009443074844,0.16373621858517426,0.8362637814121429,0.271200584121195,0.9672411791556836,0.9789815562215858,0.940374884807038,0.46523444351034166,0.8360066999480158,1.0707918459753607,0.12901307215729466,1.0,529,0.00835049334897355,0.0,0.014200606663818473,0,75,529,1.0,0.07149242090536292,38.01087385489441,1363.832167977974,1.0,0.13443755614665281,0.2823038251468522,1.0,0.7269623477808833,0.0
9904,ablation,W6_action_channel_containment,W6_mutation_corridor,action_channel_containment,no_migration_friction,2,8,4.0,0.62,0.5,0.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.42292570986453626,0.0,0.1439424551454935,0.1259566314831074,0.21806327042133786,0.7819367295759618,0.2670249704531922,0.9692337805524317,0.9644515388772992,0.9070356180066211,0.47109579026945264,0.7437965506662048,1.0101074856829209,0.11740703749187101,1.0,494,0.008757130714809975,0.0,0.01788710733707757,0,81,494,1.0,0.07653707069725407,14.93791190166588,1383.7323085727596,1.0,0.09380384009823543,0.3759711558988584,1.0,0.6467796092749607,0.0
9905,ablation,W6_action_channel_containment,W6_mutation_corridor,action_channel_containment,no_migration_friction,2,8,4.0,0.62,0.5,0.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.4223336221483025,0.0,0.1725048974732891,0.17257662268346635,0.15377865951474656,0.8462213404835266,0.27110662055932194,0.9706994081403395,0.9352729827462978,0.8986718684301144,0.486331975654463,0.8395403925262162,1.0979717904287727,0.12187889659661282,1.0,670,0.007790031033399728,0.0,0.01613852495615024,0,81,670,1.0,0.04669173352202159,196.78569447269,1435.4356798346869,1.0,0.17541081817765142,0.2651356198530113,1.0,0.7300351239358401,0.0
9906,ablation,W6_action_channel_containment,W6_mutation_corridor,action_channel_containment,no_migration_friction,2,8,4.0,0.62,0.5,0.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.414066176230845,0.0,0.16390414669901648,0.13624194056460392,0.15010418125089112,0.8498958187468832,0.27848497504349645,0.9672406973185298,0.9655932643067408,0.9097777939899069,0.45455305179955735,0.8312038611476551,1.1083827765948298,0.1280605027306044,1.0,675,0.00871412814931958,0.0,0.009186320334951233,0,89,675,1.0,0.0591322064012298,1.825445052406117,1378.8242421704426,1.0,0.15083724453687253,0.2588003125015364,1.0,0.7227859662153523,0.0
9907,ablation,W6_action_channel_containment,W6_mutation_corridor,action_channel_containment,no_migration_friction,2,8,4.0,0.62,0.5,0.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.4334938131916769,0.0,0.17021374828282604,0.15821696964532506,0.19019082744058427,0.8098091725562184,0.2354500301645864,0.9653015531983363,0.9675284831099975,0.925003329487114,0.46085180865732317,0.8013761398510896,1.0795901055297792,0.12434051819086354,1.0,517,0.0092420290840256,0.0,0.012304314289527666,0,88,517,1.0,0.08655918991534961,38.58217226463364,1334.62209925564,1.0,0.16886467763347124,0.3279152197251453,1.0,0.696848817261817,0.0
9908,ablation,W6_action_channel_containment,W6_mutation_corridor,action_channel_containment,no_migration_friction,2,8,4.0,0.62,0.5,0.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.41114262813501434,0.0,0.13721087149281203,0.08980634487326966,0.18301429456472734,0.8169857054330714,0.25534981389711375,0.9706377989773429,0.9502395847956558,0.9064630078272332,0.46625273349104057,0.8156209097623491,1.1321487860794088,0.10957249666586924,1.0,563,0.008093316273906739,0.0,0.014842169140619902,0,77,563,1.0,0.06073692745171006,67.16554291255913,1408.5048069661466,1.0,0.07457074394771691,0.3155418871805644,1.0,0.7092355737063906,0.0
9909,ablation,W6_action_channel_containment,W6_mutation_corridor,action_channel_containment,no_migration_friction,2,8,4.0,0.62,0.5,0.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.38625600834507845,0.0,0.15470898263711746,0.140014109334973,0.11500081930452376,0.8849991806935574,0.32007196088997764,0.9700810659484467,0.9721288323197906,0.9418910008081028,0.44804671427084586,0.7922272953961433,1.0405506782537728,0.10657734314862609,1.0,615,0.00816614942003702,0.0,0.017256411321249415,0,84,615,1.0,0.04946555281238536,12.577071572683565,1394.7234409437228,1.0,0.12456534721716103,0.19827727466297201,1.0,0.6888933003444725,0.0
9910,ablation,W6_action_channel_containment,W6_mutation_corridor,action_channel_containment,no_migration_friction,2,8,4.0,0.62,0.5,0.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.4130678770938952,0.0,0.1490793733796821,0.14220220633148337,0.19057908486626993,0.8094209151311778,0.29233123664652394,0.9577329878301933,0.9586934324052447,0.9111100858369571,0.45609338316353315,0.7451878567438784,1.0819387441305275,0.1327865059727686,1.0,542,0.008404149923146967,0.0,0.01226906882321092,0,78,542,1.0,0.07035592642698547,42.204473415740246,1401.5089513734304,1.0,0.1084807493387743,0.32858462907977576,1.0,0.6479894406468508,0.0
9911,ablation,W6_action_channel_containment,W6_mutation_corridor,action_channel_containment,no_migration_friction,2,8,4.0,0.62,0.5,0.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.42037172652549076,0.0,0.13163192747584615,0.09555261096146724,0.20694298942965425,0.7930570105676258,0.29174495861238664,0.9642094306655203,0.9597134039977563,0.8608143176800721,0.4589361199825477,0.8246988523905604,1.1439571402161492,0.13383550836449973,1.0,629,0.008215561307844767,0.0,0.012074225871457638,0,77,629,1.0,0.07605385312174749,56.81040313685581,1429.1819021477386,1.0,0.05863090389924299,0.3567982576373349,1.0,0.7171294368613569,0.0
9912,ablation,W6_action_channel_containment,W6_mutation_corridor,action_channel_containment,no_migration_friction,2,8,4.0,0.62,0.5,0.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,1.0,0.0,0.4262332048764729,0.0,0.13951646619201466,0.12303887378564125,0.21801116685777297,0.7819888331393092,0.2683742876510824,0.9685965410233995,0.970527205771267,0.9324074731830758,0.45839997201833343,0.7906759070269228,1.0326358155787174,0.1335249886247203,1.0,579,0.008342030543878306,0.0,0.018256773606478274,0,71,579,1.0,0.08218929485161183,76.36212727462251,1380.4443687351763,1.0,0.08115815737401016,0.3758813221685741,1.0,0.687544266979933,0.0
