seed,world,policy,delay,t_irrev,R,target_mi,mi_tolerance,adversarial_strength,catastrophe_severity,diversity_floor,channel_noise,permanence,collapse,capture,mean_welfare,min_welfare,adversarial_share,dove_share,total_diversity,non_adv_diversity,adv_diversity,irreversible_zone_failures,time_to_first_irreversible_failure,fraction_irreversible_zones,last_aid_updates_nonzero,neighbor_metrics_nonzero,signal_truth_corr,mutual_information
9217,T3_monoculture_trap,self_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,0.0,0.44641746980540326,0.0019842742895846543,0.0367768124608825,0.7335667062424636,0.43482910645073525,0.5092589730364012,0.0,5,48,0.5555555555555556,1.0,1.0,0.8600049343872314,0.0
9218,T3_monoculture_trap,self_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,0.0,0.4463149571328924,0.0020321125007804683,0.03693871926098647,0.7332757736745619,0.4341926939758143,0.5091176307056318,0.0,5,48,0.5555555555555556,1.0,1.0,0.8622578750357394,0.0
9219,T3_monoculture_trap,self_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,0.0,0.44636764475739343,0.00208218064943398,0.03665490754088534,0.7339568104116887,0.43423313429680815,0.50879085122343,0.0,5,48,0.5555555555555556,1.0,1.0,0.8764119384144391,0.0
9220,T3_monoculture_trap,self_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,0.0,0.44651017538864146,0.0022127113996600794,0.036575535930690045,0.7340417536755153,0.43493785917619615,0.5090165456636035,0.0,5,48,0.5555555555555556,1.0,1.0,0.8670018619385138,0.0
9221,T3_monoculture_trap,self_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,0.0,0.44640418856777875,0.00214497028412821,0.03654485865140796,0.7341821500445698,0.43447871329356774,0.508730128776719,0.0,5,48,0.5555555555555556,1.0,1.0,0.8768998259513218,0.0
9222,T3_monoculture_trap,self_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,0.0,0.44661026420991107,0.002275120781806555,0.03656587805588201,0.7340404217018779,0.43502553520177234,0.5090606673537903,0.0,5,48,0.5555555555555556,1.0,1.0,0.8564605829779534,0.0
9223,T3_monoculture_trap,self_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,0.0,0.4464297655100966,0.0023300332948333544,0.03661660156770356,0.7339640297520911,0.43474574052878817,0.5090008189319145,0.0,5,48,0.5555555555555556,1.0,1.0,0.8686095133830534,0.0
9224,T3_monoculture_trap,self_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,0.0,0.4461707904621483,0.002370094847082828,0.0365520785179828,0.7341025158118141,0.434909054215035,0.508983757935981,0.0,5,48,0.5555555555555556,1.0,1.0,0.860936731950048,0.0
9225,T3_monoculture_trap,self_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,0.0,0.44643240441822574,0.002155058472229847,0.03677443944519709,0.73356454166874,0.43479642667454577,0.5092216157635526,0.0,5,48,0.5555555555555556,1.0,1.0,0.8674598832673489,0.0
9226,T3_monoculture_trap,self_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,0.0,0.44648223203202037,0.0019413365665088647,0.036717970223171234,0.7337690487751486,0.43448397507515424,0.5089974000985614,0.0,5,48,0.5555555555555556,1.0,1.0,0.8603497236339173,0.0
9227,T3_monoculture_trap,self_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,0.0,0.44663942643433796,0.0022768691248810985,0.03645522147983906,0.7343783562633815,0.43461414269991816,0.5086411156822513,0.0,5,48,0.5555555555555556,1.0,1.0,0.865895525135229,0.0
9228,T3_monoculture_trap,self_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,0.0,0.44648472317919663,0.0027421357007286094,0.03644362216143291,0.7343959959212844,0.43475579981072265,0.5087050025642484,0.0,5,48,0.5555555555555556,1.0,1.0,0.8683475021781621,0.0
9229,T3_monoculture_trap,self_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,0.0,0.44635534035887287,0.0021636529878844837,0.03647611371776777,0.7342418295760587,0.43513296061139595,0.5089701105057334,0.0,5,48,0.5555555555555556,1.0,1.0,0.8660981087830001,0.0
9200,T3_monoculture_trap,neighbor_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,0.0,0.4469288212507128,0.00195757860097237,0.03332423353937552,0.7434568551826267,0.42860239175027226,0.5019286316846471,0.0,5,48,0.5555555555555556,1.0,1.0,0.8581438262416746,0.0
9201,T3_monoculture_trap,neighbor_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,0.0,0.44748937335146244,0.0010836064712769675,0.033089601239034094,0.7439108423284179,0.42902367007438974,0.5016788668764137,0.0,5,48,0.5555555555555556,1.0,1.0,0.8593798007722065,0.0
9202,T3_monoculture_trap,neighbor_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,0.0,0.4473198066182418,0.001355877410291493,0.033044695903198834,0.7439557385699669,0.4296080733954753,0.5018734558542208,0.0,5,48,0.5555555555555556,1.0,1.0,0.8500155866858957,0.0
9203,T3_monoculture_trap,neighbor_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,0.0,0.44717439513921914,0.0008024970592278862,0.03310834201909438,0.7439163165734864,0.42874143954834576,0.5016242504281774,0.0,5,48,0.5555555555555556,1.0,1.0,0.8585440115998099,0.0
9204,T3_monoculture_trap,neighbor_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,0.0,0.44747545801289884,0.0016475677596634918,0.03277817377188459,0.7448495391846899,0.428637588032793,0.5010328536636376,0.0,5,48,0.5555555555555556,1.0,1.0,0.8759443994893791,0.0
9205,T3_monoculture_trap,neighbor_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,0.0,0.4471636694600222,0.001560044397146507,0.033296985181318906,0.7433588996889176,0.42899355990223265,0.5019454444153827,0.0,5,48,0.5555555555555556,1.0,1.0,0.8531046214964583,0.0
9206,T3_monoculture_trap,neighbor_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,0.0,0.4477377378351025,0.0012353500732703282,0.03303246218345948,0.7439844144361069,0.42968997811826687,0.5019310841347869,0.0,5,48,0.5555555555555556,1.0,1.0,0.8494319593676963,0.0
9207,T3_monoculture_trap,neighbor_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,0.0,0.447096016272122,0.0011446759614236368,0.03296840325957977,0.7443096868247684,0.42895789093387937,0.5015214022158483,0.0,5,48,0.5555555555555556,1.0,1.0,0.866229606078989,0.0
9208,T3_monoculture_trap,neighbor_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,0.0,0.44691780359857525,0.0019220168445669918,0.033015844798772044,0.7441628865323603,0.4289724015314281,0.501578581070571,0.0,5,48,0.5555555555555556,1.0,1.0,0.8593701994689612,0.0
9209,T3_monoculture_trap,neighbor_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,0.0,0.44698206731257983,0.001423646909363616,0.03312407681791507,0.7438147283656913,0.42919882038345203,0.5018598108352469,0.0,5,48,0.5555555555555556,1.0,1.0,0.8806273101029528,0.0
9210,T3_monoculture_trap,neighbor_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,0.0,0.4467859839966505,0.0011208279224257428,0.033042470596834114,0.7440064101220205,0.42918034645670644,0.5016752817977128,0.0,5,48,0.5555555555555556,1.0,1.0,0.8525607386899129,0.0
9211,T3_monoculture_trap,neighbor_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,0.0,0.4471461840717479,0.0013122331462176368,0.032724891756396986,0.7449874080525601,0.42847556822743066,0.5008432681965593,0.0,5,48,0.5555555555555556,1.0,1.0,0.8632230602000843,0.0
9212,T3_monoculture_trap,neighbor_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,0.0,0.44656991623616576,0.0013393022331316877,0.03296772873040932,0.7442122519291726,0.4292924778163955,0.5015789573486776,0.0,5,48,0.5555555555555556,1.0,1.0,0.856288810219803,0.0
9213,T3_monoculture_trap,neighbor_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,0.0,0.4473494843784383,0.0010323192537433962,0.03293325614153983,0.7443412491952506,0.42889688101183754,0.5013423085897719,0.0,5,48,0.5555555555555556,1.0,1.0,0.8520832375866185,0.0
9214,T3_monoculture_trap,neighbor_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,0.0,0.44635743560881835,0.0019194719204561192,0.03272308662075188,0.7449313419666278,0.4291991483390385,0.5011917626130449,0.0,5,48,0.5555555555555556,1.0,1.0,0.8638016530368362,0.0
9215,T3_monoculture_trap,neighbor_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,0.0,0.4474734152418349,0.002534607408625675,0.032919606256284935,0.7443940818449142,0.42893109796668666,0.5014008943019835,0.0,5,48,0.5555555555555556,1.0,1.0,0.8709488987894642,0.0
9216,T3_monoculture_trap,neighbor_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,0.0,0.44709572333061093,0.0015162188624350168,0.03319245222094756,0.7436938482730169,0.42866573783474343,0.501635980898824,0.0,5,48,0.5555555555555556,1.0,1.0,0.8614760908023902,0.0
9217,T3_monoculture_trap,neighbor_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,0.0,0.44693740403118576,0.0013876527729866886,0.03302248090181439,0.7441191771834449,0.42898705455762565,0.5016181001952611,0.0,5,48,0.5555555555555556,1.0,1.0,0.860398773763496,0.0
9218,T3_monoculture_trap,neighbor_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,0.0,0.44691032199448244,0.0012633585417160754,0.03323978958715527,0.7436014439755514,0.4284242105334797,0.5016174150600075,0.0,5,48,0.5555555555555556,1.0,1.0,0.8626632312643941,0.0
9219,T3_monoculture_trap,neighbor_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,0.0,0.44684860503036156,0.0017785224971475716,0.03276289668221701,0.7448836320447858,0.42847978982093543,0.5009788382665928,0.0,5,48,0.5555555555555556,1.0,1.0,0.8768738334061305,0.0
9220,T3_monoculture_trap,neighbor_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,0.0,0.446927384617382,0.0015225134044125014,0.03305100044785382,0.7439718296627985,0.42937697710367195,0.5017927318998207,0.0,5,48,0.5555555555555556,1.0,1.0,0.8673572017379738,0.0
9221,T3_monoculture_trap,neighbor_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,0.0,0.44702183971551207,0.00158061590902423,0.03285413051435429,0.7445845581565276,0.4288068560886264,0.5012183000741788,0.0,5,48,0.5555555555555556,1.0,1.0,0.8772763491721213,0.0
9222,T3_monoculture_trap,neighbor_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,0.0,0.44713108666075985,0.0023568508553995756,0.033037918123213834,0.7439605218243597,0.42980895199558067,0.5019978390724458,0.0,5,48,0.5555555555555556,1.0,1.0,0.8569515780921501,0.0
9223,T3_monoculture_trap,neighbor_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,0.0,0.4469949857480183,0.0007393386987405927,0.03306583206621929,0.7440039988918942,0.4290406681403701,0.5016792060547492,0.0,5,48,0.5555555555555556,1.0,1.0,0.8688936360567332,0.0
9224,T3_monoculture_trap,neighbor_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,0.0,0.44618052039685874,0.0017464598704667565,0.03289957560148143,0.7443917595874197,0.42945122580655437,0.501635034271782,0.0,5,48,0.5555555555555556,1.0,1.0,0.8614404112006949,0.0
9225,T3_monoculture_trap,neighbor_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,0.0,0.4467230765636059,0.0019774219597474257,0.03305870506721273,0.7439703206361824,0.4293364694923729,0.5018085011157708,0.0,5,48,0.5555555555555556,1.0,1.0,0.8679397389437631,0.0
9226,T3_monoculture_trap,neighbor_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,0.0,0.44744237684886706,0.0008371081542209452,0.03310623430563324,0.7438515902947398,0.4291573249132161,0.5017787101717958,0.0,5,48,0.5555555555555556,1.0,1.0,0.8608816610543429,0.0
9227,T3_monoculture_trap,neighbor_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,0.0,0.44711169826901337,0.0011188861306560705,0.032779073814211294,0.7447704712012938,0.42901586369851136,0.5011704381808215,0.0,5,48,0.5555555555555556,1.0,1.0,0.8663285523635054,0.0
9228,T3_monoculture_trap,neighbor_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,0.0,0.44688618735780306,0.0023487016011749517,0.03267287931994036,0.7450501478398078,0.42930970406255736,0.5011800820975759,0.0,5,48,0.5555555555555556,1.0,1.0,0.8689015501724509,0.0
9229,T3_monoculture_trap,neighbor_consequence,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,0.0,0.446655700662004,0.001245851307191959,0.032836436019334565,0.7445860854693637,0.4293955370393435,0.5015119532299608,0.0,5,48,0.5555555555555556,1.0,1.0,0.8664331216902217,0.0
9200,T3_monoculture_trap,local_global_neighbor,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,1.0,0.0,0.4465860648680824,0.0025545248502216317,0.04207366047911007,0.7235283362098948,0.42710766423971863,0.5127255600756746,0.0,5,48,0.5555555555555556,1.0,1.0,0.8510615329876723,0.0
9201,T3_monoculture_trap,local_global_neighbor,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,1.0,0.0,0.4466327707947097,0.0020462827218325195,0.041887286059721536,0.7238072911322624,0.4272251182292817,0.5125141249412474,0.0,5,48,0.5555555555555556,1.0,1.0,0.8519199704751076,0.0
9202,T3_monoculture_trap,local_global_neighbor,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,1.0,0.0,0.4466918783423235,0.0020689013683913454,0.04177021059069652,0.7239905940168525,0.42738354647269317,0.512454577848407,0.0,5,48,0.5555555555555556,1.0,1.0,0.8415927474609198,0.0
9203,T3_monoculture_trap,local_global_neighbor,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,1.0,0.0,0.44648605896644317,0.0019891311801332003,0.041943430542962325,0.7237881830964236,0.42694304847074166,0.5124287742248326,0.0,5,48,0.5555555555555556,1.0,1.0,0.8509190196943931,0.0
9204,T3_monoculture_trap,local_global_neighbor,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,1.0,0.0,0.4466883991869175,0.0021603008225997483,0.04178558932989739,0.7240085087496028,0.4272140317487277,0.5124029677712774,0.0,5,48,0.5555555555555556,1.0,1.0,0.869550408128455,0.0
9205,T3_monoculture_trap,local_global_neighbor,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,1.0,0.0,0.44656298070156075,0.0019803215124525545,0.041935192067555256,0.723716834833801,0.42727361835136485,0.5125491022462101,0.0,5,48,0.5555555555555556,1.0,1.0,0.8453330756205991,0.0
9206,T3_monoculture_trap,local_global_neighbor,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,1.0,0.0,0.4467395737628696,0.0018802755488233733,0.04191265690346901,0.723772866722576,0.42724250887767556,0.5125365237145109,0.0,5,48,0.5555555555555556,1.0,1.0,0.8411913895668456,0.0
9207,T3_monoculture_trap,local_global_neighbor,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,1.0,0.0,0.44648470876374546,0.0018853835003870463,0.04197863944511355,0.7236073412407402,0.42741870793961734,0.5127172332277967,0.0,5,48,0.5555555555555556,1.0,1.0,0.8592648603451626,0.0
9208,T3_monoculture_trap,local_global_neighbor,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,1.0,0.0,0.44657828591924237,0.002132844066561725,0.04193293776042121,0.7237031759957264,0.42738432368782103,0.5126508366797258,0.0,5,48,0.5555555555555556,1.0,1.0,0.851804319520864,0.0
9209,T3_monoculture_trap,local_global_neighbor,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,1.0,0.0,0.4465337696911526,0.002016434663057281,0.04211703591967847,0.7233931223403772,0.42720568195598424,0.5128181721004713,0.0,5,48,0.5555555555555556,1.0,1.0,0.8740852446948622,0.0
9210,T3_monoculture_trap,local_global_neighbor,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,1.0,0.0,0.44644383510732033,0.0025343051098141714,0.042095614000392856,0.7233594769226735,0.4273843327650423,0.5128532363058123,0.0,5,48,0.5555555555555556,1.0,1.0,0.844573929312209,0.0
9211,T3_monoculture_trap,local_global_neighbor,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,1.0,0.0,0.44652824300585636,0.0019395789037702706,0.04171501714782448,0.7241369218654342,0.4272541446149446,0.512316717761282,0.0,5,48,0.5555555555555556,1.0,1.0,0.8559429180370184,0.0
9212,T3_monoculture_trap,local_global_neighbor,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,1.0,0.0,0.44645605094843865,0.00219507908315552,0.04192739834746414,0.7237709625029787,0.4271054625949804,0.5124931630284492,0.0,5,48,0.5555555555555556,1.0,1.0,0.8483818807656504,0.0
9213,T3_monoculture_trap,local_global_neighbor,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,1.0,0.0,0.446596807945753,0.002348306975144229,0.04197613932808152,0.7236001838438764,0.4273306834294057,0.5126618791160849,0.0,5,48,0.5555555555555556,1.0,1.0,0.8440355888534046,0.0
9214,T3_monoculture_trap,local_global_neighbor,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,1.0,0.0,0.4463280185503733,0.0023421741597178733,0.04194536914943443,0.7236758696302019,0.42736664182581,0.5126556685754459,0.0,5,48,0.5555555555555556,1.0,1.0,0.8561996620729424,0.0
9215,T3_monoculture_trap,local_global_neighbor,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,1.0,0.0,0.4467136443124173,0.003254534686450354,0.041843520034622834,0.7238440006717364,0.4274410447778431,0.5125540436364329,0.0,5,48,0.5555555555555556,1.0,1.0,0.8642737542209773,0.0
9216,T3_monoculture_trap,local_global_neighbor,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,1.0,0.0,0.44646828629397245,0.0019897756648462033,0.041933175348374874,0.7236942116211532,0.4273435450755421,0.5126267544735528,0.0,5,48,0.5555555555555556,1.0,1.0,0.8546052499112821,0.0
9217,T3_monoculture_trap,local_global_neighbor,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,1.0,0.0,0.44652762189648126,0.0019534662923446503,0.04184658820903377,0.7238623968830449,0.42735842765158083,0.5125486018523786,0.0,5,48,0.5555555555555556,1.0,1.0,0.8531870380521024,0.0
9218,T3_monoculture_trap,local_global_neighbor,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,1.0,0.0,0.44638726539089757,0.0019724471593187826,0.04200949101071747,0.723575793562744,0.4272228074190004,0.5126482373019398,0.0,5,48,0.5555555555555556,1.0,1.0,0.8558573173030658,0.0
9219,T3_monoculture_trap,local_global_neighbor,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,1.0,0.0,0.4464191769652372,0.002097694451330976,0.041796217855145056,0.7240095322041973,0.4271467188029776,0.512391249459559,0.0,5,48,0.5555555555555556,1.0,1.0,0.8706732670259536,0.0
9220,T3_monoculture_trap,local_global_neighbor,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,1.0,0.0,0.4465827110672163,0.002213813186228695,0.041793812448959085,0.7239795490438992,0.4272766344687617,0.5124242916293124,0.0,5,48,0.5555555555555556,1.0,1.0,0.8602873267431104,0.0
9221,T3_monoculture_trap,local_global_neighbor,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,1.0,0.0,0.44646880554861174,0.0021692940368130734,0.04180689561140809,0.7239688532960457,0.4272423030699498,0.5124172053426123,0.0,5,48,0.5555555555555556,1.0,1.0,0.870669825564523,0.0
9222,T3_monoculture_trap,local_global_neighbor,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,1.0,0.0,0.4467374345373272,0.0023027725245191233,0.041986344582382505,0.7235242386258127,0.4276187353987102,0.5128185393721525,0.0,5,48,0.5555555555555556,1.0,1.0,0.8491505329106471,0.0
9223,T3_monoculture_trap,local_global_neighbor,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,1.0,0.0,0.4465661270968069,0.0023888883627331617,0.041910430255631154,0.7238645924265272,0.4269168002469186,0.5123712379177652,0.0,5,48,0.5555555555555556,1.0,1.0,0.8617964409930775,0.0
9224,T3_monoculture_trap,local_global_neighbor,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,1.0,0.0,0.44621930752953204,0.002430024075369332,0.04184782603374328,0.7238577672621664,0.42727260568826675,0.5124874925495329,0.0,5,48,0.5555555555555556,1.0,1.0,0.8537051529344445,0.0
9225,T3_monoculture_trap,local_global_neighbor,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,1.0,0.0,0.44653095852581104,0.002189257306126379,0.04199900692400186,0.7236216078326281,0.42716407249241833,0.5126342351761826,0.0,5,48,0.5555555555555556,1.0,1.0,0.8609617476388548,0.0
9226,T3_monoculture_trap,local_global_neighbor,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,1.0,0.0,0.4465689782199374,0.001953500668057788,0.04177956788948941,0.7239243742149257,0.42752599274227493,0.5125374047938968,0.0,5,48,0.5555555555555556,1.0,1.0,0.8537002180162212,0.0
9227,T3_monoculture_trap,local_global_neighbor,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,1.0,0.0,0.44672425459893766,0.0023554144653219994,0.04181107447912864,0.7239580958507913,0.4272680928179742,0.5124220271167804,0.0,5,48,0.5555555555555556,1.0,1.0,0.8590742464335241,0.0
9228,T3_monoculture_trap,local_global_neighbor,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,1.0,0.0,0.44657187271574866,0.002785389598413764,0.04190512999963305,0.7237338149742933,0.42745823520096227,0.5126512879788648,0.0,5,48,0.5555555555555556,1.0,1.0,0.861562125084174,0.0
9229,T3_monoculture_trap,local_global_neighbor,2,7,3.5,0.25,0.06,0.7,0.55,0.35,0.12,0.0,1.0,0.0,0.446468688813657,0.002202465541844707,0.041925420657980286,0.7238031947063974,0.4270309145439075,0.5124600567588153,0.0,5,48,0.5555555555555556,1.0,1.0,0.8590041301661294,0.0
9200,T3_monoculture_trap,response_to_neighbor_aid,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,0.0,0.44677307351130957,0.0017832447598595878,0.03356883595629907,0.7428585290031617,0.42766006055741523,0.5018207303430059,0.0,5,48,0.5555555555555556,1.0,1.0,0.8577077734574341,0.0
9201,T3_monoculture_trap,response_to_neighbor_aid,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,0.0,0.44668427982612385,0.002082536331135368,0.033331978014803795,0.7435083834361671,0.42722164883781355,0.5011771350663458,0.0,5,48,0.5555555555555556,1.0,1.0,0.8586182244937782,0.0
9202,T3_monoculture_trap,response_to_neighbor_aid,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,0.0,0.44665328756507555,0.001984111085102451,0.03315287514072637,0.7439226486243607,0.42772423836612217,0.5011436807007783,0.0,5,48,0.5555555555555556,1.0,1.0,0.8492358518668371,0.0
9203,T3_monoculture_trap,response_to_neighbor_aid,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,0.0,0.44677599319982136,0.0016684230152009764,0.03355307833018007,0.7428569064543193,0.4277153660027379,0.5017696343260235,0.0,5,48,0.5555555555555556,1.0,1.0,0.8579122314057794,0.0
9204,T3_monoculture_trap,response_to_neighbor_aid,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,0.0,0.4469788892363604,0.0022299588060444237,0.03321535506293998,0.7438618519271806,0.42695141614300175,0.5008633266320291,0.0,5,48,0.5555555555555556,1.0,1.0,0.8751926809458923,0.0
9205,T3_monoculture_trap,response_to_neighbor_aid,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,0.0,0.4467943821741044,0.0014268279239338356,0.03339305280929396,0.7433801452633972,0.4271051904198169,0.5011965196624362,0.0,5,48,0.5555555555555556,1.0,1.0,0.8523650055463347,0.0
9206,T3_monoculture_trap,response_to_neighbor_aid,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,0.0,0.4467575786060835,0.0009523239918941852,0.03326161740042771,0.7436248796295436,0.42778409880245705,0.5013573150423527,0.0,5,48,0.5555555555555556,1.0,1.0,0.8485553152583932,0.0
9207,T3_monoculture_trap,response_to_neighbor_aid,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,0.0,0.4464257511286316,0.001528430932818986,0.033698253816279486,0.7423999312047963,0.42831853763755884,0.5022566182287039,0.0,5,48,0.5555555555555556,1.0,1.0,0.8656174540021164,0.0
9208,T3_monoculture_trap,response_to_neighbor_aid,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,0.0,0.44646674080201215,0.0019455543059079265,0.03309662793320955,0.744158679356492,0.427182666658812,0.5008438944801767,0.0,5,48,0.5555555555555556,1.0,1.0,0.8586972943697733,0.0
9209,T3_monoculture_trap,response_to_neighbor_aid,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,0.0,0.4469249791145542,0.001734551441663127,0.0333700907748876,0.7433904453431965,0.42737910989431743,0.5013225438668987,0.0,5,48,0.5555555555555556,1.0,1.0,0.87995666122531,0.0
9210,T3_monoculture_trap,response_to_neighbor_aid,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,0.0,0.4464456410847495,0.0017963135249797531,0.03313756519653858,0.7440258349013575,0.4273734333802872,0.5009633179387134,0.0,5,48,0.5555555555555556,1.0,1.0,0.8518747016805013,0.0
9211,T3_monoculture_trap,response_to_neighbor_aid,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,0.0,0.44648282737761974,0.0014875505690046167,0.033117894192905,0.7441305300048864,0.426967685536549,0.500713692988423,0.0,5,48,0.5555555555555556,1.0,1.0,0.862447522738068,0.0
9212,T3_monoculture_trap,response_to_neighbor_aid,2,7,3.5,0.25,0.06,0.7,0.55,0.0,0.12,0.0,1.0,0.0,0.4469851717313914,0.0016357571519449955,0.033054117489787926,0.7442328948743232,0.4273783617279796,0.5007908322989114,0.0,5,48,0.5555555555555556,1.0,1.0,0.8555687173837287,0.0
