class_id,M1_original_active,M1_original_score,M2_intervention_active,M2_intervention_score,M3_reuse_active,M3_reuse_score,M4_compression_active,M4_compression_score,M5_perturbation_centrality_active,M5_perturbation_centrality_score,M6_frequency_control_active,M6_frequency_control_score,M7_random_matched_active,M7_random_matched_score,active_metric_count
23d692927ea19a6c,False,0.29912401977311653,True,1.0,False,0.0013062247143504715,True,24.754305731244525,False,0.34820684874050534,True,0.4553408485709214,True,0.6216599625252344,4
298a004c1ba730c3,False,0.22549121975536396,True,1.0,False,0.0013062247143504715,True,8.158083584703707,False,0.34820684874050534,True,0.21263558494585477,False,0.2381843512557631,3
d70b2d638b366fe2,False,0.16234391817448465,True,0.24,False,2.0501998117759093e-05,True,3.9746867011659077,False,0.272009225899153,True,0.08384519794070655,True,0.6618606432100698,4
184bc5bc2d701bf8,False,0.2864040610019019,True,1.0,False,0.1819721247169429,True,8.127648880678112,False,0.4374430116781799,True,0.19545291141487664,True,0.5688373425627351,4
38b8e8007fa9161a,False,0.1504489002214401,True,1.0,False,1.957464823193663e-05,True,4.729996058336618,False,0.3833421419250377,True,0.103096041185869,True,0.6248182843659388,4
51596134e31be259,False,0.2909653848968069,True,1.0,False,0.1819721247169429,True,8.985818300369484,False,0.4374430116781799,True,0.21048775075448253,True,0.6248182843659388,4
39a1498ac731e5d3,False,0.09675627029049738,False,0.0,False,3.895139878651031e-05,True,4.724369232864586,False,0.08335086146278727,True,0.10739170956861355,True,0.6248182843659388,3
35c37b63941c7713,False,0.23070416134954116,True,1.0,False,0.0013062247143504715,True,9.077612630144984,False,0.34820684874050534,True,0.22981825847683296,True,0.6223115802245066,4
11d905138b1b186a,False,0.19625211156575326,True,0.3412698412698413,False,2.0501998117759093e-05,True,11.175450112528134,False,0.3023901782801054,True,0.1777492011361619,True,0.6216599625252344,4
67ce0638aba19a22,False,0.22158151355973105,True,1.0,False,0.0013062247143504715,True,7.493979274107231,False,0.34820684874050534,True,0.19974857979762117,False,0.5008129359642991,3
