class_id,class_size,freq,dag_diversity,dag_div_score,operator_diversity,op_div_score,depth_min,depth_max,depth_score,intervention_score,conditional_score,role_score,complexity,signature_len,operators,representative,M1_original,M2_intervention,M3_reuse,M4_compression,M5_perturbation_centrality,M6_frequency_control,M7_random_matched
8f1242e3195a396b,17,0.025954198473282442,17,0.04941860465116279,1,0.3333333333333333,2,2,0.3333333333333333,1.0,0.0,1.0,4.0,250,P_do,P(N0 | do(N2)),0.13024875154400356,1.0,1.957464823193663e-05,1.4369409660107333,0.3833421419250377,0.0365131812533286,0.6248182843659388
5a405e514d4554ea,60,0.0916030534351145,60,0.1744186046511628,1,0.3333333333333333,2,2,0.3333333333333333,1.0,0.0,1.0,4.0,249,P_do,P(N1 | do(N2)),0.15826831261270585,1.0,1.957464823193663e-05,6.234994804170997,0.3833421419250377,0.12887005148233624,0.5008129359642991
b728285b2ffb3555,15,0.022900763358778626,15,0.0436046511627907,1,0.3333333333333333,2,2,0.3333333333333333,1.0,0.0,1.0,4.0,250,P_do,P(N3 | do(N2)),0.12894551614545927,1.0,1.957464823193663e-05,1.2544722719141321,0.3833421419250377,0.03221751287058406,0.6216599625252344
8d380d339234504a,333,0.5083969465648855,333,0.9680232558139535,1,0.3333333333333333,2,2,0.3333333333333333,1.0,0.0,1.0,4.0,251,P_do,P(N0 | do(N3)),0.3361599445140018,1.0,1.957464823193663e-05,75.09243382274141,0.3833421419250377,0.7152287857269661,0.11549465377081236
50460cde9bb67eb1,310,0.4732824427480916,310,0.9011627906976745,1,0.3333333333333333,2,2,0.3333333333333333,1.0,0.0,1.0,4.0,251,P_do,P(N1 | do(N3)),0.32117273743074237,1.0,1.957464823193663e-05,66.72203765227022,0.3833421419250377,0.665828599325404,0.22775846806740874
3100693433eb8c2d,338,0.516030534351145,338,0.9825581395348837,1,0.3333333333333333,2,2,0.3333333333333333,1.0,0.0,1.0,4.0,251,P_do,P(N2 | do(N3)),0.3394180330103625,1.0,1.957464823193663e-05,76.9746007930554,0.3833421419250377,0.7259679566838274,0.6216599625252344
c3733769bb8fc44f,4,0.0061068702290076335,2,0.005813953488372093,2,0.6666666666666666,3,3,0.5,0.0,1.0,1.0,6.0,268,Blocked;Independent,"Blocked(N0, N1 | N2) || Independent(N0, N1 | N2)",0.5370558762037789,0.0,0.8123494663530739,0.23309398778265997,0.7766683709699944,0.005975057695721641,0.20192669846393965
c94a6b6406620b62,44,0.06717557251908397,27,0.07848837209302326,2,0.6666666666666666,3,3,0.5,0.0,1.0,1.0,6.0,258,Blocked;Independent,"Blocked(N0, N1 | N3) || Independent(N0, N1 | N3)",0.557124944639781,0.0,0.8123494663530739,2.9666070363744783,0.7766683709699944,0.07226633232735666,0.6605574078115255
0c8425cddbd39ea8,3,0.004580152671755725,2,0.005813953488372093,2,0.6666666666666666,3,3,0.5,0.0,1.0,1.0,6.0,261,Blocked;Independent,"Blocked(N0, N2 | N1) || Independent(N0, N2 | N1)",0.5368039678068324,0.0,0.8123494663530739,0.1762417956405478,0.7766683709699944,0.005135363039233091,0.5378552948084301
6b0eb82d60bdd4b5,39,0.059541984732824425,24,0.06976744186046512,2,0.6666666666666666,3,3,0.5,0.0,1.0,1.0,6.0,258,Blocked;Independent,"Blocked(N0, N2 | N3) || Independent(N0, N2 | N3)",0.5546662747480715,0.0,0.8123494663530739,2.5898520084566594,0.7766683709699944,0.06414344044026274,0.5368039678068324
ff0f5147443f5bba,6,0.00916030534351145,3,0.00872093023255814,2,0.6666666666666666,3,3,0.5,0.0,1.0,1.0,6.0,267,Blocked;Independent,"Blocked(N0, N3 | N1) || Independent(N0, N3 | N1)",0.5379594022999976,0.0,0.8123494663530739,0.35205600708135515,0.7766683709699944,0.008962586543582462,0.10587891808030743
8384d4443a4611b4,4,0.0061068702290076335,2,0.005813953488372093,2,0.6666666666666666,3,3,0.5,0.0,1.0,1.0,6.0,269,Blocked;Independent,"Blocked(N0, N3 | N2) || Independent(N0, N3 | N2)",0.5370558762037789,0.0,0.8123494663530739,0.23282575534562583,0.7766683709699944,0.005975057695721641,0.21805121462585977
b9282ee5dc6e9fbf,6,0.00916030534351145,4,0.011627906976744186,2,0.6666666666666666,3,3,0.5,0.0,1.0,1.0,6.0,268,Blocked;Independent,"Blocked(N1, N0 | N2) || Independent(N1, N0 | N2)",0.5383591116023232,0.0,0.8123494663530739,0.35365984353231167,0.7766683709699944,0.010270726078466182,0.6248182843659388
de373ef2829d3135,48,0.0732824427480916,31,0.09011627906976744,2,0.6666666666666666,3,3,0.5,0.0,1.0,1.0,6.0,258,Blocked;Independent,"Blocked(N1, N0 | N3) || Independent(N1, N0 | N3)",0.5597314154368696,0.0,0.8123494663530739,3.3013498129777195,0.7766683709699944,0.08085766909284574,0.5008129359642991
6325528709ddc79c,58,0.08854961832061069,35,0.10174418604651163,2,0.6666666666666666,3,3,0.5,0.0,1.0,1.0,6.0,258,Blocked;Independent,"Blocked(N1, N2 | N0) || Independent(N1, N2 | N0)",0.5638493366156376,0.0,0.8123494663530739,4.067734590990404,0.7766683709699944,0.09448717379726612,0.6248182843659388
d7be5ca6c386bbdd,51,0.07786259541984733,32,0.09302325581395349,2,0.6666666666666666,3,3,0.5,0.0,1.0,1.0,6.0,258,Blocked;Independent,"Blocked(N1, N2 | N3) || Independent(N1, N2 | N3)",0.5608868499300349,0.0,0.8123494663530739,3.5249634086843384,0.7766683709699944,0.08468489259719511,0.5377074939030511
adc608b7896bb705,50,0.07633587786259542,32,0.09302325581395349,2,0.6666666666666666,3,3,0.5,0.0,1.0,1.0,6.0,258,Blocked;Independent,"Blocked(N1, N3 | N0) || Independent(N1, N3 | N0)",0.5606349415330883,0.0,0.8123494663530739,3.4558464791022927,0.7766683709699944,0.08384519794070655,0.49765461412359474
688f581c6e6b6894,4,0.0061068702290076335,2,0.005813953488372093,2,0.6666666666666666,3,3,0.5,0.0,1.0,1.0,6.0,268,Blocked;Independent,"Blocked(N1, N3 | N2) || Independent(N1, N3 | N2)",0.5370558762037789,0.0,0.8123494663530739,0.23309398778265997,0.7766683709699944,0.005975057695721641,0.16945209761795935
7f0f3736ef3bd4fe,3,0.004580152671755725,2,0.005813953488372093,2,0.6666666666666666,3,3,0.5,0.0,1.0,1.0,6.0,261,Blocked;Independent,"Blocked(N2, N0 | N1) || Independent(N2, N0 | N1)",0.5368039678068324,0.0,0.8123494663530739,0.1762417956405478,0.7766683709699944,0.005135363039233091,0.6216599625252344
8258b89dbb94223f,40,0.061068702290076333,25,0.07267441860465117,2,0.6666666666666666,3,3,0.5,0.0,1.0,1.0,6.0,258,Blocked;Independent,"Blocked(N2, N0 | N3) || Independent(N2, N0 | N3)",0.5553178924473436,0.0,0.8123494663530739,2.669810809345693,0.7766683709699944,0.066291274631635,0.6216599625252344
3f7ab9843f95651e,62,0.09465648854961832,39,0.11337209302325581,2,0.6666666666666666,3,3,0.5,0.0,1.0,1.0,6.0,258,Blocked;Independent,"Blocked(N2, N1 | N0) || Independent(N2, N1 | N0)",0.5664558074127262,0.0,0.8123494663530739,4.432292513687862,0.7766683709699944,0.10307851056275519,0.6216599625252344
