class_id,metric,active,score
e74e8e868d1635b4,M4_compression,True,0.1761197614377777
e74e8e868d1635b4,M5_perturbation_centrality,True,0.8224838527909228
e74e8e868d1635b4,M6_frequency_control,True,0.008591336765489083
e74e8e868d1635b4,M7_random_matched,False,0.28966214949826263
22824de0308139d9,M1_original,False,0.38470533551756336
22824de0308139d9,M2_intervention,True,1.0
22824de0308139d9,M3_reuse,False,0.46628525687103
22824de0308139d9,M4_compression,True,0.1438419218376696
22824de0308139d9,M5_perturbation_centrality,False,0.5514950322586302
22824de0308139d9,M6_frequency_control,True,0.0064435025741168125
22824de0308139d9,M7_random_matched,False,0.16163268522669363
8d4d80e819a6f02d,M1_original,False,0.38405371781829123
8d4d80e819a6f02d,M2_intervention,True,1.0
8d4d80e819a6f02d,M3_reuse,False,0.46628525687103
8d4d80e819a6f02d,M4_compression,False,0.09534664533239814
8d4d80e819a6f02d,M5_perturbation_centrality,False,0.5514950322586302
8d4d80e819a6f02d,M6_frequency_control,False,0.004295668382744542
8d4d80e819a6f02d,M7_random_matched,False,0.22775846806740874
2e4b6ca828ca6ad5,M1_original,True,0.6605574078115255
2e4b6ca828ca6ad5,M2_intervention,False,0.0
2e4b6ca828ca6ad5,M3_reuse,True,0.9964661749263306
2e4b6ca828ca6ad5,M4_compression,False,0.0870592002561742
2e4b6ca828ca6ad5,M5_perturbation_centrality,True,0.8224838527909228
2e4b6ca828ca6ad5,M6_frequency_control,True,0.004295668382744542
2e4b6ca828ca6ad5,M7_random_matched,False,0.49765461412359474
5615766a84175a4f,M1_original,False,0.38796342401392403
5615766a84175a4f,M2_intervention,True,1.0
5615766a84175a4f,M3_reuse,False,0.46628525687103
5615766a84175a4f,M4_compression,True,0.39453784275475096
5615766a84175a4f,M5_perturbation_centrality,False,0.5514950322586302
5615766a84175a4f,M6_frequency_control,True,0.017182673530978167
5615766a84175a4f,M7_random_matched,False,0.5008129359642991
10ff708429da6054,M1_original,True,0.6223115802245066
10ff708429da6054,M2_intervention,False,0.0
10ff708429da6054,M3_reuse,True,0.9929323498526612
10ff708429da6054,M4_compression,False,0.09516725371371065
10ff708429da6054,M5_perturbation_centrality,True,0.7884862241003642
10ff708429da6054,M6_frequency_control,False,0.004295668382744542
10ff708429da6054,M7_random_matched,True,0.6618606432100698
39145474b2b2fb52,M1_original,True,0.6248182843659388
39145474b2b2fb52,M2_intervention,False,0.0
39145474b2b2fb52,M3_reuse,True,1.0
39145474b2b2fb52,M4_compression,False,0.04708866823447435
39145474b2b2fb52,M5_perturbation_centrality,True,0.7916666666666666
39145474b2b2fb52,M6_frequency_control,False,0.002147834191372271
39145474b2b2fb52,M7_random_matched,False,0.383402100119019
46331bf66adf301a,M1_original,False,0.38470533551756336
46331bf66adf301a,M2_intervention,True,1.0
46331bf66adf301a,M3_reuse,False,0.46628525687103
46331bf66adf301a,M4_compression,True,0.1438419218376696
46331bf66adf301a,M5_perturbation_centrality,False,0.5514950322586302
46331bf66adf301a,M6_frequency_control,True,0.0064435025741168125
46331bf66adf301a,M7_random_matched,False,0.5365520594098857
ba058259bdcdd0f3,M1_original,True,0.6618606432100698
ba058259bdcdd0f3,M2_intervention,False,0.0
ba058259bdcdd0f3,M3_reuse,True,0.9964661749263306
ba058259bdcdd0f3,M4_compression,True,0.1761197614377777
ba058259bdcdd0f3,M5_perturbation_centrality,True,0.8224838527909228
ba058259bdcdd0f3,M6_frequency_control,True,0.008591336765489083
ba058259bdcdd0f3,M7_random_matched,False,0.49765461412359474
cbaaa27c8f3d7bce,M1_original,True,0.6618606432100698
cbaaa27c8f3d7bce,M2_intervention,False,0.0
cbaaa27c8f3d7bce,M3_reuse,True,0.9964661749263306
cbaaa27c8f3d7bce,M4_compression,True,0.1761197614377777
cbaaa27c8f3d7bce,M5_perturbation_centrality,True,0.8224838527909228
cbaaa27c8f3d7bce,M6_frequency_control,True,0.008591336765489083
cbaaa27c8f3d7bce,M7_random_matched,False,0.229061703465953
aaf7791723217fc4,M1_original,True,0.6618606432100698
aaf7791723217fc4,M2_intervention,False,0.0
aaf7791723217fc4,M3_reuse,True,0.9964661749263306
aaf7791723217fc4,M4_compression,True,0.1761197614377777
aaf7791723217fc4,M5_perturbation_centrality,True,0.8224838527909228
aaf7791723217fc4,M6_frequency_control,True,0.008591336765489083
aaf7791723217fc4,M7_random_matched,False,0.22775846806740874
8ea63ca428f00529,M1_original,True,0.6223115802245066
8ea63ca428f00529,M2_intervention,False,0.0
8ea63ca428f00529,M3_reuse,True,0.9929323498526612
8ea63ca428f00529,M4_compression,False,0.09525686506372355
8ea63ca428f00529,M5_perturbation_centrality,True,0.7884862241003642
8ea63ca428f00529,M6_frequency_control,True,0.004295668382744542
8ea63ca428f00529,M7_random_matched,True,0.6223115802245066
c30fbcb334030175,M1_original,False,0.3853569532168355
c30fbcb334030175,M2_intervention,True,1.0
c30fbcb334030175,M3_reuse,False,0.46628525687103
c30fbcb334030175,M4_compression,True,0.19288516756898935
c30fbcb334030175,M5_perturbation_centrality,False,0.5514950322586302
c30fbcb334030175,M6_frequency_control,True,0.008591336765489083
c30fbcb334030175,M7_random_matched,False,0.38470533551756336
44a03bc3bb801498,M1_original,True,0.6638154963078862
44a03bc3bb801498,M2_intervention,False,0.0
44a03bc3bb801498,M3_reuse,True,0.9964661749263306
44a03bc3bb801498,M4_compression,True,0.31346315494536287
44a03bc3bb801498,M5_perturbation_centrality,True,0.8224838527909228
44a03bc3bb801498,M6_frequency_control,True,0.015034839339605895
44a03bc3bb801498,M7_random_matched,True,0.625469902065211
e76de2d024f9a61d,M1_original,True,0.6605574078115255
e76de2d024f9a61d,M2_intervention,False,0.0
e76de2d024f9a61d,M3_reuse,True,0.9964661749263306
e76de2d024f9a61d,M4_compression,False,0.08661197833705002
e76de2d024f9a61d,M5_perturbation_centrality,True,0.8224838527909228
e76de2d024f9a61d,M6_frequency_control,True,0.004295668382744542
e76de2d024f9a61d,M7_random_matched,False,0.22841008576668087
ae2f905b7026a51a,M1_original,True,0.6605574078115255
ae2f905b7026a51a,M2_intervention,False,0.0
ae2f905b7026a51a,M3_reuse,True,0.9964661749263306
ae2f905b7026a51a,M4_compression,False,0.08668619597058648
ae2f905b7026a51a,M5_perturbation_centrality,True,0.8224838527909228
ae2f905b7026a51a,M6_frequency_control,True,0.004295668382744542
ae2f905b7026a51a,M7_random_matched,True,0.6601576985091998
6ea2429350e1b015,M1_original,False,0.38470533551756336
6ea2429350e1b015,M2_intervention,True,1.0
6ea2429350e1b015,M3_reuse,False,0.46628525687103
6ea2429350e1b015,M4_compression,True,0.1438419218376696
6ea2429350e1b015,M5_perturbation_centrality,False,0.5514950322586302
6ea2429350e1b015,M6_frequency_control,True,0.0064435025741168125
6ea2429350e1b015,M7_random_matched,False,0.22775846806740874
35b2add916867e12,M1_original,True,0.6216599625252344
35b2add916867e12,M2_intervention,False,0.0
35b2add916867e12,M3_reuse,True,0.9929323498526612
35b2add916867e12,M4_compression,False,0.04713280006974565
35b2add916867e12,M5_perturbation_centrality,True,0.7884862241003642
35b2add916867e12,M6_frequency_control,False,0.002147834191372271
35b2add916867e12,M7_random_matched,True,0.625469902065211
bf707f9e22ea743f,M1_original,True,0.6216599625252344
bf707f9e22ea743f,M2_intervention,False,0.0
bf707f9e22ea743f,M3_reuse,True,0.9929323498526612
bf707f9e22ea743f,M4_compression,False,0.04713280006974565
bf707f9e22ea743f,M5_perturbation_centrality,True,0.7884862241003642
bf707f9e22ea743f,M6_frequency_control,False,0.002147834191372271
bf707f9e22ea743f,M7_random_matched,False,0.5378552948084301
41dcfffcd675d8fa,M1_original,True,0.663163878608614
41dcfffcd675d8fa,M2_intervention,True,0.0
41dcfffcd675d8fa,M3_reuse,True,0.9964661749263306
41dcfffcd675d8fa,M4_compression,True,0.2671816835448105
41dcfffcd675d8fa,M5_perturbation_centrality,True,0.8224838527909228
41dcfffcd675d8fa,M6_frequency_control,True,0.012887005148233625
41dcfffcd675d8fa,M7_random_matched,False,0.3912215125102848
ee7c0ed97fd698a3,M1_original,False,0.3853569532168355
ee7c0ed97fd698a3,M2_intervention,True,1.0
ee7c0ed97fd698a3,M3_reuse,False,0.46628525687103
ee7c0ed97fd698a3,M4_compression,True,0.19288516756898935
ee7c0ed97fd698a3,M5_perturbation_centrality,False,0.5514950322586302
ee7c0ed97fd698a3,M6_frequency_control,True,0.008591336765489083
ee7c0ed97fd698a3,M7_random_matched,False,0.229061703465953
996fd8e68ca7f6f7,M1_original,True,0.6216599625252344
996fd8e68ca7f6f7,M2_intervention,False,0.0
996fd8e68ca7f6f7,M3_reuse,True,0.9929323498526612
996fd8e68ca7f6f7,M4_compression,False,0.04713280006974565
996fd8e68ca7f6f7,M5_perturbation_centrality,True,0.7884862241003642
996fd8e68ca7f6f7,M6_frequency_control,False,0.002147834191372271
996fd8e68ca7f6f7,M7_random_matched,False,0.15105144080896007
d9287c72d65430c2,M1_original,True,0.6248182843659388
d9287c72d65430c2,M2_intervention,False,0.0
d9287c72d65430c2,M3_reuse,True,1.0
d9287c72d65430c2,M4_compression,False,0.04713280006974565
d9287c72d65430c2,M5_perturbation_centrality,True,0.7916666666666666
d9287c72d65430c2,M6_frequency_control,False,0.002147834191372271
d9287c72d65430c2,M7_random_matched,True,0.6248182843659388
6d80e8d5375b1977,M1_original,False,0.38600857091610763
6d80e8d5375b1977,M2_intervention,True,1.0
6d80e8d5375b1977,M3_reuse,False,0.46628525687103
6d80e8d5375b1977,M4_compression,True,0.24247638252635736
6d80e8d5375b1977,M5_perturbation_centrality,False,0.5514950322586302
6d80e8d5375b1977,M6_frequency_control,True,0.010739170956861353
6d80e8d5375b1977,M7_random_matched,True,0.6248182843659388
e7219eb2e3746e2d,M1_original,True,0.6223115802245066
e7219eb2e3746e2d,M2_intervention,False,0.0
e7219eb2e3746e2d,M3_reuse,True,0.9929323498526612
e7219eb2e3746e2d,M4_compression,False,0.09525686506372355
e7219eb2e3746e2d,M5_perturbation_centrality,True,0.7884862241003642
e7219eb2e3746e2d,M6_frequency_control,True,0.004295668382744542
e7219eb2e3746e2d,M7_random_matched,False,0.383402100119019
055b1b269ddd6e0d,M1_original,True,0.6618606432100698
055b1b269ddd6e0d,M2_intervention,False,0.0
055b1b269ddd6e0d,M3_reuse,True,0.9964661749263306
055b1b269ddd6e0d,M4_compression,True,0.1761197614377777
055b1b269ddd6e0d,M5_perturbation_centrality,True,0.8224838527909228
055b1b269ddd6e0d,M6_frequency_control,True,0.008591336765489083
055b1b269ddd6e0d,M7_random_matched,True,0.6248182843659388
530530860fe7e004,M1_original,True,0.6216599625252344
530530860fe7e004,M2_intervention,False,0.0
530530860fe7e004,M3_reuse,True,0.9929323498526612
530530860fe7e004,M4_compression,False,0.04713280006974565
530530860fe7e004,M5_perturbation_centrality,True,0.7884862241003642
530530860fe7e004,M6_frequency_control,False,0.002147834191372271
530530860fe7e004,M7_random_matched,True,0.6248182843659388
78bb7b2deb76e177,M1_original,False,0.383402100119019
78bb7b2deb76e177,M2_intervention,True,1.0
78bb7b2deb76e177,M3_reuse,False,0.46628525687103
78bb7b2deb76e177,M4_compression,False,0.047399338053174936
78bb7b2deb76e177,M5_perturbation_centrality,False,0.5514950322586302
78bb7b2deb76e177,M6_frequency_control,False,0.002147834191372271
78bb7b2deb76e177,M7_random_matched,False,0.383402100119019
26f6b9be245b3bda,M1_original,True,0.6612090255107976
26f6b9be245b3bda,M2_intervention,False,0.0
26f6b9be245b3bda,M3_reuse,True,0.9964661749263306
26f6b9be245b3bda,M4_compression,True,0.1313393107312973
26f6b9be245b3bda,M5_perturbation_centrality,True,0.8224838527909228
26f6b9be245b3bda,M6_frequency_control,True,0.0064435025741168125
26f6b9be245b3bda,M7_random_matched,False,0.06873670922179509
c9d06a0a9e6bc14e,M1_original,True,0.6223115802245066
c9d06a0a9e6bc14e,M2_intervention,False,0.0
c9d06a0a9e6bc14e,M3_reuse,True,0.9929323498526612
c9d06a0a9e6bc14e,M4_compression,False,0.09525686506372355
c9d06a0a9e6bc14e,M5_perturbation_centrality,True,0.7884862241003642
c9d06a0a9e6bc14e,M6_frequency_control,True,0.004295668382744542
c9d06a0a9e6bc14e,M7_random_matched,False,0.383402100119019
57fd3dfe91f91943,M1_original,True,0.625469902065211
57fd3dfe91f91943,M2_intervention,False,0.0
57fd3dfe91f91943,M3_reuse,True,1.0
57fd3dfe91f91943,M4_compression,False,0.09525686506372355
57fd3dfe91f91943,M5_perturbation_centrality,True,0.7916666666666666
57fd3dfe91f91943,M6_frequency_control,True,0.004295668382744542
57fd3dfe91f91943,M7_random_matched,False,0.5014645536635712
bdaa99530020d6f7,M1_original,False,0.38600857091610763
bdaa99530020d6f7,M2_intervention,True,1.0
bdaa99530020d6f7,M3_reuse,False,0.46628525687103
bdaa99530020d6f7,M4_compression,True,0.24247638252635736
bdaa99530020d6f7,M5_perturbation_centrality,False,0.5514950322586302
bdaa99530020d6f7,M6_frequency_control,True,0.010739170956861353
bdaa99530020d6f7,M7_random_matched,False,0.08799466513132748
f6f264f46197e12f,M1_original,False,0.383402100119019
f6f264f46197e12f,M2_intervention,True,1.0
f6f264f46197e12f,M3_reuse,False,0.46628525687103
f6f264f46197e12f,M4_compression,False,0.047399338053174936
f6f264f46197e12f,M5_perturbation_centrality,False,0.5514950322586302
f6f264f46197e12f,M6_frequency_control,False,0.002147834191372271
f6f264f46197e12f,M7_random_matched,True,0.5699927770559003
91a95e34979eb4f6,M1_original,True,0.663163878608614
91a95e34979eb4f6,M2_intervention,False,0.0
91a95e34979eb4f6,M3_reuse,True,0.9964661749263306
91a95e34979eb4f6,M4_compression,True,0.2671816835448105
91a95e34979eb4f6,M5_perturbation_centrality,True,0.8224838527909228
91a95e34979eb4f6,M6_frequency_control,True,0.012887005148233625
91a95e34979eb4f6,M7_random_matched,True,0.5495844133953287
6e904819fd720a54,M1_original,True,0.6223115802245066
6e904819fd720a54,M2_intervention,False,0.0
6e904819fd720a54,M3_reuse,True,0.9929323498526612
6e904819fd720a54,M4_compression,False,0.09525686506372355
6e904819fd720a54,M5_perturbation_centrality,True,0.7884862241003642
6e904819fd720a54,M6_frequency_control,True,0.004295668382744542
6e904819fd720a54,M7_random_matched,False,0.05172771534090364
4acceb4b24287b33,M1_original,True,0.6634157870055606
4acceb4b24287b33,M2_intervention,False,0.0
4acceb4b24287b33,M3_reuse,True,0.9964661749263306
4acceb4b24287b33,M4_compression,True,0.3117119641356122
4acceb4b24287b33,M5_perturbation_centrality,True,0.8224838527909228
4acceb4b24287b33,M6_frequency_control,True,0.013726699804722175
4acceb4b24287b33,M7_random_matched,True,0.6229631979237787
1039c51a6a0bfe37,M1_original,False,0.3873118063146519
1039c51a6a0bfe37,M2_intervention,True,1.0
1039c51a6a0bfe37,M3_reuse,False,0.46628525687103
1039c51a6a0bfe37,M4_compression,True,0.3433027201192382
1039c51a6a0bfe37,M5_perturbation_centrality,False,0.5514950322586302
1039c51a6a0bfe37,M6_frequency_control,True,0.015034839339605895
1039c51a6a0bfe37,M7_random_matched,False,0.14897292802713863
805091874a1fddf5,M1_original,False,0.3873118063146519
805091874a1fddf5,M2_intervention,True,1.0
805091874a1fddf5,M3_reuse,False,0.46628525687103
805091874a1fddf5,M4_compression,True,0.3433027201192382
805091874a1fddf5,M5_perturbation_centrality,False,0.5514950322586302
805091874a1fddf5,M6_frequency_control,True,0.015034839339605895
805091874a1fddf5,M7_random_matched,False,0.5027677890621156
1becc775ca4dd1ec,M1_original,False,0.07069156231961153
1becc775ca4dd1ec,M2_intervention,False,0.0
1becc775ca4dd1ec,M3_reuse,False,3.895139878651031e-05
1becc775ca4dd1ec,M4_compression,True,0.7769012737765939
1becc775ca4dd1ec,M5_perturbation_centrality,False,0.08335086146278727
1becc775ca4dd1ec,M6_frequency_control,True,0.021478341913722707
1becc775ca4dd1ec,M7_random_matched,False,0.49765461412359474
6ba73fdad6eb0540,M1_original,False,0.5365520594098857
6ba73fdad6eb0540,M2_intervention,True,0.0
6ba73fdad6eb0540,M3_reuse,False,0.8123494663530739
6ba73fdad6eb0540,M4_compression,True,0.1173582258673717
6ba73fdad6eb0540,M5_perturbation_centrality,True,0.7766683709699944
6ba73fdad6eb0540,M6_frequency_control,True,0.004295668382744542
6ba73fdad6eb0540,M7_random_matched,False,0.23036493886449733
22b8fafbbee6e175,M1_original,False,0.537203677109158
22b8fafbbee6e175,M2_intervention,False,0.0
22b8fafbbee6e175,M3_reuse,False,0.8123494663530739
22b8fafbbee6e175,M4_compression,True,0.17684389231722766
22b8fafbbee6e175,M5_perturbation_centrality,False,0.7766683709699944
22b8fafbbee6e175,M6_frequency_control,True,0.0064435025741168125
22b8fafbbee6e175,M7_random_matched,False,0.5413652917017373
0728f4df572d8bd8,M1_original,False,0.5008129359642991
0728f4df572d8bd8,M2_intervention,False,0.0
0728f4df572d8bd8,M3_reuse,False,0.8158832914267431
0728f4df572d8bd8,M4_compression,False,0.06582552051625472
0728f4df572d8bd8,M5_perturbation_centrality,False,0.733814147808701
0728f4df572d8bd8,M6_frequency_control,False,0.002147834191372271
0728f4df572d8bd8,M7_random_matched,False,0.383402100119019
948b08b4e5c78d68,M1_original,False,0.5416172000986839
948b08b4e5c78d68,M2_intervention,False,0.0
948b08b4e5c78d68,M3_reuse,False,0.8123494663530739
948b08b4e5c78d68,M4_compression,True,0.674567680381634
948b08b4e5c78d68,M5_perturbation_centrality,False,0.7766683709699944
948b08b4e5c78d68,M6_frequency_control,True,0.02100989703532754
948b08b4e5c78d68,M7_random_matched,False,0.383402100119019
e27af79478e04fa5,M1_original,False,0.5383591116023232
e27af79478e04fa5,M2_intervention,True,0.0
e27af79478e04fa5,M3_reuse,False,0.8123494663530739
e27af79478e04fa5,M4_compression,True,0.3561215129768521
e27af79478e04fa5,M5_perturbation_centrality,True,0.7766683709699944
e27af79478e04fa5,M6_frequency_control,True,0.010270726078466182
e27af79478e04fa5,M7_random_matched,True,0.625469902065211
dd8d6bc81745096a,M1_original,False,0.5398101479062465
dd8d6bc81745096a,M2_intervention,True,0.0
dd8d6bc81745096a,M3_reuse,False,0.8123494663530739
dd8d6bc81745096a,M4_compression,True,0.4250223874521723
dd8d6bc81745096a,M5_perturbation_centrality,False,0.7766683709699944
dd8d6bc81745096a,M6_frequency_control,True,0.015034839339605895
dd8d6bc81745096a,M7_random_matched,True,0.6216599625252344
63118ef730cf8db6,M1_original,False,0.5391585302069744
63118ef730cf8db6,M2_intervention,False,0.0
63118ef730cf8db6,M3_reuse,False,0.8123494663530739
63118ef730cf8db6,M4_compression,True,0.3618474548707107
63118ef730cf8db6,M5_perturbation_centrality,False,0.7766683709699944
63118ef730cf8db6,M6_frequency_control,True,0.012887005148233625
63118ef730cf8db6,M7_random_matched,True,0.6216599625252344
40d607c09b4c572a,M1_original,False,0.49765461412359474
40d607c09b4c572a,M2_intervention,False,0.0
40d607c09b4c572a,M3_reuse,False,0.8088156412794045
40d607c09b4c572a,M4_compression,False,0.0655680543343137
40d607c09b4c572a,M5_perturbation_centrality,False,0.7306337052423987
40d607c09b4c572a,M6_frequency_control,False,0.002147834191372271
40d607c09b4c572a,M7_random_matched,True,0.663163878608614
b0161bb403552a13,M1_original,False,0.5365520594098857
b0161bb403552a13,M2_intervention,False,0.0
b0161bb403552a13,M3_reuse,False,0.8123494663530739
b0161bb403552a13,M4_compression,True,0.11708656330749354
b0161bb403552a13,M5_perturbation_centrality,False,0.7766683709699944
b0161bb403552a13,M6_frequency_control,True,0.004295668382744542
b0161bb403552a13,M7_random_matched,False,0.38405371781829123
2a605414f1fab713,M1_original,False,0.537203677109158
2a605414f1fab713,M2_intervention,False,0.0
2a605414f1fab713,M3_reuse,False,0.8123494663530739
2a605414f1fab713,M4_compression,True,0.1778744511302651
2a605414f1fab713,M5_perturbation_centrality,False,0.7766683709699944
2a605414f1fab713,M6_frequency_control,True,0.0064435025741168125
2a605414f1fab713,M7_random_matched,False,0.3853569532168355
64ff43d751667dc2,M1_original,False,0.5385069125077022
64ff43d751667dc2,M2_intervention,False,0.0
64ff43d751667dc2,M3_reuse,False,0.8123494663530739
64ff43d751667dc2,M4_compression,True,0.29984550333387544
64ff43d751667dc2,M5_perturbation_centrality,False,0.7766683709699944
64ff43d751667dc2,M6_frequency_control,True,0.010739170956861353
64ff43d751667dc2,M7_random_matched,False,0.19134586578736612
1fd22644e94dfaf9,M1_original,False,0.540062056303193
1fd22644e94dfaf9,M2_intervention,False,0.0
1fd22644e94dfaf9,M3_reuse,False,0.8123494663530739
1fd22644e94dfaf9,M4_compression,True,0.4851737409876945
1fd22644e94dfaf9,M5_perturbation_centrality,False,0.7766683709699944
1fd22644e94dfaf9,M6_frequency_control,True,0.015874533996094446
1fd22644e94dfaf9,M7_random_matched,False,0.0648270030261622
af4a6f30f34cac10,M1_original,False,0.49765461412359474
af4a6f30f34cac10,M2_intervention,False,0.0
af4a6f30f34cac10,M3_reuse,False,0.8088156412794045
af4a6f30f34cac10,M4_compression,False,0.0659982909113105
af4a6f30f34cac10,M5_perturbation_centrality,False,0.7306337052423987
af4a6f30f34cac10,M6_frequency_control,False,0.002147834191372271
af4a6f30f34cac10,M7_random_matched,False,0.383402100119019
fe181450650cae76,M1_original,False,0.5430682364026073
fe181450650cae76,M2_intervention,True,0.0
fe181450650cae76,M3_reuse,False,0.8123494663530739
fe181450650cae76,M4_compression,True,0.7489620363083769
fe181450650cae76,M5_perturbation_centrality,True,0.7766683709699944
fe181450650cae76,M6_frequency_control,True,0.02577401029646725
fe181450650cae76,M7_random_matched,False,0.3970860718037341
f2cc61acb77b0cd0,M1_original,False,0.5008129359642991
f2cc61acb77b0cd0,M2_intervention,False,0.0
f2cc61acb77b0cd0,M3_reuse,False,0.8158832914267431
f2cc61acb77b0cd0,M4_compression,False,0.0659982909113105
f2cc61acb77b0cd0,M5_perturbation_centrality,False,0.733814147808701
f2cc61acb77b0cd0,M6_frequency_control,False,0.002147834191372271
f2cc61acb77b0cd0,M7_random_matched,False,0.5407136740024652
d7fcdb0298c44684,M1_original,False,0.5391585302069744
d7fcdb0298c44684,M2_intervention,False,0.0
d7fcdb0298c44684,M3_reuse,False,0.8123494663530739
d7fcdb0298c44684,M4_compression,True,0.3618474548707107
d7fcdb0298c44684,M5_perturbation_centrality,False,0.7766683709699944
d7fcdb0298c44684,M6_frequency_control,True,0.012887005148233625
d7fcdb0298c44684,M7_random_matched,False,0.1224293391527378
d411dd714488fc87,M1_original,False,0.540062056303193
d411dd714488fc87,M2_intervention,False,0.0
d411dd714488fc87,M3_reuse,False,0.8123494663530739
d411dd714488fc87,M4_compression,True,0.4851737409876945
d411dd714488fc87,M5_perturbation_centrality,False,0.7766683709699944
d411dd714488fc87,M6_frequency_control,True,0.015874533996094446
d411dd714488fc87,M7_random_matched,False,0.5365520594098857
89604f30f24a83a7,M1_original,False,0.5365520594098857
89604f30f24a83a7,M2_intervention,False,0.0
89604f30f24a83a7,M3_reuse,False,0.8123494663530739
89604f30f24a83a7,M4_compression,True,0.11722223719313375
89604f30f24a83a7,M5_perturbation_centrality,False,0.7766683709699944
89604f30f24a83a7,M6_frequency_control,True,0.004295668382744542
89604f30f24a83a7,M7_random_matched,False,0.22775846806740874
d3d82cd0e5eaa6d7,M1_original,False,0.5391585302069744
d3d82cd0e5eaa6d7,M2_intervention,False,0.0
d3d82cd0e5eaa6d7,M3_reuse,False,0.8123494663530739
d3d82cd0e5eaa6d7,M4_compression,True,0.3618474548707107
d3d82cd0e5eaa6d7,M5_perturbation_centrality,False,0.7766683709699944
d3d82cd0e5eaa6d7,M6_frequency_control,True,0.012887005148233625
d3d82cd0e5eaa6d7,M7_random_matched,False,0.22679445515390825
ea494f7c0af9429a,M1_original,False,0.5452749978973702
ea494f7c0af9429a,M2_intervention,False,0.0
ea494f7c0af9429a,M3_reuse,False,0.8123494663530739
ea494f7c0af9429a,M4_compression,True,1.0148978318091775
ea494f7c0af9429a,M5_perturbation_centrality,False,0.7766683709699944
ea494f7c0af9429a,M6_frequency_control,True,0.03305720752707261
ea494f7c0af9429a,M7_random_matched,False,0.49765461412359474
8fba5d5b9153f696,M1_original,False,0.5437198541018794
8fba5d5b9153f696,M2_intervention,False,0.0
8fba5d5b9153f696,M3_reuse,False,0.8123494663530739
8fba5d5b9153f696,M4_compression,True,0.8157851890043688
8fba5d5b9153f696,M5_perturbation_centrality,False,0.7766683709699944
8fba5d5b9153f696,M6_frequency_control,True,0.02792184448783952
8fba5d5b9153f696,M7_random_matched,False,0.5008129359642991
e388702e8e68bb6b,M1_original,False,0.5417650010040629
e388702e8e68bb6b,M2_intervention,False,0.0
e388702e8e68bb6b,M3_reuse,False,0.8123494663530739
e388702e8e68bb6b,M4_compression,True,0.6173509538411441
e388702e8e68bb6b,M5_perturbation_centrality,False,0.7766683709699944
e388702e8e68bb6b,M6_frequency_control,True,0.021478341913722707
e388702e8e68bb6b,M7_random_matched,False,0.5361523501075602
65a7847e4d9f6895,M1_original,False,0.23101655656376943
65a7847e4d9f6895,M2_intervention,True,1.0
65a7847e4d9f6895,M3_reuse,False,0.1819721247169429
65a7847e4d9f6895,M4_compression,True,0.3635422907249061
65a7847e4d9f6895,M5_perturbation_centrality,False,0.4374430116781799
65a7847e4d9f6895,M6_frequency_control,True,0.012887005148233625
65a7847e4d9f6895,M7_random_matched,True,0.6216599625252344
902b11d3f86b4f7c,M1_original,False,0.23036493886449733
902b11d3f86b4f7c,M2_intervention,True,1.0
902b11d3f86b4f7c,M3_reuse,False,0.1819721247169429
902b11d3f86b4f7c,M4_compression,True,0.3012499319209194
902b11d3f86b4f7c,M5_perturbation_centrality,False,0.4374430116781799
902b11d3f86b4f7c,M6_frequency_control,True,0.010739170956861353
902b11d3f86b4f7c,M7_random_matched,False,0.16163268522669363
113a9f8d8814d907,M1_original,False,0.23101655656376943
113a9f8d8814d907,M2_intervention,True,1.0
113a9f8d8814d907,M3_reuse,False,0.1819721247169429
113a9f8d8814d907,M4_compression,True,0.3635422907249061
113a9f8d8814d907,M5_perturbation_centrality,False,0.4374430116781799
113a9f8d8814d907,M6_frequency_control,True,0.012887005148233625
113a9f8d8814d907,M7_random_matched,True,0.6248182843659388
068bb961dee2b89e,M1_original,False,0.23166817426304162
068bb961dee2b89e,M2_intervention,True,1.0
068bb961dee2b89e,M3_reuse,False,0.1819721247169429
068bb961dee2b89e,M4_compression,True,0.4265154403354938
068bb961dee2b89e,M5_perturbation_centrality,False,0.4374430116781799
068bb961dee2b89e,M6_frequency_control,True,0.015034839339605895
068bb961dee2b89e,M7_random_matched,False,0.16880047991868724
b0006d598c62206e,M1_original,False,0.2329714096615859
b0006d598c62206e,M2_intervention,True,1.0
b0006d598c62206e,M3_reuse,False,0.1819721247169429
b0006d598c62206e,M4_compression,True,0.5525630240699032
b0006d598c62206e,M5_perturbation_centrality,False,0.4374430116781799
b0006d598c62206e,M6_frequency_control,True,0.019330507722350437
b0006d598c62206e,M7_random_matched,False,0.1635875383245101
0d23013352667f2b,M1_original,False,0.18183283390413016
0d23013352667f2b,M2_intervention,True,1.0
0d23013352667f2b,M3_reuse,False,0.0013062247143504715
0d23013352667f2b,M4_compression,True,1.9850150822224382
0d23013352667f2b,M5_perturbation_centrality,False,0.34820684874050534
0d23013352667f2b,M6_frequency_control,True,0.06873069412391267
0d23013352667f2b,M7_random_matched,False,0.1158943706470552
992d1cbb6766622f,M1_original,False,0.16619400912159865
992d1cbb6766622f,M2_intervention,True,1.0
992d1cbb6766622f,M3_reuse,False,0.0013062247143504715
992d1cbb6766622f,M4_compression,True,0.4387889425186486
992d1cbb6766622f,M5_perturbation_centrality,False,0.34820684874050534
992d1cbb6766622f,M6_frequency_control,True,0.017182673530978167
