class_id,k,persistence,class_size,analyzed
3af4563ed2314edf,0,,1,False
3af4563ed2314edf,1,,1,False
3af4563ed2314edf,2,,1,False
3af4563ed2314edf,3,,1,False
3af4563ed2314edf,4,,1,False
3af752d478d6bc3f,0,,1,False
3af752d478d6bc3f,1,,1,False
3af752d478d6bc3f,2,,1,False
3af752d478d6bc3f,3,,1,False
3af752d478d6bc3f,4,,1,False
3af7dafd100b8aab,0,,1,False
3af7dafd100b8aab,1,,1,False
3af7dafd100b8aab,2,,1,False
3af7dafd100b8aab,3,,1,False
3af7dafd100b8aab,4,,1,False
3afa1c861747e6ea,0,,1,False
3afa1c861747e6ea,1,,1,False
3afa1c861747e6ea,2,,1,False
3afa1c861747e6ea,3,,1,False
3afa1c861747e6ea,4,,1,False
3afcf08b59a05cd8,0,,1,False
3afcf08b59a05cd8,1,,1,False
3afcf08b59a05cd8,2,,1,False
3afcf08b59a05cd8,3,,1,False
3afcf08b59a05cd8,4,,1,False
3afed11495c97bb2,0,,1,False
3afed11495c97bb2,1,,1,False
3afed11495c97bb2,2,,1,False
3afed11495c97bb2,3,,1,False
3afed11495c97bb2,4,,1,False
3b004018df0edf14,0,,1,False
3b004018df0edf14,1,,1,False
3b004018df0edf14,2,,1,False
3b004018df0edf14,3,,1,False
3b004018df0edf14,4,,1,False
3b06506f0dd85850,0,,1,False
3b06506f0dd85850,1,,1,False
3b06506f0dd85850,2,,1,False
3b06506f0dd85850,3,,1,False
3b06506f0dd85850,4,,1,False
3b13b13e3e494f43,0,,1,False
3b13b13e3e494f43,1,,1,False
3b13b13e3e494f43,2,,1,False
3b13b13e3e494f43,3,,1,False
3b13b13e3e494f43,4,,1,False
3b27ca958e9c7eb0,0,,1,False
3b27ca958e9c7eb0,1,,1,False
3b27ca958e9c7eb0,2,,1,False
3b27ca958e9c7eb0,3,,1,False
3b27ca958e9c7eb0,4,,1,False
3b3005e1f7f4ae20,0,,1,False
3b3005e1f7f4ae20,1,,1,False
3b3005e1f7f4ae20,2,,1,False
3b3005e1f7f4ae20,3,,1,False
3b3005e1f7f4ae20,4,,1,False
3b36d06579c453e1,0,,1,False
3b36d06579c453e1,1,,1,False
3b36d06579c453e1,2,,1,False
3b36d06579c453e1,3,,1,False
3b36d06579c453e1,4,,1,False
3b3c02ee8d8697b0,0,,1,False
3b3c02ee8d8697b0,1,,1,False
3b3c02ee8d8697b0,2,,1,False
3b3c02ee8d8697b0,3,,1,False
3b3c02ee8d8697b0,4,,1,False
3b4546fa56390e13,0,,1,False
3b4546fa56390e13,1,,1,False
3b4546fa56390e13,2,,1,False
3b4546fa56390e13,3,,1,False
3b4546fa56390e13,4,,1,False
3b4c0a37d86437c1,0,,1,False
3b4c0a37d86437c1,1,,1,False
3b4c0a37d86437c1,2,,1,False
3b4c0a37d86437c1,3,,1,False
3b4c0a37d86437c1,4,,1,False
3b4cf2579dec94d1,0,,1,False
3b4cf2579dec94d1,1,,1,False
3b4cf2579dec94d1,2,,1,False
3b4cf2579dec94d1,3,,1,False
3b4cf2579dec94d1,4,,1,False
3b530b1bdce7ffc1,0,,1,False
3b530b1bdce7ffc1,1,,1,False
3b530b1bdce7ffc1,2,,1,False
3b530b1bdce7ffc1,3,,1,False
3b530b1bdce7ffc1,4,,1,False
3b568c4819b95c4b,0,,1,False
3b568c4819b95c4b,1,,1,False
3b568c4819b95c4b,2,,1,False
3b568c4819b95c4b,3,,1,False
3b568c4819b95c4b,4,,1,False
3b57a529d2d49914,0,,1,False
3b57a529d2d49914,1,,1,False
3b57a529d2d49914,2,,1,False
3b57a529d2d49914,3,,1,False
3b57a529d2d49914,4,,1,False
3b5bb3bc54f401d3,0,,1,False
3b5bb3bc54f401d3,1,,1,False
3b5bb3bc54f401d3,2,,1,False
3b5bb3bc54f401d3,3,,1,False
3b5bb3bc54f401d3,4,,1,False
3b5fbff266aea407,0,,1,False
3b5fbff266aea407,1,,1,False
3b5fbff266aea407,2,,1,False
3b5fbff266aea407,3,,1,False
3b5fbff266aea407,4,,1,False
3b6817c96f20b8df,0,,1,False
3b6817c96f20b8df,1,,1,False
3b6817c96f20b8df,2,,1,False
3b6817c96f20b8df,3,,1,False
3b6817c96f20b8df,4,,1,False
3b6fa13566168109,0,,1,False
3b6fa13566168109,1,,1,False
3b6fa13566168109,2,,1,False
3b6fa13566168109,3,,1,False
3b6fa13566168109,4,,1,False
3b77886d4ada0896,0,,1,False
3b77886d4ada0896,1,,1,False
3b77886d4ada0896,2,,1,False
3b77886d4ada0896,3,,1,False
3b77886d4ada0896,4,,1,False
3b88cd13aeda1cbe,0,,1,False
3b88cd13aeda1cbe,1,,1,False
3b88cd13aeda1cbe,2,,1,False
3b88cd13aeda1cbe,3,,1,False
3b88cd13aeda1cbe,4,,1,False
3b8b69dd5dc7eb77,0,,1,False
3b8b69dd5dc7eb77,1,,1,False
3b8b69dd5dc7eb77,2,,1,False
3b8b69dd5dc7eb77,3,,1,False
3b8b69dd5dc7eb77,4,,1,False
3b8b8c28374cf901,0,,1,False
3b8b8c28374cf901,1,,1,False
3b8b8c28374cf901,2,,1,False
3b8b8c28374cf901,3,,1,False
3b8b8c28374cf901,4,,1,False
3b9349373cd0dc0e,0,,1,False
3b9349373cd0dc0e,1,,1,False
3b9349373cd0dc0e,2,,1,False
3b9349373cd0dc0e,3,,1,False
3b9349373cd0dc0e,4,,1,False
3b95e49d4becb13d,0,,1,False
3b95e49d4becb13d,1,,1,False
3b95e49d4becb13d,2,,1,False
3b95e49d4becb13d,3,,1,False
3b95e49d4becb13d,4,,1,False
3b977315529fa906,0,,1,False
3b977315529fa906,1,,1,False
3b977315529fa906,2,,1,False
3b977315529fa906,3,,1,False
3b977315529fa906,4,,1,False
3b9991bd226fa168,0,,1,False
3b9991bd226fa168,1,,1,False
3b9991bd226fa168,2,,1,False
3b9991bd226fa168,3,,1,False
3b9991bd226fa168,4,,1,False
3b9cfdf4305c4c15,0,,1,False
3b9cfdf4305c4c15,1,,1,False
3b9cfdf4305c4c15,2,,1,False
3b9cfdf4305c4c15,3,,1,False
3b9cfdf4305c4c15,4,,1,False
3ba118fa0695cf4f,0,,1,False
3ba118fa0695cf4f,1,,1,False
3ba118fa0695cf4f,2,,1,False
3ba118fa0695cf4f,3,,1,False
3ba118fa0695cf4f,4,,1,False
3ba167cd67e7faed,0,,1,False
3ba167cd67e7faed,1,,1,False
3ba167cd67e7faed,2,,1,False
3ba167cd67e7faed,3,,1,False
3ba167cd67e7faed,4,,1,False
3ba2ef8ebcb9eec3,0,,1,False
3ba2ef8ebcb9eec3,1,,1,False
3ba2ef8ebcb9eec3,2,,1,False
3ba2ef8ebcb9eec3,3,,1,False
3ba2ef8ebcb9eec3,4,,1,False
3ba43db46a342887,0,,1,False
3ba43db46a342887,1,,1,False
3ba43db46a342887,2,,1,False
3ba43db46a342887,3,,1,False
3ba43db46a342887,4,,1,False
3bac24d0a04311fc,0,,1,False
3bac24d0a04311fc,1,,1,False
3bac24d0a04311fc,2,,1,False
3bac24d0a04311fc,3,,1,False
3bac24d0a04311fc,4,,1,False
3bafc18b4e6e8806,0,,1,False
3bafc18b4e6e8806,1,,1,False
3bafc18b4e6e8806,2,,1,False
3bafc18b4e6e8806,3,,1,False
3bafc18b4e6e8806,4,,1,False
3bb28bed080c2d70,0,,1,False
3bb28bed080c2d70,1,,1,False
3bb28bed080c2d70,2,,1,False
3bb28bed080c2d70,3,,1,False
3bb28bed080c2d70,4,,1,False
3bb574d5a6ed6e8c,0,,1,False
3bb574d5a6ed6e8c,1,,1,False
3bb574d5a6ed6e8c,2,,1,False
3bb574d5a6ed6e8c,3,,1,False
3bb574d5a6ed6e8c,4,,1,False
3bb743ddbee3390f,0,,1,False
3bb743ddbee3390f,1,,1,False
3bb743ddbee3390f,2,,1,False
3bb743ddbee3390f,3,,1,False
3bb743ddbee3390f,4,,1,False
3bc1779b38238718,0,,1,False
3bc1779b38238718,1,,1,False
3bc1779b38238718,2,,1,False
3bc1779b38238718,3,,1,False
3bc1779b38238718,4,,1,False
3bc2db5b9d6d8b00,0,,1,False
3bc2db5b9d6d8b00,1,,1,False
3bc2db5b9d6d8b00,2,,1,False
3bc2db5b9d6d8b00,3,,1,False
3bc2db5b9d6d8b00,4,,1,False
3bc3d85bbd57653b,0,,1,False
3bc3d85bbd57653b,1,,1,False
3bc3d85bbd57653b,2,,1,False
3bc3d85bbd57653b,3,,1,False
3bc3d85bbd57653b,4,,1,False
3bc677e003451927,0,,1,False
3bc677e003451927,1,,1,False
3bc677e003451927,2,,1,False
3bc677e003451927,3,,1,False
3bc677e003451927,4,,1,False
3bc940b30efea21a,0,,1,False
3bc940b30efea21a,1,,1,False
3bc940b30efea21a,2,,1,False
3bc940b30efea21a,3,,1,False
3bc940b30efea21a,4,,1,False
3bce014541caa630,0,,1,False
3bce014541caa630,1,,1,False
3bce014541caa630,2,,1,False
3bce014541caa630,3,,1,False
3bce014541caa630,4,,1,False
3bd51ce7ceaef4de,0,,1,False
3bd51ce7ceaef4de,1,,1,False
3bd51ce7ceaef4de,2,,1,False
3bd51ce7ceaef4de,3,,1,False
3bd51ce7ceaef4de,4,,1,False
3bd861ce8e193c47,0,,1,False
3bd861ce8e193c47,1,,1,False
3bd861ce8e193c47,2,,1,False
3bd861ce8e193c47,3,,1,False
3bd861ce8e193c47,4,,1,False
3bdc4c7765e0d7fa,0,,1,False
3bdc4c7765e0d7fa,1,,1,False
3bdc4c7765e0d7fa,2,,1,False
3bdc4c7765e0d7fa,3,,1,False
3bdc4c7765e0d7fa,4,,1,False
3bdf5f95a2343745,0,,1,False
3bdf5f95a2343745,1,,1,False
3bdf5f95a2343745,2,,1,False
3bdf5f95a2343745,3,,1,False
3bdf5f95a2343745,4,,1,False
3bdfd16d1388ae1a,0,,1,False
3bdfd16d1388ae1a,1,,1,False
3bdfd16d1388ae1a,2,,1,False
3bdfd16d1388ae1a,3,,1,False
3bdfd16d1388ae1a,4,,1,False
3be3e94aeda19d9a,0,,1,False
3be3e94aeda19d9a,1,,1,False
3be3e94aeda19d9a,2,,1,False
3be3e94aeda19d9a,3,,1,False
3be3e94aeda19d9a,4,,1,False
3be7c99ed3657693,0,,1,False
3be7c99ed3657693,1,,1,False
3be7c99ed3657693,2,,1,False
3be7c99ed3657693,3,,1,False
3be7c99ed3657693,4,,1,False
3bf7b3839f58607e,0,,1,False
3bf7b3839f58607e,1,,1,False
3bf7b3839f58607e,2,,1,False
3bf7b3839f58607e,3,,1,False
3bf7b3839f58607e,4,,1,False
3bf871604ef25940,0,,1,False
3bf871604ef25940,1,,1,False
3bf871604ef25940,2,,1,False
3bf871604ef25940,3,,1,False
3bf871604ef25940,4,,1,False
3bf9c9c2f89cc614,0,,1,False
3bf9c9c2f89cc614,1,,1,False
3bf9c9c2f89cc614,2,,1,False
3bf9c9c2f89cc614,3,,1,False
3bf9c9c2f89cc614,4,,1,False
3c00ac17808d8109,0,,1,False
3c00ac17808d8109,1,,1,False
3c00ac17808d8109,2,,1,False
3c00ac17808d8109,3,,1,False
3c00ac17808d8109,4,,1,False
3c03087bfdf77dec,0,,1,False
3c03087bfdf77dec,1,,1,False
3c03087bfdf77dec,2,,1,False
3c03087bfdf77dec,3,,1,False
3c03087bfdf77dec,4,,1,False
3c054da7ccf0eb4b,0,,1,False
3c054da7ccf0eb4b,1,,1,False
3c054da7ccf0eb4b,2,,1,False
3c054da7ccf0eb4b,3,,1,False
3c054da7ccf0eb4b,4,,1,False
3c111cb7a7601f29,0,,1,False
3c111cb7a7601f29,1,,1,False
3c111cb7a7601f29,2,,1,False
3c111cb7a7601f29,3,,1,False
3c111cb7a7601f29,4,,1,False
3c1794a40e222d9d,0,,1,False
3c1794a40e222d9d,1,,1,False
3c1794a40e222d9d,2,,1,False
3c1794a40e222d9d,3,,1,False
3c1794a40e222d9d,4,,1,False
3c17e464b56bc6c2,0,,1,False
3c17e464b56bc6c2,1,,1,False
3c17e464b56bc6c2,2,,1,False
3c17e464b56bc6c2,3,,1,False
3c17e464b56bc6c2,4,,1,False
3c1ddcb5b94a6790,0,,1,False
3c1ddcb5b94a6790,1,,1,False
3c1ddcb5b94a6790,2,,1,False
3c1ddcb5b94a6790,3,,1,False
3c1ddcb5b94a6790,4,,1,False
3c2cdd2e4acc6783,0,,1,False
3c2cdd2e4acc6783,1,,1,False
3c2cdd2e4acc6783,2,,1,False
3c2cdd2e4acc6783,3,,1,False
3c2cdd2e4acc6783,4,,1,False
3c360cbc34812bcf,0,,1,False
3c360cbc34812bcf,1,,1,False
3c360cbc34812bcf,2,,1,False
3c360cbc34812bcf,3,,1,False
3c360cbc34812bcf,4,,1,False
3c36a89bae93fac5,0,,1,False
3c36a89bae93fac5,1,,1,False
3c36a89bae93fac5,2,,1,False
3c36a89bae93fac5,3,,1,False
3c36a89bae93fac5,4,,1,False
3c392ff01345c9b3,0,,1,False
3c392ff01345c9b3,1,,1,False
3c392ff01345c9b3,2,,1,False
3c392ff01345c9b3,3,,1,False
3c392ff01345c9b3,4,,1,False
3c43c08610736334,0,,1,False
3c43c08610736334,1,,1,False
3c43c08610736334,2,,1,False
3c43c08610736334,3,,1,False
3c43c08610736334,4,,1,False
3c43eee03b04f85b,0,,1,False
3c43eee03b04f85b,1,,1,False
3c43eee03b04f85b,2,,1,False
3c43eee03b04f85b,3,,1,False
3c43eee03b04f85b,4,,1,False
3c4622ee0be63033,0,,1,False
3c4622ee0be63033,1,,1,False
3c4622ee0be63033,2,,1,False
3c4622ee0be63033,3,,1,False
3c4622ee0be63033,4,,1,False
3c4a709f2a9cc971,0,,1,False
3c4a709f2a9cc971,1,,1,False
3c4a709f2a9cc971,2,,1,False
3c4a709f2a9cc971,3,,1,False
3c4a709f2a9cc971,4,,1,False
3c558703e1a05ff4,0,,1,False
3c558703e1a05ff4,1,,1,False
3c558703e1a05ff4,2,,1,False
3c558703e1a05ff4,3,,1,False
3c558703e1a05ff4,4,,1,False
3c5a6e2f11882705,0,,1,False
3c5a6e2f11882705,1,,1,False
3c5a6e2f11882705,2,,1,False
3c5a6e2f11882705,3,,1,False
3c5a6e2f11882705,4,,1,False
3c5ddc223eb683b1,0,,1,False
3c5ddc223eb683b1,1,,1,False
3c5ddc223eb683b1,2,,1,False
3c5ddc223eb683b1,3,,1,False
3c5ddc223eb683b1,4,,1,False
3c60e42a38c48972,0,,1,False
3c60e42a38c48972,1,,1,False
3c60e42a38c48972,2,,1,False
3c60e42a38c48972,3,,1,False
3c60e42a38c48972,4,,1,False
3c6a9e00de3191b3,0,,1,False
3c6a9e00de3191b3,1,,1,False
3c6a9e00de3191b3,2,,1,False
3c6a9e00de3191b3,3,,1,False
3c6a9e00de3191b3,4,,1,False
3c6ed32e648d5427,0,,1,False
3c6ed32e648d5427,1,,1,False
3c6ed32e648d5427,2,,1,False
3c6ed32e648d5427,3,,1,False
3c6ed32e648d5427,4,,1,False
3c73c44832ec1a4a,0,,1,False
3c73c44832ec1a4a,1,,1,False
3c73c44832ec1a4a,2,,1,False
3c73c44832ec1a4a,3,,1,False
3c73c44832ec1a4a,4,,1,False
3c78ecd9452d6cad,0,,1,False
3c78ecd9452d6cad,1,,1,False
3c78ecd9452d6cad,2,,1,False
3c78ecd9452d6cad,3,,1,False
3c78ecd9452d6cad,4,,1,False
3c874483801c83eb,0,,1,False
3c874483801c83eb,1,,1,False
3c874483801c83eb,2,,1,False
3c874483801c83eb,3,,1,False
3c874483801c83eb,4,,1,False
3c8b2528636f21fe,0,,1,False
3c8b2528636f21fe,1,,1,False
3c8b2528636f21fe,2,,1,False
3c8b2528636f21fe,3,,1,False
3c8b2528636f21fe,4,,1,False
3c95619853d19a6d,0,,1,False
3c95619853d19a6d,1,,1,False
3c95619853d19a6d,2,,1,False
3c95619853d19a6d,3,,1,False
3c95619853d19a6d,4,,1,False
3c979beab79cb58c,0,,1,False
3c979beab79cb58c,1,,1,False
3c979beab79cb58c,2,,1,False
3c979beab79cb58c,3,,1,False
3c979beab79cb58c,4,,1,False
3c98cc376eaa69bd,0,,1,False
3c98cc376eaa69bd,1,,1,False
3c98cc376eaa69bd,2,,1,False
3c98cc376eaa69bd,3,,1,False
3c98cc376eaa69bd,4,,1,False
3c9c8806f21a71df,0,,1,False
3c9c8806f21a71df,1,,1,False
3c9c8806f21a71df,2,,1,False
3c9c8806f21a71df,3,,1,False
3c9c8806f21a71df,4,,1,False
3c9f9d77c60a5b75,0,,1,False
3c9f9d77c60a5b75,1,,1,False
3c9f9d77c60a5b75,2,,1,False
3c9f9d77c60a5b75,3,,1,False
3c9f9d77c60a5b75,4,,1,False
3cae646c069db89a,0,,1,False
3cae646c069db89a,1,,1,False
3cae646c069db89a,2,,1,False
3cae646c069db89a,3,,1,False
3cae646c069db89a,4,,1,False
3cb9e5e6bfa6a5a6,0,,1,False
3cb9e5e6bfa6a5a6,1,,1,False
3cb9e5e6bfa6a5a6,2,,1,False
3cb9e5e6bfa6a5a6,3,,1,False
3cb9e5e6bfa6a5a6,4,,1,False
3cc405266596b872,0,,1,False
3cc405266596b872,1,,1,False
3cc405266596b872,2,,1,False
3cc405266596b872,3,,1,False
3cc405266596b872,4,,1,False
3cc59c6fd24fa157,0,,1,False
3cc59c6fd24fa157,1,,1,False
3cc59c6fd24fa157,2,,1,False
3cc59c6fd24fa157,3,,1,False
3cc59c6fd24fa157,4,,1,False
3cc5ff1812e0955b,0,,1,False
3cc5ff1812e0955b,1,,1,False
3cc5ff1812e0955b,2,,1,False
3cc5ff1812e0955b,3,,1,False
3cc5ff1812e0955b,4,,1,False
3cccd34f10137dea,0,,1,False
3cccd34f10137dea,1,,1,False
3cccd34f10137dea,2,,1,False
3cccd34f10137dea,3,,1,False
3cccd34f10137dea,4,,1,False
3cceba264472bb97,0,,1,False
3cceba264472bb97,1,,1,False
3cceba264472bb97,2,,1,False
3cceba264472bb97,3,,1,False
3cceba264472bb97,4,,1,False
3cd118f3eed0f4f4,0,,1,False
3cd118f3eed0f4f4,1,,1,False
3cd118f3eed0f4f4,2,,1,False
3cd118f3eed0f4f4,3,,1,False
3cd118f3eed0f4f4,4,,1,False
3cd218c7792764df,0,,1,False
3cd218c7792764df,1,,1,False
3cd218c7792764df,2,,1,False
3cd218c7792764df,3,,1,False
3cd218c7792764df,4,,1,False
3cd2b55b206256af,0,,1,False
3cd2b55b206256af,1,,1,False
3cd2b55b206256af,2,,1,False
3cd2b55b206256af,3,,1,False
3cd2b55b206256af,4,,1,False
3cde684a9da7e94a,0,,1,False
3cde684a9da7e94a,1,,1,False
3cde684a9da7e94a,2,,1,False
3cde684a9da7e94a,3,,1,False
3cde684a9da7e94a,4,,1,False
3cdf551f187863df,0,,1,False
3cdf551f187863df,1,,1,False
3cdf551f187863df,2,,1,False
3cdf551f187863df,3,,1,False
3cdf551f187863df,4,,1,False
3ce727ae8e1e2c59,0,,1,False
3ce727ae8e1e2c59,1,,1,False
3ce727ae8e1e2c59,2,,1,False
3ce727ae8e1e2c59,3,,1,False
3ce727ae8e1e2c59,4,,1,False
3ce824db37dd5e04,0,,1,False
3ce824db37dd5e04,1,,1,False
3ce824db37dd5e04,2,,1,False
3ce824db37dd5e04,3,,1,False
3ce824db37dd5e04,4,,1,False
3ced32df55a806ce,0,,1,False
3ced32df55a806ce,1,,1,False
3ced32df55a806ce,2,,1,False
3ced32df55a806ce,3,,1,False
3ced32df55a806ce,4,,1,False
3cedbd6cbbe60b5c,0,,1,False
3cedbd6cbbe60b5c,1,,1,False
3cedbd6cbbe60b5c,2,,1,False
3cedbd6cbbe60b5c,3,,1,False
3cedbd6cbbe60b5c,4,,1,False
3ceec06d240f5e61,0,,1,False
3ceec06d240f5e61,1,,1,False
3ceec06d240f5e61,2,,1,False
3ceec06d240f5e61,3,,1,False
3ceec06d240f5e61,4,,1,False
3cf18809fcceaa1d,0,,1,False
3cf18809fcceaa1d,1,,1,False
3cf18809fcceaa1d,2,,1,False
3cf18809fcceaa1d,3,,1,False
3cf18809fcceaa1d,4,,1,False
3cf2f148ba71a71c,0,,1,False
3cf2f148ba71a71c,1,,1,False
3cf2f148ba71a71c,2,,1,False
3cf2f148ba71a71c,3,,1,False
3cf2f148ba71a71c,4,,1,False
3d00e5363072b98f,0,,1,False
3d00e5363072b98f,1,,1,False
3d00e5363072b98f,2,,1,False
3d00e5363072b98f,3,,1,False
3d00e5363072b98f,4,,1,False
3d01412fd9f729f8,0,,1,False
3d01412fd9f729f8,1,,1,False
3d01412fd9f729f8,2,,1,False
3d01412fd9f729f8,3,,1,False
3d01412fd9f729f8,4,,1,False
3d0bb9f50492bd3f,0,,1,False
3d0bb9f50492bd3f,1,,1,False
3d0bb9f50492bd3f,2,,1,False
3d0bb9f50492bd3f,3,,1,False
3d0bb9f50492bd3f,4,,1,False
3d15a54faee51a84,0,,1,False
3d15a54faee51a84,1,,1,False
3d15a54faee51a84,2,,1,False
3d15a54faee51a84,3,,1,False
3d15a54faee51a84,4,,1,False
3d17ed5b52e3e85b,0,,1,False
3d17ed5b52e3e85b,1,,1,False
3d17ed5b52e3e85b,2,,1,False
3d17ed5b52e3e85b,3,,1,False
3d17ed5b52e3e85b,4,,1,False
3d19b4b60a7e1fdb,0,,1,False
3d19b4b60a7e1fdb,1,,1,False
3d19b4b60a7e1fdb,2,,1,False
3d19b4b60a7e1fdb,3,,1,False
3d19b4b60a7e1fdb,4,,1,False
3d1c4e194ba08015,0,,1,False
3d1c4e194ba08015,1,,1,False
3d1c4e194ba08015,2,,1,False
3d1c4e194ba08015,3,,1,False
3d1c4e194ba08015,4,,1,False
3d1e1ac7124ca80f,0,,1,False
3d1e1ac7124ca80f,1,,1,False
3d1e1ac7124ca80f,2,,1,False
3d1e1ac7124ca80f,3,,1,False
3d1e1ac7124ca80f,4,,1,False
3d2060d32f3b9305,0,,1,False
3d2060d32f3b9305,1,,1,False
3d2060d32f3b9305,2,,1,False
3d2060d32f3b9305,3,,1,False
3d2060d32f3b9305,4,,1,False
3d23ca5d87b62b69,0,,1,False
3d23ca5d87b62b69,1,,1,False
3d23ca5d87b62b69,2,,1,False
3d23ca5d87b62b69,3,,1,False
3d23ca5d87b62b69,4,,1,False
3d29f8b86fba1515,0,,1,False
3d29f8b86fba1515,1,,1,False
3d29f8b86fba1515,2,,1,False
3d29f8b86fba1515,3,,1,False
3d29f8b86fba1515,4,,1,False
3d2e7091ab76cb14,0,,1,False
3d2e7091ab76cb14,1,,1,False
3d2e7091ab76cb14,2,,1,False
3d2e7091ab76cb14,3,,1,False
3d2e7091ab76cb14,4,,1,False
3d33b4f113cb03e0,0,,1,False
3d33b4f113cb03e0,1,,1,False
3d33b4f113cb03e0,2,,1,False
3d33b4f113cb03e0,3,,1,False
3d33b4f113cb03e0,4,,1,False
3d3433628cc73707,0,,1,False
3d3433628cc73707,1,,1,False
3d3433628cc73707,2,,1,False
3d3433628cc73707,3,,1,False
3d3433628cc73707,4,,1,False
3d3b3acc70c47556,0,,1,False
3d3b3acc70c47556,1,,1,False
3d3b3acc70c47556,2,,1,False
3d3b3acc70c47556,3,,1,False
3d3b3acc70c47556,4,,1,False
3d43816c36753664,0,,1,False
3d43816c36753664,1,,1,False
3d43816c36753664,2,,1,False
3d43816c36753664,3,,1,False
3d43816c36753664,4,,1,False
3d4a799079472d76,0,,1,False
3d4a799079472d76,1,,1,False
3d4a799079472d76,2,,1,False
3d4a799079472d76,3,,1,False
3d4a799079472d76,4,,1,False
3d4e581baa097ac9,0,,1,False
3d4e581baa097ac9,1,,1,False
3d4e581baa097ac9,2,,1,False
3d4e581baa097ac9,3,,1,False
3d4e581baa097ac9,4,,1,False
3d4f7df4fb93a2c0,0,,1,False
3d4f7df4fb93a2c0,1,,1,False
3d4f7df4fb93a2c0,2,,1,False
3d4f7df4fb93a2c0,3,,1,False
3d4f7df4fb93a2c0,4,,1,False
3d54d71da9eb26d7,0,,1,False
3d54d71da9eb26d7,1,,1,False
3d54d71da9eb26d7,2,,1,False
3d54d71da9eb26d7,3,,1,False
3d54d71da9eb26d7,4,,1,False
3d57aebb6b55300f,0,,1,False
3d57aebb6b55300f,1,,1,False
3d57aebb6b55300f,2,,1,False
3d57aebb6b55300f,3,,1,False
3d57aebb6b55300f,4,,1,False
3d5bc095431b5f44,0,,1,False
3d5bc095431b5f44,1,,1,False
3d5bc095431b5f44,2,,1,False
3d5bc095431b5f44,3,,1,False
3d5bc095431b5f44,4,,1,False
3d5f4edefb61a0b2,0,,1,False
3d5f4edefb61a0b2,1,,1,False
3d5f4edefb61a0b2,2,,1,False
3d5f4edefb61a0b2,3,,1,False
3d5f4edefb61a0b2,4,,1,False
3d6031132b2fbef6,0,,1,False
3d6031132b2fbef6,1,,1,False
3d6031132b2fbef6,2,,1,False
3d6031132b2fbef6,3,,1,False
3d6031132b2fbef6,4,,1,False
3d67f72a42e254d1,0,,1,False
3d67f72a42e254d1,1,,1,False
3d67f72a42e254d1,2,,1,False
3d67f72a42e254d1,3,,1,False
3d67f72a42e254d1,4,,1,False
3d685d445dc797d6,0,,1,False
3d685d445dc797d6,1,,1,False
3d685d445dc797d6,2,,1,False
3d685d445dc797d6,3,,1,False
3d685d445dc797d6,4,,1,False
3d6a20ae317f0540,0,,1,False
3d6a20ae317f0540,1,,1,False
3d6a20ae317f0540,2,,1,False
3d6a20ae317f0540,3,,1,False
3d6a20ae317f0540,4,,1,False
3d6be19b76860690,0,,1,False
3d6be19b76860690,1,,1,False
3d6be19b76860690,2,,1,False
3d6be19b76860690,3,,1,False
3d6be19b76860690,4,,1,False
3d72c8d02174a880,0,,1,False
3d72c8d02174a880,1,,1,False
3d72c8d02174a880,2,,1,False
3d72c8d02174a880,3,,1,False
3d72c8d02174a880,4,,1,False
3d783b502615a9b8,0,,1,False
3d783b502615a9b8,1,,1,False
3d783b502615a9b8,2,,1,False
3d783b502615a9b8,3,,1,False
3d783b502615a9b8,4,,1,False
3d79cb48913806ca,0,,1,False
3d79cb48913806ca,1,,1,False
3d79cb48913806ca,2,,1,False
3d79cb48913806ca,3,,1,False
3d79cb48913806ca,4,,1,False
3d7c7ef4c43e6598,0,,1,False
3d7c7ef4c43e6598,1,,1,False
3d7c7ef4c43e6598,2,,1,False
3d7c7ef4c43e6598,3,,1,False
3d7c7ef4c43e6598,4,,1,False
3d7e048a9276517e,0,,1,False
3d7e048a9276517e,1,,1,False
3d7e048a9276517e,2,,1,False
3d7e048a9276517e,3,,1,False
3d7e048a9276517e,4,,1,False
3d7ee2bdc3414443,0,,1,False
3d7ee2bdc3414443,1,,1,False
3d7ee2bdc3414443,2,,1,False
3d7ee2bdc3414443,3,,1,False
3d7ee2bdc3414443,4,,1,False
3d83c75b6f67b976,0,,1,False
3d83c75b6f67b976,1,,1,False
3d83c75b6f67b976,2,,1,False
3d83c75b6f67b976,3,,1,False
3d83c75b6f67b976,4,,1,False
3d884338f835e98d,0,,1,False
3d884338f835e98d,1,,1,False
3d884338f835e98d,2,,1,False
3d884338f835e98d,3,,1,False
3d884338f835e98d,4,,1,False
3d89ad86a351edcd,0,,1,False
3d89ad86a351edcd,1,,1,False
3d89ad86a351edcd,2,,1,False
3d89ad86a351edcd,3,,1,False
3d89ad86a351edcd,4,,1,False
3d89e8fcdc173494,0,,1,False
3d89e8fcdc173494,1,,1,False
3d89e8fcdc173494,2,,1,False
3d89e8fcdc173494,3,,1,False
3d89e8fcdc173494,4,,1,False
3d8d047dc6b61b61,0,,1,False
3d8d047dc6b61b61,1,,1,False
3d8d047dc6b61b61,2,,1,False
3d8d047dc6b61b61,3,,1,False
3d8d047dc6b61b61,4,,1,False
3d8d45aa74bf817f,0,,1,False
3d8d45aa74bf817f,1,,1,False
3d8d45aa74bf817f,2,,1,False
3d8d45aa74bf817f,3,,1,False
