class_id,class_size,frequency,dag_diversity,dag_div_score,operator_diversity,op_div_score,depth_min,depth_max,depth_score,intervention_score,conditional_score,role_score,complexity,signature_len,operators,representative,M1_original_score,M2_intervention_score,M3_reuse_score,M4_compression_score,M5_perturbation_centrality_score,M6_frequency_control_score,M7_random_matched_score,expression_depth,reuse_rate,reuse_count,intervention_role,conditional_role,raw_score,active_M1,active_M2_intervention,active_M3,active_M4_compression,active_M5,active_M6_frequency_control,active_M7_random_matched,functional_core_membership,strict_core_membership,class_a_survives,class_b_survives,class_b_attack_cost,class_b_auc_gns
0e7d6287d29fa0df,2,0.0030534351145038,2,0.005813953488372,2,0.6666666666666666,6,6,1.0,0.0,1.0,1.0,9.0,263,Blocked;Independent,"Blocked(N0, N2 | N1, N5) || Independent(N0, N2 | N1, N5)",0.6605574078115255,0.0,0.9964661749263306,0.0869843428182927,0.8224838527909228,0.0042956683827445,0.1511005179207122,6,0.9964661749263306,4,0.0,1.0,0.6605574078115255,True,False,True,False,True,False,False,True,False,,,,
7ec5e577910fbf92,1,0.0015267175572519,1,0.002906976744186,1,0.3333333333333333,6,6,1.0,0.0,1.0,1.0,8.0,268,Blocked,"Blocked(N1, N0 | N3, N4)",0.6216599625252344,0.0,0.9929323498526612,0.0470886682344743,0.7884862241003642,0.0021478341913722,0.383402100119019,6,0.9929323498526612,1,0.0,1.0,0.6216599625252344,True,False,True,False,True,False,False,True,False,,,,
29787bd889caf2c1,1,0.0015267175572519,1,0.002906976744186,1,0.3333333333333333,6,6,1.0,0.0,1.0,1.0,8.0,283,Independent,"Independent(N1, N4 | N0, N3)",0.6248182843659388,0.0,1.0,0.0464364706134982,0.7916666666666666,0.0021478341913722,0.229061703465953,6,1.0,1,0.0,1.0,0.6248182843659388,True,False,True,False,True,False,False,True,False,,,,
69abaca61a5238a2,1,0.0015267175572519,1,0.002906976744186,1,0.3333333333333333,6,6,1.0,1.0,1.0,1.0,8.0,259,P_do_cond,"P(N4 | do(N1), N2, N3)",0.383402100119019,1.0,0.46628525687103,0.047488855216637,0.5514950322586302,0.0021478341913722,0.537203677109158,6,0.46628525687103,1,1.0,1.0,0.383402100119019,False,True,False,False,False,False,False,False,False,,,,
3978885172d3a0ef,2,0.0030534351145038,2,0.005813953488372,2,0.6666666666666666,6,6,1.0,0.0,1.0,1.0,9.0,272,Blocked;Independent,"Blocked(N1, N5 | N0, N2) || Independent(N1, N5 | N0, N2)",0.6605574078115255,0.0,0.9964661749263306,0.0863163743154218,0.8224838527909228,0.0042956683827445,0.6216599625252344,6,0.9964661749263306,4,0.0,1.0,0.6605574078115255,True,False,True,False,True,True,True,True,False,,,,
59fb16b65a217b90,4,0.0061068702290076,4,0.0116279069767441,1,0.3333333333333333,6,6,1.0,0.0,1.0,1.0,8.0,263,Independent,"Independent(N2, N0 | N3, N4)",0.6267731374637553,0.0,1.0,0.1925222603863572,0.7916666666666666,0.008591336765489,0.2303649388644973,6,1.0,4,0.0,1.0,0.6267731374637553,True,False,True,True,True,True,False,True,True,,,,
54f834aeb3ce64f4,1,0.0015267175572519,1,0.002906976744186,1,0.3333333333333333,6,6,1.0,0.0,1.0,1.0,8.0,278,Blocked,"Blocked(N2, N1 | N0, N3)",0.6216599625252344,0.0,0.9929323498526612,0.0466518531302584,0.7884862241003642,0.0021478341913722,0.663163878608614,6,0.9929323498526612,1,0.0,1.0,0.6216599625252344,True,False,True,False,True,False,True,True,False,,,,
9ff20cdcf5b89f39,1,0.0015267175572519,1,0.002906976744186,1,0.3333333333333333,6,6,1.0,0.0,1.0,1.0,8.0,268,Independent,"Independent(N3, N1 | N0, N4)",0.6248182843659388,0.0,1.0,0.0470886682344743,0.7916666666666666,0.0021478341913722,0.6216599625252344,6,1.0,1,0.0,1.0,0.6248182843659388,True,False,True,False,True,False,True,True,False,,,,
591cb47c949cdd8a,1,0.0015267175572519,1,0.002906976744186,1,0.3333333333333333,6,6,1.0,0.0,1.0,1.0,8.0,271,Independent,"Independent(N3, N4 | N0, N1)",0.6248182843659388,0.0,1.0,0.0469567672030052,0.7916666666666666,0.0021478341913722,0.2284100857666808,6,1.0,1,0.0,1.0,0.6248182843659388,True,False,True,False,True,False,False,True,False,,,,
cb2c32f70f8379e7,2,0.0030534351145038,1,0.002906976744186,2,0.6666666666666666,6,6,1.0,0.0,1.0,1.0,9.0,271,Blocked;Independent,"Blocked(N3, N4 | N1, N2) || Independent(N3, N4 | N1, N2)",0.6601576985091998,0.0,0.9964661749263306,0.0858935912458046,0.8224838527909228,0.0029875288478608,0.6216599625252344,6,0.9964661749263306,4,0.0,1.0,0.6601576985091998,True,False,True,False,True,False,True,True,False,,,,
bf93a180f9bb0353,1,0.0015267175572519,1,0.002906976744186,1,0.3333333333333333,6,6,1.0,1.0,1.0,1.0,8.0,259,P_do_cond,"P(N4 | do(N3), N1, N2)",0.383402100119019,1.0,0.46628525687103,0.047488855216637,0.5514950322586302,0.0021478341913722,0.6216599625252344,6,0.46628525687103,1,1.0,1.0,0.383402100119019,False,True,False,False,False,False,True,False,False,,,,
d13bf7c04e189a78,2,0.0030534351145038,2,0.005813953488372,1,0.3333333333333333,6,6,1.0,0.0,1.0,1.0,8.0,283,Independent,"Independent(N4, N1 | N0, N3)",0.625469902065211,0.0,1.0,0.0934097790375571,0.7916666666666666,0.0042956683827445,0.6223115802245066,6,1.0,2,0.0,1.0,0.625469902065211,True,False,True,False,True,False,True,True,False,,,,
8240b9ad23019b54,1,0.0015267175572519,1,0.002906976744186,1,0.3333333333333333,6,6,1.0,0.0,1.0,1.0,8.0,273,Blocked,"Blocked(N4, N2 | N0, N5)",0.6216599625252344,0.0,0.9929323498526612,0.0468692429398123,0.7884862241003642,0.0021478341913722,0.6216599625252344,6,0.9929323498526612,1,0.0,1.0,0.6216599625252344,True,False,True,False,True,False,True,True,False,,,,
432eb830456cd7d9,1,0.0015267175572519,1,0.002906976744186,1,0.3333333333333333,6,6,1.0,0.0,1.0,1.0,8.0,266,Blocked,"Blocked(N4, N2 | N1, N5)",0.6216599625252344,0.0,0.9929323498526612,0.0471770147039574,0.7884862241003642,0.0021478341913722,0.1256874276490985,6,0.9929323498526612,1,0.0,1.0,0.6216599625252344,True,False,True,False,True,False,False,True,False,,,,
595494b927632946,1,0.0015267175572519,1,0.002906976744186,1,0.3333333333333333,6,6,1.0,0.0,1.0,1.0,8.0,266,Blocked,"Blocked(N4, N3 | N1, N5)",0.6216599625252344,0.0,0.9929323498526612,0.0471770147039574,0.7884862241003642,0.0021478341913722,0.4976546141235947,6,0.9929323498526612,1,0.0,1.0,0.6216599625252344,True,False,True,False,True,False,False,True,False,,,,
3f30bbc04d0bbf21,2,0.0030534351145038,2,0.005813953488372,2,0.6666666666666666,6,6,1.0,0.0,1.0,1.0,9.0,272,Blocked;Independent,"Blocked(N4, N5 | N1, N3) || Independent(N4, N5 | N1, N3)",0.6605574078115255,0.0,0.9964661749263306,0.0863163743154218,0.8224838527909228,0.0042956683827445,0.6216599625252344,6,0.9964661749263306,4,0.0,1.0,0.6605574078115255,True,False,True,False,True,True,True,True,False,,,,
20182ccd9cebee6c,1,0.0015267175572519,1,0.002906976744186,1,0.3333333333333333,6,6,1.0,0.0,1.0,1.0,8.0,272,Blocked,"Blocked(N4, N5 | N2, N3)",0.6216599625252344,0.0,0.9929323498526612,0.0469129642485248,0.7884862241003642,0.0021478341913722,0.3847053355175633,6,0.9929323498526612,1,0.0,1.0,0.6216599625252344,True,False,True,False,True,False,False,True,False,,,,
553c040368702294,1,0.0015267175572519,1,0.002906976744186,1,0.3333333333333333,6,6,1.0,0.0,1.0,1.0,8.0,272,Independent,"Independent(N5, N4 | N1, N3)",0.6248182843659388,0.0,1.0,0.0469129642485248,0.7916666666666666,0.0021478341913722,0.5008129359642991,6,1.0,1,0.0,1.0,0.6248182843659388,True,False,True,False,True,False,False,True,False,,,,
f71664b15e04e2e0,1,0.0015267175572519,1,0.002906976744186,1,0.3333333333333333,6,6,1.0,0.0,1.0,1.0,8.0,272,Independent,"Independent(N5, N4 | N2, N3)",0.6248182843659388,0.0,1.0,0.0469129642485248,0.7916666666666666,0.0021478341913722,0.625469902065211,6,1.0,1,0.0,1.0,0.6248182843659388,True,False,True,False,True,False,True,True,False,,,,
1a9756d56e13e30c,1,0.0015267175572519,1,0.002906976744186,1,0.3333333333333333,6,6,1.0,0.0,1.0,1.0,8.0,267,Blocked,"Blocked(N0, N1 | N2, N5)",0.6216599625252344,0.0,0.9929323498526612,0.0471328000697456,0.7884862241003642,0.0021478341913722,0.6248182843659388,6,0.9929323498526612,1,0.0,1.0,0.6216599625252344,True,False,True,False,True,False,True,True,False,,,,
b639c1c65f030141,1,0.0015267175572519,1,0.002906976744186,1,0.3333333333333333,6,6,1.0,0.0,1.0,1.0,8.0,272,Blocked,"Blocked(N4, N0 | N2, N5)",0.6216599625252344,0.0,0.9929323498526612,0.0469129642485248,0.7884862241003642,0.0021478341913722,0.5365520594098857,6,0.9929323498526612,1,0.0,1.0,0.6216599625252344,True,False,True,False,True,False,False,True,False,,,,
fcf7ae4d9b95a4ee,2,0.0030534351145038,2,0.005813953488372,1,0.3333333333333333,6,6,1.0,1.0,1.0,1.0,8.0,259,P_do_cond,"P(N0 | do(N5), N1, N2)",0.3840537178182912,1.0,0.46628525687103,0.0955267145398247,0.5514950322586302,0.0042956683827445,0.6248182843659388,6,0.46628525687103,2,1.0,1.0,0.3840537178182912,False,True,False,False,False,False,True,False,False,,,,
eaa75d97fb803d63,2,0.0030534351145038,2,0.005813953488372,1,0.3333333333333333,6,6,1.0,1.0,1.0,1.0,8.0,259,P_do_cond,"P(N0 | do(N5), N2, N3)",0.3840537178182912,1.0,0.46628525687103,0.0955267145398247,0.5514950322586302,0.0042956683827445,0.6216599625252344,6,0.46628525687103,2,1.0,1.0,0.3840537178182912,False,True,False,False,False,False,True,False,False,,,,
83631e446a48df05,5,0.0076335877862595,3,0.0087209302325581,3,1.0,1,1,0.1666666666666666,0.4,0.0,0.4,5.0,244,Ancestor;Effect;Reachable,"Ancestor(N0, N3) || Effect(N0 -> N3) || Reachable(N0, N3)",0.1482164705444473,0.4,2.0501998117759093e-05,0.3418823455863966,0.320009225899153,0.0081228918870939,0.6605574078115255,1,2.0501998117759093e-05,15,0.4,0.0,0.1482164705444473,False,True,False,True,False,True,True,False,False,,,,
ab0cabd1ba5720a8,6,0.0091603053435114,3,0.0087209302325581,3,1.0,1,1,0.1666666666666666,0.3333333333333333,0.0,0.3333333333333333,5.0,247,Ancestor;Effect;Reachable,"Ancestor(N2, N3) || Effect(N2 -> N3) || Reachable(N2, N3)",0.1448017122747272,0.3333333333333333,2.0501998117759093e-05,0.4086111889418137,0.300009225899153,0.0089625865435824,0.383402100119019,1,2.0501998117759093e-05,18,0.3333333333333333,0.0,0.1448017122747272,False,True,False,True,False,True,False,False,False,,,,
aa9d6552aff827c6,4,0.0061068702290076,2,0.005813953488372,3,1.0,1,1,0.1666666666666666,0.5,0.0,0.5,5.0,247,Ancestor;Effect;Reachable,"Ancestor(N4, N3) || Effect(N4 -> N3) || Reachable(N4, N3)",0.1530648528451752,0.5,2.0501998117759093e-05,0.2708508452414308,0.350009225899153,0.0059750576957216,0.6223115802245066,1,2.0501998117759093e-05,12,0.5,0.0,0.1530648528451752,False,True,False,True,False,True,True,False,False,,,,
3460a860d70f02d1,7,0.0106870229007633,4,0.0116279069767441,3,1.0,1,1,0.1666666666666666,0.4285714285714285,0.0,0.4285714285714285,5.0,246,Ancestor;Effect;Reachable,"Ancestor(N4, N5) || Effect(N4 -> N5) || Reachable(N4, N5)",0.1506914252120946,0.4285714285714285,2.0501998117759093e-05,0.4800798054741567,0.3285806544705816,0.0111104207349547,0.6605574078115255,1,2.0501998117759093e-05,21,0.4285714285714285,0.0,0.1506914252120946,False,True,False,True,False,True,True,False,False,,,,
c9b8388f0979621d,3,0.0045801526717557,3,0.0087209302325581,1,0.3333333333333333,2,2,0.3333333333333333,0.0,0.0,0.0,4.0,281,P_obs,P(N3 | N0),0.0661302384247065,0.0,3.895139878651031e-05,0.2241061366663251,0.0833508614627872,0.0064435025741168,0.4976546141235947,2,3.895139878651031e-05,3,0.0,0.0,0.0661302384247065,False,False,False,True,False,True,False,False,False,,,,
64f14ab23fb4b1d2,2,0.0030534351145038,2,0.005813953488372,1,0.3333333333333333,2,2,0.3333333333333333,0.0,0.0,0.0,4.0,284,P_obs,P(N3 | N2),0.0654786207254343,0.0,3.895139878651031e-05,0.1478988168094655,0.0833508614627872,0.0042956683827445,0.6248182843659388,2,3.895139878651031e-05,2,0.0,0.0,0.0654786207254343,False,False,False,True,False,False,True,False,False,,,,
482e82184284bf2b,1,0.0015267175572519,1,0.002906976744186,1,0.3333333333333333,2,2,0.3333333333333333,0.0,0.0,0.0,4.0,284,P_obs,P(N3 | N4),0.0648270030261622,0.0,3.895139878651031e-05,0.0735244118047055,0.0833508614627872,0.0021478341913722,0.6248182843659388,2,3.895139878651031e-05,1,0.0,0.0,0.0648270030261622,False,False,False,False,False,False,True,False,False,,,,
9f63408414689738,3,0.0045801526717557,3,0.0087209302325581,1,0.3333333333333333,2,2,0.3333333333333333,0.0,0.0,0.0,4.0,283,P_obs,P(N5 | N4),0.0661302384247065,0.0,3.895139878651031e-05,0.2234498961490006,0.0833508614627872,0.0064435025741168,0.6216599625252344,2,3.895139878651031e-05,3,0.0,0.0,0.0661302384247065,False,False,False,True,False,True,True,False,False,,,,
09879e7be7375af0,1,0.0015267175572519,1,0.002906976744186,1,0.3333333333333333,2,2,0.3333333333333333,1.0,0.0,1.0,4.0,252,P_do,P(N3 | do(N2)),0.1198228683556492,1.0,1.957464823193663e-05,0.07713297189328,0.3833421419250377,0.0021478341913722,0.5391585302069744,2,1.957464823193663e-05,1,1.0,0.0,0.1198228683556492,False,True,False,False,False,False,False,False,False,,,,
90df6e496f504c52,3,0.0045801526717557,3,0.0087209302325581,1,0.3333333333333333,2,2,0.3333333333333333,1.0,0.0,1.0,4.0,252,P_do,P(N3 | do(N4)),0.1211261037541935,1.0,1.957464823193663e-05,0.2340740476530175,0.3833421419250377,0.0064435025741168,0.6216599625252344,2,1.957464823193663e-05,3,1.0,0.0,0.1211261037541935,False,True,False,True,False,True,True,False,False,,,,
cd7c6af632e94b2c,1,0.0015267175572519,1,0.002906976744186,1,0.3333333333333333,3,3,0.5,0.0,1.0,1.0,5.0,268,Blocked,"Blocked(N0, N3 | N4)",0.4976546141235947,0.0,0.8088156412794045,0.0654826792635659,0.7306337052423987,0.0021478341913722,0.5411133833047909,3,0.8088156412794045,1,0.0,1.0,0.4976546141235947,False,False,False,False,False,False,False,False,False,,,,
9a315e7e9de0db5d,1,0.0015267175572519,1,0.002906976744186,1,0.3333333333333333,3,3,0.5,0.0,1.0,1.0,5.0,261,Independent,"Independent(N0, N3 | N5)",0.5008129359642991,0.0,0.8158832914267431,0.0660850166549521,0.733814147808701,0.0021478341913722,0.2297133211652252,3,0.8158832914267431,1,0.0,1.0,0.5008129359642991,False,True,True,False,False,False,False,False,False,,,,
3dd7239fcbf300c3,1,0.0015267175572519,1,0.002906976744186,1,0.3333333333333333,3,3,0.5,0.0,1.0,1.0,5.0,268,Blocked,"Blocked(N0, N5 | N2)",0.4976546141235947,0.0,0.8088156412794045,0.0654826792635659,0.7306337052423987,0.0021478341913722,0.1224293391527378,3,0.8088156412794045,1,0.0,1.0,0.4976546141235947,False,False,False,False,False,False,False,False,False,,,,
125862f2816d9998,1,0.0015267175572519,1,0.002906976744186,1,0.3333333333333333,3,3,0.5,0.0,1.0,1.0,5.0,268,Blocked,"Blocked(N0, N5 | N4)",0.4976546141235947,0.0,0.8088156412794045,0.0654826792635659,0.7306337052423987,0.0021478341913722,0.6248182843659388,3,0.8088156412794045,1,0.0,1.0,0.4976546141235947,False,False,False,False,False,False,True,False,False,,,,
28fe80b07e8f26ba,5,0.0076335877862595,5,0.0145348837209302,2,0.6666666666666666,3,3,0.5,0.0,1.0,1.0,6.0,264,Blocked;Independent,"Blocked(N1, N5 | N0) || Independent(N1, N5 | N0)",0.5385069125077022,0.0,0.8123494663530739,0.2977632428940568,0.7766683709699944,0.0107391709568613,0.6216599625252344,3,0.8123494663530739,10,0.0,1.0,0.5385069125077022,False,False,False,True,False,True,True,False,False,,,,
fb42e261964adc7d,3,0.0045801526717557,3,0.0087209302325581,1,0.3333333333333333,3,3,0.5,0.0,1.0,1.0,5.0,264,Blocked,"Blocked(N1, N5 | N2)",0.498957849522139,0.0,0.8088156412794045,0.1997595275782296,0.7306337052423987,0.0064435025741168,0.1805295985055858,3,0.8088156412794045,3,0.0,1.0,0.498957849522139,False,False,False,True,False,True,False,False,False,,,,
d205f822804725d6,1,0.0015267175572519,1,0.002906976744186,1,0.3333333333333333,3,3,0.5,0.0,1.0,1.0,5.0,261,Blocked,"Blocked(N2, N3 | N5)",0.4976546141235947,0.0,0.8088156412794045,0.0660850166549521,0.7306337052423987,0.0021478341913722,0.0661302384247065,3,0.8088156412794045,1,0.0,1.0,0.4976546141235947,False,True,False,False,False,False,False,False,False,,,,
d533228813ba8635,5,0.0076335877862595,5,0.0145348837209302,1,0.3333333333333333,3,3,0.5,0.0,1.0,1.0,5.0,263,Independent,"Independent(N3, N2 | N4)",0.5034194067613877,0.0,0.8158832914267431,0.3371788228839648,0.733814147808701,0.0107391709568613,0.6248182843659388,3,0.8158832914267431,5,0.0,1.0,0.5034194067613877,False,False,False,True,False,True,True,False,False,,,,
8e7ae0ad578642ed,1,0.0015267175572519,1,0.002906976744186,1,0.3333333333333333,3,3,0.5,0.0,1.0,1.0,5.0,261,Blocked,"Blocked(N3, N2 | N5)",0.4976546141235947,0.0,0.8088156412794045,0.0660850166549521,0.7306337052423987,0.0021478341913722,0.6216599625252344,3,0.8088156412794045,1,0.0,1.0,0.4976546141235947,False,True,False,False,False,False,True,False,False,,,,
340bc0b794e3d038,3,0.0045801526717557,3,0.0087209302325581,2,0.6666666666666666,3,3,0.5,0.0,1.0,1.0,6.0,268,Blocked;Independent,"Blocked(N3, N5 | N0) || Independent(N3, N5 | N0)",0.537203677109158,0.0,0.8123494663530739,0.1758252063015754,0.7766683709699944,0.0064435025741168,0.4976546141235947,3,0.8123494663530739,6,0.0,1.0,0.537203677109158,False,False,False,True,False,True,False,False,False,,,,
17fe4c87681c0638,1,0.0015267175572519,1,0.002906976744186,1,0.3333333333333333,3,3,0.5,0.0,1.0,1.0,5.0,268,Blocked,"Blocked(N5, N0 | N4)",0.4976546141235947,0.0,0.8088156412794045,0.0654826792635659,0.7306337052423987,0.0021478341913722,0.537203677109158,3,0.8088156412794045,1,0.0,1.0,0.4976546141235947,False,False,False,False,False,False,False,False,False,,,,
426b29bfef97e3de,3,0.0045801526717557,3,0.0087209302325581,2,0.6666666666666666,3,3,0.5,0.0,1.0,1.0,6.0,263,Blocked;Independent,"Blocked(N5, N2 | N0) || Independent(N5, N2 | N0)",0.537203677109158,0.0,0.8123494663530739,0.1768438923172276,0.7766683709699944,0.0064435025741168,0.625469902065211,3,0.8123494663530739,6,0.0,1.0,0.537203677109158,False,False,False,True,False,True,True,False,False,,,,
29c7dd6877b827c5,3,0.0045801526717557,2,0.005813953488372,2,0.6666666666666666,3,3,0.5,0.0,1.0,1.0,6.0,268,Blocked;Independent,"Blocked(N5, N3 | N0) || Independent(N5, N3 | N0)",0.5368039678068324,0.0,0.8123494663530739,0.1748204908369949,0.7766683709699944,0.005135363039233,0.6248182843659388,3,0.8123494663530739,6,0.0,1.0,0.5368039678068324,False,False,False,True,False,True,True,False,False,,,,
92e1f856f68990dd,1,0.0015267175572519,1,0.002906976744186,1,0.3333333333333333,4,4,0.6666666666666666,1.0,1.0,1.0,6.0,257,P_do_cond,"P(N3 | do(N2), N0)",0.2277584680674087,1.0,0.1819721247169429,0.0586822609969878,0.4374430116781799,0.0021478341913722,0.6248182843659388,4,0.1819721247169429,1,1.0,1.0,0.2277584680674087,False,True,False,False,False,False,True,False,False,,,,
7796254f4f3a8283,1,0.0015267175572519,1,0.002906976744186,1,0.3333333333333333,4,4,0.6666666666666666,1.0,1.0,1.0,6.0,257,P_do_cond,"P(N3 | do(N2), N1)",0.2277584680674087,1.0,0.1819721247169429,0.0586822609969878,0.4374430116781799,0.0021478341913722,0.498957849522139,4,0.1819721247169429,1,1.0,1.0,0.2277584680674087,False,True,False,False,False,False,False,False,False,,,,
dc0d0ff6b40255c7,1,0.0015267175572519,1,0.002906976744186,1,0.3333333333333333,4,4,0.6666666666666666,1.0,1.0,1.0,6.0,256,P_do_cond,"P(N3 | do(N2), N5)",0.2277584680674087,1.0,0.1819721247169429,0.0587508150402086,0.4374430116781799,0.0021478341913722,0.498957849522139,4,0.1819721247169429,1,1.0,1.0,0.2277584680674087,False,True,False,False,False,False,False,False,False,,,,
e583a4a23d7170ac,1,0.0015267175572519,1,0.002906976744186,1,0.3333333333333333,4,4,0.6666666666666666,1.0,1.0,1.0,6.0,256,P_do_cond,"P(N5 | do(N2), N1)",0.2277584680674087,1.0,0.1819721247169429,0.0587508150402086,0.4374430116781799,0.0021478341913722,0.6605574078115255,4,0.1819721247169429,1,1.0,1.0,0.2277584680674087,False,True,False,False,False,False,True,False,False,,,,
72d96b5de213fc2c,1,0.0015267175572519,1,0.002906976744186,1,0.3333333333333333,4,4,0.6666666666666666,1.0,1.0,1.0,6.0,257,P_do_cond,"P(N3 | do(N4), N0)",0.2277584680674087,1.0,0.1819721247169429,0.0586822609969878,0.4374430116781799,0.0021478341913722,0.6248182843659388,4,0.1819721247169429,1,1.0,1.0,0.2277584680674087,False,True,False,False,False,False,True,False,False,,,,
6749e4a3dd687939,1,0.0015267175572519,1,0.002906976744186,1,0.3333333333333333,4,4,0.6666666666666666,1.0,1.0,1.0,6.0,257,P_do_cond,"P(N3 | do(N4), N2)",0.2277584680674087,1.0,0.1819721247169429,0.0586822609969878,0.4374430116781799,0.0021478341913722,0.383402100119019,4,0.1819721247169429,1,1.0,1.0,0.2277584680674087,False,True,False,False,False,False,False,False,False,,,,
72825657bb354046,2,0.0030534351145038,2,0.005813953488372,1,0.3333333333333333,4,4,0.6666666666666666,1.0,1.0,1.0,6.0,256,P_do_cond,"P(N5 | do(N4), N1)",0.2284100857666808,1.0,0.1819721247169429,0.1181808302542925,0.4374430116781799,0.0042956683827445,0.1642391560237822,4,0.1819721247169429,2,1.0,1.0,0.2284100857666808,False,True,False,True,False,False,False,False,False,,,,
021039b296e06223,1,0.0015267175572519,1,0.002906976744186,1,0.3333333333333333,5,5,0.8333333333333334,1.0,0.0,1.0,7.0,255,P_multi_do,"P(N3 | do(N0), do(N4))",0.1616326852266936,1.0,0.0013062247143504,0.0526604164130037,0.3482068487405053,0.0021478341913722,0.6248182843659388,5,0.0013062247143504,1,1.0,0.0,0.1616326852266936,False,True,False,False,False,False,True,False,False,,,,
9575dad4be88ffd8,1,0.0015267175572519,1,0.002906976744186,1,0.3333333333333333,5,5,0.8333333333333334,1.0,0.0,1.0,7.0,257,P_multi_do,"P(N3 | do(N4), do(N1))",0.1616326852266936,1.0,0.0013062247143504,0.0525503632961531,0.3482068487405053,0.0021478341913722,0.6216599625252344,5,0.0013062247143504,1,1.0,0.0,0.1616326852266936,False,True,False,False,False,False,True,False,False,,,,
4aa090377519ad18,1,0.0015267175572519,1,0.002906976744186,1,0.3333333333333333,5,5,0.8333333333333334,1.0,0.0,1.0,7.0,257,P_multi_do,"P(N3 | do(N4), do(N2))",0.1616326852266936,1.0,0.0013062247143504,0.0525503632961531,0.3482068487405053,0.0021478341913722,0.4976546141235947,5,0.0013062247143504,1,1.0,0.0,0.1616326852266936,False,True,False,False,False,False,False,False,False,,,,
51ef94a1eed11524,1,0.0015267175572519,1,0.002906976744186,1,0.3333333333333333,5,5,0.8333333333333334,1.0,0.0,1.0,7.0,256,P_multi_do,"P(N5 | do(N4), do(N1))",0.1616326852266936,1.0,0.0013062247143504,0.0526053322954169,0.3482068487405053,0.0021478341913722,0.6248182843659388,5,0.0013062247143504,1,1.0,0.0,0.1616326852266936,False,True,False,False,False,False,True,False,False,,,,
8d5001c55091374b,1,0.0015267175572519,1,0.002906976744186,1,0.3333333333333333,6,6,1.0,0.0,1.0,1.0,8.0,274,Blocked,"Blocked(N0, N1 | N2, N4)",0.6216599625252344,0.0,0.9929323498526612,0.0468256030488068,0.7884862241003642,0.0021478341913722,0.3840537178182912,6,0.9929323498526612,1,0.0,1.0,0.6216599625252344,True,False,True,False,True,False,False,True,False,,,,
f60f3af14715afe1,1,0.0015267175572519,1,0.002906976744186,1,0.3333333333333333,6,6,1.0,0.0,1.0,1.0,8.0,269,Independent,"Independent(N0, N1 | N3, N4)",0.6248182843659388,0.0,1.0,0.0470446189657798,0.7916666666666666,0.0021478341913722,0.6216599625252344,6,1.0,1,0.0,1.0,0.6248182843659388,True,False,True,False,True,False,True,True,False,,,,
a9c7e7da6a6a54a2,1,0.0015267175572519,1,0.002906976744186,1,0.3333333333333333,6,6,1.0,0.0,1.0,1.0,8.0,278,Blocked,"Blocked(N0, N3 | N1, N4)",0.6216599625252344,0.0,0.9929323498526612,0.0466518531302584,0.7884862241003642,0.0021478341913722,0.5391585302069744,6,0.9929323498526612,1,0.0,1.0,0.6216599625252344,True,False,True,False,True,False,False,True,False,,,,
d9f855c2d41c5e78,1,0.0015267175572519,1,0.002906976744186,1,0.3333333333333333,6,6,1.0,0.0,1.0,1.0,8.0,276,Blocked,"Blocked(N0, N3 | N4, N5)",0.6216599625252344,0.0,0.9929323498526612,0.0467385666119132,0.7884862241003642,0.0021478341913722,0.174916582765796,6,0.9929323498526612,1,0.0,1.0,0.6216599625252344,True,False,True,False,True,False,False,True,False,,,,
4eccba2cee4615b2,1,0.0015267175572519,1,0.002906976744186,1,0.3333333333333333,6,6,1.0,0.0,1.0,1.0,8.0,273,Independent,"Independent(N0, N5 | N1, N2)",0.6248182843659388,0.0,1.0,0.0468692429398123,0.7916666666666666,0.0021478341913722,0.4983062318228669,6,1.0,1,0.0,1.0,0.6248182843659388,True,False,True,False,True,False,False,True,False,,,,
5216878dc313e791,1,0.0015267175572519,1,0.002906976744186,1,0.3333333333333333,6,6,1.0,0.0,1.0,1.0,8.0,273,Blocked,"Blocked(N0, N5 | N1, N4)",0.6216599625252344,0.0,0.9929323498526612,0.0468692429398123,0.7884862241003642,0.0021478341913722,0.383402100119019,6,0.9929323498526612,1,0.0,1.0,0.6216599625252344,True,False,True,False,True,False,False,True,False,,,,
32d9f870e0b806f7,1,0.0015267175572519,1,0.002906976744186,1,0.3333333333333333,6,6,1.0,0.0,1.0,1.0,8.0,274,Blocked,"Blocked(N1, N0 | N2, N4)",0.6216599625252344,0.0,0.9929323498526612,0.0468256030488068,0.7884862241003642,0.0021478341913722,0.6248182843659388,6,0.9929323498526612,1,0.0,1.0,0.6216599625252344,True,False,True,False,True,False,True,True,False,,,,
1d4b58351bc4649c,1,0.0015267175572519,1,0.002906976744186,1,0.3333333333333333,6,6,1.0,0.0,1.0,1.0,8.0,273,Blocked,"Blocked(N1, N3 | N2, N5)",0.6216599625252344,0.0,0.9929323498526612,0.0468692429398123,0.7884862241003642,0.0021478341913722,0.1740134215128644,6,0.9929323498526612,1,0.0,1.0,0.6216599625252344,True,False,True,False,True,False,False,True,False,,,,
029394f153639ae3,1,0.0015267175572519,1,0.002906976744186,1,0.3333333333333333,6,6,1.0,0.0,1.0,1.0,8.0,269,Independent,"Independent(N1, N5 | N0, N3)",0.6248182843659388,0.0,1.0,0.0470446189657798,0.7916666666666666,0.0021478341913722,0.6248182843659388,6,1.0,1,0.0,1.0,0.6248182843659388,True,False,True,False,True,False,True,True,False,,,,
