class_id,PC1,PC2,PC3,PC4,PC5
9b800db4670e2be1,-8.869196439517482,7.267527642855639,11.75154372706217,-3.602206181787366,6.964055381098531
4b5d05947b62026f,-8.998926277184689,7.507047086792019,12.120915550600197,-3.82120853860864,7.12973993372577
885e0775dbe82fcc,-8.933100491238624,7.388326292955872,11.92161906968854,-3.7075772970838807,7.0855802353619595
d7e1fee1f9d65cf0,-5.873405654609927,-0.6296863061218329,3.4030557500829786,-0.12167704764360038,-1.7994214292773343
b1886950079f06ef,-5.836757188575672,-0.6916990729305635,3.317631028828676,-0.1015568006109544,-1.8035618917525333
3d44c118bbff65e9,-9.972164895510712,6.97428953289521,13.458148498443297,-5.566144193708808,4.80859357203115
23d692927ea19a6c,-10.156639113250831,7.330520967060823,13.908143684256228,-5.87065261329299,5.2868964337796145
1d67abcf23151a94,-10.158830960732354,7.328443120287779,13.948075342205287,-5.8780178928681375,5.187675958282748
85f86af669d48f90,-10.407761169695418,7.801210275419654,14.608546955960687,-6.298150761303649,5.6878520803049595
9255006dc40fdc78,-10.407904899204627,7.801226253290894,14.614717601802031,-6.297854889278756,5.675667586498413
54905406f96b37ba,-10.220712486495103,7.446527481751233,14.097793995410674,-5.9832928678406825,5.342144284918019
50435e826defda84,-10.096739023710509,7.210373901672294,13.78974885535294,-5.77348786106138,5.050846414248025
d92bdf13def8dec0,-10.449045117393368,7.880060661916667,14.709967302732037,-6.369101872944207,5.7893451831894
6a8f5782706e1232,0.7494974014111405,7.735500243617998,7.011546356686851,0.6703434283303847,-0.6378900552874617
5e9f80b028d84037,2.783674983685943,4.222413867490861,2.748242795220808,2.1855393007963646,-2.690407329248238
a79f5797912228df,-2.4661508464906112,-0.7922810686077016,3.388019724666428,2.0923728389365417,0.3091622136369017
20d77ec6974b1f6e,0.5752593195184645,8.061733651875024,7.385104135839074,0.46099831881459824,-0.2574231218522
693848cfd627416c,0.6168452571482392,7.97951316801571,7.306268085668765,0.5065987561978891,-0.39245712971910635
6f278f0d08806579,-5.1595269754571635,4.091608286944207,9.604130314163864,-0.7371751086647271,3.7076811308798385
cd149fa6c822e99d,3.37517291973372,3.4194069647735263,1.8830731995854124,2.0464071047497474,-2.7944311417244894
efa738fc4a4ac5cc,0.6151955321574709,7.980662337898888,7.33238315026861,0.5049802459702052,-0.4312436104190526
f130aa9acbd20355,-5.028659216607819,3.85514449694095,9.23251530245185,-0.5486904715197677,3.604622986656029
37458bb0e64ff982,2.656316593697461,4.437067878223871,2.945957172952447,2.1640741886997024,-2.548900761466548
54a68425ad800fb7,-5.15931131416605,4.091584312686173,9.594871467762308,-0.737619054680013,3.7259635537470897
185d07b7f42806ff,3.4849533508629,3.253324776157922,1.6914222854493808,2.038969669601849,-2.731746114098192
74d0103e838aa36d,-5.009422697615356,3.813183669949169,9.222233889117316,-0.525773743685892,3.4616539663991217
0b04a3a8cb67c53d,3.1558653203108,3.782641322012635,2.2029715466556774,2.080648699614961,-2.7091244028706165
e4734377bddbb032,-4.922980147755895,3.653170243910412,9.00342726922224,-0.4059377996842509,3.321969908224792
f5e02243fe17432c,0.5730159861359893,8.059661528596761,7.427246204596306,0.453739024696804,-0.3610082517944168
50822c6173307e9a,0.7650240488036417,7.715314179075204,6.930018109436468,0.6951192235027536,-0.5468820114559356
6dfcce64302d8297,3.1558611398551357,3.7826417867382345,2.2031510234485876,2.0806573052234345,-2.7094787958997837
9bc6ba0c3dc6afe7,-17.592504435506168,22.184950528143737,22.119398851400213,-14.61760821979785,14.265009874217672
60466c6446f76f07,-17.87558424378177,22.72348667935901,22.936201084342443,-15.16747727786502,14.856002921433344
7104f16691a5d5bd,-12.407961011354434,13.34359187500143,12.290794106276973,-12.821866409927361,7.404561000467638
18e6d6ef5f48d5f1,-12.385093699890906,13.29991556412636,12.229161121127328,-12.780346813878433,7.355589034187808
b480fbcf99aa331c,-5.187475068305803,11.139821696373254,7.776410218321229,-2.2286540385106344,5.663831416303895
2b69a96860905434,-5.1174976859495604,11.001502665569532,7.624422067867844,-2.1234640109116754,5.444127006293405
c595b30162c25e08,-4.851296934914924,10.507718672374821,6.911583152707181,-1.7048255924246918,5.035857246857191
5a5194b943ca7fb0,-4.9172325362782,10.62548591088489,7.101449785658423,-1.811974183055596,5.085711760287792
4c081c59a3909c3f,-5.146570775423199,11.062317555939023,7.671519851093411,-2.1645373150617195,5.587648755889899
65d48fb1aa39b3e1,-5.0517096575684795,10.88402589930192,7.426462782202388,-2.0154516441115122,5.408818532459887
05894539fcdf4840,-5.04359382355239,10.86297820074809,7.424004622410116,-2.0084716261508775,5.326153078919106
a16e3db210295541,-4.990268864391798,10.762322521302995,7.310960455068356,-1.9224494123699534,5.170447387832398
aacf1b660b608287,0.27550978256186565,8.614836005212194,8.112813197497207,0.07534342994938964,0.211213704651745
32630ef4656ab47c,0.486683000067317,8.223384911671616,7.600717474730382,0.34765926464734587,-0.11751755216115793
adb6b0bcabeab64f,0.1483614565369746,8.849525880664176,8.426214106991097,-0.09561579708311735,0.4203178606640336
30cf8098b2047150,0.5955150769728874,8.019016007909503,7.364541626906396,0.48153085347677493,-0.378854421402468
4b7081483f0f9d80,0.4872233059415694,8.21852691510529,7.624453565508896,0.3454680111757684,-0.2116128364775826
ad41e02cbafaaaaf,0.5320781330999482,8.141395460239762,7.490228379514035,0.40724119765555733,-0.19530043007930947
3fbe1f86d8fcf3bd,-10.282152711973666,8.238586120184522,2.701683187426874,-1.8008806890845273,-0.9541905608155306
c7daf17b48a916d5,-10.191379470218068,8.121220635455371,2.3421035885578187,-1.7668132130597611,-1.2237124249193505
16590d791998de04,-10.864424257698682,9.286430228507985,4.192454830886441,-2.575764516588423,-0.003101758184575592
20ba60e44044f987,-9.560715779321882,6.7520194291161575,0.9290647039649577,-0.6724631420996721,-2.1842287875267736
11d905138b1b186a,-10.3162925871434,8.129219338882365,2.700981420930626,-1.586790186999062,-0.9462043295327902
