depth_cap,observation_depth,sample_budget,horizon,semantic_class_count,semantic_class_rate,trajectory_count,trajectory_rate,state_count,state_rate,normal_form_count,normal_form_rate,label_quotient_count,label_quotient_rate,syntactic_semantic_gap,generated_terms,sample_limited_semantic,sample_limited_trajectory,sample_limited,semantic_saturation_horizon,semantic_axis_verdict,semantic_still_growing_at_max_horizon,observation_limited
24,8,100000,16,16888,0.16888,99501,0.99501,83093,0.048878235294117646,0,0.0,92793,0.92793,0.8261299999999999,1700000,False,True,True,128,open,True,False
24,10,100000,16,23678,0.23678,99501,0.99501,83093,0.048878235294117646,0,0.0,92793,0.92793,0.75823,1700000,False,True,True,128,open,True,False
24,12,100000,16,24560,0.2456,99501,0.99501,83093,0.048878235294117646,0,0.0,92793,0.92793,0.7494099999999999,1700000,False,True,True,128,open,True,False
24,4,100000,32,710,0.0071,100000,1.0,499778,0.1514478787878788,0,0.0,100000,1.0,0.9929,3300000,False,True,True,128,open,True,True
24,6,100000,32,6301,0.06301,100000,1.0,499778,0.1514478787878788,0,0.0,100000,1.0,0.93699,3300000,False,True,True,128,open,True,True
24,8,100000,32,14933,0.14933,100000,1.0,499778,0.1514478787878788,0,0.0,100000,1.0,0.85067,3300000,False,True,True,128,open,True,True
24,10,100000,32,24486,0.24486,100000,1.0,499778,0.1514478787878788,0,0.0,100000,1.0,0.75514,3300000,False,True,True,128,open,True,True
24,12,100000,32,38634,0.38634,100000,1.0,499778,0.1514478787878788,0,0.0,100000,1.0,0.61366,3300000,False,True,True,128,open,True,True
24,4,100000,64,63386,0.63386,100000,1.0,2500070,0.41114845513649007,62799,0.62799,100000,1.0,0.36614,6080699,False,True,True,128,open,True,True
24,6,100000,64,66166,0.66166,100000,1.0,2500070,0.41114845513649007,62799,0.62799,100000,1.0,0.33834,6080699,False,True,True,128,open,True,True
24,8,100000,64,70248,0.70248,100000,1.0,2500070,0.41114845513649007,62799,0.62799,100000,1.0,0.29752,6080699,False,True,True,128,open,True,True
24,10,100000,64,74184,0.74184,100000,1.0,2500070,0.41114845513649007,62799,0.62799,100000,1.0,0.25815999999999995,6080699,False,True,True,128,open,True,True
24,12,100000,64,79512,0.79512,100000,1.0,2500070,0.41114845513649007,62799,0.62799,100000,1.0,0.20487999999999995,6080699,False,True,True,128,open,True,True
24,4,100000,128,98843,0.98843,100000,1.0,2758630,0.43382222854756997,98843,0.98843,100000,1.0,0.01156999999999997,6358895,True,True,True,128,open,True,False
24,6,100000,128,98843,0.98843,100000,1.0,2758630,0.43382222854756997,98843,0.98843,100000,1.0,0.01156999999999997,6358895,True,True,True,128,open,True,False
24,8,100000,128,98843,0.98843,100000,1.0,2758630,0.43382222854756997,98843,0.98843,100000,1.0,0.01156999999999997,6358895,True,True,True,128,open,True,False
24,10,100000,128,98843,0.98843,100000,1.0,2758630,0.43382222854756997,98843,0.98843,100000,1.0,0.01156999999999997,6358895,True,True,True,128,open,True,False
24,12,100000,128,98843,0.98843,100000,1.0,2758630,0.43382222854756997,98843,0.98843,100000,1.0,0.01156999999999997,6358895,True,True,True,128,open,True,False
24,4,100000,256,98749,0.98749,100000,1.0,2762841,0.4341574785925888,98749,0.98749,100000,1.0,0.012510000000000021,6363684,True,True,True,128,open,True,False
24,6,100000,256,98749,0.98749,100000,1.0,2762841,0.4341574785925888,98749,0.98749,100000,1.0,0.012510000000000021,6363684,True,True,True,128,open,True,False
24,8,100000,256,98749,0.98749,100000,1.0,2762841,0.4341574785925888,98749,0.98749,100000,1.0,0.012510000000000021,6363684,True,True,True,128,open,True,False
24,10,100000,256,98749,0.98749,100000,1.0,2762841,0.4341574785925888,98749,0.98749,100000,1.0,0.012510000000000021,6363684,True,True,True,128,open,True,False
24,12,100000,256,98749,0.98749,100000,1.0,2762841,0.4341574785925888,98749,0.98749,100000,1.0,0.012510000000000021,6363684,True,True,True,128,open,True,False
