seed,world,policy,delay,t_irrev,R,adversarial_strength,catastrophe_severity,diversity_floor,enforcement_C,audit_p,audit_kappa,penalty_duration,quarantine_strictness,migration_speed,migration_cost,scavenger_enabled,permanence,collapse,capture,mean_welfare,min_welfare,adversarial_share,dove_share,total_diversity,non_adv_diversity,adv_diversity,irreversible_zone_failures,time_to_first_irreversible_failure,fraction_irreversible_zones,last_aid_updates_nonzero,neighbor_metrics_nonzero,signal_truth_corr,mutual_information,enforcement_cost_share,false_positive_punishment_rate,collateral_dove_harm,enforcement_events,strict_zero_capture
9324,PURE_CATASTROPHE,neighbor_audit_penalty,2,7,3.5,0.7,0.55,0.35,0.7,0.35,0.08,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.026140784204864813,0.8874173229139021,0.3095009382943387,0.4391732877116167,0.6988751463367566,0,90,0.0,1.0,1.0,0.954123840750995,0.40911286059878305,0.0,0.0,0.0,0,1.0
9300,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.2,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.02522944657986898,0.8630884700002117,0.3464781134066389,0.5198481776432854,0.6990233954614928,0,90,0.0,1.0,1.0,0.9558882480357207,0.44521569638725117,0.0,0.0,0.0,0,1.0
9301,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.2,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.02518851024752277,0.8630456210847921,0.34690403266691894,0.5215182106325049,0.6910811805451358,0,90,0.0,1.0,1.0,0.9565820964870768,0.4640260998647141,0.0,0.0,0.0,0,1.0
9302,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.2,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.025318358905984252,0.862991235705686,0.34656385134195816,0.5193828563845551,0.6980980421922921,0,90,0.0,1.0,1.0,0.9553451707546949,0.45321201680394857,0.0,0.0,0.0,0,1.0
9303,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.2,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.025298056706523384,0.8631279803463968,0.3464882299406287,0.5196335124422224,0.6954728517137645,0,90,0.0,1.0,1.0,0.9531440147117782,0.43470104443864466,0.0,0.0,0.0,0,1.0
9304,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.2,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.025204846877279894,0.8629276252470337,0.34694410819842636,0.5210218267527016,0.6974181747835307,0,90,0.0,1.0,1.0,0.9584675631552264,0.4425714684030784,0.0,0.0,0.0,0,1.0
9305,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.2,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.025291091659830484,0.8628359358432275,0.3470288295865952,0.5210867001279794,0.6939009711959686,0,90,0.0,1.0,1.0,0.9550002549449718,0.44787046358636884,0.0,0.0,0.0,0,1.0
9306,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.2,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.025260264426207744,0.8630924580520977,0.34637762974013303,0.5195086947030767,0.6972122614606889,0,90,0.0,1.0,1.0,0.9541426810792203,0.44787046358636884,0.0,0.0,0.0,0,1.0
9307,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.2,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.02519964387135517,0.8630731900723175,0.3466856388617232,0.5208439113542895,0.6941633985882372,0,90,0.0,1.0,1.0,0.956228840118011,0.4425714684030784,0.0,0.0,0.0,0,1.0
9308,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.2,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.025254120992705405,0.8629802455340589,0.3471245030990329,0.5213336087135695,0.696375347952022,0,90,0.0,1.0,1.0,0.9554187527477213,0.4373142384232288,0.0,0.0,0.0,0,1.0
9309,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.2,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.025177900685997893,0.8630391443463523,0.3468558986078765,0.5212712574968775,0.6943059915955231,0,90,0.0,1.0,1.0,0.9526084492910118,0.4425714684030784,0.0,0.0,0.0,0,1.0
9310,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.2,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.025243839468731974,0.8629258684959787,0.34681326726695505,0.5205927936689061,0.6963198888645361,0,90,0.0,1.0,1.0,0.9567746385906043,0.45859694687487457,0.0,0.0,0.0,0,1.0
9311,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.2,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.025188427894154704,0.8631644997252591,0.3465631952651736,0.5205360992586872,0.6964537913380808,0,90,0.0,1.0,1.0,0.9535058485441656,0.4243489041231825,0.0,0.0,0.0,0,1.0
9312,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.2,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.025306525367531623,0.8629623154932338,0.346806521047072,0.5203148660248718,0.6954439922106662,0,90,0.0,1.0,1.0,0.9537304465446618,0.4217855768736326,0.0,0.0,0.0,0,1.0
9313,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.2,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.025253220073778417,0.8630996103515264,0.34655713986048053,0.5202330755386065,0.6927631971369373,0,90,0.0,1.0,1.0,0.9570933249791649,0.4640260998647141,0.0,0.0,0.0,0,1.0
9314,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.2,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.025234114143940636,0.8630349017845502,0.34670615316260617,0.5202926454959091,0.6998650040091392,0,90,0.0,1.0,1.0,0.9573549259431045,0.43470104443864466,0.0,0.0,0.0,0,1.0
9315,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.2,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.02519153115212399,0.8631745065984332,0.3467815490918571,0.5209222023250997,0.6944106656194953,0,90,0.0,1.0,1.0,0.9586281546883314,0.4722546687909934,0.0,0.0,0.0,0,1.0
9316,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.2,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.02522745585287134,0.8631047337130732,0.3467273216087069,0.5206646735703168,0.6950232947774706,0,90,0.0,1.0,1.0,0.960193968088286,0.4722546687909934,0.0,0.0,0.0,0,1.0
9317,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.2,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.025193215225379782,0.8629345430679584,0.34688339761911563,0.521163851509908,0.6941257905810375,0,90,0.0,1.0,1.0,0.9578025322281568,0.4613059415254559,0.0,0.0,0.0,0,1.0
9318,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.2,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.025218348747218674,0.8633043978327323,0.3465338916132829,0.5204126307478032,0.6934397786508263,0,90,0.0,1.0,1.0,0.951531171482439,0.3893157819830229,0.0,0.0,0.0,0,1.0
9319,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.2,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.025278665042362376,0.8629830375123049,0.3466264908208834,0.5198272679581437,0.6995313981813452,0,90,0.0,1.0,1.0,0.9520343007940972,0.40410939205239166,0.0,0.0,0.0,0,1.0
9320,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.2,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.02530510946416563,0.8628595923062017,0.3467320419013229,0.5197463417713539,0.7002001019042124,0,90,0.0,1.0,1.0,0.9558933537779608,0.4295050296627404,0.0,0.0,0.0,0,1.0
9321,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.2,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.025265171880483755,0.8631252249974358,0.3465958467892199,0.5201007073270597,0.6953821304960921,0,90,0.0,1.0,1.0,0.9578971884228508,0.4918669047612852,0.0,0.0,0.0,0,1.0
9322,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.2,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.02531639073482845,0.863066205285804,0.34645572401255564,0.5194786202780488,0.6971885274946454,0,90,0.0,1.0,1.0,0.9564878734989575,0.4192319570842445,0.0,0.0,0.0,0,1.0
9323,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.2,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.02523561709281058,0.8631344902792398,0.3464617463775714,0.5200918349384156,0.6933066280195765,0,90,0.0,1.0,1.0,0.9552447431914636,0.4777982717564222,0.0,0.0,0.0,0,1.0
9324,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.2,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.025279096163926183,0.8629129309714287,0.3468358050752816,0.5202162721391241,0.6988262066552995,0,90,0.0,1.0,1.0,0.9543407141246905,0.40911286059878305,0.0,0.0,0.0,0,1.0
9300,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.45,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.02522944657986898,0.8630884700002117,0.3464781134066389,0.5198481776432854,0.6990233954614928,0,90,0.0,1.0,1.0,0.9558882480357207,0.44521569638725117,0.0,0.0,0.0,0,1.0
9301,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.45,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.02518851024752277,0.8630456210847921,0.34690403266691894,0.5215182106325049,0.6910811805451358,0,90,0.0,1.0,1.0,0.9565820964870768,0.4640260998647141,0.0,0.0,0.0,0,1.0
9302,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.45,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.025318358905984252,0.862991235705686,0.34656385134195816,0.5193828563845551,0.6980980421922921,0,90,0.0,1.0,1.0,0.9553451707546949,0.45321201680394857,0.0,0.0,0.0,0,1.0
9303,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.45,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.025298056706523384,0.8631279803463968,0.3464882299406287,0.5196335124422224,0.6954728517137645,0,90,0.0,1.0,1.0,0.9531440147117782,0.43470104443864466,0.0,0.0,0.0,0,1.0
9304,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.45,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.025204846877279894,0.8629276252470337,0.34694410819842636,0.5210218267527016,0.6974181747835307,0,90,0.0,1.0,1.0,0.9584675631552264,0.4425714684030784,0.0,0.0,0.0,0,1.0
9305,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.45,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.025291091659830484,0.8628359358432275,0.3470288295865952,0.5210867001279794,0.6939009711959686,0,90,0.0,1.0,1.0,0.9550002549449718,0.44787046358636884,0.0,0.0,0.0,0,1.0
9306,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.45,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.025260264426207744,0.8630924580520977,0.34637762974013303,0.5195086947030767,0.6972122614606889,0,90,0.0,1.0,1.0,0.9541426810792203,0.44787046358636884,0.0,0.0,0.0,0,1.0
9307,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.45,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.02519964387135517,0.8630731900723175,0.3466856388617232,0.5208439113542895,0.6941633985882372,0,90,0.0,1.0,1.0,0.956228840118011,0.4425714684030784,0.0,0.0,0.0,0,1.0
9308,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.45,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.025254120992705405,0.8629802455340589,0.3471245030990329,0.5213336087135695,0.696375347952022,0,90,0.0,1.0,1.0,0.9554187527477213,0.4373142384232288,0.0,0.0,0.0,0,1.0
9309,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.45,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.025177900685997893,0.8630391443463523,0.3468558986078765,0.5212712574968775,0.6943059915955231,0,90,0.0,1.0,1.0,0.9526084492910118,0.4425714684030784,0.0,0.0,0.0,0,1.0
9310,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.45,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.025243839468731974,0.8629258684959787,0.34681326726695505,0.5205927936689061,0.6963198888645361,0,90,0.0,1.0,1.0,0.9567746385906043,0.45859694687487457,0.0,0.0,0.0,0,1.0
9311,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.45,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.025188427894154704,0.8631644997252591,0.3465631952651736,0.5205360992586872,0.6964537913380808,0,90,0.0,1.0,1.0,0.9535058485441656,0.4243489041231825,0.0,0.0,0.0,0,1.0
9312,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.45,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.025306525367531623,0.8629623154932338,0.346806521047072,0.5203148660248718,0.6954439922106662,0,90,0.0,1.0,1.0,0.9537304465446618,0.4217855768736326,0.0,0.0,0.0,0,1.0
9313,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.45,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.025253220073778417,0.8630996103515264,0.34655713986048053,0.5202330755386065,0.6927631971369373,0,90,0.0,1.0,1.0,0.9570933249791649,0.4640260998647141,0.0,0.0,0.0,0,1.0
9314,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.45,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.025234114143940636,0.8630349017845502,0.34670615316260617,0.5202926454959091,0.6998650040091392,0,90,0.0,1.0,1.0,0.9573549259431045,0.43470104443864466,0.0,0.0,0.0,0,1.0
9315,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.45,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.02519153115212399,0.8631745065984332,0.3467815490918571,0.5209222023250997,0.6944106656194953,0,90,0.0,1.0,1.0,0.9586281546883314,0.4722546687909934,0.0,0.0,0.0,0,1.0
9316,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.45,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.02522745585287134,0.8631047337130732,0.3467273216087069,0.5206646735703168,0.6950232947774706,0,90,0.0,1.0,1.0,0.960193968088286,0.4722546687909934,0.0,0.0,0.0,0,1.0
9317,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.45,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.025193215225379782,0.8629345430679584,0.34688339761911563,0.521163851509908,0.6941257905810375,0,90,0.0,1.0,1.0,0.9578025322281568,0.4613059415254559,0.0,0.0,0.0,0,1.0
9318,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.45,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.025218348747218674,0.8633043978327323,0.3465338916132829,0.5204126307478032,0.6934397786508263,0,90,0.0,1.0,1.0,0.951531171482439,0.3893157819830229,0.0,0.0,0.0,0,1.0
9319,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.45,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.025278665042362376,0.8629830375123049,0.3466264908208834,0.5198272679581437,0.6995313981813452,0,90,0.0,1.0,1.0,0.9520343007940972,0.40410939205239166,0.0,0.0,0.0,0,1.0
9320,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.45,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.02530510946416563,0.8628595923062017,0.3467320419013229,0.5197463417713539,0.7002001019042124,0,90,0.0,1.0,1.0,0.9558933537779608,0.4295050296627404,0.0,0.0,0.0,0,1.0
9321,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.45,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.025265171880483755,0.8631252249974358,0.3465958467892199,0.5201007073270597,0.6953821304960921,0,90,0.0,1.0,1.0,0.9578971884228508,0.4918669047612852,0.0,0.0,0.0,0,1.0
9322,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.45,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.02531639073482845,0.863066205285804,0.34645572401255564,0.5194786202780488,0.6971885274946454,0,90,0.0,1.0,1.0,0.9564878734989575,0.4192319570842445,0.0,0.0,0.0,0,1.0
9323,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.45,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.02523561709281058,0.8631344902792398,0.3464617463775714,0.5200918349384156,0.6933066280195765,0,90,0.0,1.0,1.0,0.9552447431914636,0.4777982717564222,0.0,0.0,0.0,0,1.0
9324,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.45,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.025279096163926183,0.8629129309714287,0.3468358050752816,0.5202162721391241,0.6988262066552995,0,90,0.0,1.0,1.0,0.9543407141246905,0.40911286059878305,0.0,0.0,0.0,0,1.0
9300,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.7,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.02522944657986898,0.8630884700002117,0.3464781134066389,0.5198481776432854,0.6990233954614928,0,90,0.0,1.0,1.0,0.9558882480357207,0.44521569638725117,0.0,0.0,0.0,0,1.0
9301,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.7,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.02518851024752277,0.8630456210847921,0.34690403266691894,0.5215182106325049,0.6910811805451358,0,90,0.0,1.0,1.0,0.9565820964870768,0.4640260998647141,0.0,0.0,0.0,0,1.0
9302,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.7,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.025318358905984252,0.862991235705686,0.34656385134195816,0.5193828563845551,0.6980980421922921,0,90,0.0,1.0,1.0,0.9553451707546949,0.45321201680394857,0.0,0.0,0.0,0,1.0
9303,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.7,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.025298056706523384,0.8631279803463968,0.3464882299406287,0.5196335124422224,0.6954728517137645,0,90,0.0,1.0,1.0,0.9531440147117782,0.43470104443864466,0.0,0.0,0.0,0,1.0
9304,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.7,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.025204846877279894,0.8629276252470337,0.34694410819842636,0.5210218267527016,0.6974181747835307,0,90,0.0,1.0,1.0,0.9584675631552264,0.4425714684030784,0.0,0.0,0.0,0,1.0
9305,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.7,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.025291091659830484,0.8628359358432275,0.3470288295865952,0.5210867001279794,0.6939009711959686,0,90,0.0,1.0,1.0,0.9550002549449718,0.44787046358636884,0.0,0.0,0.0,0,1.0
9306,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.7,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.025260264426207744,0.8630924580520977,0.34637762974013303,0.5195086947030767,0.6972122614606889,0,90,0.0,1.0,1.0,0.9541426810792203,0.44787046358636884,0.0,0.0,0.0,0,1.0
9307,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.7,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.02519964387135517,0.8630731900723175,0.3466856388617232,0.5208439113542895,0.6941633985882372,0,90,0.0,1.0,1.0,0.956228840118011,0.4425714684030784,0.0,0.0,0.0,0,1.0
9308,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.7,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.025254120992705405,0.8629802455340589,0.3471245030990329,0.5213336087135695,0.696375347952022,0,90,0.0,1.0,1.0,0.9554187527477213,0.4373142384232288,0.0,0.0,0.0,0,1.0
9309,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.7,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.025177900685997893,0.8630391443463523,0.3468558986078765,0.5212712574968775,0.6943059915955231,0,90,0.0,1.0,1.0,0.9526084492910118,0.4425714684030784,0.0,0.0,0.0,0,1.0
9310,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.7,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.025243839468731974,0.8629258684959787,0.34681326726695505,0.5205927936689061,0.6963198888645361,0,90,0.0,1.0,1.0,0.9567746385906043,0.45859694687487457,0.0,0.0,0.0,0,1.0
9311,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.7,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.025188427894154704,0.8631644997252591,0.3465631952651736,0.5205360992586872,0.6964537913380808,0,90,0.0,1.0,1.0,0.9535058485441656,0.4243489041231825,0.0,0.0,0.0,0,1.0
9312,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.7,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.025306525367531623,0.8629623154932338,0.346806521047072,0.5203148660248718,0.6954439922106662,0,90,0.0,1.0,1.0,0.9537304465446618,0.4217855768736326,0.0,0.0,0.0,0,1.0
9313,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.7,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.025253220073778417,0.8630996103515264,0.34655713986048053,0.5202330755386065,0.6927631971369373,0,90,0.0,1.0,1.0,0.9570933249791649,0.4640260998647141,0.0,0.0,0.0,0,1.0
9314,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.7,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.025234114143940636,0.8630349017845502,0.34670615316260617,0.5202926454959091,0.6998650040091392,0,90,0.0,1.0,1.0,0.9573549259431045,0.43470104443864466,0.0,0.0,0.0,0,1.0
9315,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.7,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.02519153115212399,0.8631745065984332,0.3467815490918571,0.5209222023250997,0.6944106656194953,0,90,0.0,1.0,1.0,0.9586281546883314,0.4722546687909934,0.0,0.0,0.0,0,1.0
9316,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.7,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.02522745585287134,0.8631047337130732,0.3467273216087069,0.5206646735703168,0.6950232947774706,0,90,0.0,1.0,1.0,0.960193968088286,0.4722546687909934,0.0,0.0,0.0,0,1.0
9317,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.7,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.025193215225379782,0.8629345430679584,0.34688339761911563,0.521163851509908,0.6941257905810375,0,90,0.0,1.0,1.0,0.9578025322281568,0.4613059415254559,0.0,0.0,0.0,0,1.0
9318,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.7,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.025218348747218674,0.8633043978327323,0.3465338916132829,0.5204126307478032,0.6934397786508263,0,90,0.0,1.0,1.0,0.951531171482439,0.3893157819830229,0.0,0.0,0.0,0,1.0
9319,PURE_CATASTROPHE,consequence_plus_diversity,2,7,3.5,0.7,0.55,0.42,0.7,0.0,0.0,4,0.25,0.22,0.08,0,1.0,0.0,0.0,1.0,1.0,0.025278665042362376,0.8629830375123049,0.3466264908208834,0.5198272679581437,0.6995313981813452,0,90,0.0,1.0,1.0,0.9520343007940972,0.40410939205239166,0.0,0.0,0.0,0,1.0
