seed,split,setting,R,gamma,p,C,kappa,true_permanence_hold,failure,final_corr_sa,mean_corr_sa,mean_adversary_fitness,mean_adversary_deceptive_gap,capture_events,caught_events,false_positive_events,steps_run
4114,heldout,r07,2.0,0.2,0.0,0.75,0.2,0,1,1.0,0.4166666666666667,1.1306398789950205,0.0031389952615098185,0,0,0,120
4115,heldout,r07,2.0,0.2,0.0,0.75,0.2,1,0,-1.0,-0.4166666666666667,1.1320157822194041,0.0024277635646353557,0,0,0,120
4116,heldout,r07,2.0,0.2,0.0,0.75,0.2,1,0,1.0,-0.11666666666666667,1.132338384221294,0.0003153679306766077,0,0,0,120
4117,heldout,r07,2.0,0.2,0.0,0.75,0.2,1,0,-1.0,-0.35,1.1325613772140624,0.004538427323205262,0,0,0,120
4118,heldout,r07,2.0,0.2,0.0,0.75,0.2,0,1,1.0,0.65,1.1345165932429546,0.0,0,0,0,120
4119,heldout,r07,2.0,0.2,0.0,0.75,0.2,1,0,-1.0,-0.4666666666666667,1.129428159707276,0.010713841873232524,0,0,0,120
4120,heldout,r07,2.0,0.2,0.0,0.75,0.2,1,0,1.0,0.85,1.1280582154143814,0.008439976046597372,0,0,0,120
4121,heldout,r07,2.0,0.2,0.0,0.75,0.2,0,1,1.0,1.0,1.131953480694255,0.004732144438477078,0,0,0,120
4122,heldout,r07,2.0,0.2,0.0,0.75,0.2,1,0,-1.0,-0.3333333333333333,1.135064005333262,0.0002895475377906955,0,0,0,120
4123,heldout,r07,2.0,0.2,0.0,0.75,0.2,1,0,0.9999999999999998,-0.08333333333333333,1.131352500362485,0.012340404907595033,0,0,0,120
4124,heldout,r07,2.0,0.2,0.0,0.75,0.2,1,0,1.0,-0.4,1.1351088363426869,0.00023112300807832017,0,0,0,120
4125,heldout,r07,2.0,0.2,0.0,0.75,0.2,0,1,1.0,0.8833333333333333,1.132289563163299,0.008362408827797315,0,0,0,120
4126,heldout,r07,2.0,0.2,0.0,0.75,0.2,1,0,1.0,0.16666666666666666,1.131265368556833,0.008704703208221158,0,0,0,120
4127,heldout,r07,2.0,0.2,0.0,0.75,0.2,1,0,-1.0,-0.5166666666666667,1.1305969122745405,0.013062294113175613,0,0,0,120
4128,heldout,r07,2.0,0.2,0.0,0.75,0.2,1,0,-1.0,0.1,1.1286951243147167,0.008942078068273135,0,0,0,120
4129,heldout,r07,2.0,0.2,0.0,0.75,0.2,1,0,1.0,-0.25,1.13659704786934,0.006916616033904292,0,0,0,120
4100,heldout,r07,2.0,0.2,0.0,0.75,0.4,1,0,-1.0,0.35,1.133481510465273,0.0035225729134593024,0,0,0,120
4101,heldout,r07,2.0,0.2,0.0,0.75,0.4,0,1,-1.0,-0.2,1.1318345863702317,0.010294533134168539,0,0,0,120
4102,heldout,r07,2.0,0.2,0.0,0.75,0.4,1,0,1.0,0.0,1.1314220862908517,0.008519806149119373,0,0,0,120
4103,heldout,r07,2.0,0.2,0.0,0.75,0.4,0,1,-0.9999999999999999,-0.5166666666666667,1.1293729845006923,0.00754845511170476,0,0,0,120
4104,heldout,r07,2.0,0.2,0.0,0.75,0.4,0,1,0.9999999999999998,0.5333333333333333,1.1313521068692471,0.006131316841258658,0,0,0,120
4105,heldout,r07,2.0,0.2,0.0,0.75,0.4,1,0,-0.9999999999999998,-0.2833333333333333,1.128945591328532,0.0013790515393730736,0,0,0,120
4106,heldout,r07,2.0,0.2,0.0,0.75,0.4,0,1,1.0,0.5166666666666667,1.1269490562964957,0.00295996283968661,0,0,0,120
4107,heldout,r07,2.0,0.2,0.0,0.75,0.4,1,0,1.0,0.13333333333333333,1.1311642031904048,0.0,0,0,0,120
4108,heldout,r07,2.0,0.2,0.0,0.75,0.4,0,1,0.9999999999999999,1.0,1.1133626536052172,0.003130183821569166,0,0,0,60
4109,heldout,r07,2.0,0.2,0.0,0.75,0.4,0,1,-1.0,0.8166666666666667,1.134601139713635,0.0,0,0,0,120
4110,heldout,r07,2.0,0.2,0.0,0.75,0.4,0,1,-1.0,0.7666666666666667,1.128735773322048,0.011206668030594225,0,0,0,120
4111,heldout,r07,2.0,0.2,0.0,0.75,0.4,0,1,1.0,0.8,1.1295631750920478,0.0034594869217190174,0,0,0,120
4112,heldout,r07,2.0,0.2,0.0,0.75,0.4,0,1,1.0,0.5166666666666667,1.1313245750902634,0.003462919040066928,0,0,0,120
4113,heldout,r07,2.0,0.2,0.0,0.75,0.4,0,1,0.9999999999999998,0.6578947368421052,1.1189965998931495,0.00034553121863800516,0,0,0,76
4114,heldout,r07,2.0,0.2,0.0,0.75,0.4,0,1,1.0,0.4166666666666667,1.1306398789950205,0.0031389952615098185,0,0,0,120
4115,heldout,r07,2.0,0.2,0.0,0.75,0.4,1,0,-1.0,-0.4166666666666667,1.1320157822194041,0.0024277635646353557,0,0,0,120
4116,heldout,r07,2.0,0.2,0.0,0.75,0.4,1,0,1.0,-0.11666666666666667,1.132338384221294,0.0003153679306766077,0,0,0,120
4117,heldout,r07,2.0,0.2,0.0,0.75,0.4,1,0,-1.0,-0.35,1.1325613772140624,0.004538427323205262,0,0,0,120
4118,heldout,r07,2.0,0.2,0.0,0.75,0.4,0,1,1.0,0.65,1.1345165932429546,0.0,0,0,0,120
4119,heldout,r07,2.0,0.2,0.0,0.75,0.4,1,0,-1.0,-0.4666666666666667,1.129428159707276,0.010713841873232524,0,0,0,120
4120,heldout,r07,2.0,0.2,0.0,0.75,0.4,1,0,1.0,0.85,1.1280582154143814,0.008439976046597372,0,0,0,120
4121,heldout,r07,2.0,0.2,0.0,0.75,0.4,0,1,1.0,1.0,1.131953480694255,0.004732144438477078,0,0,0,120
4122,heldout,r07,2.0,0.2,0.0,0.75,0.4,1,0,-1.0,-0.3333333333333333,1.135064005333262,0.0002895475377906955,0,0,0,120
4123,heldout,r07,2.0,0.2,0.0,0.75,0.4,1,0,0.9999999999999998,-0.08333333333333333,1.131352500362485,0.012340404907595033,0,0,0,120
4124,heldout,r07,2.0,0.2,0.0,0.75,0.4,1,0,1.0,-0.4,1.1351088363426869,0.00023112300807832017,0,0,0,120
4125,heldout,r07,2.0,0.2,0.0,0.75,0.4,0,1,1.0,0.8833333333333333,1.132289563163299,0.008362408827797315,0,0,0,120
4126,heldout,r07,2.0,0.2,0.0,0.75,0.4,1,0,1.0,0.16666666666666666,1.131265368556833,0.008704703208221158,0,0,0,120
4127,heldout,r07,2.0,0.2,0.0,0.75,0.4,1,0,-1.0,-0.5166666666666667,1.1305969122745405,0.013062294113175613,0,0,0,120
4128,heldout,r07,2.0,0.2,0.0,0.75,0.4,1,0,-1.0,0.1,1.1286951243147167,0.008942078068273135,0,0,0,120
4129,heldout,r07,2.0,0.2,0.0,0.75,0.4,1,0,1.0,-0.25,1.13659704786934,0.006916616033904292,0,0,0,120
4100,heldout,r07,2.0,0.2,0.0,1.0,0.0,1,0,-1.0,0.35,1.133481510465273,0.0035225729134593024,0,0,0,120
4101,heldout,r07,2.0,0.2,0.0,1.0,0.0,0,1,-1.0,-0.2,1.1318345863702317,0.010294533134168539,0,0,0,120
4102,heldout,r07,2.0,0.2,0.0,1.0,0.0,1,0,1.0,0.0,1.1314220862908517,0.008519806149119373,0,0,0,120
4103,heldout,r07,2.0,0.2,0.0,1.0,0.0,0,1,-0.9999999999999999,-0.5166666666666667,1.1293729845006923,0.00754845511170476,0,0,0,120
4104,heldout,r07,2.0,0.2,0.0,1.0,0.0,0,1,0.9999999999999998,0.5333333333333333,1.1313521068692471,0.006131316841258658,0,0,0,120
4105,heldout,r07,2.0,0.2,0.0,1.0,0.0,1,0,-0.9999999999999998,-0.2833333333333333,1.128945591328532,0.0013790515393730736,0,0,0,120
4106,heldout,r07,2.0,0.2,0.0,1.0,0.0,0,1,1.0,0.5166666666666667,1.1269490562964957,0.00295996283968661,0,0,0,120
4107,heldout,r07,2.0,0.2,0.0,1.0,0.0,1,0,1.0,0.13333333333333333,1.1311642031904048,0.0,0,0,0,120
4108,heldout,r07,2.0,0.2,0.0,1.0,0.0,0,1,0.9999999999999999,1.0,1.1133626536052172,0.003130183821569166,0,0,0,60
4109,heldout,r07,2.0,0.2,0.0,1.0,0.0,0,1,-1.0,0.8166666666666667,1.134601139713635,0.0,0,0,0,120
4110,heldout,r07,2.0,0.2,0.0,1.0,0.0,0,1,-1.0,0.7666666666666667,1.128735773322048,0.011206668030594225,0,0,0,120
4111,heldout,r07,2.0,0.2,0.0,1.0,0.0,0,1,1.0,0.8,1.1295631750920478,0.0034594869217190174,0,0,0,120
4112,heldout,r07,2.0,0.2,0.0,1.0,0.0,0,1,1.0,0.5166666666666667,1.1313245750902634,0.003462919040066928,0,0,0,120
4113,heldout,r07,2.0,0.2,0.0,1.0,0.0,0,1,0.9999999999999998,0.6578947368421052,1.1189965998931495,0.00034553121863800516,0,0,0,76
4114,heldout,r07,2.0,0.2,0.0,1.0,0.0,0,1,1.0,0.4166666666666667,1.1306398789950205,0.0031389952615098185,0,0,0,120
4115,heldout,r07,2.0,0.2,0.0,1.0,0.0,1,0,-1.0,-0.4166666666666667,1.1320157822194041,0.0024277635646353557,0,0,0,120
4116,heldout,r07,2.0,0.2,0.0,1.0,0.0,1,0,1.0,-0.11666666666666667,1.132338384221294,0.0003153679306766077,0,0,0,120
4117,heldout,r07,2.0,0.2,0.0,1.0,0.0,1,0,-1.0,-0.35,1.1325613772140624,0.004538427323205262,0,0,0,120
4118,heldout,r07,2.0,0.2,0.0,1.0,0.0,0,1,1.0,0.65,1.1345165932429546,0.0,0,0,0,120
4119,heldout,r07,2.0,0.2,0.0,1.0,0.0,1,0,-1.0,-0.4666666666666667,1.129428159707276,0.010713841873232524,0,0,0,120
4120,heldout,r07,2.0,0.2,0.0,1.0,0.0,1,0,1.0,0.85,1.1280582154143814,0.008439976046597372,0,0,0,120
4121,heldout,r07,2.0,0.2,0.0,1.0,0.0,0,1,1.0,1.0,1.131953480694255,0.004732144438477078,0,0,0,120
4122,heldout,r07,2.0,0.2,0.0,1.0,0.0,1,0,-1.0,-0.3333333333333333,1.135064005333262,0.0002895475377906955,0,0,0,120
4123,heldout,r07,2.0,0.2,0.0,1.0,0.0,1,0,0.9999999999999998,-0.08333333333333333,1.131352500362485,0.012340404907595033,0,0,0,120
4124,heldout,r07,2.0,0.2,0.0,1.0,0.0,1,0,1.0,-0.4,1.1351088363426869,0.00023112300807832017,0,0,0,120
4125,heldout,r07,2.0,0.2,0.0,1.0,0.0,0,1,1.0,0.8833333333333333,1.132289563163299,0.008362408827797315,0,0,0,120
4126,heldout,r07,2.0,0.2,0.0,1.0,0.0,1,0,1.0,0.16666666666666666,1.131265368556833,0.008704703208221158,0,0,0,120
4127,heldout,r07,2.0,0.2,0.0,1.0,0.0,1,0,-1.0,-0.5166666666666667,1.1305969122745405,0.013062294113175613,0,0,0,120
4128,heldout,r07,2.0,0.2,0.0,1.0,0.0,1,0,-1.0,0.1,1.1286951243147167,0.008942078068273135,0,0,0,120
4129,heldout,r07,2.0,0.2,0.0,1.0,0.0,1,0,1.0,-0.25,1.13659704786934,0.006916616033904292,0,0,0,120
4100,heldout,r07,2.0,0.2,0.0,1.0,0.05,1,0,-1.0,0.35,1.133481510465273,0.0035225729134593024,0,0,0,120
4101,heldout,r07,2.0,0.2,0.0,1.0,0.05,0,1,-1.0,-0.2,1.1318345863702317,0.010294533134168539,0,0,0,120
4102,heldout,r07,2.0,0.2,0.0,1.0,0.05,1,0,1.0,0.0,1.1314220862908517,0.008519806149119373,0,0,0,120
4103,heldout,r07,2.0,0.2,0.0,1.0,0.05,0,1,-0.9999999999999999,-0.5166666666666667,1.1293729845006923,0.00754845511170476,0,0,0,120
4104,heldout,r07,2.0,0.2,0.0,1.0,0.05,0,1,0.9999999999999998,0.5333333333333333,1.1313521068692471,0.006131316841258658,0,0,0,120
4105,heldout,r07,2.0,0.2,0.0,1.0,0.05,1,0,-0.9999999999999998,-0.2833333333333333,1.128945591328532,0.0013790515393730736,0,0,0,120
4106,heldout,r07,2.0,0.2,0.0,1.0,0.05,0,1,1.0,0.5166666666666667,1.1269490562964957,0.00295996283968661,0,0,0,120
4107,heldout,r07,2.0,0.2,0.0,1.0,0.05,1,0,1.0,0.13333333333333333,1.1311642031904048,0.0,0,0,0,120
4108,heldout,r07,2.0,0.2,0.0,1.0,0.05,0,1,0.9999999999999999,1.0,1.1133626536052172,0.003130183821569166,0,0,0,60
4109,heldout,r07,2.0,0.2,0.0,1.0,0.05,0,1,-1.0,0.8166666666666667,1.134601139713635,0.0,0,0,0,120
4110,heldout,r07,2.0,0.2,0.0,1.0,0.05,0,1,-1.0,0.7666666666666667,1.128735773322048,0.011206668030594225,0,0,0,120
4111,heldout,r07,2.0,0.2,0.0,1.0,0.05,0,1,1.0,0.8,1.1295631750920478,0.0034594869217190174,0,0,0,120
4112,heldout,r07,2.0,0.2,0.0,1.0,0.05,0,1,1.0,0.5166666666666667,1.1313245750902634,0.003462919040066928,0,0,0,120
4113,heldout,r07,2.0,0.2,0.0,1.0,0.05,0,1,0.9999999999999998,0.6578947368421052,1.1189965998931495,0.00034553121863800516,0,0,0,76
4114,heldout,r07,2.0,0.2,0.0,1.0,0.05,0,1,1.0,0.4166666666666667,1.1306398789950205,0.0031389952615098185,0,0,0,120
4115,heldout,r07,2.0,0.2,0.0,1.0,0.05,1,0,-1.0,-0.4166666666666667,1.1320157822194041,0.0024277635646353557,0,0,0,120
4116,heldout,r07,2.0,0.2,0.0,1.0,0.05,1,0,1.0,-0.11666666666666667,1.132338384221294,0.0003153679306766077,0,0,0,120
4117,heldout,r07,2.0,0.2,0.0,1.0,0.05,1,0,-1.0,-0.35,1.1325613772140624,0.004538427323205262,0,0,0,120
4118,heldout,r07,2.0,0.2,0.0,1.0,0.05,0,1,1.0,0.65,1.1345165932429546,0.0,0,0,0,120
4119,heldout,r07,2.0,0.2,0.0,1.0,0.05,1,0,-1.0,-0.4666666666666667,1.129428159707276,0.010713841873232524,0,0,0,120
4120,heldout,r07,2.0,0.2,0.0,1.0,0.05,1,0,1.0,0.85,1.1280582154143814,0.008439976046597372,0,0,0,120
4121,heldout,r07,2.0,0.2,0.0,1.0,0.05,0,1,1.0,1.0,1.131953480694255,0.004732144438477078,0,0,0,120
4122,heldout,r07,2.0,0.2,0.0,1.0,0.05,1,0,-1.0,-0.3333333333333333,1.135064005333262,0.0002895475377906955,0,0,0,120
4123,heldout,r07,2.0,0.2,0.0,1.0,0.05,1,0,0.9999999999999998,-0.08333333333333333,1.131352500362485,0.012340404907595033,0,0,0,120
4124,heldout,r07,2.0,0.2,0.0,1.0,0.05,1,0,1.0,-0.4,1.1351088363426869,0.00023112300807832017,0,0,0,120
4125,heldout,r07,2.0,0.2,0.0,1.0,0.05,0,1,1.0,0.8833333333333333,1.132289563163299,0.008362408827797315,0,0,0,120
4126,heldout,r07,2.0,0.2,0.0,1.0,0.05,1,0,1.0,0.16666666666666666,1.131265368556833,0.008704703208221158,0,0,0,120
4127,heldout,r07,2.0,0.2,0.0,1.0,0.05,1,0,-1.0,-0.5166666666666667,1.1305969122745405,0.013062294113175613,0,0,0,120
4128,heldout,r07,2.0,0.2,0.0,1.0,0.05,1,0,-1.0,0.1,1.1286951243147167,0.008942078068273135,0,0,0,120
4129,heldout,r07,2.0,0.2,0.0,1.0,0.05,1,0,1.0,-0.25,1.13659704786934,0.006916616033904292,0,0,0,120
4100,heldout,r07,2.0,0.2,0.0,1.0,0.1,1,0,-1.0,0.35,1.133481510465273,0.0035225729134593024,0,0,0,120
4101,heldout,r07,2.0,0.2,0.0,1.0,0.1,0,1,-1.0,-0.2,1.1318345863702317,0.010294533134168539,0,0,0,120
4102,heldout,r07,2.0,0.2,0.0,1.0,0.1,1,0,1.0,0.0,1.1314220862908517,0.008519806149119373,0,0,0,120
4103,heldout,r07,2.0,0.2,0.0,1.0,0.1,0,1,-0.9999999999999999,-0.5166666666666667,1.1293729845006923,0.00754845511170476,0,0,0,120
4104,heldout,r07,2.0,0.2,0.0,1.0,0.1,0,1,0.9999999999999998,0.5333333333333333,1.1313521068692471,0.006131316841258658,0,0,0,120
4105,heldout,r07,2.0,0.2,0.0,1.0,0.1,1,0,-0.9999999999999998,-0.2833333333333333,1.128945591328532,0.0013790515393730736,0,0,0,120
4106,heldout,r07,2.0,0.2,0.0,1.0,0.1,0,1,1.0,0.5166666666666667,1.1269490562964957,0.00295996283968661,0,0,0,120
4107,heldout,r07,2.0,0.2,0.0,1.0,0.1,1,0,1.0,0.13333333333333333,1.1311642031904048,0.0,0,0,0,120
4108,heldout,r07,2.0,0.2,0.0,1.0,0.1,0,1,0.9999999999999999,1.0,1.1133626536052172,0.003130183821569166,0,0,0,60
4109,heldout,r07,2.0,0.2,0.0,1.0,0.1,0,1,-1.0,0.8166666666666667,1.134601139713635,0.0,0,0,0,120
4110,heldout,r07,2.0,0.2,0.0,1.0,0.1,0,1,-1.0,0.7666666666666667,1.128735773322048,0.011206668030594225,0,0,0,120
4111,heldout,r07,2.0,0.2,0.0,1.0,0.1,0,1,1.0,0.8,1.1295631750920478,0.0034594869217190174,0,0,0,120
4112,heldout,r07,2.0,0.2,0.0,1.0,0.1,0,1,1.0,0.5166666666666667,1.1313245750902634,0.003462919040066928,0,0,0,120
4113,heldout,r07,2.0,0.2,0.0,1.0,0.1,0,1,0.9999999999999998,0.6578947368421052,1.1189965998931495,0.00034553121863800516,0,0,0,76
4114,heldout,r07,2.0,0.2,0.0,1.0,0.1,0,1,1.0,0.4166666666666667,1.1306398789950205,0.0031389952615098185,0,0,0,120
4115,heldout,r07,2.0,0.2,0.0,1.0,0.1,1,0,-1.0,-0.4166666666666667,1.1320157822194041,0.0024277635646353557,0,0,0,120
4116,heldout,r07,2.0,0.2,0.0,1.0,0.1,1,0,1.0,-0.11666666666666667,1.132338384221294,0.0003153679306766077,0,0,0,120
4117,heldout,r07,2.0,0.2,0.0,1.0,0.1,1,0,-1.0,-0.35,1.1325613772140624,0.004538427323205262,0,0,0,120
4118,heldout,r07,2.0,0.2,0.0,1.0,0.1,0,1,1.0,0.65,1.1345165932429546,0.0,0,0,0,120
4119,heldout,r07,2.0,0.2,0.0,1.0,0.1,1,0,-1.0,-0.4666666666666667,1.129428159707276,0.010713841873232524,0,0,0,120
4120,heldout,r07,2.0,0.2,0.0,1.0,0.1,1,0,1.0,0.85,1.1280582154143814,0.008439976046597372,0,0,0,120
4121,heldout,r07,2.0,0.2,0.0,1.0,0.1,0,1,1.0,1.0,1.131953480694255,0.004732144438477078,0,0,0,120
4122,heldout,r07,2.0,0.2,0.0,1.0,0.1,1,0,-1.0,-0.3333333333333333,1.135064005333262,0.0002895475377906955,0,0,0,120
4123,heldout,r07,2.0,0.2,0.0,1.0,0.1,1,0,0.9999999999999998,-0.08333333333333333,1.131352500362485,0.012340404907595033,0,0,0,120
4124,heldout,r07,2.0,0.2,0.0,1.0,0.1,1,0,1.0,-0.4,1.1351088363426869,0.00023112300807832017,0,0,0,120
4125,heldout,r07,2.0,0.2,0.0,1.0,0.1,0,1,1.0,0.8833333333333333,1.132289563163299,0.008362408827797315,0,0,0,120
4126,heldout,r07,2.0,0.2,0.0,1.0,0.1,1,0,1.0,0.16666666666666666,1.131265368556833,0.008704703208221158,0,0,0,120
4127,heldout,r07,2.0,0.2,0.0,1.0,0.1,1,0,-1.0,-0.5166666666666667,1.1305969122745405,0.013062294113175613,0,0,0,120
4128,heldout,r07,2.0,0.2,0.0,1.0,0.1,1,0,-1.0,0.1,1.1286951243147167,0.008942078068273135,0,0,0,120
4129,heldout,r07,2.0,0.2,0.0,1.0,0.1,1,0,1.0,-0.25,1.13659704786934,0.006916616033904292,0,0,0,120
4100,heldout,r07,2.0,0.2,0.0,1.0,0.2,1,0,-1.0,0.35,1.133481510465273,0.0035225729134593024,0,0,0,120
4101,heldout,r07,2.0,0.2,0.0,1.0,0.2,0,1,-1.0,-0.2,1.1318345863702317,0.010294533134168539,0,0,0,120
4102,heldout,r07,2.0,0.2,0.0,1.0,0.2,1,0,1.0,0.0,1.1314220862908517,0.008519806149119373,0,0,0,120
4103,heldout,r07,2.0,0.2,0.0,1.0,0.2,0,1,-0.9999999999999999,-0.5166666666666667,1.1293729845006923,0.00754845511170476,0,0,0,120
4104,heldout,r07,2.0,0.2,0.0,1.0,0.2,0,1,0.9999999999999998,0.5333333333333333,1.1313521068692471,0.006131316841258658,0,0,0,120
4105,heldout,r07,2.0,0.2,0.0,1.0,0.2,1,0,-0.9999999999999998,-0.2833333333333333,1.128945591328532,0.0013790515393730736,0,0,0,120
4106,heldout,r07,2.0,0.2,0.0,1.0,0.2,0,1,1.0,0.5166666666666667,1.1269490562964957,0.00295996283968661,0,0,0,120
4107,heldout,r07,2.0,0.2,0.0,1.0,0.2,1,0,1.0,0.13333333333333333,1.1311642031904048,0.0,0,0,0,120
4108,heldout,r07,2.0,0.2,0.0,1.0,0.2,0,1,0.9999999999999999,1.0,1.1133626536052172,0.003130183821569166,0,0,0,60
4109,heldout,r07,2.0,0.2,0.0,1.0,0.2,0,1,-1.0,0.8166666666666667,1.134601139713635,0.0,0,0,0,120
4110,heldout,r07,2.0,0.2,0.0,1.0,0.2,0,1,-1.0,0.7666666666666667,1.128735773322048,0.011206668030594225,0,0,0,120
4111,heldout,r07,2.0,0.2,0.0,1.0,0.2,0,1,1.0,0.8,1.1295631750920478,0.0034594869217190174,0,0,0,120
4112,heldout,r07,2.0,0.2,0.0,1.0,0.2,0,1,1.0,0.5166666666666667,1.1313245750902634,0.003462919040066928,0,0,0,120
4113,heldout,r07,2.0,0.2,0.0,1.0,0.2,0,1,0.9999999999999998,0.6578947368421052,1.1189965998931495,0.00034553121863800516,0,0,0,76
4114,heldout,r07,2.0,0.2,0.0,1.0,0.2,0,1,1.0,0.4166666666666667,1.1306398789950205,0.0031389952615098185,0,0,0,120
4115,heldout,r07,2.0,0.2,0.0,1.0,0.2,1,0,-1.0,-0.4166666666666667,1.1320157822194041,0.0024277635646353557,0,0,0,120
4116,heldout,r07,2.0,0.2,0.0,1.0,0.2,1,0,1.0,-0.11666666666666667,1.132338384221294,0.0003153679306766077,0,0,0,120
4117,heldout,r07,2.0,0.2,0.0,1.0,0.2,1,0,-1.0,-0.35,1.1325613772140624,0.004538427323205262,0,0,0,120
4118,heldout,r07,2.0,0.2,0.0,1.0,0.2,0,1,1.0,0.65,1.1345165932429546,0.0,0,0,0,120
4119,heldout,r07,2.0,0.2,0.0,1.0,0.2,1,0,-1.0,-0.4666666666666667,1.129428159707276,0.010713841873232524,0,0,0,120
4120,heldout,r07,2.0,0.2,0.0,1.0,0.2,1,0,1.0,0.85,1.1280582154143814,0.008439976046597372,0,0,0,120
4121,heldout,r07,2.0,0.2,0.0,1.0,0.2,0,1,1.0,1.0,1.131953480694255,0.004732144438477078,0,0,0,120
4122,heldout,r07,2.0,0.2,0.0,1.0,0.2,1,0,-1.0,-0.3333333333333333,1.135064005333262,0.0002895475377906955,0,0,0,120
4123,heldout,r07,2.0,0.2,0.0,1.0,0.2,1,0,0.9999999999999998,-0.08333333333333333,1.131352500362485,0.012340404907595033,0,0,0,120
4124,heldout,r07,2.0,0.2,0.0,1.0,0.2,1,0,1.0,-0.4,1.1351088363426869,0.00023112300807832017,0,0,0,120
4125,heldout,r07,2.0,0.2,0.0,1.0,0.2,0,1,1.0,0.8833333333333333,1.132289563163299,0.008362408827797315,0,0,0,120
4126,heldout,r07,2.0,0.2,0.0,1.0,0.2,1,0,1.0,0.16666666666666666,1.131265368556833,0.008704703208221158,0,0,0,120
4127,heldout,r07,2.0,0.2,0.0,1.0,0.2,1,0,-1.0,-0.5166666666666667,1.1305969122745405,0.013062294113175613,0,0,0,120
4128,heldout,r07,2.0,0.2,0.0,1.0,0.2,1,0,-1.0,0.1,1.1286951243147167,0.008942078068273135,0,0,0,120
4129,heldout,r07,2.0,0.2,0.0,1.0,0.2,1,0,1.0,-0.25,1.13659704786934,0.006916616033904292,0,0,0,120
4100,heldout,r07,2.0,0.2,0.0,1.0,0.4,1,0,-1.0,0.35,1.133481510465273,0.0035225729134593024,0,0,0,120
4101,heldout,r07,2.0,0.2,0.0,1.0,0.4,0,1,-1.0,-0.2,1.1318345863702317,0.010294533134168539,0,0,0,120
4102,heldout,r07,2.0,0.2,0.0,1.0,0.4,1,0,1.0,0.0,1.1314220862908517,0.008519806149119373,0,0,0,120
4103,heldout,r07,2.0,0.2,0.0,1.0,0.4,0,1,-0.9999999999999999,-0.5166666666666667,1.1293729845006923,0.00754845511170476,0,0,0,120
4104,heldout,r07,2.0,0.2,0.0,1.0,0.4,0,1,0.9999999999999998,0.5333333333333333,1.1313521068692471,0.006131316841258658,0,0,0,120
4105,heldout,r07,2.0,0.2,0.0,1.0,0.4,1,0,-0.9999999999999998,-0.2833333333333333,1.128945591328532,0.0013790515393730736,0,0,0,120
4106,heldout,r07,2.0,0.2,0.0,1.0,0.4,0,1,1.0,0.5166666666666667,1.1269490562964957,0.00295996283968661,0,0,0,120
4107,heldout,r07,2.0,0.2,0.0,1.0,0.4,1,0,1.0,0.13333333333333333,1.1311642031904048,0.0,0,0,0,120
4108,heldout,r07,2.0,0.2,0.0,1.0,0.4,0,1,0.9999999999999999,1.0,1.1133626536052172,0.003130183821569166,0,0,0,60
4109,heldout,r07,2.0,0.2,0.0,1.0,0.4,0,1,-1.0,0.8166666666666667,1.134601139713635,0.0,0,0,0,120
4110,heldout,r07,2.0,0.2,0.0,1.0,0.4,0,1,-1.0,0.7666666666666667,1.128735773322048,0.011206668030594225,0,0,0,120
4111,heldout,r07,2.0,0.2,0.0,1.0,0.4,0,1,1.0,0.8,1.1295631750920478,0.0034594869217190174,0,0,0,120
4112,heldout,r07,2.0,0.2,0.0,1.0,0.4,0,1,1.0,0.5166666666666667,1.1313245750902634,0.003462919040066928,0,0,0,120
4113,heldout,r07,2.0,0.2,0.0,1.0,0.4,0,1,0.9999999999999998,0.6578947368421052,1.1189965998931495,0.00034553121863800516,0,0,0,76
4114,heldout,r07,2.0,0.2,0.0,1.0,0.4,0,1,1.0,0.4166666666666667,1.1306398789950205,0.0031389952615098185,0,0,0,120
4115,heldout,r07,2.0,0.2,0.0,1.0,0.4,1,0,-1.0,-0.4166666666666667,1.1320157822194041,0.0024277635646353557,0,0,0,120
4116,heldout,r07,2.0,0.2,0.0,1.0,0.4,1,0,1.0,-0.11666666666666667,1.132338384221294,0.0003153679306766077,0,0,0,120
4117,heldout,r07,2.0,0.2,0.0,1.0,0.4,1,0,-1.0,-0.35,1.1325613772140624,0.004538427323205262,0,0,0,120
4118,heldout,r07,2.0,0.2,0.0,1.0,0.4,0,1,1.0,0.65,1.1345165932429546,0.0,0,0,0,120
4119,heldout,r07,2.0,0.2,0.0,1.0,0.4,1,0,-1.0,-0.4666666666666667,1.129428159707276,0.010713841873232524,0,0,0,120
4120,heldout,r07,2.0,0.2,0.0,1.0,0.4,1,0,1.0,0.85,1.1280582154143814,0.008439976046597372,0,0,0,120
4121,heldout,r07,2.0,0.2,0.0,1.0,0.4,0,1,1.0,1.0,1.131953480694255,0.004732144438477078,0,0,0,120
4122,heldout,r07,2.0,0.2,0.0,1.0,0.4,1,0,-1.0,-0.3333333333333333,1.135064005333262,0.0002895475377906955,0,0,0,120
4123,heldout,r07,2.0,0.2,0.0,1.0,0.4,1,0,0.9999999999999998,-0.08333333333333333,1.131352500362485,0.012340404907595033,0,0,0,120
4124,heldout,r07,2.0,0.2,0.0,1.0,0.4,1,0,1.0,-0.4,1.1351088363426869,0.00023112300807832017,0,0,0,120
4125,heldout,r07,2.0,0.2,0.0,1.0,0.4,0,1,1.0,0.8833333333333333,1.132289563163299,0.008362408827797315,0,0,0,120
