gamma,p,C,kappa,audit_on,n,successes,permanence_rate,wilson_lo,wilson_hi,mean_final_corr,mean_corr,mean_adversary_fitness,mean_adversary_deceptive_gap,mean_capture_events,mean_caught_events,mean_false_positive_events,mean_steps_run
0.0,0.5,0.0,0.4,False,30,21,0.7,0.5212387898833981,0.8333543735604105,-1.4802973661668754e-17,0.08444444444444446,1.1044028538137682,0.005285644541023842,0.0,0.0,0.0,120.0
0.0,0.5,0.25,0.0,True,30,8,0.26666666666666666,0.14182495553910618,0.4444830204431169,-0.06666666666666665,0.13333599149388625,1.130815530460191,0.00466553137409195,0.0,0.0,0.0,115.8
0.0,0.5,0.25,0.05,True,30,10,0.3333333333333333,0.19230295526846194,0.5122027418616973,0.4,0.23182569575224943,1.127060468858031,0.005788165088229353,0.0,0.0,0.36666666666666664,117.73333333333333
0.0,0.5,0.25,0.1,True,30,10,0.3333333333333333,0.19230295526846194,0.5122027418616973,0.26666666666666666,0.22485663082437274,1.123736974127514,0.0058349225100162655,0.0,0.0,0.6666666666666666,118.06666666666666
0.0,0.5,0.25,0.2,True,30,17,0.5666666666666667,0.3919700954540873,0.7262276256938489,0.3333333333333333,0.14641316073354907,1.116701168245603,0.005813397154864425,0.0,0.0,1.4333333333333333,119.43333333333334
0.0,0.5,0.25,0.4,True,30,16,0.5333333333333333,0.3614201328152505,0.6976787277587178,-0.0666666666666667,0.1223402909550917,1.1021055953171337,0.006486097301402571,0.0,0.0,2.433333333333333,117.46666666666667
0.0,0.5,0.5,0.0,True,30,8,0.26666666666666666,0.14182495553910618,0.4444830204431169,-0.06666666666666665,0.13333599149388625,1.130815530460191,0.00466553137409195,0.0,0.0,0.0,115.8
0.0,0.5,0.5,0.05,True,30,9,0.3,0.16664562643958933,0.4787612101166018,0.26666666666666666,0.227381251307805,1.126539893820198,0.0058952248592951135,0.0,0.0,0.36666666666666664,116.93333333333334
0.0,0.5,0.5,0.1,True,30,9,0.3,0.16664562643958933,0.4787612101166018,0.1333333333333333,0.24485663082437276,1.1232100543074286,0.005834428367916464,0.0,0.0,0.6666666666666666,118.06666666666666
0.0,0.5,0.5,0.2,True,30,16,0.5333333333333333,0.3614201328152505,0.6976787277587178,0.0,0.13929194861233699,1.115068253070627,0.0060983521152645475,0.0,0.0,1.4333333333333333,117.56666666666666
0.0,0.5,0.5,0.4,True,30,15,0.5,0.33153851227173764,0.6684614877282624,-0.06666666666666667,0.10146464646464647,1.100209782864609,0.006627161837826395,0.0,0.0,2.433333333333333,116.83333333333333
0.0,0.5,0.75,0.0,True,30,8,0.26666666666666666,0.14182495553910618,0.4444830204431169,-0.06666666666666665,0.13333599149388625,1.130815530460191,0.00466553137409195,0.0,0.0,0.0,115.8
0.0,0.5,0.75,0.05,True,30,9,0.3,0.16664562643958933,0.4787612101166018,0.3333333333333333,0.2384923624189161,1.126139771734238,0.005943888391597732,0.0,0.0,0.36666666666666664,116.66666666666667
0.0,0.5,0.75,0.1,True,30,9,0.3,0.16664562643958933,0.4787612101166018,0.26666666666666666,0.2243010752688172,1.1225502288941485,0.0059070453777547985,0.0,0.0,0.6666666666666666,118.06666666666666
0.0,0.5,0.75,0.2,True,30,15,0.5,0.33153851227173764,0.6684614877282624,0.26666666666666666,0.17084324298971829,1.113724800784759,0.006068144863068981,0.0,0.0,1.4333333333333333,116.5
0.0,0.5,0.75,0.4,True,30,15,0.5,0.33153851227173764,0.6684614877282624,-0.06666666666666667,0.11277777777777778,1.099683314330592,0.00632843749427854,0.0,0.0,2.433333333333333,119.0
0.0,0.5,1.0,0.0,True,30,8,0.26666666666666666,0.14182495553910618,0.4444830204431169,-0.06666666666666665,0.13333599149388625,1.130815530460191,0.00466553137409195,0.0,0.0,0.0,115.8
0.0,0.5,1.0,0.05,True,30,9,0.3,0.16664562643958933,0.4787612101166018,0.3333333333333333,0.2362701401966939,1.1256533534926638,0.005943888391597732,0.0,0.0,0.36666666666666664,116.66666666666667
0.0,0.5,1.0,0.1,True,30,10,0.3333333333333333,0.19230295526846194,0.5122027418616973,0.2,0.2237455197132617,1.1218747466672576,0.005921420180587084,0.0,0.0,0.6666666666666666,118.06666666666666
0.0,0.5,1.0,0.2,True,30,16,0.5333333333333333,0.3614201328152505,0.6976787277587178,0.26666666666666666,0.1573577302075303,1.1122696228849422,0.006282394590697474,0.0,0.0,1.3,116.1
