world,intervention,oracle_non_blind,delay,t_irrev,intervention_strength,intervention_duration,density_cap,resource_cap_share,R,n,permanence_wilson_lo,permanence_wilson_hi,permanence_probability,capture_probability,collapse_probability,fraction_irreversible_zones,irreversible_zone_failures,mean_welfare,adversarial_share,hawk_population,scavenger_population,dove_population,mutant_population,hawk_reproduction_contribution,scavenger_reproduction_contribution,dove_reproduction_contribution,hawk_migration_contribution,scavenger_migration_contribution,dove_migration_contribution,aid_interception_volume,resource_concentration_hhi,neighbor_damage,intervention_event_count,intervention_cost,intervention_cost_share,collateral_dove_loss,oracle_kill_volume,oracle_freeze_volume,strict_zero_capture,delta_capture,delta_adversarial_share,delta_hawk_pop,delta_welfare,delta_dove_pop
MIXED_CAPTURE_CATASTROPHE,no_intervention,0,2,7,0.75,6,48.0,0.12,3.5,25,0.0,0.13319649395317873,0.0,1.0,0.0,0.2222222222222222,2.0,0.7365364625367756,0.6292885444312227,511.6763322350838,7.406817411859675,274.8025343401301,30.989648583304128,452.2036321687909,0.0,127.80372637162822,5.070116596806218,1.1647823517540674,75.38630338235838,63.812103765777884,0.21393403417034038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MIXED_CAPTURE_CATASTROPHE,oracle_kill_hawks,1,2,7,0.75,6,48.0,0.12,3.5,25,0.8668035060468213,1.0,1.0,0.0,0.0,0.19111111111111112,1.72,1.0,5.206883876318125e-221,2.459756543770991e-218,8.518780742193153e-220,448.99000706251104,39.825598420275135,0.10177763632878901,0.0,302.8974473423407,0.006080306751835838,0.0008565684376324507,101.31243651972963,47.424385231740324,0.14123980927738924,0.0,1620.0,0.0,0.0,0.0,67.60122268631363,0.0,1.0,-1.0,-0.6292885444312227,-511.6763322350838,0.2634635374632244,174.18747272238096
MIXED_CAPTURE_CATASTROPHE,oracle_freeze_hawk_reproduction,1,2,7,0.75,6,48.0,0.12,3.5,25,0.0,0.13319649395317873,0.0,1.0,0.0,0.2222222222222222,2.0,0.7412246073073756,0.1815979440620822,59.653868212923456,7.406691434882344,271.4885268578359,30.736826635779522,0.0,0.0,124.35982666100237,4.326647338456822,1.1663570639707033,75.00226414597583,60.5048379763634,0.115236677333822,0.0,810.0,0.0,0.0,0.0,0.0,212.53243028909145,0.0,0.0,-0.44769060036914055,-452.02246402216036,0.004688144770599978,-3.314007482294187
MIXED_CAPTURE_CATASTROPHE,type_blind_freeze_all_reproduction_in_bad_zones,0,2,7,0.75,6,48.0,0.12,3.5,25,0.0,0.13319649395317873,0.0,1.0,0.0,0.2222222222222222,2.0,0.7363698134590819,0.641700595990548,511.61098622194237,7.406821644114074,259.391885011958,30.41018312076887,452.09357677191815,0.0,111.06088490866378,4.979391632422516,1.1647294485740842,72.09958704208807,64.05959514686074,0.21999018897255493,0.0,18.88,48.79343805713481,0.4698755020558999,20.506865949232385,0.0,0.0,0.0,0.0,0.012412051559325232,-0.06534601314143629,-0.00016664907769370352,-15.410649328172099
MIXED_CAPTURE_CATASTROPHE,type_blind_resource_cap_bad_zones,0,2,7,0.75,6,48.0,0.12,3.5,25,0.0,0.13319649395317873,0.0,1.0,0.0,0.2222222222222222,2.0,0.763155152030732,0.6051428360459351,511.49640972801694,7.405361942825161,305.9419789751722,32.64624078016932,451.963561750746,0.0,159.20707188349627,4.912181928234853,1.1829757146854805,80.88899842813008,62.30214614056415,0.20239822703934476,0.0,24.32,3.105179031142993,0.05342084936153158,14.926845109209971,0.0,0.0,0.0,0.0,-0.024145708385287623,-0.17992250706686264,0.026618689493956404,31.13944463504214
MIXED_CAPTURE_CATASTROPHE,type_blind_no_outgoing_migration_bad_zones,0,2,7,0.75,6,48.0,0.12,3.5,25,0.0,0.13319649395317873,0.0,1.0,0.0,0.2222222222222222,2.0,0.7365425627423593,0.6258899292184499,511.7476040408362,7.4138647645028115,279.18337579297184,31.134263428207113,452.2487157508588,0.0,130.11574610332306,4.67099792759156,1.076690443714839,70.57318527991056,63.85732091385339,0.21216012320597588,0.0,18.92,41.04108028701958,0.42719194969684415,11.002012720644595,0.0,0.0,0.0,0.0,-0.0033986152127728486,0.0712718057524171,6.100205583670082e-06,4.380841452841764
MIXED_CAPTURE_CATASTROPHE,type_blind_no_interceptable_aid_bad_zones,0,2,7,0.75,6,48.0,0.12,3.5,25,0.0,0.13319649395317873,0.0,1.0,0.0,0.2222222222222222,2.0,0.7317747993185908,0.6481016625936402,513.9838914751941,7.400338127905393,253.729733006648,29.367896554637337,454.8842327572227,0.0,104.81730585080255,8.450524997701082,1.245773401182578,72.67972435228823,53.945121048086385,0.22154196005367308,0.0,116.56,10.469673639297744,0.15986594851850425,119.01656057420414,0.0,0.0,0.0,0.0,0.018813118162417486,2.307559240110322,-0.004761663218184831,-21.07280133348209
MIXED_CAPTURE_CATASTROPHE,type_blind_edge_cut_bad_zones,0,2,7,0.75,6,48.0,0.12,3.5,25,0.0,0.13319649395317873,0.0,1.0,0.0,0.2222222222222222,2.0,0.7625389799178569,0.6405522917677706,511.49989406644744,7.407043722920157,261.1614235148493,30.02671447721918,452.097360766096,0.0,113.73317334458794,4.839256773982539,1.1619534634980369,73.80460759124138,62.626360962505004,0.21938735928949693,19.96828688105471,74.08,4.702414344052737,0.07876069569029771,15.742971773480972,0.0,0.0,0.0,0.0,0.011263747336547891,-0.1764381686363663,0.02600251738108128,-13.641110825280805
MIXED_CAPTURE_CATASTROPHE,global_density_cap,0,2,7,0.75,6,38.0,0.12,3.5,25,0.0,0.13319649395317873,0.0,1.0,0.0,0.2222222222222222,2.0,0.7373685447839199,0.25428722577167967,82.81280311849805,2.820980655238029,227.59298004749888,23.534110550978227,28.26449435780556,0.0,83.04348699254626,4.243658449073867,1.1128738131674316,71.47969592954502,63.2442527695906,0.11121412656561686,0.0,386.68,17.33205332238216,0.23961709027292588,49.95571906369618,0.0,0.0,0.0,0.0,-0.37500131865954306,-428.86352911658577,0.0008320822471442613,-47.209554292631196
MIXED_CAPTURE_CATASTROPHE,combined_type_blind_maximal,0,2,7,0.75,6,38.0,0.12,3.5,25,0.0,0.13319649395317873,0.0,1.0,0.0,0.2222222222222222,2.0,0.8449191282645674,0.2520172553942228,82.58022694843093,3.32894673174813,230.19834299902652,24.779416089929118,28.282022694774742,0.0,75.554045666694,3.123456387017774,0.7937832107112112,51.240155896042644,52.64242373155639,0.11112137555431731,2.101253448500789,397.52,187.31754355133032,0.8200122537613957,138.65452638769747,0.0,0.0,0.0,0.0,-0.3772712890369999,-429.09610528665286,0.10838266572779176,-44.60419134110356
SCAVENGER_CATASTROPHE,no_intervention,0,2,7,0.75,6,48.0,0.12,3.5,25,0.0,0.13319649395317873,0.0,1.0,0.0,0.2222222222222222,2.0,0.7341662961490368,0.6393874496772642,511.65998724390005,28.02055372437628,273.4903242165806,30.88993582207317,452.1827123360129,0.0,126.24939752474502,5.0265762405865475,5.993078445296467,74.83788498294614,70.92521021557143,0.21136701779377753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SCAVENGER_CATASTROPHE,oracle_kill_hawks,1,2,7,0.75,6,48.0,0.12,3.5,25,0.8668035060468213,1.0,1.0,0.0,0.0,0.19111111111111112,1.72,1.0,5.701124831558497e-221,2.462501036465813e-218,3.2360517915581776e-219,448.91866140441044,39.82178159814505,0.10347802291700114,0.0,302.8215976933345,0.006065996296389645,0.003131993774497023,101.29207820916389,47.467933409847895,0.14123966857551803,0.0,1620.0,0.0,0.0,0.0,88.60274218371133,0.0,1.0,-1.0,-0.6393874496772642,-511.65998724390005,0.26583370385096317,175.42833718782987
SCAVENGER_CATASTROPHE,oracle_freeze_hawk_reproduction,1,2,7,0.75,6,48.0,0.12,3.5,25,0.0,0.13319649395317873,0.0,1.0,0.0,0.2222222222222222,2.0,0.7384029141257745,0.2253645436725356,59.65638210620742,28.02043114533285,270.69917592229484,30.673231238614253,0.0,0.0,123.35265911577278,4.295223672407268,5.994610683339362,74.5191346298695,67.8600723869962,0.11335049826768728,0.0,810.0,0.0,0.0,0.0,0.0,209.8748952940411,0.0,0.0,-0.41402290600472863,-452.0036051376926,0.004236617976737689,-2.7911482942857333
SCAVENGER_CATASTROPHE,type_blind_freeze_all_reproduction_in_bad_zones,0,2,7,0.75,6,48.0,0.12,3.5,25,0.0,0.13319649395317873,0.0,1.0,0.0,0.2222222222222222,2.0,0.7338982409139748,0.6512753211648997,511.5934658817696,28.02056935708664,258.6199728973625,30.320111042925873,452.0713957190933,0.0,110.10928036260661,4.93431953382959,5.992883036417006,71.65951167409817,71.31058044874064,0.21699756070123852,0.0,20.04,51.18861471162973,0.4818020942401051,22.376291686932984,0.0,0.0,0.0,0.0,0.011887871487635482,-0.06652136213045878,-0.0002680552350620147,-14.87035131921806
