seed,world,intervention,oracle_non_blind,policy,delay,t_irrev,R,adversarial_strength,catastrophe_severity,intervention_strength,intervention_duration,density_cap,resource_cap_share,permanence,collapse,capture,mean_welfare,min_welfare,adversarial_share,dove_share,total_diversity,non_adv_diversity,adv_diversity,irreversible_zone_failures,time_to_first_irreversible_failure,fraction_irreversible_zones,last_aid_updates_nonzero,neighbor_metrics_nonzero,signal_truth_corr,mutual_information,enforcement_cost_share,false_positive_punishment_rate,collateral_dove_harm,enforcement_events,strict_zero_capture,containment_cost_share,false_containment_rate,containment_events,extraction_volume,extraction_cap_active_steps,outgoing_influence_volume,influence_throttle_active_steps,aid_intercepted,aid_escrowed,resource_hhi,max_zone_resource_share,migration_follow_events,replication_throttle_active_steps,capture_pressure_before,capture_pressure_after,collateral_welfare_loss,intervention_event_count,intervention_cost,intervention_cost_share,collateral_dove_loss,hawk_population,scavenger_population,dove_population,mutant_population,hawk_reproduction_contribution,scavenger_reproduction_contribution,dove_reproduction_contribution,hawk_migration_contribution,scavenger_migration_contribution,dove_migration_contribution,aid_interception_volume,resource_concentration_hhi,neighbor_damage,oracle_kill_volume,oracle_freeze_volume
9505,PURE_CATASTROPHE,type_blind_no_interceptable_aid_bad_zones,0,no_enforcement,2,7,3.5,0.7,0.55,0.75,6,48.0,0.12,1.0,0.0,0.0,1.0,1.0,0.02607924038699911,0.8877404555644366,0.3095130341397754,0.4399059727640568,0.69733857608038,0,90,0.0,1.0,1.0,0.9552565133581089,0.4192319570842445,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.90836925898134,0,0.0,0,65.90836925898134,0.0,0.11111111111111112,0.11111111111111112,0,0,1.74742975150373,1.7459052753490627,0.0,0,0.0,0.0,0.0,13.612595474756525,3.403152433159151,579.2180897674083,56.22948776617164,0.0,0.0,374.9291084664942,4.842556565543453,1.210594585510608,131.31589361099853,65.90836925898134,0.11422136398643626,0.0,0.0,0.0
9506,PURE_CATASTROPHE,type_blind_no_interceptable_aid_bad_zones,0,no_enforcement,2,7,3.5,0.7,0.55,0.75,6,48.0,0.12,1.0,0.0,0.0,1.0,1.0,0.02608977110998873,0.8877590997410606,0.309547459393863,0.4399125574603057,0.6952794290806525,0,90,0.0,1.0,1.0,0.9576515681303471,0.45859694687487457,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.95112103987269,0,0.0,0,65.95112103987269,0.0,0.11111111111111112,0.11111111111111112,0,0,1.7475653160448457,1.7460384021903717,0.0,0,0.0,0.0,0.0,13.611619786063995,3.4029107733734074,578.9550344571588,56.18374394429107,0.0,0.0,374.6663276840944,4.854752674200024,1.2136153328323966,131.44096157956784,65.95112103987269,0.1142755343611844,0.0,0.0,0.0
9507,PURE_CATASTROPHE,type_blind_no_interceptable_aid_bad_zones,0,no_enforcement,2,7,3.5,0.7,0.55,0.75,6,48.0,0.12,1.0,0.0,0.0,1.0,1.0,0.026110905459985855,0.8875621481322618,0.30944447451801327,0.4396832016423914,0.6954871503491128,0,90,0.0,1.0,1.0,0.9528063719785007,0.43470104443864466,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.9235349024139,0,0.0,0,65.9235349024139,0.0,0.11111111111111112,0.11111111111111112,0,0,1.7476747233009589,1.7461472864483731,0.0,0,0.0,0.0,0.0,13.612833395287591,3.4032092611474463,578.4094847266113,56.25783466985074,0.0,0.0,374.1780805938027,4.839582558905163,1.2098842356569166,131.1866137591429,65.9235349024139,0.11397304217359379,0.0,0.0,0.0
9508,PURE_CATASTROPHE,type_blind_no_interceptable_aid_bad_zones,0,no_enforcement,2,7,3.5,0.7,0.55,0.75,6,48.0,0.12,1.0,0.0,0.0,1.0,1.0,0.026074860734858804,0.8877986205944177,0.3095397923711622,0.43994832521040245,0.6963339869346512,0,90,0.0,1.0,1.0,0.9553948025784169,0.4295050296627404,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.92803952553007,0,0.0,0,65.92803952553007,0.0,0.11111111111111112,0.11111111111111112,0,0,1.7474932660596434,1.7459676833475388,0.0,0,0.0,0.0,0.0,13.611955657388,3.4029917270229704,579.3260785156195,56.201189278056944,0.0,0.0,375.0389995541629,4.850554282650052,1.2126034122128768,131.4415994993536,65.92803952553007,0.11429108582962949,0.0,0.0,0.0
9509,PURE_CATASTROPHE,type_blind_no_interceptable_aid_bad_zones,0,no_enforcement,2,7,3.5,0.7,0.55,0.75,6,48.0,0.12,1.0,0.0,0.0,1.0,1.0,0.026116450214796832,0.8875785617507783,0.30943783797505486,0.43947960936537744,0.6949274563507739,0,90,0.0,1.0,1.0,0.9523653998769813,0.44521569638725117,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.93925260768052,0,0.0,0,65.93925260768052,0.0,0.11111111111111112,0.11111111111111112,0,0,1.7476821774830145,1.7461557590228356,0.0,0,0.0,0.0,0.0,13.611303973604377,3.4028300788681656,578.232512746794,56.22527654836766,0.0,0.0,374.0581219648425,4.858700329945285,1.2146240141479414,131.40574146419087,65.93925260768052,0.11399679806505451,0.0,0.0,0.0
9510,PURE_CATASTROPHE,type_blind_no_interceptable_aid_bad_zones,0,no_enforcement,2,7,3.5,0.7,0.55,0.75,6,48.0,0.12,1.0,0.0,0.0,1.0,1.0,0.026045515547612558,0.8878507460574125,0.3093115671880213,0.4396721563629224,0.6956089105156202,0,90,0.0,1.0,1.0,0.953528908920387,0.4243489041231825,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.86432808905295,0,0.0,0,65.86432808905295,0.0,0.11111111111111112,0.11111111111111112,0,0,1.7472588672161211,1.7457370782350201,0.0,0,0.0,0.0,0.0,13.613057889425441,3.4032719700217817,580.0599774364651,56.25419899851821,0.0,0.0,375.7626784432747,4.8367763821819425,1.2091003747277231,131.37662982603246,65.86432808905295,0.11421861076653815,0.0,0.0,0.0
9511,PURE_CATASTROPHE,type_blind_no_interceptable_aid_bad_zones,0,no_enforcement,2,7,3.5,0.7,0.55,0.75,6,48.0,0.12,1.0,0.0,0.0,1.0,1.0,0.026128499612354326,0.8875117194548396,0.30915384482216923,0.4385596632619739,0.697002204322151,0,90,0.0,1.0,1.0,0.9563319847201769,0.3991424621463333,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.94696207643375,0,0.0,0,65.94696207643375,0.0,0.11111111111111112,0.11111111111111112,0,0,1.7477895478667436,1.7462620268189115,0.0,0,0.0,0.0,0.0,13.612034273707444,3.4030119051387855,577.9533120857461,56.23804207440319,0.0,0.0,373.72319430043416,4.849571578656974,1.2123511857651907,131.27815585996817,65.94696207643375,0.11363516501390353,0.0,0.0,0.0
9512,PURE_CATASTROPHE,type_blind_no_interceptable_aid_bad_zones,0,no_enforcement,2,7,3.5,0.7,0.55,0.75,6,48.0,0.12,1.0,0.0,0.0,1.0,1.0,0.026136713506788454,0.8873843346712023,0.3093003217726531,0.4390606605395612,0.6952763628919886,0,90,0.0,1.0,1.0,0.9552651245311232,0.4243489041231825,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.9064660626721,0,0.0,0,65.9064660626721,0.0,0.11111111111111112,0.11111111111111112,0,0,1.7477538882581622,1.7462274808450144,0.0,0,0.0,0.0,0.0,13.61212463378999,3.4030344369386527,577.6925858479326,56.29832232400039,0.0,0.0,373.5207707395562,4.848442077625082,1.2120695382668352,131.2401541277284,65.9064660626721,0.1136137635756002,0.0,0.0,0.0
9513,PURE_CATASTROPHE,type_blind_no_interceptable_aid_bad_zones,0,no_enforcement,2,7,3.5,0.7,0.55,0.75,6,48.0,0.12,1.0,0.0,0.0,1.0,1.0,0.026150039793917917,0.8873640339243,0.30943428217525876,0.43903805396441076,0.6983750269091042,0,90,0.0,1.0,1.0,0.9507432181149946,0.4217855768736326,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.94813349671597,0,0.0,0,65.94813349671597,0.0,0.11111111111111112,0.11111111111111112,0,0,1.748006481088131,1.746477521416807,0.0,0,0.0,0.0,0.0,13.612121198812089,3.4030332145649638,577.3848214797295,56.274154909109626,0.0,0.0,373.2624855516008,4.84848501484891,1.2120848179379502,131.19042338549357,65.94813349671597,0.11362330250310583,0.0,0.0,0.0
9514,PURE_CATASTROPHE,type_blind_no_interceptable_aid_bad_zones,0,no_enforcement,2,7,3.5,0.7,0.55,0.75,6,48.0,0.12,1.0,0.0,0.0,1.0,1.0,0.02610747727188821,0.8876082605063511,0.30959133829691216,0.4399326408155461,0.6950558180398967,0,90,0.0,1.0,1.0,0.9535195168632068,0.4320980056217164,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.93499438261901,0,0.0,0,65.93499438261901,0.0,0.11111111111111112,0.11111111111111112,0,0,1.7476530895912168,1.7461256437788977,0.0,0,0.0,0.0,0.0,13.612328885378382,3.4030895204068154,578.4942672040266,56.235338566875335,0.0,0.0,374.28861716351673,4.845888932770251,1.2113809949148049,131.26483508163628,65.93499438261901,0.11407342471306593,0.0,0.0,0.0
9515,PURE_CATASTROPHE,type_blind_no_interceptable_aid_bad_zones,0,no_enforcement,2,7,3.5,0.7,0.55,0.75,6,48.0,0.12,1.0,0.0,0.0,1.0,1.0,0.026072631883512828,0.8877943499022961,0.30955940939125953,0.44038514439006604,0.690164386069047,0,90,0.0,1.0,1.0,0.955936056982176,0.4750206032265981,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.90776636650924,0,0.0,0,65.90776636650924,0.0,0.11111111111111112,0.11111111111111112,0,0,1.7473470377882765,1.7458233704779542,0.0,0,0.0,0.0,0.0,13.612373091296915,3.403097384838822,579.3906275796865,56.21196337086068,0.0,0.0,375.0789419569955,4.845336358788578,1.2112826895147153,131.37639260197298,65.90776636650924,0.11440876285788588,0.0,0.0,0.0
9516,PURE_CATASTROPHE,type_blind_no_interceptable_aid_bad_zones,0,no_enforcement,2,7,3.5,0.7,0.55,0.75,6,48.0,0.12,1.0,0.0,0.0,1.0,1.0,0.026126888618883685,0.8874750887478934,0.3096396392740249,0.439790028613448,0.6968396247830639,0,90,0.0,1.0,1.0,0.954453683923418,0.43993768133231326,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.93249145337714,0,0.0,0,65.93249145337714,0.0,0.11111111111111112,0.11111111111111112,0,0,1.7478093902994807,1.7462817964933748,0.0,0,0.0,0.0,0.0,13.611455629880005,3.402867431604847,577.9405305101255,56.26402325864913,0.0,0.0,373.79871690826013,4.856804626499942,1.214157104939417,131.33555859098632,65.93249145337714,0.11397142748217473,0.0,0.0,0.0
9517,PURE_CATASTROPHE,type_blind_no_interceptable_aid_bad_zones,0,no_enforcement,2,7,3.5,0.7,0.55,0.75,6,48.0,0.12,1.0,0.0,0.0,1.0,1.0,0.026114773915480168,0.887530293060925,0.30978468136268694,0.4404916211057519,0.6938807729699186,0,90,0.0,1.0,1.0,0.956944027869053,0.4640260998647141,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.92155894532988,0,0.0,0,65.92155894532988,0.0,0.11111111111111112,0.11111111111111112,0,0,1.7477275814654003,1.7462006371048027,0.0,0,0.0,0.0,0.0,13.611582070844293,3.4029002819867493,578.2500188499301,56.262577219280175,0.0,0.0,374.10252078428874,4.8552241144463135,1.2137464751656242,131.33417463818435,65.92155894532988,0.11416914067010632,0.0,0.0,0.0
9518,PURE_CATASTROPHE,type_blind_no_interceptable_aid_bad_zones,0,no_enforcement,2,7,3.5,0.7,0.55,0.75,6,48.0,0.12,1.0,0.0,0.0,1.0,1.0,0.026074128222420858,0.8877718980027837,0.30989825181477665,0.44113589037859485,0.6912031623487358,0,90,0.0,1.0,1.0,0.9568306642062464,0.4777982717564222,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.91572913040997,0,0.0,0,65.91572913040997,0.0,0.11111111111111112,0.11111111111111112,0,0,1.7474710119585177,1.7459456153841195,0.0,0,0.0,0.0,0.0,13.61261386065307,3.403161444153713,579.3531047127251,56.22341989104298,0.0,0.0,375.10461273613606,4.8423267418366365,1.2104819480785893,131.30729684956253,65.91572913040997,0.11457422536048834,0.0,0.0,0.0
9519,PURE_CATASTROPHE,type_blind_no_interceptable_aid_bad_zones,0,no_enforcement,2,7,3.5,0.7,0.55,0.75,6,48.0,0.12,1.0,0.0,0.0,1.0,1.0,0.026085435945368655,0.8876979103564147,0.30988643078003214,0.4408102660499325,0.694230981928321,0,90,0.0,1.0,1.0,0.9571831681414925,0.44521569638725117,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.91285775707146,0,0.0,0,65.91285775707146,0.0,0.11111111111111112,0.11111111111111112,0,0,1.7475575988971248,1.7460328322250578,0.0,0,0.0,0.0,0.0,13.611577134961696,3.402900030949538,579.0095230771072,56.23564385566439,0.0,0.0,374.7848216950103,4.855285812978761,1.2137496131307852,131.44412296977023,65.91285775707146,0.11442341515390833,0.0,0.0,0.0
9520,PURE_CATASTROPHE,type_blind_no_interceptable_aid_bad_zones,0,no_enforcement,2,7,3.5,0.7,0.55,0.75,6,48.0,0.12,1.0,0.0,0.0,1.0,1.0,0.0261069569464741,0.8876302760351643,0.30949530730969377,0.43965013709091527,0.6954830637319223,0,90,0.0,1.0,1.0,0.9537029552464424,0.4558990075075259,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.93371445616141,0,0.0,0,65.93371445616141,0.0,0.11111111111111112,0.11111111111111112,0,0,1.747617775810586,1.7460919712896024,0.0,0,0.0,0.0,0.0,13.612305786988166,3.4030833132411447,578.5191493151816,56.22235286414634,0.0,0.0,374.27186752728136,4.846177662647985,1.2114585844857013,131.28144688910746,65.93371445616141,0.11416284904835888,0.0,0.0,0.0
9521,PURE_CATASTROPHE,type_blind_no_interceptable_aid_bad_zones,0,no_enforcement,2,7,3.5,0.7,0.55,0.75,6,48.0,0.12,1.0,0.0,0.0,1.0,1.0,0.02611549090458717,0.8875773142537579,0.3097247756813603,0.44032244634678713,0.6930019344535496,0,90,0.0,1.0,1.0,0.9557543300981423,0.48620289355634316,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.93476289977143,0,0.0,0,65.93476289977143,0.0,0.11111111111111112,0.11111111111111112,0,0,1.7476571381741115,1.7461304254042604,0.0,0,0.0,0.0,0.0,13.61242656495538,3.4031106875139483,578.3006304690497,56.233416952550606,0.0,0.0,374.087079774036,4.8446679380577775,1.2111164060756607,131.22306257152428,65.93476289977143,0.11419536431237245,0.0,0.0,0.0
9522,PURE_CATASTROPHE,type_blind_no_interceptable_aid_bad_zones,0,no_enforcement,2,7,3.5,0.7,0.55,0.75,6,48.0,0.12,1.0,0.0,0.0,1.0,1.0,0.02617260541776666,0.8873043148232126,0.30907000381660454,0.4379401438478759,0.6995592429097419,0,90,0.0,1.0,1.0,0.9559054056955084,0.49471757625664814,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.97992935915336,0,0.0,0,65.97992935915336,0.0,0.11111111111111112,0.11111111111111112,0,0,1.7480576450930616,1.7465268057369605,0.0,0,0.0,0.0,0.0,13.610543390423395,3.402640744755345,576.7813884428351,56.24327667651871,0.0,0.0,372.6607208784777,4.868207619707573,1.2169906905581918,131.3428707148385,65.97992935915336,0.1133008206280517,0.0,0.0,0.0
9523,PURE_CATASTROPHE,type_blind_no_interceptable_aid_bad_zones,0,no_enforcement,2,7,3.5,0.7,0.55,0.75,6,48.0,0.12,1.0,0.0,0.0,1.0,1.0,0.02610984841655728,0.8875881364796355,0.30961804009860994,0.4399737492417006,0.6954358283917277,0,90,0.0,1.0,1.0,0.9562283577854805,0.4373142384232288,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.93467925202205,0,0.0,0,65.93467925202205,0.0,0.11111111111111112,0.11111111111111112,0,0,1.7476721118187137,1.7461440489267763,0.0,0,0.0,0.0,0.0,13.611862489514813,3.4029683297058644,578.4086425324276,56.23985872671012,0.0,0.0,374.23890745733814,4.851718881064929,1.212895878676696,131.32691052395472,65.93467925202205,0.11412991736375912,0.0,0.0,0.0
9524,PURE_CATASTROPHE,type_blind_no_interceptable_aid_bad_zones,0,no_enforcement,2,7,3.5,0.7,0.55,0.75,6,48.0,0.12,1.0,0.0,0.0,1.0,1.0,0.02610772867664346,0.8876052328954007,0.3095486592312348,0.43974628248490966,0.6941886404319622,0,90,0.0,1.0,1.0,0.9560222848447777,0.45321201680394857,0.0,0.0,0.0,0,1.0,0.0,0.0,0,65.93012040409991,0,0.0,0,65.93012040409991,0.0,0.11111111111111112,0.11111111111111112,0,0,1.747690744342721,1.746164376214862,0.0,0,0.0,0.0,0.0,13.611817252502341,3.402961919888658,578.4649908471305,56.23449371827663,0.0,0.0,374.2309366187236,4.852284343720742,1.2129760013917898,131.3628644472479,65.93012040409991,0.11412275734294657,0.0,0.0,0.0
