regime,seed,split,setting,capture_rate,lag,audit_period,horizon_harm,horizon_observation,R,true_permanence_hold,permanence_hold,failure,extinct,captured,time_to_failure,final_min_true_share,final_prod_true_share,final_true_corr_sa,final_corr_sa,corr_start,corr_end,mean_intervention_inside_floor,mean_intervention_outside_floor,mean_true_permanence,mean_corr_sa,capture_events,steps_run
scalar,4106,heldout,r08,0.1,1,2,10,3,3.3333333333333335,0,0,1,1,1,9,1.0414798810654792e-09,1.041479879980799e-09,0.9999999999999999,0.9999999999999999,1.0,1.0,0.22733826158646483,0.06314873697349181,0.6,1.0,0,10
scalar,4106,heldout,r09,0.08,0,2,13,2,6.5,0,0,1,1,1,9,1.04899269066411e-09,1.0489926895637244e-09,0.9999999999999999,0.9999999999999999,1.0,1.0,0.22733826158646483,0.06314873697349181,0.6,1.0,0,10
scalar,4107,heldout,r01,0.55,9,2,2,11,0.18181818181818182,0,0,1,1,1,4,1.0286783170224653e-09,1.0286783159642863e-09,1.0,1.0,1.0,1.0,0.26676364393043517,0.15647850940070485,0.6,1.0,5,5
scalar,4107,heldout,r02,0.45,7,2,3,9,0.3333333333333333,0,0,1,1,1,5,1.0244779126763234e-09,1.0244779116267685e-09,1.0,1.0,1.0,1.0,0.2673012183955607,0.14097648360946516,0.5,1.0,6,6
scalar,4107,heldout,r03,0.35,6,2,3,8,0.375,0,0,1,1,1,6,1.0260953519620267e-09,1.026095350909155e-09,1.0,1.0,1.0,1.0,0.24546269424181957,0.11074280804684733,0.5714285714285714,1.0,7,7
scalar,4107,heldout,r04,0.28,5,2,4,7,0.5714285714285714,0,0,1,1,1,6,1.046133790220766e-09,1.04613378912637e-09,1.0,1.0,1.0,1.0,0.22472957753960238,0.09863353965635496,0.7142857142857143,1.0,7,7
scalar,4107,heldout,r05,0.22,4,2,5,6,0.8333333333333334,0,0,1,1,1,7,1.0424400890432576e-09,1.0424400879565762e-09,1.0,1.0,1.0,1.0,0.2251917969665044,0.09023620551030322,0.625,1.0,6,8
scalar,4107,heldout,r06,0.18,3,2,6,5,1.2,0,0,1,1,1,8,1.0365066052638547e-09,1.0365066041895088e-09,1.0,1.0,1.0,1.0,0.20707516062697295,0.0741053681750468,0.6666666666666666,1.0,6,9
scalar,4107,heldout,r07,0.14,2,2,8,4,2.0,0,0,1,1,1,8,1.0514458145544824e-09,1.0514458134489441e-09,1.0,1.0,1.0,1.0,0.207590786707937,0.07565086687865968,0.6666666666666666,1.0,4,9
scalar,4107,heldout,r08,0.1,1,2,10,3,3.3333333333333335,0,0,1,1,1,9,1.0488765781433907e-09,1.0488765770432488e-09,1.0,1.0,1.0,1.0,0.19151828845083899,0.06751247158444507,0.7,1.0,0,10
scalar,4107,heldout,r09,0.08,0,2,13,2,6.5,0,0,1,1,1,10,1.0410366377787062e-09,1.041036636694949e-09,1.0,1.0,1.0,1.0,0.1918140462908753,0.06419231422186256,0.6363636363636364,1.0,0,11
scalar,4108,heldout,r01,0.55,9,2,2,11,0.18181818181818182,0,0,1,1,1,4,1.0215116950817039e-09,1.0215116940382176e-09,0.9999999999999998,0.9999999999999998,0.9999999999999999,0.9999999999999998,0.18729808873581574,0.09946977385243135,0.6,0.9999999999999998,5,5
scalar,4108,heldout,r02,0.45,7,2,3,9,0.3333333333333333,0,0,1,1,1,4,1.0429980493452158e-09,1.0429980482573708e-09,0.9999999999999998,0.9999999999999998,0.9999999999999999,0.9999999999999998,0.18729808873581574,0.09946977385243135,0.6,0.9999999999999998,5,5
scalar,4108,heldout,r03,0.35,6,2,3,8,0.375,0,0,1,1,1,5,1.0393551571350266e-09,1.0393551560547674e-09,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.1684145142632189,0.07758642360489645,0.6666666666666666,0.9999999999999999,6,6
scalar,4108,heldout,r04,0.28,5,2,4,7,0.5714285714285714,0,0,1,1,1,6,1.0347164978508237e-09,1.0347164967801854e-09,1.0,1.0,0.9999999999999999,1.0,0.1684145142632189,0.06940352589435754,0.5714285714285714,0.9999999999999999,7,7
scalar,4108,heldout,r05,0.22,4,2,5,6,0.8333333333333334,0,0,1,1,1,7,1.032145138741179e-09,1.0321451376758556e-09,0.9999999999999998,0.9999999999999998,0.9999999999999999,0.9999999999999999,0.15216676278246197,0.054134750197598856,0.625,0.9999999999999998,7,8
scalar,4108,heldout,r06,0.18,3,2,6,5,1.2,0,0,1,1,1,7,1.0437342927781985e-09,1.0437342916888174e-09,0.9999999999999998,0.9999999999999998,0.9999999999999999,0.9999999999999999,0.15216676278246197,0.054134750197598856,0.625,0.9999999999999998,5,8
scalar,4108,heldout,r07,0.14,2,2,8,4,2.0,0,0,1,1,1,8,1.038884946070345e-09,1.0388849449910632e-09,0.9999999999999998,0.9999999999999998,0.9999999999999999,0.9999999999999998,0.15216676278246197,0.048668101453184974,0.5555555555555556,0.9999999999999998,4,9
scalar,4108,heldout,r08,0.1,1,2,10,3,3.3333333333333335,0,0,1,1,1,9,1.0370022708662678e-09,1.0370022697908941e-09,0.9999999999999998,0.9999999999999998,0.9999999999999999,0.9999999999999998,0.13813848404377807,0.03796111913348426,0.6,0.9999999999999998,0,10
scalar,4108,heldout,r09,0.08,0,2,13,2,6.5,0,0,1,1,1,9,1.043863518336671e-09,1.04386351724702e-09,0.9999999999999998,0.9999999999999998,0.9999999999999999,0.9999999999999998,0.13813848404377807,0.03796111913348426,0.6,0.9999999999999998,0,10
scalar,4109,heldout,r01,0.55,9,2,2,11,0.18181818181818182,0,0,1,1,1,4,1.0313119257035527e-09,1.0313119246399484e-09,0.9999999999999998,0.9999999999999998,1.0,0.9999999999999998,0.1304390924429393,0.07037559664843374,0.6,0.9999999999999998,5,5
scalar,4109,heldout,r02,0.45,7,2,3,9,0.3333333333333333,0,0,1,1,1,5,1.026339928750426e-09,1.0263399276970523e-09,1.0,1.0,1.0,1.0,0.1304390924429393,0.06415726836148584,0.5,0.9999999999999999,6,6
scalar,4109,heldout,r03,0.35,6,2,3,8,0.375,0,0,1,1,1,6,1.0273326566776351e-09,1.0273326556222228e-09,0.9999999999999999,0.9999999999999999,1.0,0.9999999999999999,0.11759774535704542,0.053040468909451105,0.5714285714285714,0.9999999999999999,7,7
scalar,4109,heldout,r04,0.28,5,2,4,7,0.5714285714285714,0,0,1,1,1,6,1.0465307663149642e-09,1.0465307652197373e-09,1.0,1.0,1.0,1.0,0.10778273390529362,0.04756845007783045,0.7142857142857143,0.9999999999999999,7,7
scalar,4109,heldout,r05,0.22,4,2,5,6,0.8333333333333334,0,0,1,1,1,7,1.0423828353663752e-09,1.0423828342798133e-09,1.0,1.0,0.9999999999999998,1.0,0.10809110911102979,0.04350897328982061,0.625,0.9999999999999999,6,8
scalar,4109,heldout,r06,0.18,3,2,6,5,1.2,0,0,1,1,1,8,1.0362584182381215e-09,1.03625841716429e-09,1.0,1.0,0.9999999999999998,1.0,0.09947668512429984,0.03441434748546831,0.6666666666666666,1.0,6,9
scalar,4109,heldout,r07,0.14,2,2,8,4,2.0,0,0,1,1,1,8,1.0501796479250413e-09,1.0501796468221639e-09,1.0,1.0,0.9999999999999998,1.0,0.09975938739632101,0.03487591534523437,0.6666666666666666,1.0,3,9
scalar,4109,heldout,r08,0.1,1,2,10,3,3.3333333333333335,0,0,1,1,1,9,1.047223327472697e-09,1.0472233263760202e-09,1.0,1.0,0.9999999999999998,1.0,0.09208054414828669,0.02755135456263258,0.7,1.0,0,10
scalar,4109,heldout,r09,0.08,0,2,13,2,6.5,0,0,1,1,1,10,1.0395131089710939e-09,1.0395131078905063e-09,1.0,1.0,0.9999999999999998,1.0,0.0922338421296975,0.02492176063850399,0.6363636363636364,1.0,0,11
scalar,4110,heldout,r01,0.55,9,2,2,11,0.18181818181818182,0,0,1,1,1,4,1.0185158921151552e-09,1.0185158910777806e-09,1.0,1.0,1.0,1.0,0.325949361691584,0.18043567484902312,0.6,1.0,5,5
scalar,4110,heldout,r02,0.45,7,2,3,9,0.3333333333333333,0,0,1,1,1,4,1.0408087626546254e-09,1.0408087615713424e-09,1.0,1.0,1.0,1.0,0.325949361691584,0.18043567484902312,0.6,1.0,5,5
scalar,4110,heldout,r03,0.35,6,2,3,8,0.375,0,0,1,1,1,5,1.0381662648733055e-09,1.0381662637955162e-09,1.0,1.0,1.0,1.0,0.2951461995970653,0.14073982638223803,0.6666666666666666,1.0,6,6
scalar,4110,heldout,r04,0.28,5,2,4,7,0.5714285714285714,0,0,1,1,1,6,1.0341431882855576e-09,1.0341431872161055e-09,1.0,1.0,1.0,1.0,0.2951461995970653,0.12967413533184516,0.5714285714285714,1.0,7,7
scalar,4110,heldout,r05,0.22,4,2,5,6,0.8333333333333334,0,0,1,1,1,7,1.0321490501444161e-09,1.0321490490790844e-09,1.0,1.0,1.0,1.0,0.26774388695455964,0.10629175297795783,0.625,1.0,7,8
scalar,4110,heldout,r06,0.18,3,2,6,5,1.2,0,0,1,1,1,7,1.0449302745632808e-09,1.0449302734714014e-09,1.0,1.0,1.0,1.0,0.26774388695455964,0.10715798828790453,0.625,1.0,6,8
scalar,4110,heldout,r07,0.14,2,2,8,4,2.0,0,0,1,1,1,8,1.0403663864838333e-09,1.040366385401471e-09,1.0,1.0,1.0,1.0,0.2436774085254562,0.08972708698954729,0.6666666666666666,1.0,4,9
scalar,4110,heldout,r08,0.1,1,2,10,3,3.3333333333333335,0,0,1,1,1,9,1.0389981970908183e-09,1.038998196011301e-09,1.0,1.0,1.0,1.0,0.2436774085254562,0.08161745378793349,0.6,1.0,0,10
scalar,4110,heldout,r09,0.08,0,2,13,2,6.5,0,0,1,1,1,9,1.0468052273817482e-09,1.046805226285947e-09,1.0,1.0,1.0,1.0,0.2436774085254562,0.08207514315389111,0.6,1.0,0,10
scalar,4111,heldout,r01,0.55,9,2,2,11,0.18181818181818182,0,0,1,1,1,4,1.019540710785355e-09,1.0195407097458918e-09,1.0,1.0,1.0,1.0,0.1961514422034161,0.10506097785366603,0.6,1.0,5,5
scalar,4111,heldout,r02,0.45,7,2,3,9,0.3333333333333333,0,0,1,1,1,4,1.0423991087400734e-09,1.0423991076534776e-09,1.0,1.0,1.0,1.0,0.1961514422034161,0.10506097785366603,0.6,1.0,5,5
scalar,4111,heldout,r03,0.35,6,2,3,8,0.375,0,0,1,1,1,5,1.039435241464686e-09,1.0394352403842603e-09,1.0,1.0,1.0,1.0,0.17662509228561435,0.08194756272585951,0.6666666666666666,1.0,6,6
scalar,4111,heldout,r04,0.28,5,2,4,7,0.5714285714285714,0,0,1,1,1,6,1.0351516660396694e-09,1.0351516649681303e-09,1.0,1.0,1.0,1.0,0.17662509228561435,0.07379170797588662,0.5714285714285714,1.0,7,7
scalar,4111,heldout,r05,0.22,4,2,5,6,0.8333333333333334,0,0,1,1,1,7,1.0329795950871822e-09,1.0329795940201353e-09,1.0,1.0,1.0,1.0,0.1597152564635161,0.059397780683608896,0.625,1.0,7,8
scalar,4111,heldout,r06,0.18,3,2,6,5,1.2,0,0,1,1,1,7,1.0458977881933728e-09,1.0458977870994707e-09,0.9999999999999999,0.9999999999999999,1.0,1.0,0.1597152564635161,0.06025456537840244,0.625,1.0,6,8
scalar,4111,heldout,r07,0.14,2,2,8,4,2.0,0,0,1,1,1,8,1.0411417394522144e-09,1.0411417383682383e-09,1.0,1.0,1.0,1.0,0.14506591576569605,0.04982583106476624,0.6666666666666666,1.0,4,9
scalar,4111,heldout,r08,0.1,1,2,10,3,3.3333333333333335,0,0,1,1,1,9,1.0396344319428e-09,1.0396344308619604e-09,1.0,1.0,1.0,1.0,0.14506591576569605,0.045735273503313044,0.6,1.0,0,10
scalar,4111,heldout,r09,0.08,0,2,13,2,6.5,0,0,1,1,1,9,1.0474749583373315e-09,1.0474749572401277e-09,1.0,1.0,1.0,1.0,0.14506591576569605,0.046188094303517634,0.6,1.0,0,10
scalar,4112,heldout,r01,0.55,9,2,2,11,0.18181818181818182,0,0,1,1,1,4,1.0219533360303139e-09,1.0219533349859251e-09,1.0,1.0,1.0,1.0,0.22916575517296434,0.12959859531343926,0.6,1.0,5,5
scalar,4112,heldout,r02,0.45,7,2,3,9,0.3333333333333333,0,0,1,1,1,4,1.046319385510261e-09,1.0463193844154768e-09,1.0,1.0,1.0,1.0,0.2297439852924383,0.13080281736025567,0.6,1.0,5,5
scalar,4112,heldout,r03,0.35,6,2,3,8,0.375,0,0,1,1,1,5,1.0426028958562925e-09,1.0426028947692717e-09,1.0,1.0,1.0,1.0,0.20982229060586455,0.11048491035037725,0.6666666666666666,1.0,6,6
scalar,4112,heldout,r04,0.28,5,2,4,7,0.5714285714285714,0,0,1,1,1,6,1.0376967780254284e-09,1.0376967769486138e-09,1.0,1.0,1.0,1.0,0.21036264665251295,0.10318850096787202,0.5714285714285714,1.0,7,7
scalar,4112,heldout,r05,0.22,4,2,5,6,0.8333333333333334,0,0,1,1,1,7,1.0351151067917835e-09,1.03511510572032e-09,1.0,1.0,1.0,1.0,0.1920733599675104,0.0884746531044925,0.625,1.0,7,8
scalar,4112,heldout,r06,0.18,3,2,6,5,1.2,0,0,1,1,1,7,1.0484953270414164e-09,1.048495325942074e-09,1.0,1.0,1.0,1.0,0.19240481072367477,0.08981414753901046,0.625,1.0,5,8
scalar,4112,heldout,r07,0.14,2,2,8,4,2.0,0,0,1,1,1,8,1.0432712657565555e-09,1.0432712646681405e-09,1.0,1.0,1.0,1.0,0.17968706982638374,0.07106609922042025,0.6666666666666666,1.0,4,9
scalar,4112,heldout,r08,0.1,1,2,10,3,3.3333333333333335,0,0,1,1,1,9,1.041456264491491e-09,1.04145626340686e-09,1.0,1.0,1.0,1.0,0.18022577844443655,0.06476896777394252,0.6,1.0,0,10
scalar,4112,heldout,r09,0.08,0,2,13,2,6.5,0,0,1,1,1,9,1.0494755012426228e-09,1.0494755001412241e-09,1.0,1.0,1.0,1.0,0.1677204107202157,0.056566421891280326,0.7,1.0,0,10
scalar,4113,heldout,r01,0.55,9,2,2,11,0.18181818181818182,0,0,1,1,1,3,1.0505550392283147e-09,1.050555038124649e-09,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.1697520445606018,0.1044324895563768,0.75,0.9999999999999998,4,4
scalar,4113,heldout,r02,0.45,7,2,3,9,0.3333333333333333,0,0,1,1,1,4,1.037380626327213e-09,1.0373806252510545e-09,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.1697520445606018,0.09294491570517535,0.6,0.9999999999999998,5,5
scalar,4113,heldout,r03,0.35,6,2,3,8,0.375,0,0,1,1,1,5,1.0351677847812384e-09,1.035167783709666e-09,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.15342215580954555,0.07249703425003678,0.6666666666666666,0.9999999999999999,6,6
scalar,4113,heldout,r04,0.28,5,2,4,7,0.5714285714285714,0,0,1,1,1,6,1.0315861932767653e-09,1.0315861922125954e-09,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.15342215580954555,0.0648509050946771,0.5714285714285714,0.9999999999999999,7,7
scalar,4113,heldout,r05,0.22,4,2,5,6,0.8333333333333334,0,0,1,1,1,6,1.0500530886624597e-09,1.0500530875598482e-09,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.13902919301843122,0.05654768671502869,0.7142857142857143,0.9999999999999999,6,7
scalar,4113,heldout,r06,0.18,3,2,6,5,1.2,0,0,1,1,1,7,1.0416777607401e-09,1.0416777596550074e-09,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.13902919301843122,0.05058370597384814,0.625,0.9999999999999998,6,8
scalar,4113,heldout,r07,0.14,2,2,8,4,2.0,0,0,1,1,1,8,1.037517236619448e-09,1.037517235543006e-09,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.13902919301843122,0.04547564965622607,0.5555555555555556,0.9999999999999998,4,9
scalar,4113,heldout,r08,0.1,1,2,10,3,3.3333333333333335,0,0,1,1,1,8,1.0525598066195551e-09,1.052559805511673e-09,1.0,1.0,0.9999999999999999,0.9999999999999999,0.1267544797837464,0.03964511639876967,0.6666666666666666,0.9999999999999998,0,9
scalar,4113,heldout,r09,0.08,0,2,13,2,6.5,0,0,1,1,1,9,1.0435719489495285e-09,1.0435719478604861e-09,0.9999999999999998,0.9999999999999998,0.9999999999999999,0.9999999999999998,0.12693111221145456,0.03573973432928976,0.6,0.9999999999999998,0,10
scalar,4114,heldout,r01,0.55,9,2,2,11,0.18181818181818182,0,0,1,1,1,4,1.023537761012369e-09,1.0235377599647397e-09,1.0,1.0,0.9999999999999998,1.0,0.1935776753962074,0.10914657711086484,0.6,1.0,5,5
scalar,4114,heldout,r02,0.45,7,2,3,9,0.3333333333333333,0,0,1,1,1,4,1.0497724472041491e-09,1.0497724461021268e-09,1.0,1.0,0.9999999999999998,1.0,0.19414391148867405,0.11032582039703581,0.6,0.9999999999999998,5,5
scalar,4114,heldout,r03,0.35,6,2,3,8,0.375,0,0,1,1,1,5,1.0455603659688822e-09,1.0455603648756858e-09,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.1773542577878799,0.08697394967290129,0.6666666666666666,1.0,6,6
scalar,4114,heldout,r04,0.28,5,2,4,7,0.5714285714285714,0,0,1,1,1,6,1.0401833431641176e-09,1.0401833420821362e-09,1.0,1.0,0.9999999999999998,1.0,0.17788340541628994,0.07963814244485419,0.5714285714285714,1.0,7,7
scalar,4114,heldout,r05,0.22,4,2,5,6,0.8333333333333334,0,0,1,1,1,7,1.0373501224345057e-09,1.0373501213584103e-09,1.0,1.0,0.9999999999999999,1.0,0.16248298468289998,0.06516122177942081,0.625,1.0,7,8
scalar,4114,heldout,r06,0.18,3,2,6,5,1.2,0,0,1,1,1,7,1.0516050268223818e-09,1.0516050257165087e-09,1.0,1.0,0.9999999999999998,1.0,0.16280756027087934,0.0663018690235707,0.625,1.0,5,8
scalar,4114,heldout,r07,0.14,2,2,8,4,2.0,0,0,1,1,1,8,1.0459763191218467e-09,1.0459763180277802e-09,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.1489296505072898,0.055591896835276024,0.6666666666666666,0.9999999999999998,4,9
scalar,4114,heldout,r08,0.1,1,2,10,3,3.3333333333333335,0,0,1,1,1,9,1.0440033710149134e-09,1.0440033699249704e-09,0.9999999999999998,0.9999999999999998,0.9999999999999999,0.9999999999999999,0.1492538718579697,0.05131981514809512,0.6,1.0,0,10
scalar,4114,heldout,r09,0.08,0,2,13,2,6.5,0,0,1,1,1,9,1.0525184316103319e-09,1.0525184305025367e-09,1.0,1.0,0.9999999999999998,1.0,0.1383872826590563,0.04560348903950395,0.7,0.9999999999999998,0,10
scalar,4115,heldout,r01,0.55,9,2,2,11,0.18181818181818182,0,0,1,1,1,4,1.027954062440694e-09,1.0279540613840043e-09,1.0,1.0,1.0,1.0,0.2546544791914073,0.14147190102001855,0.6,1.0,5,5
scalar,4115,heldout,r02,0.45,7,2,3,9,0.3333333333333333,0,0,1,1,1,5,1.0238594744398575e-09,1.0238594733915693e-09,1.0,1.0,1.0,1.0,0.2546544791914073,0.12655111924951773,0.5,1.0,6,6
scalar,4115,heldout,r03,0.35,6,2,3,8,0.375,0,0,1,1,1,5,1.0506324114983232e-09,1.0506324103944947e-09,1.0,1.0,1.0,1.0,0.23073015743288655,0.11034808279561448,0.6666666666666666,1.0,6,6
scalar,4115,heldout,r04,0.28,5,2,4,7,0.5714285714285714,0,0,1,1,1,6,1.0441595280486334e-09,1.0441595269583645e-09,1.0,1.0,1.0,1.0,0.20938144792285182,0.08720037346674141,0.7142857142857143,1.0,7,7
scalar,4115,heldout,r05,0.22,4,2,5,6,0.8333333333333334,0,0,1,1,1,7,1.0405760358188753e-09,1.0405760347360768e-09,1.0,1.0,1.0,1.0,0.20938144792285182,0.07952316341898975,0.625,1.0,6,8
scalar,4115,heldout,r06,0.18,3,2,6,5,1.2,0,0,1,1,1,8,1.0348935132457604e-09,1.034893512174756e-09,1.0,1.0,1.0,1.0,0.20938144792285182,0.07235524534149303,0.5555555555555556,1.0,6,9
scalar,4115,heldout,r07,0.14,2,2,8,4,2.0,0,0,1,1,1,8,1.0488995140787669e-09,1.0488995129785767e-09,0.9999999999999999,0.9999999999999999,1.0,1.0,0.19152525194380962,0.06349205703382693,0.6666666666666666,1.0,4,9
scalar,4115,heldout,r08,0.1,1,2,10,3,3.3333333333333335,0,0,1,1,1,9,1.0463681461104278e-09,1.0463681450155416e-09,1.0,1.0,1.0,1.0,0.1758374729347944,0.05005722556036515,0.7,1.0,0,10
scalar,4115,heldout,r09,0.08,0,2,13,2,6.5,0,0,1,1,1,10,1.0389159473498958e-09,1.0389159462705496e-09,1.0,1.0,1.0,1.0,0.17597273194033486,0.045233960525506156,0.6363636363636364,1.0,0,11
scalar,4116,heldout,r01,0.55,9,2,2,11,0.18181818181818182,0,0,1,1,1,4,1.0234122033354532e-09,1.0234122022880806e-09,1.0,1.0,1.0,1.0,0.15892030529797094,0.08799828650628719,0.6,1.0,5,5
scalar,4116,heldout,r02,0.45,7,2,3,9,0.3333333333333333,0,0,1,1,1,4,1.048412214517652e-09,1.0484122134184838e-09,1.0,1.0,1.0,1.0,0.15892030529797094,0.08799828650628719,0.6,1.0,5,5
scalar,4116,heldout,r03,0.35,6,2,3,8,0.375,0,0,1,1,1,5,1.0442367150732905e-09,1.0442367139828603e-09,1.0,1.0,1.0,1.0,0.14433837306268346,0.06916130862375847,0.6666666666666666,1.0,6,6
scalar,4116,heldout,r04,0.28,5,2,4,7,0.5714285714285714,0,0,1,1,1,6,1.0389729077245797e-09,1.038972906645115e-09,1.0,1.0,1.0,1.0,0.1448708770925349,0.06244660503931073,0.5714285714285714,1.0,7,7
scalar,4116,heldout,r05,0.22,4,2,5,6,0.8333333333333334,0,0,1,1,1,7,1.036140549168308e-09,1.0361405480947208e-09,1.0,1.0,1.0,1.0,0.13240327276883437,0.04954369413489984,0.625,1.0,7,8
scalar,4116,heldout,r06,0.18,3,2,6,5,1.2,0,0,1,1,1,7,1.0496331723238114e-09,1.0496331712220815e-09,1.0,1.0,1.0,1.0,0.13309104541269115,0.050293394351641284,0.625,1.0,5,8
scalar,4116,heldout,r07,0.14,2,2,8,4,2.0,0,0,1,1,1,8,1.0441596521722407e-09,1.0441596510819714e-09,1.0,1.0,1.0,1.0,0.1221614494078841,0.03980742162259674,0.6666666666666666,1.0,4,9
scalar,4116,heldout,r08,0.1,1,2,10,3,3.3333333333333335,0,0,1,1,1,9,1.0421520964317472e-09,1.042152095345666e-09,1.0,1.0,1.0,1.0,0.12287867490116676,0.03911566365978017,0.6,1.0,0,10
scalar,4116,heldout,r09,0.08,0,2,13,2,6.5,0,0,1,1,1,9,1.050173663229057e-09,1.0501736621261922e-09,1.0,1.0,1.0,1.0,0.1129266758749299,0.035729886727077366,0.7,1.0,0,10
scalar,4117,heldout,r01,0.55,9,2,2,11,0.18181818181818182,0,0,1,1,1,4,1.0309411890883536e-09,1.030941188025514e-09,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.13708682036444206,0.0750155419637436,0.6,1.0,5,5
scalar,4117,heldout,r02,0.45,7,2,3,9,0.3333333333333333,0,0,1,1,1,5,1.0259801639733915e-09,1.0259801629207562e-09,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.13708682036444206,0.0671037904217997,0.5,1.0,6,6
scalar,4117,heldout,r03,0.35,6,2,3,8,0.375,0,0,1,1,1,5,1.051760441496572e-09,1.051760440390372e-09,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.1238868967238213,0.058512122731720004,0.6666666666666666,1.0,6,6
scalar,4117,heldout,r04,0.28,5,2,4,7,0.5714285714285714,0,0,1,1,1,6,1.0447417622637769e-09,1.0447417611722914e-09,1.0,1.0,0.9999999999999999,1.0,0.1238868967238213,0.05234095652900377,0.5714285714285714,1.0,7,7
scalar,4117,heldout,r05,0.22,4,2,5,6,0.8333333333333334,0,0,1,1,1,7,1.0406424250628086e-09,1.0406424239798718e-09,0.9999999999999999,0.9999999999999999,1.0,1.0,0.11225830900416267,0.040825946092622946,0.625,1.0,6,8
scalar,4117,heldout,r06,0.18,3,2,6,5,1.2,0,0,1,1,1,8,1.0347270532290216e-09,1.0347270521583616e-09,1.0,1.0,1.0,1.0,0.11225830900416267,0.03670325029866241,0.5555555555555556,1.0,6,9
scalar,4117,heldout,r07,0.14,2,2,8,4,2.0,0,0,1,1,1,8,1.047682392679445e-09,1.0476823915818065e-09,1.0,1.0,1.0,1.0,0.10209530539312088,0.03184423795224591,0.6666666666666666,1.0,3,9
scalar,4117,heldout,r08,0.1,1,2,10,3,3.3333333333333335,0,0,1,1,1,9,1.0447216610291755e-09,1.0447216599377322e-09,1.0,1.0,1.0,1.0,0.10209530539312088,0.029586061330140186,0.6,1.0,0,10
scalar,4117,heldout,r09,0.08,0,2,13,2,6.5,0,0,1,1,1,9,1.0525462142596242e-09,1.0525462131517706e-09,0.9999999999999999,0.9999999999999999,1.0,1.0,0.09322435092604238,0.026342976457279104,0.7,1.0,0,10
scalar,4118,heldout,r01,0.55,9,2,2,11,0.18181818181818182,0,0,1,1,1,4,1.028551176439238e-09,1.0285511753813202e-09,1.0,1.0,1.0,1.0,0.25252634137902236,0.14249161414006642,0.6,1.0,5,5
scalar,4118,heldout,r02,0.45,7,2,3,9,0.3333333333333333,0,0,1,1,1,5,1.024314492383132e-09,1.024314491333912e-09,1.0,1.0,1.0,1.0,0.2530669598872418,0.1284704314293022,0.5,1.0,6,6
scalar,4118,heldout,r03,0.35,6,2,3,8,0.375,0,0,1,1,1,5,1.0514464937086994e-09,1.0514464926031597e-09,1.0,1.0,1.0,1.0,0.23086394176022013,0.11289985071339162,0.6666666666666666,1.0,6,6
scalar,4118,heldout,r04,0.28,5,2,4,7,0.5714285714285714,0,0,1,1,1,6,1.0448153078010366e-09,1.0448153067093975e-09,0.9999999999999999,0.9999999999999999,1.0,0.9999999999999999,0.21060421594039075,0.08854137848621565,0.7142857142857143,1.0,7,7
scalar,4118,heldout,r05,0.22,4,2,5,6,0.8333333333333334,0,0,1,1,1,7,1.0411328075306643e-09,1.0411328064467067e-09,1.0,1.0,1.0,1.0,0.2113744440697253,0.08051894623063538,0.625,1.0,6,8
scalar,4118,heldout,r06,0.18,3,2,6,5,1.2,0,0,1,1,1,8,1.035346672685052e-09,1.0353466716131093e-09,0.9999999999999999,0.9999999999999999,1.0,1.0,0.19364498088321946,0.06354095946707815,0.6666666666666666,1.0,6,9
scalar,4118,heldout,r07,0.14,2,2,8,4,2.0,0,0,1,1,1,8,1.0494862864803147e-09,1.0494862853788933e-09,1.0,1.0,1.0,1.0,0.19427808477416816,0.06426039822152411,0.6666666666666666,1.0,4,9
scalar,4118,heldout,r08,0.1,1,2,10,3,3.3333333333333335,0,0,1,1,1,9,1.0468865389398998e-09,1.0468865378439283e-09,0.9999999999999999,0.9999999999999999,1.0,1.0,0.1787152615575726,0.05067168289127599,0.7,1.0,0,10
scalar,4118,heldout,r09,0.08,0,2,13,2,6.5,0,0,1,1,1,10,1.0393357813335827e-09,1.0393357802533638e-09,0.9999999999999999,0.9999999999999999,1.0,1.0,0.17904132017741672,0.04579721513288991,0.6363636363636364,1.0,0,11
scalar,4119,heldout,r01,0.55,9,2,2,11,0.18181818181818182,0,0,1,1,1,4,1.026767149659517e-09,1.0267671486052662e-09,1.0,1.0,1.0,1.0,0.2834541303636032,0.15047317824758505,0.6,1.0,5,5
scalar,4119,heldout,r02,0.45,7,2,3,9,0.3333333333333333,0,0,1,1,1,4,1.0518923165032184e-09,1.0518923153967409e-09,1.0,1.0,1.0,1.0,0.2834541303636032,0.15047317824758505,0.6,1.0,5,5
