split,seed,governor,step,population,gini,fertile,reserve,allocation_to_feeding
heldout,7004,geometric_mean,40,115,0.28745461393366867,41,3.13937184783003,0.65
heldout,7004,geometric_mean,41,114,0.2894458017464563,35,3.921832864134279,0.65
heldout,7004,geometric_mean,42,114,0.29514244026010417,31,0.1828839175309218,0.65
heldout,7004,geometric_mean,43,112,0.295879662444114,28,1.0374086945926486,0.65
heldout,7004,geometric_mean,44,111,0.29846915672730967,26,1.8668734772278324,0.65
heldout,7004,geometric_mean,45,109,0.3024114731974288,23,2.1420857027971367,0.65
heldout,7004,geometric_mean,46,105,0.30997758694049105,22,2.406720747727208,0.65
heldout,7004,geometric_mean,47,103,0.3154173949713517,18,2.657346166534028,0.65
heldout,7004,geometric_mean,48,102,0.32134952002983463,13,2.898009074870677,0.65
heldout,7004,geometric_mean,49,97,0.3279080862898074,11,3.2616275979989098,0.5
heldout,7004,geometric_mean,50,94,0.3321035572462352,9,3.476092845548937,0.65
heldout,7004,geometric_mean,51,91,0.3317818444842897,7,3.6796511494102138,0.65
heldout,7004,geometric_mean,52,90,0.33556879797569716,7,3.872575183174958,0.65
heldout,7004,geometric_mean,53,87,0.34703356309249367,7,4.058827678595584,0.65
heldout,7004,geometric_mean,54,85,0.3612090940513273,6,4.234878549130694,0.65
heldout,7004,geometric_mean,55,83,0.37624506770199106,6,4.402831272902427,0.65
heldout,7004,geometric_mean,56,82,0.3904941576622041,6,0.06288830357986619,0.65
heldout,7004,geometric_mean,57,78,0.40169441093964653,4,0.44457234599036954,0.5
heldout,7004,geometric_mean,58,73,0.41539355087722796,5,0.8061517873406102,0.5
heldout,7004,geometric_mean,59,68,0.4313244508133367,5,1.1454886176570949,0.5
heldout,7004,geometric_mean,60,62,0.4265254518931214,5,1.4631389022156673,0.5
heldout,7004,geometric_mean,61,55,0.42580348171236326,5,1.7570041796602756,0.5
heldout,7004,geometric_mean,62,50,0.4057657087990316,5,1.9314506376687686,0.65
heldout,7004,geometric_mean,63,48,0.40601175264362466,5,2.0922937467270493,0.65
heldout,7004,geometric_mean,64,43,0.3898668099722469,5,2.245418903058873,0.65
heldout,7004,geometric_mean,65,41,0.3917602243168845,4,2.385473742982401,0.65
heldout,7004,geometric_mean,66,39,0.41010116754010384,4,2.518330336907841,0.65
heldout,7004,geometric_mean,67,37,0.3894059675741388,3,2.6441686409851446,0.65
heldout,7004,geometric_mean,68,35,0.38104847234585426,3,2.763164112460516,0.65
heldout,7004,geometric_mean,69,32,0.3733220833706392,3,2.8754878221490032,0.65
heldout,7004,geometric_mean,70,29,0.363039562705499,3,2.979458126595278,0.65
heldout,7004,geometric_mean,71,28,0.3461961476217672,3,3.0752838609303956,0.65
heldout,7004,geometric_mean,72,25,0.34057215435921395,3,3.1668655144071356,0.65
heldout,7004,geometric_mean,73,21,0.379437303631738,3,3.250612314046957,0.65
heldout,7004,geometric_mean,74,20,0.39619368137756594,2,3.324871693695783,0.65
heldout,7004,geometric_mean,75,19,0.36755978238837406,2,3.3954261513533885,0.65
heldout,7004,geometric_mean,76,18,0.3800010387684649,2,3.4623683100695537,0.65
heldout,7004,geometric_mean,77,15,0.42347007914125534,2,3.5257884773178145,0.65
heldout,7004,geometric_mean,78,14,0.3839639026579946,2,3.582077827884869,0.65
heldout,7004,geometric_mean,79,14,0.38474456194872375,2,3.635111507187747,0.65
heldout,7004,geometric_mean,80,12,0.3569487302235965,2,3.6868193445080535,0.65
heldout,7004,geometric_mean,81,11,0.3376966031176818,2,3.733537610895352,0.65
heldout,7004,geometric_mean,82,11,0.33628409118008107,2,3.777239483122968,0.65
heldout,7004,geometric_mean,83,9,0.33306674653247126,2,3.8198488085448936,0.65
heldout,7004,geometric_mean,84,9,0.32887216207704495,2,3.857696025831271,0.65
heldout,7004,geometric_mean,85,9,0.3243821233690516,2,3.8945970626854893,0.65
heldout,7004,geometric_mean,86,9,0.3202942433207234,2,3.930575573618352,0.65
heldout,7004,geometric_mean,87,8,0.33601065685247633,2,3.965654621777893,0.65
heldout,7004,geometric_mean,88,7,0.32031472726376475,2,3.941653256233446,0.8
heldout,7004,geometric_mean,89,7,0.3148803145883532,2,3.91719567482761,0.8
heldout,7004,geometric_mean,90,7,0.30843190140093046,2,3.8933495329569197,0.8
heldout,7004,geometric_mean,91,7,0.30178156409295864,2,3.8700995446329967,0.8
heldout,7004,geometric_mean,92,7,0.2949230578810824,2,3.847430806017172,0.8
heldout,7004,geometric_mean,93,7,0.28688361094698633,2,3.825328785866742,0.8
heldout,7004,geometric_mean,94,6,0.3067193747780923,2,3.8037793162200737,0.8
heldout,7004,geometric_mean,95,5,0.31707209572873074,2,3.836482958314572,0.65
heldout,7004,geometric_mean,96,5,0.3073927813642232,1,3.8665205718567077,0.65
heldout,7004,geometric_mean,97,4,0.2730244643637303,1,3.8958072450602903,0.65
heldout,7004,geometric_mean,98,3,0.2955060435953707,1,3.975699563933783,0.5
heldout,7004,geometric_mean,99,3,0.2870639053111861,0,4.103348012335439,0.35
heldout,7004,geometric_mean,100,2,0.0919631091462021,0,4.227805249527053,0.35
heldout,7004,geometric_mean,101,2,0.09072322313151604,0,4.2941163682888766,0.5
heldout,7004,geometric_mean,102,2,0.09024278862125934,0,4.358769709081654,0.5
heldout,7004,geometric_mean,103,2,0.0901684438719399,0,4.421806716354613,0.5
heldout,7004,geometric_mean,104,2,0.09031816734809772,0,4.483267798445747,0.5
heldout,7004,geometric_mean,105,2,0.08907396016046132,0,4.543192353484604,0.5
heldout,7004,geometric_mean,106,2,0.08805570374523541,0,4.6016187946474885,0.5
heldout,7004,geometric_mean,107,2,0.08750608184807485,0,4.658584574781301,0.5
heldout,7004,geometric_mean,108,2,0.08703028734363949,0,4.714126210411768,0.5
heldout,7004,geometric_mean,109,2,0.0864689531368843,0,4.768279305151474,0.5
heldout,7004,geometric_mean,110,2,0.08684389368240675,0,4.821078572522686,0.5
heldout,7004,geometric_mean,111,2,0.0867907035721811,0,4.8725578582096185,0.5
heldout,7004,geometric_mean,112,2,0.08597587107597238,0,4.922750161754378,0.5
heldout,7004,geometric_mean,113,1,0.0,0,4.971687657710518,0.5
heldout,7004,geometric_mean,114,1,0.0,0,5.016761091267755,0.5
heldout,7004,geometric_mean,115,1,0.0,0,5.060707688986061,0.5
heldout,7004,geometric_mean,116,1,0.0,0,5.103555621761409,0.5
heldout,7004,geometric_mean,117,1,0.0,0,5.145332356217373,0.5
heldout,7004,geometric_mean,118,1,0.0,0,5.186064672311938,0.5
heldout,7004,geometric_mean,119,1,0.0,0,5.225778680504138,0.5
heldout,7004,geometric_mean,120,1,0.0,0,5.264499838491535,0.5
heldout,7004,geometric_mean,121,1,0.0,0,5.302252967529245,0.5
heldout,7004,geometric_mean,122,1,0.0,0,5.339062268341014,0.5
heldout,7004,geometric_mean,123,1,0.0,0,5.3749513366324875,0.5
heldout,7004,geometric_mean,124,1,0.0,0,5.4099431782166745,0.5
heldout,7004,geometric_mean,125,1,0.0,0,5.444060223761257,0.5
heldout,7004,geometric_mean,126,1,0.0,0,5.477324343167225,0.5
heldout,7004,geometric_mean,127,1,0.0,0,5.509756859588044,0.5
heldout,7004,geometric_mean,128,1,0.0,0,5.541378563098342,0.5
heldout,7004,geometric_mean,129,1,0.0,0,5.572209724020883,0.5
heldout,7004,geometric_mean,130,1,0.0,0,5.60227010592036,0.5
heldout,7004,geometric_mean,131,1,0.0,0,5.63157897827235,0.5
heldout,7004,geometric_mean,132,1,0.0,0,5.660155128815541,0.5
heldout,7004,geometric_mean,133,1,0.0,0,5.688016875595152,0.5
heldout,7004,geometric_mean,134,1,0.0,0,5.715182078705273,0.5
heldout,7004,geometric_mean,135,1,0.0,0,6.501193151737641,0.5
heldout,7004,geometric_mean,136,1,0.0,0,7.267553947944199,0.5
heldout,7004,geometric_mean,137,1,0.0,0,8.014755724245594,0.5
heldout,7004,geometric_mean,138,1,0.0,0,8.743277456139454,0.5
heldout,7004,geometric_mean,139,1,0.0,0,9.453586144735969,0.5
heldout,7004,geometric_mean,140,1,0.0,0,10.14613711611757,0.5
heldout,7004,geometric_mean,141,1,0.0,0,10.821374313214632,0.5
heldout,7004,geometric_mean,142,1,0.0,0,11.479730580384265,0.5
heldout,7004,geometric_mean,143,0,0.0,0,12.121627940874658,0.5
heldout,7004,geometric_mean,144,0,0.0,0,12.121627940874658,0.5
heldout,7004,geometric_mean,145,0,0.0,0,12.121627940874658,0.5
heldout,7004,geometric_mean,146,0,0.0,0,12.121627940874658,0.5
heldout,7004,geometric_mean,147,0,0.0,0,12.121627940874658,0.5
heldout,7004,geometric_mean,148,0,0.0,0,12.121627940874658,0.5
heldout,7004,geometric_mean,149,0,0.0,0,12.121627940874658,0.5
heldout,7004,geometric_mean,150,0,0.0,0,12.121627940874658,0.5
heldout,7004,geometric_mean,151,0,0.0,0,12.121627940874658,0.5
heldout,7004,geometric_mean,152,0,0.0,0,12.121627940874658,0.5
heldout,7004,geometric_mean,153,0,0.0,0,12.121627940874658,0.5
heldout,7004,geometric_mean,154,0,0.0,0,12.121627940874658,0.5
heldout,7004,geometric_mean,155,0,0.0,0,12.121627940874658,0.5
heldout,7004,geometric_mean,156,0,0.0,0,12.121627940874658,0.5
heldout,7004,geometric_mean,157,0,0.0,0,12.121627940874658,0.5
heldout,7004,geometric_mean,158,0,0.0,0,12.121627940874658,0.5
heldout,7004,geometric_mean,159,0,0.0,0,12.121627940874658,0.5
heldout,7004,geometric_mean,160,0,0.0,0,12.121627940874658,0.5
heldout,7004,geometric_mean,161,0,0.0,0,12.121627940874658,0.5
heldout,7004,geometric_mean,162,0,0.0,0,12.121627940874658,0.5
heldout,7004,geometric_mean,163,0,0.0,0,12.121627940874658,0.5
heldout,7004,geometric_mean,164,0,0.0,0,12.121627940874658,0.5
heldout,7004,geometric_mean,165,0,0.0,0,12.121627940874658,0.5
heldout,7004,geometric_mean,166,0,0.0,0,12.121627940874658,0.5
heldout,7004,geometric_mean,167,0,0.0,0,12.121627940874658,0.5
heldout,7004,geometric_mean,168,0,0.0,0,12.121627940874658,0.5
heldout,7004,geometric_mean,169,0,0.0,0,12.121627940874658,0.5
heldout,7004,geometric_mean,170,0,0.0,0,12.121627940874658,0.5
heldout,7004,geometric_mean,171,0,0.0,0,12.121627940874658,0.5
heldout,7004,geometric_mean,172,0,0.0,0,12.121627940874658,0.5
heldout,7004,geometric_mean,173,0,0.0,0,12.121627940874658,0.5
heldout,7004,geometric_mean,174,0,0.0,0,12.121627940874658,0.5
heldout,7004,geometric_mean,175,0,0.0,0,12.121627940874658,0.5
heldout,7004,geometric_mean,176,0,0.0,0,12.121627940874658,0.5
heldout,7004,geometric_mean,177,0,0.0,0,12.121627940874658,0.5
heldout,7004,geometric_mean,178,0,0.0,0,12.121627940874658,0.5
heldout,7004,geometric_mean,179,0,0.0,0,12.121627940874658,0.5
heldout,7004,incomplete_preference,0,123,0.12811226898458083,73,2.970187499999998,0.65
heldout,7004,incomplete_preference,1,123,0.12372253581335535,75,3.396351562499998,0.8
heldout,7004,incomplete_preference,2,123,0.12585302942171372,76,3.8118615234374977,0.8
heldout,7004,incomplete_preference,3,123,0.1323248561428969,80,4.21698373535156,0.8
heldout,7004,incomplete_preference,4,124,0.14648810723386085,83,0.11197789196777119,0.8
heldout,7004,incomplete_preference,5,124,0.15108504737132566,88,0.6106534446685767,0.8
heldout,7004,incomplete_preference,6,124,0.15828571551053594,88,1.096862108551862,0.8
heldout,7004,incomplete_preference,7,124,0.1659570793685874,94,1.5709155558380652,0.8
heldout,7004,incomplete_preference,8,124,0.1739125419486598,97,2.0331176669421134,0.8
heldout,7004,incomplete_preference,9,124,0.17961335888292052,100,2.48376472526856,0.8
heldout,7004,incomplete_preference,10,124,0.18672261956792457,101,2.923145607136846,0.8
heldout,7004,incomplete_preference,11,124,0.19292041379353786,106,3.3515419669584245,0.8
heldout,7004,incomplete_preference,12,124,0.19919659942510703,109,3.7692284177844635,0.8
heldout,7004,incomplete_preference,13,124,0.20538505827735243,108,4.176472707339852,0.8
heldout,7004,incomplete_preference,14,125,0.2169589506723164,107,0.07353588965635538,0.8
heldout,7004,incomplete_preference,15,125,0.22255172565383607,110,0.5742287424149464,0.8
heldout,7004,incomplete_preference,16,125,0.22905840249650722,111,1.0624042738545727,0.8
heldout,7004,incomplete_preference,17,125,0.2334538824226997,112,1.538375417008208,0.8
heldout,7004,incomplete_preference,18,125,0.2383447380010657,110,2.002447281583003,0.8
heldout,7004,incomplete_preference,19,125,0.24249723398076117,105,2.4549173495434276,0.8
heldout,7004,incomplete_preference,20,125,0.24573302043919432,100,2.8960756658048417,0.8
heldout,7004,incomplete_preference,21,125,0.24998792199798858,99,3.3262050241597203,0.8
heldout,7004,incomplete_preference,22,125,0.253910312765417,96,3.745581148555727,0.8
heldout,7004,incomplete_preference,23,124,0.2509676814353399,90,4.154472869841833,0.8
heldout,7004,incomplete_preference,24,125,0.2587033900367499,87,0.052086048095786985,0.8
heldout,7004,incomplete_preference,25,125,0.26223944443940117,83,0.5533151468933921,0.8
heldout,7004,incomplete_preference,26,124,0.2667240324420568,81,1.042013518221057,0.8
heldout,7004,incomplete_preference,27,124,0.27054211198380296,75,1.5174381802655303,0.8
heldout,7004,incomplete_preference,28,124,0.27451306888079374,73,1.9809772257588918,0.8
heldout,7004,incomplete_preference,29,124,0.2776213216983485,69,2.432927795114919,0.8
heldout,7004,incomplete_preference,30,122,0.27508497657420805,66,2.8735796002370457,0.8
heldout,7004,incomplete_preference,31,122,0.2770841054317623,64,3.301102610231119,0.8
heldout,7004,incomplete_preference,32,121,0.27849700737805216,65,3.717937544975341,0.8
heldout,7004,incomplete_preference,33,120,0.28156327031593187,62,4.123295356350957,0.8
heldout,7004,incomplete_preference,34,120,0.2851947191957944,58,0.017462972442182867,0.8
heldout,7004,incomplete_preference,35,119,0.287448901113033,55,0.8872138981311282,0.65
heldout,7004,incomplete_preference,36,119,0.289988983955348,52,1.7333726131778497,0.65
heldout,7004,incomplete_preference,37,118,0.28787517290563125,48,2.5583773603484032,0.65
heldout,7004,incomplete_preference,38,117,0.28601581598367654,42,3.360908551339693,0.65
heldout,7004,incomplete_preference,39,112,0.28832713590925607,40,4.141528025056201,0.65
heldout,7004,incomplete_preference,40,113,0.2939014563762936,39,0.39338982442979553,0.65
heldout,7004,incomplete_preference,41,112,0.29660888278259145,33,1.2408035163190505,0.65
heldout,7004,incomplete_preference,42,111,0.29648258373767855,29,2.065183428411074,0.65
heldout,7004,incomplete_preference,43,109,0.29575657619506246,26,2.867105405200797,0.65
heldout,7004,incomplete_preference,44,108,0.2971731859329787,24,3.6452824575707767,0.65
heldout,7004,incomplete_preference,45,106,0.3010017233646529,21,3.734915396131507,0.8
heldout,7004,incomplete_preference,46,102,0.3082659094315179,20,3.8201950112282193,0.8
heldout,7004,incomplete_preference,47,99,0.30546886811508234,16,3.8991176359475137,0.8
heldout,7004,incomplete_preference,48,97,0.3036227829080138,11,3.972898445048826,0.8
heldout,7004,incomplete_preference,49,93,0.3155263630543832,8,4.042722233922605,0.8
heldout,7004,incomplete_preference,50,91,0.32656723463741355,6,4.10657542807454,0.8
heldout,7004,incomplete_preference,51,89,0.33287923192191604,6,4.166719792372676,0.8
heldout,7004,incomplete_preference,52,89,0.3439840317485281,6,4.223248047563359,0.8
heldout,7004,incomplete_preference,53,85,0.3488679586843111,5,4.278363096374275,0.8
heldout,7004,incomplete_preference,54,83,0.3629174554738628,3,4.3278752689649185,0.8
heldout,7004,incomplete_preference,55,80,0.3683656122123944,3,4.374037137240796,0.8
heldout,7004,incomplete_preference,56,77,0.36774678724820964,3,4.415876208809776,0.8
heldout,7004,incomplete_preference,57,72,0.3681818245517936,3,4.453500553589532,0.8
heldout,7004,incomplete_preference,58,67,0.3781399978264659,3,4.484903039749793,0.8
heldout,7004,incomplete_preference,59,62,0.39092865757276885,3,0.01023921375604786,0.8
heldout,7004,incomplete_preference,60,58,0.404076495371541,3,0.24129385841214662,0.65
heldout,7004,incomplete_preference,61,51,0.3974583869923307,3,0.459178386951843,0.65
heldout,7004,incomplete_preference,62,48,0.3935593552737764,3,0.6586767397780469,0.65
heldout,7004,incomplete_preference,63,47,0.40539730630576254,3,0.8476423212835956,0.65
heldout,7004,incomplete_preference,64,43,0.40949083920397067,3,1.0300353257515056,0.65
heldout,7004,incomplete_preference,65,39,0.38494708323211957,3,1.200474755107718,0.65
heldout,7004,incomplete_preference,66,37,0.40223716855912706,3,1.359259448730025,0.65
heldout,7004,incomplete_preference,67,37,0.4122467066641595,2,1.5103776500117743,0.65
heldout,7004,incomplete_preference,68,36,0.4223051409823233,2,1.6577178962614798,0.65
heldout,7004,incomplete_preference,69,33,0.4256869309721314,2,1.799526198854943,0.65
heldout,7004,incomplete_preference,70,29,0.4190618806924806,2,1.9322439813835692,0.65
heldout,7004,incomplete_preference,71,29,0.42709238668003446,2,2.0542500693489796,0.65
heldout,7004,incomplete_preference,72,25,0.4171696723027727,2,2.173206005115255,0.65
heldout,7004,incomplete_preference,73,21,0.47149056333780903,2,2.2817942924873735,0.65
heldout,7004,incomplete_preference,74,19,0.4678037393462344,2,2.313620685175189,0.8
heldout,7004,incomplete_preference,75,18,0.44047873336646415,2,2.342538918045809,0.8
heldout,7004,incomplete_preference,76,18,0.4435969248655258,2,2.4339548200946637,0.65
heldout,7004,incomplete_preference,77,15,0.4963919881245975,3,2.523085324592297,0.65
heldout,7004,incomplete_preference,78,14,0.4658921971732415,3,2.5425419414774897,0.8
heldout,7004,incomplete_preference,79,14,0.46699237452532505,3,2.5604558929405523,0.8
heldout,7004,incomplete_preference,80,12,0.46579550543025317,3,2.5779219956170385,0.8
heldout,7004,incomplete_preference,81,11,0.4626742718515868,2,2.5928389457266126,0.8
heldout,7004,incomplete_preference,82,11,0.4599641615094574,2,2.665058284583447,0.65
heldout,7004,incomplete_preference,83,9,0.47806201800325,2,2.7354721399688606,0.65
heldout,7004,incomplete_preference,84,9,0.474308886003453,2,2.800428773969639,0.65
heldout,7004,incomplete_preference,85,9,0.47205094840763606,1,2.8637614921203984,0.65
heldout,7004,incomplete_preference,86,8,0.4188902420741727,1,2.9255108923173885,0.65
heldout,7004,incomplete_preference,87,7,0.45153824371677387,1,2.9838681200094537,0.65
heldout,7004,incomplete_preference,88,6,0.4264702470424233,1,3.0389179795092174,0.65
heldout,7004,incomplete_preference,89,6,0.41548993090598363,1,3.035972530021487,0.8
heldout,7004,incomplete_preference,90,6,0.40447929740825006,1,3.0331007167709494,0.8
heldout,7004,incomplete_preference,91,6,0.3923477208145245,1,3.0303006988516756,0.8
heldout,7004,incomplete_preference,92,6,0.38015755670649964,1,3.0275706813803835,0.8
heldout,7004,incomplete_preference,93,6,0.3676628337286951,1,3.024908914345874,0.8
heldout,7004,incomplete_preference,94,5,0.3482210282904803,1,3.022313691487227,0.8
heldout,7004,incomplete_preference,95,5,0.33455188206591746,1,3.0727055367000466,0.65
heldout,7004,incomplete_preference,96,5,0.32188042176871456,1,3.1218375857825458,0.65
heldout,7004,incomplete_preference,97,5,0.3104187015141555,1,3.1697413336379823,0.65
heldout,7004,incomplete_preference,98,5,0.3017610721710786,1,3.2164474877970326,0.65
heldout,7004,incomplete_preference,99,5,0.2945618201133249,1,3.261985988102107,0.65
heldout,7004,incomplete_preference,100,4,0.07923600378495843,1,3.3063860258995543,0.65
heldout,7004,incomplete_preference,101,4,0.07650124056104346,1,3.3478276252520653,0.65
heldout,7004,incomplete_preference,102,4,0.07367433938028634,1,3.3882331846207636,0.65
heldout,7004,incomplete_preference,103,3,0.07312785908515074,1,3.4276286050052445,0.65
heldout,7004,incomplete_preference,104,3,0.06856876089500075,1,3.5165847648801134,0.5
heldout,7004,incomplete_preference,105,3,0.06578969004657109,1,3.6033170207581104,0.5
heldout,7004,incomplete_preference,106,3,0.0648206558885005,1,3.6878809702391577,0.5
heldout,7004,incomplete_preference,107,3,0.06307742863172239,1,3.7703308209831787,0.5
heldout,7004,incomplete_preference,108,3,0.06149664077970107,1,3.8507194254585992,0.5
heldout,7004,incomplete_preference,109,2,0.06705283391429329,1,3.929098314822134,0.5
heldout,7004,incomplete_preference,110,2,0.0649887449103208,1,4.002877106951581,0.5
heldout,7004,incomplete_preference,111,2,0.0642948620026298,1,4.074811429277791,0.5
heldout,7004,incomplete_preference,112,2,0.06161010940299372,0,4.144947393545846,0.5
heldout,7004,incomplete_preference,113,2,0.05860482591965854,0,4.2133299587072,0.5
heldout,7004,incomplete_preference,114,2,0.05598635658882167,0,4.2800029597395195,0.5
heldout,7004,incomplete_preference,115,2,0.05584010054299271,0,4.345009135746031,0.5
heldout,7004,incomplete_preference,116,2,0.054990954652551105,0,4.408390157352381,0.5
heldout,7004,incomplete_preference,117,2,0.053257998218009917,0,4.470186653418571,0.5
heldout,7004,incomplete_preference,118,2,0.05255139125459629,0,4.530438237083106,0.5
heldout,7004,incomplete_preference,119,2,0.05163380872330703,0,4.589183531156028,0.5
heldout,7004,incomplete_preference,120,2,0.05139297605581605,0,4.646460192877127,0.5
heldout,7004,incomplete_preference,121,2,0.05117625707246942,0,4.702304938055199,0.5
heldout,7004,incomplete_preference,122,2,0.05098119337744711,0,4.756753564603819,0.5
heldout,7004,incomplete_preference,123,2,0.05080565026246764,0,4.809840975488723,0.5
heldout,7004,incomplete_preference,124,2,0.050647765131539124,0,4.861601201101505,0.5
heldout,7004,incomplete_preference,125,2,0.05050590548254852,0,4.912067421073966,0.5
heldout,7004,incomplete_preference,126,2,0.04975226762812568,0,4.961271985547117,0.5
heldout,7004,incomplete_preference,127,2,0.04908421420849063,0,5.009246435908438,0.5
heldout,7004,incomplete_preference,128,2,0.04847715677937314,0,5.056021525010727,0.5
heldout,7004,incomplete_preference,129,2,0.04796691934334496,0,5.1016272368854585,0.5
heldout,7004,incomplete_preference,130,2,0.04744796534278084,0,5.146092805963321,0.5
heldout,7004,incomplete_preference,131,2,0.04689164722888561,0,5.189446735814238,0.5
heldout,7004,incomplete_preference,132,2,0.046146647882365555,0,5.2317168174188815,0.5
heldout,7004,incomplete_preference,133,2,0.045263583626656834,0,5.272930146983409,0.5
heldout,7004,incomplete_preference,134,2,0.04442538350013803,0,5.313113143308824,0.5
heldout,7004,incomplete_preference,135,2,0.04366146755952949,0,6.1118165647261025,0.5
heldout,7004,incomplete_preference,136,2,0.04290247880874909,0,6.890552400607949,0.5
heldout,7004,incomplete_preference,137,1,0.0,0,7.64981984059275,0.5
heldout,7004,incomplete_preference,138,1,0.0,0,8.387464969577932,0.5
heldout,7004,incomplete_preference,139,1,0.0,0,9.106668970338484,0.5
heldout,7004,incomplete_preference,140,1,0.0,0,9.807892871080023,0.5
heldout,7004,incomplete_preference,141,0,0.0,0,10.491586174303023,0.5
heldout,7004,incomplete_preference,142,0,0.0,0,10.491586174303023,0.5
heldout,7004,incomplete_preference,143,0,0.0,0,10.491586174303023,0.5
heldout,7004,incomplete_preference,144,0,0.0,0,10.491586174303023,0.5
heldout,7004,incomplete_preference,145,0,0.0,0,10.491586174303023,0.5
heldout,7004,incomplete_preference,146,0,0.0,0,10.491586174303023,0.5
heldout,7004,incomplete_preference,147,0,0.0,0,10.491586174303023,0.5
heldout,7004,incomplete_preference,148,0,0.0,0,10.491586174303023,0.5
heldout,7004,incomplete_preference,149,0,0.0,0,10.491586174303023,0.5
heldout,7004,incomplete_preference,150,0,0.0,0,10.491586174303023,0.5
heldout,7004,incomplete_preference,151,0,0.0,0,10.491586174303023,0.5
heldout,7004,incomplete_preference,152,0,0.0,0,10.491586174303023,0.5
heldout,7004,incomplete_preference,153,0,0.0,0,10.491586174303023,0.5
heldout,7004,incomplete_preference,154,0,0.0,0,10.491586174303023,0.5
heldout,7004,incomplete_preference,155,0,0.0,0,10.491586174303023,0.5
heldout,7004,incomplete_preference,156,0,0.0,0,10.491586174303023,0.5
heldout,7004,incomplete_preference,157,0,0.0,0,10.491586174303023,0.5
heldout,7004,incomplete_preference,158,0,0.0,0,10.491586174303023,0.5
heldout,7004,incomplete_preference,159,0,0.0,0,10.491586174303023,0.5
heldout,7004,incomplete_preference,160,0,0.0,0,10.491586174303023,0.5
heldout,7004,incomplete_preference,161,0,0.0,0,10.491586174303023,0.5
heldout,7004,incomplete_preference,162,0,0.0,0,10.491586174303023,0.5
heldout,7004,incomplete_preference,163,0,0.0,0,10.491586174303023,0.5
heldout,7004,incomplete_preference,164,0,0.0,0,10.491586174303023,0.5
heldout,7004,incomplete_preference,165,0,0.0,0,10.491586174303023,0.5
heldout,7004,incomplete_preference,166,0,0.0,0,10.491586174303023,0.5
heldout,7004,incomplete_preference,167,0,0.0,0,10.491586174303023,0.5
heldout,7004,incomplete_preference,168,0,0.0,0,10.491586174303023,0.5
heldout,7004,incomplete_preference,169,0,0.0,0,10.491586174303023,0.5
heldout,7004,incomplete_preference,170,0,0.0,0,10.491586174303023,0.5
heldout,7004,incomplete_preference,171,0,0.0,0,10.491586174303023,0.5
heldout,7004,incomplete_preference,172,0,0.0,0,10.491586174303023,0.5
heldout,7004,incomplete_preference,173,0,0.0,0,10.491586174303023,0.5
heldout,7004,incomplete_preference,174,0,0.0,0,10.491586174303023,0.5
heldout,7004,incomplete_preference,175,0,0.0,0,10.491586174303023,0.5
heldout,7004,incomplete_preference,176,0,0.0,0,10.491586174303023,0.5
heldout,7004,incomplete_preference,177,0,0.0,0,10.491586174303023,0.5
heldout,7004,incomplete_preference,178,0,0.0,0,10.491586174303023,0.5
heldout,7004,incomplete_preference,179,0,0.0,0,10.491586174303023,0.5
heldout,7005,arithmetic_mean,0,123,0.13620789975162273,78,2.5972500000000025,0.8
heldout,7005,arithmetic_mean,1,123,0.13307477295699766,81,3.0327375000000023,0.8
heldout,7005,arithmetic_mean,2,123,0.13032163707388933,81,3.457337812500002,0.8
heldout,7005,arithmetic_mean,3,123,0.13086591798344438,84,3.8713231171875013,0.8
heldout,7005,arithmetic_mean,4,123,0.13717273455999157,85,4.274958789257814,0.8
heldout,7005,arithmetic_mean,5,124,0.14801965083061663,87,0.16850356952636858,0.8
heldout,7005,arithmetic_mean,6,124,0.15473438614461354,93,0.6657659802882092,0.8
heldout,7005,arithmetic_mean,7,124,0.16052417093486504,96,1.1505968307810037,0.8
heldout,7005,arithmetic_mean,8,124,0.16650130514857864,97,1.6233069100114783,0.8
heldout,7005,arithmetic_mean,9,124,0.17217438783282457,104,2.0841992372611915,0.8
heldout,7005,arithmetic_mean,10,124,0.17874043692013175,104,2.5335692563296615,0.8
heldout,7005,arithmetic_mean,11,124,0.1830124496719603,107,2.9717050249214196,0.8
heldout,7005,arithmetic_mean,12,124,0.18754313540960754,107,3.398887399298384,0.8
heldout,7005,arithmetic_mean,13,124,0.1917556321570031,106,3.815390214315924,0.8
heldout,7005,arithmetic_mean,14,124,0.19559425057536184,106,4.221480458958026,0.8
heldout,7005,arithmetic_mean,15,125,0.20518483111804287,105,0.11741844748407537,0.8
heldout,7005,arithmetic_mean,16,125,0.21050887451461664,102,0.6170142362969734,0.8
heldout,7005,arithmetic_mean,17,125,0.21417068632077552,100,1.104120130389549,0.8
heldout,7005,arithmetic_mean,18,125,0.218843252712988,97,1.5790483771298098,0.8
heldout,7005,arithmetic_mean,19,125,0.22192428903039962,93,2.0421034177015644,0.8
heldout,7005,arithmetic_mean,20,125,0.22561619208811523,90,2.493582082259025,0.8
heldout,7005,arithmetic_mean,21,125,0.22869477825481765,88,2.9337737802025488,0.8
heldout,7005,arithmetic_mean,22,125,0.23205515440562952,85,3.3629606856974847,0.8
heldout,7005,arithmetic_mean,23,125,0.2360919460954043,79,3.7814179185550474,0.8
heldout,7005,arithmetic_mean,24,125,0.23879225528386527,76,4.189413720591172,0.8
