seed,mode,world,policy,audit_intervention,delay,t_irrev,R,containment_strength,capture_threshold,permanence,collapse,capture_index,strict_zero_capture,resource_hhi,max_lineage_share,exploitative_strategy_mass,cooperative_strategy_mass,strategy_diversity,response_diversity,welfare,minimum_zone_welfare,neighbor_harm_volume,aid_interception_volume,extraction_volume,deception_level,catastrophe_recovery_rate,mutation_survival,containment_cost,false_containment,delayed_consequence_true_harm_mi,irreversible_failures,containment_events,mutation_events,selection_delta_seen,initial_exploitative_strategy_mass,exploit_payoff_total,coop_payoff_total,no_strategy_observation_asserted,capture_component_resource_concentration,capture_component_exploit_mass,capture_component_neighbor_harm,capture_component_aid_interception,capture_component_coop_loss
9611,governance,W4_scavenger_catastrophe,action_channel_containment,audit_no_intervention,2,8,4.0,0.82,0.5,1.0,0.0,0.4909975951179162,0.0,0.16057536173015022,0.11715490573527441,0.22766197377497532,0.7723380262221818,0.2844342365893897,0.9970693538195472,0.98432831489226,0.9440410944923695,0.2949024214882973,1.2614237711662049,0.8346478217888239,0.12798384188436726,0.9894345247823373,401,0.008842765034017586,0.52,0.010945997612785781,1,62,401,1.0,0.15543046648887887,-197.32909212508207,1198.8327757432603,1.0,0.14132643034011175,0.39252064443961265,1.0,1.0,0.0
9612,governance,W4_scavenger_catastrophe,action_channel_containment,audit_no_intervention,2,8,4.0,0.82,0.5,1.0,0.0,0.47046330007732495,0.0,0.13713400518124494,0.07131427955682174,0.21564825135048857,0.7843517486465648,0.33387228892858073,0.9962069262294262,0.9865977608451241,0.9609858694135972,0.30322657704112144,1.2619248259759515,0.8413103436992924,0.11884695345701794,0.9835154011022311,402,0.008533694453599144,0.52,0.004896320239497495,1,58,402,1.0,0.15814330485767789,-159.2614884688122,1149.5699770428514,1.0,0.0743511259146681,0.3718073299146355,1.0,1.0,0.0
9613,governance,W4_scavenger_catastrophe,action_channel_containment,audit_no_intervention,2,8,4.0,0.82,0.5,0.0,0.0,0.5136404310356818,0.0,0.17881723570030492,0.1017423576330507,0.2508133265577782,0.7491866734398638,0.34610505694126636,0.8855542162667285,0.9408534984519841,0.651133811405134,0.29508829693225785,1.3245074374580026,0.8578143915958435,0.12216828959953165,0.973448248947347,385,0.015283225631370542,0.52,0.009415126845818182,2,147,385,1.0,0.13597801384010952,-56.72676297481608,1164.193769951628,1.0,0.19344607025483948,0.43243676992720387,1.0,1.0,0.0
9614,governance,W4_scavenger_catastrophe,action_channel_containment,audit_no_intervention,2,8,4.0,0.82,0.5,1.0,0.0,0.4865826613968651,0.0,0.1475240912012692,0.11116051750294127,0.2355100408577495,0.7644899591388077,0.42094322759062897,0.995734233985265,0.9880054594064895,0.9529560959083168,0.284402991181072,1.2501522334120028,0.8057008155218017,0.13329227864735713,0.9865977192859956,366,0.00933961898998476,0.52,0.014585049846385428,3,67,366,1.0,0.1837928871802314,-226.03606170782882,1087.6168503246367,1.0,0.10403708597188026,0.4060517945823267,1.0,1.0,0.0
9615,governance,W4_scavenger_catastrophe,action_channel_containment,audit_no_intervention,2,8,4.0,0.82,0.5,1.0,0.0,0.4866894763876929,0.0,0.15546993663618633,0.08717097909669012,0.22538548540512296,0.7746145145914679,0.290166937188221,0.9971883964175338,0.9810500555977103,0.8973847830351086,0.3234956757555451,1.2739676012840824,0.8296319118923792,0.11697799634850645,0.9939539581647523,454,0.009233001294501776,0.52,0.006427725145160168,2,64,454,1.0,0.1803649083779353,-141.7939352335944,1098.6982360487677,1.0,0.12673950150021493,0.38859566449159133,1.0,1.0,0.0
9616,governance,W4_scavenger_catastrophe,action_channel_containment,audit_no_intervention,2,8,4.0,0.82,0.5,1.0,0.0,0.47736797403865305,0.0,0.14563080888441335,0.08758293757071346,0.21888760504054286,0.7811123949557466,0.3321096588797023,0.9961239969305038,0.990120766944901,0.9646907926702036,0.30017333558047027,1.1949683360299366,0.8161184114835346,0.10803708335954208,0.9870793582422689,373,0.009567544881643155,0.55,0.008205195561043058,3,68,373,1.0,0.19193012614362656,-176.3161624830262,1177.9294359559804,1.0,0.0986277079237207,0.3773924224836946,1.0,1.0,0.0
9617,governance,W4_scavenger_catastrophe,action_channel_containment,audit_no_intervention,2,8,4.0,0.82,0.5,0.0,0.0,0.5120275139607652,0.0,0.17043452338290882,0.08198048360351863,0.25838691763422383,0.7416130823632108,0.32469954431467,0.8853939060901997,0.982087088724539,0.9283912013261809,0.2859497390130267,1.1725792151084626,0.8064254769666807,0.1239992561590148,0.9755083017301633,411,0.015539918847514463,0.52,0.01431063593426301,2,148,411,1.0,0.1474595194447032,-256.4657962754748,1117.095608211025,1.0,0.16949546363370777,0.445494685576248,1.0,1.0,0.0
9618,governance,W4_scavenger_catastrophe,action_channel_containment,audit_no_intervention,2,8,4.0,0.82,0.5,0.0,0.0,0.5433420998765339,0.0,0.20249039582836753,0.17193713640354527,0.28151479127565765,0.7184852087223728,0.39518635287502185,0.8851488162050836,0.9483699736125659,0.7896727552118721,0.29981757612969595,1.3280832977369479,0.8401614725196623,0.12744272985742044,0.9706508200924658,436,0.015206502485225058,0.48,0.0015849498159878307,2,147,436,1.0,0.12054780049535407,-83.71843572425954,1101.142015103277,1.0,0.2610836706207327,0.48537032978561667,1.0,1.0,0.0
9619,governance,W4_scavenger_catastrophe,action_channel_containment,audit_no_intervention,2,8,4.0,0.82,0.5,1.0,0.0,0.48962427172886636,0.0,0.14587954882848306,0.09727938453878682,0.24395178069615517,0.7560482193016338,0.2715504880154801,0.9971776438037439,0.9742316508234795,0.9355398641790789,0.30147964984443004,1.1909942399838274,0.8030800027228756,0.12830461987519795,0.9794927854572368,413,0.008627939163248988,0.5,0.0056951758736722416,2,66,413,1.0,0.12757052804396954,-41.518411478290396,1130.760829018993,1.0,0.09933839347820558,0.42060651844164687,1.0,1.0,0.0
9620,governance,W4_scavenger_catastrophe,action_channel_containment,audit_no_intervention,2,8,4.0,0.82,0.5,1.0,0.0,0.45396631141398536,0.0,0.17038350778879674,0.11402273289850225,0.13818370817312597,0.8618162918249357,0.2884772522925654,0.8860060021148735,0.9799071625579054,0.94064995063176,0.29377038148932366,1.1938488694025453,0.7693973050028703,0.08811786869804066,0.9677548081329819,470,0.01489429308078931,0.5,0.0,3,145,470,1.0,0.10108766856807334,-192.2870530322488,1159.5930660341548,1.0,0.16934970479338754,0.23824777271228617,1.0,1.0,0.0
9621,governance,W4_scavenger_catastrophe,action_channel_containment,audit_no_intervention,2,8,4.0,0.82,0.5,1.0,0.0,0.4909326281446944,0.0,0.16076657031264308,0.11588670707739403,0.22727843795160693,0.7727215620454476,0.2782037513541457,0.9970296325968376,0.9896470615008705,0.9636916621958126,0.29172377899786084,1.2142178972842914,0.7930632650981235,0.11241874044043015,0.9841675671943546,355,0.009155365741167648,0.52,0.0009036946568519481,2,68,355,1.0,0.16008167643297258,-177.44865834932133,1151.8529865827275,1.0,0.14187274057580565,0.39185937577863267,1.0,1.0,0.0
9622,governance,W4_scavenger_catastrophe,action_channel_containment,audit_no_intervention,2,8,4.0,0.82,0.5,0.0,0.0,0.5393102728176272,0.0,0.185981556239622,0.13308885593773206,0.29465833248551343,0.705341667512648,0.4130525334718224,0.9966960869882477,0.9564124601641919,0.8353219343599664,0.3053172928443779,1.2148750029460316,0.8387697177217411,0.12589956633826174,0.9850555010267118,447,0.008450138245765421,0.42,0.0056951758736722416,2,59,447,1.0,0.11529649174614953,-88.76798015961602,1156.851594861567,1.0,0.21391555751003116,0.5080316077336439,1.0,1.0,0.0
9623,governance,W4_scavenger_catastrophe,action_channel_containment,audit_no_intervention,2,8,4.0,0.82,0.5,0.0,0.0,0.5083818862083108,0.0,0.17785001555014623,0.08754240683399356,0.24117998667210414,0.7588200133249526,0.3704187834677206,0.9970673472799603,0.9874132748596006,0.957922341141844,0.306131763857476,1.228218825186063,0.8119053336225777,0.12254199831871523,0.9823742849658874,422,0.009233752104850784,0.52,0.007673924918372542,2,66,422,1.0,0.16243560000587148,-112.58103856202644,1138.8782293227412,1.0,0.19068258411152894,0.41582756322776576,1.0,1.0,0.0
9624,governance,W4_scavenger_catastrophe,action_channel_containment,audit_no_intervention,2,8,4.0,0.82,0.5,1.0,0.0,0.48013024872048793,0.0,0.16695133392794062,0.09563253676401869,0.1968492659064448,0.8031507340913865,0.27863537132074506,0.8865212823930216,0.9718059954906005,0.8647276392590908,0.28797509967223217,1.217916268476047,0.8358054161360102,0.0918225646005542,0.9743546510092078,418,0.014781844367467005,0.5,0.005659159297101025,2,144,418,1.0,0.11895369361954676,-83.5622614893727,1222.0954063444638,1.0,0.15954349376237006,0.3393952860455945,1.0,1.0,0.0
9600,audit,W2_pure_capture,consequence_neighbor,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.7131383423521007,0.0,0.19246040677767853,0.017684018160534904,0.6696125982126251,0.3303874017872766,0.48297491130762626,0.9535606382516326,0.010139969049513605,0.0,20.008897675119524,1.3704446144964317,1.8813190861803764,0.1727019678837337,1.0,1631,0.0,0.0,0.0007921550956101753,9,0,1631,1.0,0.017548073783651263,46038.393397617765,4748.950455053828,1.0,0.23242655904733553,1.0,1.0,1.0,0.21336332907791283
9601,audit,W2_pure_capture,consequence_neighbor,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.6998023874433718,0.0,0.1784970734885257,0.015904964641001648,0.6568473910571027,0.34315260894280886,0.4616156164770764,0.9504862699720297,0.03324178327823117,0.0,19.660180386413185,1.3764402339869357,1.7955485176513721,0.183857935194106,1.0,1636,0.0,0.0,0.002176486692333165,9,0,1636,1.0,0.015231615581795388,45296.34689983402,4624.372559420443,1.0,0.19253132107832743,1.0,1.0,1.0,0.18296997870759793
9602,audit,W2_pure_capture,consequence_neighbor,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.7015285163904135,0.0,0.1705666711204469,0.015765843904716737,0.6756380602766389,0.3243619397232735,0.43016579381712405,0.954519326454165,0.00697821943981567,0.0,19.43783284759512,1.3959733019548741,1.8482139462138734,0.17634854872399003,1.0,1536,0.0,0.0,7.101303445106915e-05,9,0,1536,1.0,0.015957977086247608,44506.20832295485,4841.304612863669,1.0,0.1698730285981023,1.0,1.0,1.0,0.2277096673255393
9603,audit,W2_pure_capture,consequence_neighbor,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.7048642861942719,0.0,0.188121749426047,0.017424965472272187,0.654081277909577,0.345918722090326,0.44529521539660866,0.959523385289289,0.010553439931953436,0.0,18.35667755301067,1.3058899889957365,1.7623376209049244,0.15957218373720256,1.0,1526,0.0,0.0,0.0007447773106187983,9,0,1526,1.0,0.01652831273351096,40307.71394982509,5472.595196182766,1.0,0.22003039518553116,1.0,1.0,1.0,0.17638399502303334
9604,audit,W2_pure_capture,consequence_neighbor,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.7125407773089302,0.0,0.20353759180434652,0.018391909177114522,0.6484435704448076,0.35155642955509003,0.38609138836343176,0.9529355494687365,0.023352448677322554,0.0,18.164079208592565,1.3027931826511543,1.7845541672076295,0.15927169272654407,1.0,1612,0.0,0.0,0.003918036182501656,9,0,1612,1.0,0.017154671669750182,38900.255373831504,4753.160040587023,1.0,0.26407565912352976,1.0,1.0,1.0,0.16296088201169037
9605,audit,W2_pure_capture,consequence_neighbor,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.7097166749907147,0.0,0.1731812878750745,0.016037338562087892,0.693963178869336,0.3060368211305746,0.4375169913821609,0.9526993181474326,0.01056381327523086,0.0,18.550321467455102,1.4020807256889043,1.8744068133987244,0.17282564361005534,1.0,1575,0.0,0.0,9.913787190325186e-05,9,0,1575,1.0,0.017187047832702026,40820.830635306615,5001.126767436318,1.0,0.17734336218275257,1.0,1.0,1.0,0.2713409020700604
9606,audit,W2_pure_capture,consequence_neighbor,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.7046773314698463,0.0,0.19661687863414898,0.017919679664719596,0.6386063772749233,0.36139362272497705,0.44873584797187316,0.9564267937719144,0.010743684644673342,0.0,18.48170669345182,1.3241020389361344,1.746209942605154,0.1575928320309476,1.0,1574,0.0,0.0,0.0009325638045472526,9,0,1574,1.0,0.016274387723918024,41106.10357726911,4952.042155520059,1.0,0.24430219292296537,1.0,1.0,1.0,0.13953899351195936
9607,audit,W2_pure_capture,consequence_neighbor,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.710870499872148,0.0,0.18872543258814095,0.017340810788096142,0.6698361938423452,0.3301638061575584,0.35690301666611673,0.9577132590889514,0.007020720261784707,0.0,19.902211931723212,1.4119042225005507,1.7960924216721166,0.16306053297869952,1.0,1585,0.0,0.0,0.0007487378115460762,9,0,1585,1.0,0.017222218738104308,45664.64187909628,4777.501265634539,1.0,0.2217552042200853,1.0,1.0,1.0,0.21389569962486088
9608,audit,W2_pure_capture,consequence_neighbor,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.7105521604348004,0.0,0.18345873257244288,0.016556858423396596,0.6782142354454047,0.3217857645545032,0.42607110712493607,0.9584720027289468,0.013595318175425586,0.0,20.70762827843807,1.4043548920726037,1.9455592976809777,0.15778145688434164,1.0,1651,0.0,0.0,3.871205210014689e-05,9,0,1651,1.0,0.01687925090917659,49369.963671028076,4748.699403485813,1.0,0.20670748988951937,1.0,1.0,1.0,0.23384341772737333
9609,audit,W2_pure_capture,consequence_neighbor,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.7205931191131274,0.0,0.2076487751991646,0.01853714175534468,0.6637544447216792,0.3362455552782177,0.26347681975688086,0.9584127141463367,0.01723699979639289,0.0,18.829012953208103,1.2425892325310577,1.74498677930449,0.14868113293541504,1.0,1592,0.0,0.0,0.001981023569676898,9,0,1592,1.0,0.018062517153075334,42024.686359035906,4313.205510600968,1.0,0.2758218973944386,1.0,1.0,1.0,0.19941534457567212
9610,audit,W2_pure_capture,consequence_neighbor,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.7105936163491264,0.0,0.1950075989257616,0.017868159103877807,0.6580043072236696,0.341995692776231,0.40868272393760546,0.9620389601621839,0.006728991886623216,0.0,19.46323669062303,1.3084664153742196,1.828252294101109,0.16522032178840387,1.0,1580,0.0,0.0,0.00023660210577237765,9,0,1580,1.0,0.017137319157596136,43835.62657618592,4986.820346792221,1.0,0.23970425089900146,1.0,1.0,1.0,0.18572454100897381
9611,audit,W2_pure_capture,consequence_neighbor,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.7098086793127502,0.0,0.19887678275006798,0.01810267573538744,0.6489967199910351,0.35100328000886405,0.4536001973323869,0.9604318999940635,0.01339869137193135,0.0,18.745478396810537,1.4314172042764153,1.8288029508769412,0.15279803138354855,1.0,1509,0.0,0.0,0.0007293768133923018,9,0,1509,1.0,0.016917491832788793,41831.878652217616,4780.7431784436285,1.0,0.2507590618255911,1.0,1.0,1.0,0.16427790474079984
9612,audit,W2_pure_capture,consequence_neighbor,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.7097347979150515,0.0,0.17192348370867672,0.016193203157277153,0.6962276583903384,0.30377234160957156,0.5854319119916477,0.9486685107374022,0.03074509715507566,0.0,19.080109191858472,1.3997078586797804,1.90067273564216,0.18698995814542504,1.0,1578,0.0,0.0,0.00022923791635708242,9,0,1578,1.0,0.01747405936087305,44701.489443186896,4379.244934087367,1.0,0.1737496359930446,1.0,1.0,1.0,0.27673251997721054
9613,audit,W2_pure_capture,consequence_neighbor,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.7104307836303777,0.0,0.19806014419228268,0.017966309392928623,0.6521758959420956,0.3478241040578045,0.43293057228775533,0.9579797303720127,0.006302847214436708,0.0,18.774854866180736,1.3630440354087612,1.7985978078930986,0.15399294479341627,1.0,1588,0.0,0.0,0.0013332308553799192,9,0,1588,1.0,0.01694214595987317,41641.11470275992,5177.10787927721,1.0,0.2484258088033474,1.0,1.0,1.0,0.17184737129094163
9614,audit,W2_pure_capture,consequence_neighbor,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.7125159347665858,0.0,0.18440395972605067,0.017041820512577882,0.6820492037840515,0.31795079621585365,0.4978711189451242,0.9582025751860984,0.00584762047747801,0.0,20.038060513758577,1.3827853086963358,1.810129807625069,0.18220583961616732,1.0,1610,0.0,0.0,0.0006151305284998153,9,0,1610,1.0,0.017575298352972554,47138.358988991924,5275.553910666101,1.0,0.20940813889982735,1.0,1.0,1.0,0.24297429472415796
9615,audit,W2_pure_capture,consequence_neighbor,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.7091745990887944,0.0,0.20386976011548752,0.01837677112168205,0.6384336552008193,0.3615663447990784,0.2872623046570675,0.9601014683443742,0.029412810012518484,0.0,17.787805002219102,1.3235091967805301,1.7178245471926916,0.13922898955991792,1.0,1573,0.0,0.0,0.0009942640900290674,9,0,1573,1.0,0.01666671785709865,36410.74456535696,5118.077104055454,1.0,0.2650247114410755,1.0,1.0,1.0,0.13912775047838474
9616,audit,W2_pure_capture,consequence_neighbor,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.7043267468483189,0.0,0.18208917446430348,0.016923244781737623,0.6631934996735802,0.33680650032632575,0.543288567643333,0.9505844392369868,0.010064426070511199,0.0,20.450541974959137,1.3688258330540526,1.8195385295997157,0.1777340176872508,1.0,1602,0.0,0.0,0.0004718941125106107,9,0,1602,1.0,0.016488203353678038,46895.14412745772,5531.821434821979,1.0,0.20279446672340679,1.0,1.0,1.0,0.1980797611277958
9617,audit,W2_pure_capture,consequence_neighbor,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.7122387220105769,0.0,0.18633482722549186,0.017069290373485906,0.6778746812682103,0.3221253187316948,0.38509914405944246,0.9550807765677403,0.017555665504768253,0.0,19.35681505086907,1.2686762259849242,1.8202384208923101,0.17400082433772032,1.0,1651,0.0,0.0,0.00012121671886452124,9,0,1651,1.0,0.017373175231011766,44317.6597768474,4555.083336762317,1.0,0.21492490318394503,1.0,1.0,1.0,0.2330349554007266
9618,audit,W2_pure_capture,consequence_neighbor,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.7206046721967665,0.0,0.20171164575289988,0.01828395341154612,0.674236141181296,0.3257638588186023,0.3495946689197789,0.9514067949231477,0.014005093747832646,0.0,17.693344213424872,1.3105008603214947,1.7962159752739746,0.15792257013690347,1.0,1620,0.0,0.0,0.0024692051468169322,9,0,1620,1.0,0.018384345473990215,38524.98376042193,3979.291383761887,1.0,0.2588586704051108,1.0,1.0,1.0,0.2243717647176135
9619,audit,W2_pure_capture,consequence_neighbor,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.7191140423756404,0.0,0.19494103715770952,0.017889200788104107,0.6819786488096798,0.31802135119022057,0.46086526125359284,0.9573139404832851,0.0069207074867094825,0.0,17.811630884670286,1.3125529500638635,1.7663873018677512,0.17622026426276116,1.0,1566,0.0,0.0,8.463050824284411e-05,9,0,1566,1.0,0.01842671258108245,39226.3638739703,4135.012693042184,1.0,0.23951407441885264,1.0,1.0,1.0,0.24280630668995098
9620,audit,W2_pure_capture,consequence_neighbor,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.7098916083197986,0.0,0.1947023293188452,0.017711659688119923,0.6565759592497254,0.3434240407501762,0.36190417221786897,0.9553752698445557,0.017766968015149022,0.0,18.30459974230755,1.3201190275648,1.747283554455862,0.15557784225331928,1.0,1608,0.0,0.0,0.003239440876379309,9,0,1608,1.0,0.016910994137160556,40082.12485689449,4465.85098152743,1.0,0.23883205202209745,1.0,1.0,1.0,0.1823237124995805
9621,audit,W2_pure_capture,consequence_neighbor,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.7085584709797383,0.0,0.20302764591989256,0.018315187370615875,0.6381906174797102,0.36180938252018807,0.3116825755554608,0.9632987308526025,0.00677516267768844,0.0,16.69988067326688,1.3056568139648663,1.6944115413009544,0.1444760291472635,1.0,1572,0.0,0.0,0.002164718124883582,9,0,1572,1.0,0.016611757887682384,33730.44131702073,5371.550264767044,1.0,0.26261867088223273,1.0,1.0,1.0,0.13854908923764742
9622,audit,W2_pure_capture,consequence_neighbor,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.7134375567411584,0.0,0.1992546668961848,0.018108757570140677,0.6584925006934129,0.3415074993064863,0.38029505899609967,0.959284109262615,0.014078487745572394,0.0,19.554698023592188,1.3358532567469144,1.7753105997873042,0.14854577986602324,1.0,1591,0.0,0.0,0.005534449608306735,9,0,1591,1.0,0.0173873672769173,44344.29489314595,4763.1712377651265,1.0,0.25183873081449626,1.0,1.0,1.0,0.18688690641312788
9623,audit,W2_pure_capture,consequence_neighbor,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.7056215846089151,0.0,0.18609786348402724,0.01712789863761564,0.6597637527285345,0.34023624727137036,0.4786721577831325,0.9568091180850435,0.009374223596566346,0.0,20.222875024045447,1.389387260501649,1.850208799062492,0.16658984388877376,1.0,1579,0.0,0.0,0.00010325195991456142,9,0,1579,1.0,0.016521260267697454,46992.10624781229,5084.608865463238,1.0,0.21424786392261752,1.0,1.0,1.0,0.18991369697292768
9624,audit,W2_pure_capture,consequence_neighbor,audit_no_intervention,2,8,4.0,0.62,0.5,0.0,1.0,0.7111391308296214,0.0,0.19507826560387578,0.01782390883181559,0.6594073744155752,0.3405926255843258,0.3899401695472009,0.9587549524877245,0.0067102501782650365,0.0,18.469304929970605,1.2827788934980346,1.81625751854104,0.16156267805050747,1.0,1555,0.0,0.0,0.0033995982319692253,9,0,1555,1.0,0.017160406407501685,40677.33400567714,5147.725041251814,1.0,0.23990615569361337,1.0,1.0,1.0,0.18906517718017665
9600,audit,W2_pure_capture,consequence_neighbor,oracle_suppress_exploit_strategy_params,2,8,4.0,0.62,0.5,0.0,0.0,0.27212961907223515,0.0,0.11532798441234762,0.05988449640169313,0.0,0.9781707732639563,0.10807033837576614,0.9957873586853118,0.39113485525566216,0.277967518982674,0.5692719805301631,0.5326724329783201,0.6650784588995106,0.0636182497087649,1.0,1482,0.0,0.0,0.0007545629470708275,9,3,1482,1.0,0.019592139128489085,0.0,2791.1445566802786,1.0,0.012048209432104337,0.0,1.0,0.463193419981148,0.0
9601,audit,W2_pure_capture,consequence_neighbor,oracle_suppress_exploit_strategy_params,2,8,4.0,0.62,0.5,0.0,0.0,0.2704852593327791,0.0,0.11395643619063195,0.058569253002302125,0.0,0.9693525296301825,0.1432420566340802,0.9957240679858234,0.4359434424714806,0.2788621330059556,0.5497417989861065,0.5266752311680916,0.6184820248953042,0.06683860850680087,1.0,1499,0.0,0.0,0.000816440024678906,8,3,1499,1.0,0.01917062020984054,0.0,2712.9731495799556,1.0,0.008129500227202413,0.0,1.0,0.45797846188529706,0.0
9602,audit,W2_pure_capture,consequence_neighbor,oracle_suppress_exploit_strategy_params,2,8,4.0,0.62,0.5,0.0,0.0,0.2733915485759834,0.0,0.11295893470726885,0.06004300343350089,0.0,0.9778770827991433,0.11090337984994643,0.9957814247806573,0.45280098832811677,0.29288402749683706,0.5288249090625049,0.5537637891810552,0.6008267771888103,0.059063910137385905,1.0,1467,0.0,0.0,0.0006874142525005767,9,3,1467,1.0,0.01964133012644128,0.0,2715.814929931757,1.0,0.005279495989022134,0.0,1.0,0.48153372972265673,0.0
9603,audit,W2_pure_capture,consequence_neighbor,oracle_suppress_exploit_strategy_params,2,8,4.0,0.62,0.5,0.0,1.0,0.2634538680146497,0.0,0.11225637440052337,0.05753077471162324,0.0,0.9733895494936335,0.12732027205868707,0.9964083185100667,0.25406258329605813,0.18105903783680047,0.6890153664653943,0.48096057645095625,0.6242651645840714,0.061989614757889416,1.0,1417,0.0,0.0,0.0009298864734005906,9,3,1417,1.0,0.01883464205938855,0.0,2802.442677256175,1.0,0.0032721808268921875,0.0,1.0,0.41822658821822284,0.0
9604,audit,W2_pure_capture,consequence_neighbor,oracle_suppress_exploit_strategy_params,2,8,4.0,0.62,0.5,0.0,0.0,0.26827468393704546,0.0,0.11317696631708736,0.05979491854140433,0.0,0.9800240292407761,0.11032593316288147,0.9959107734255359,0.522586382923825,0.4371644791898872,0.5025933559528842,0.5134837889056914,0.6534335346138817,0.06303082789692423,1.0,1450,0.0,0.0,0.0006271810161014642,8,3,1450,1.0,0.01956529876650037,0.0,2678.343591638962,1.0,0.005902443445646444,0.0,1.0,0.4465076425266882,0.0
9605,audit,W2_pure_capture,consequence_neighbor,oracle_suppress_exploit_strategy_params,2,8,4.0,0.62,0.5,0.0,0.0,0.27445117785158246,0.0,0.11470914577323645,0.05909158536810171,0.0,0.9723935440172408,0.12913099208484868,0.9961391169109456,0.4262133341739849,0.24121240931906118,0.560243260242103,0.5534532631570328,0.6651499048942392,0.055181324883153575,1.0,1459,0.0,0.0,0.0006813565240812266,9,3,1459,1.0,0.019340713263195697,0.0,2808.1044624339875,1.0,0.01028009903464383,0.0,1.0,0.48126370709307204,0.0
9606,audit,W2_pure_capture,consequence_neighbor,oracle_suppress_exploit_strategy_params,2,8,4.0,0.62,0.5,0.0,0.0,0.2693003849051284,0.0,0.11320453927130837,0.05899950730795704,0.0,0.9761435150245285,0.1211383932002389,0.9961803701368152,0.34378874982390056,0.21591305408086633,0.5981744078613819,0.521214620948272,0.6201218068656478,0.05988622786001173,1.0,1440,0.0,0.0,0.0009107900263557136,9,3,1440,1.0,0.01930471500950795,0.0,2716.017879022413,1.0,0.005981223314849333,0.0,1.0,0.45323010517241047,0.0
9607,audit,W2_pure_capture,consequence_neighbor,oracle_suppress_exploit_strategy_params,2,8,4.0,0.62,0.5,1.0,0.0,0.2796934555341738,0.0,0.11479765792370916,0.06001591393183944,0.0,0.975393202512838,0.11818465081975622,0.9961796921596593,0.5634237469888825,0.4097683170056789,0.48298144734416765,0.5932175144555739,0.5914297127929813,0.057251356763211976,1.0,1463,0.0,0.0,0.0005382362063378972,5,3,1463,1.0,0.019637719560410792,0.0,2722.376699682454,1.0,0.010532990893137306,0.0,1.0,0.5158413169178904,0.0
9608,audit,W2_pure_capture,consequence_neighbor,oracle_suppress_exploit_strategy_params,2,8,4.0,0.62,0.5,1.0,0.0,0.2697095455018744,0.0,0.11217024907939546,0.060445590084217855,0.0,0.9777350949438721,0.11535080629294543,0.9965818583574438,0.5565716650223936,0.398975392747658,0.4876454325974731,0.5293358125434,0.6418765197272197,0.050583075076840706,1.0,1448,0.0,0.0,0.0004914697303685114,6,3,1448,1.0,0.019775997916881994,0.0,2682.5316310524336,1.0,0.0030261084808124493,0.0,1.0,0.46029201090730437,0.0
9609,audit,W2_pure_capture,consequence_neighbor,oracle_suppress_exploit_strategy_params,2,8,4.0,0.62,0.5,1.0,0.0,0.2664080998948293,0.0,0.1141464952014924,0.0622488963869549,0.0,0.9724293488929481,0.13627558942345466,0.9961061459145714,0.7389580902406377,0.4812926494471501,0.4207358724978011,0.4945011053867108,0.6749257344632205,0.06552805849295104,1.0,1414,0.0,0.0,0.0002532095688477021,3,3,1414,1.0,0.020350042699753036,0.0,2601.0723875872636,1.0,0.008672525972518006,0.0,1.0,0.43000096120583553,0.0
9610,audit,W2_pure_capture,consequence_neighbor,oracle_suppress_exploit_strategy_params,2,8,4.0,0.62,0.5,0.0,0.0,0.2662046985563343,0.0,0.113674590728177,0.05603841896154368,0.0,0.978645154401544,0.10952500102153788,0.9961551466795934,0.3561175489251577,0.2891001305269563,0.58479337896474,0.49521582525346425,0.6235328702129501,0.05601747562878163,1.0,1446,0.0,0.0,0.0008602374683061594,9,3,1446,1.0,0.01835472873198087,0.0,2766.078934498298,1.0,0.00732422747733112,0.0,1.0,0.43062245674214283,0.0
