class_id,class_key,class_size,object_diversity,operator_diversity,depth_min,depth_max,reuse_count,role_score,action_effect_score,redundancy_score,signature_len,representative,operator_family,frequency,object_diversity_score,depth_score,reuse_rate,complexity,M2_intervention_score,M3_reuse_score,M4_compression_score,M5_perturbation_centrality_score,M1_original_score,M6_frequency_control_score,M7_random_matched_score,class_a_survives,class_b_survives,class_b_attack_cost,class_b_auc_gns
0e2d8405bacf5eb3,"('Rejects', 4, '08', 2, 1)",3,3,1,4,4,15.0,0.65,0.65,0.6666666666666666,26,Rejects(baab),Rejects,0.0031847133757961785,0.009036144578313253,1.0,0.0074850299401197605,6.40625,0.65,0.22238922155688623,0.19154863355862475,0.4447468263473054,0.3430737924825048,0.005408257232752667,0.1955771423665635,True,True,,0.6529222891566265
321c9a47bd8e60aa,"('ReachableState', 0, 3, 1)",10,10,1,1,1,42.0,0.2,0.5,0.5333333333333333,27,ReachableState(q1),ReachableState,0.010615711252653927,0.030120481927710843,0.25,0.020958083832335328,3.421875,0.5,0.07608982035928144,1.256973097870936,0.20652311377245508,0.12577421605944739,0.018027524109175554,0.24579312225804478,True,True,,0.44344096385542164
8af47fdc645eba87,"('MinimalStateClass', 2, 1, 0)",23,21,1,2,2,46.0,0.6666666666666664,0.5500000000000003,0.6666666666666664,30,MinimalStateClass(q2),MinimalStateClass,0.024416135881104035,0.06325301204819277,0.5,0.022954091816367265,4.46875,0.5500000000000003,0.18652694610778436,2.3842952228494396,0.41053293413173647,0.27916622562104704,0.03917414882459775,0.37121943801735985,True,True,,0.5817893574297187
a3bf645df0a2a67b,"('DistinguishingWordBucket', 0, 1, 1, 1)",35,23,1,1,1,35.0,0.30000000000000004,0.6999999999999998,1.0,40,"DistinguishingWordBucket(q1,q2)",DistinguishingWordBucket,0.037154989384288746,0.06927710843373494,0.25,0.01746506986027944,3.625,0.6999999999999998,0.09157485029940121,4.530951391773993,0.28795592814371257,0.16510708687684872,0.0493613946230783,0.38315224490853844,True,True,,0.5436042168674698
9491189922bfbb54,"('Rejects', 0, '12', 0, 3)",26,26,1,1,1,26.0,0.44999999999999996,0.6499999999999999,0.0,26,Rejects(),Rejects,0.027600849256900213,0.0783132530120482,0.25,0.012974051896207584,3.40625,0.6499999999999999,0.11534131736526945,3.6509782248259093,0.3333638323353293,0.19593120271264697,0.04687156268385645,0.23643841845203165,True,True,,0.3407265060240964
13ea70f4a0214f50,"('Rejects', 1, 'ac', 0, 3)",26,26,1,1,1,52.0,0.5,0.6499999999999999,0.0,26,Rejects(a),Rejects,0.027600849256900213,0.0783132530120482,0.25,0.02594810379241517,3.40625,0.6499999999999999,0.13368263473053893,3.6509782248259093,0.35716766467065864,0.21232355241324577,0.04687156268385645,0.23553178873787375,True,False,1.0,0.2277265060240964
945dcd97920617fc,"('Rejects', 1, 'c1', 0, 3)",26,26,1,1,1,52.0,0.5,0.6499999999999999,0.0,26,Rejects(b),Rejects,0.027600849256900213,0.0783132530120482,0.25,0.02594810379241517,3.40625,0.6499999999999999,0.13368263473053893,3.6509782248259093,0.35716766467065864,0.21232355241324577,0.04687156268385645,0.2394306792397961,True,False,1.0,0.2277265060240964
9597cbd6d9dedba4,"('Rejects', 2, 'd3', 0, 3)",26,26,1,2,2,78.0,0.55,0.6499999999999999,0.0,26,Rejects(aa),Rejects,0.027600849256900213,0.0783132530120482,0.5,0.038922155688622756,4.40625,0.6499999999999999,0.1770239520958084,2.82238742202854,0.392971497005988,0.2673359021138446,0.04687156268385645,0.2592984116246794,True,True,,0.4002265060240964
1cffd94df973820b,"('Rejects', 2, '78', 0, 3)",26,26,1,2,2,78.0,0.55,0.6499999999999999,0.0,26,Rejects(ab),Rejects,0.027600849256900213,0.0783132530120482,0.5,0.038922155688622756,4.40625,0.6499999999999999,0.1770239520958084,2.82238742202854,0.392971497005988,0.2673359021138446,0.04687156268385645,0.20468154560347057,True,False,1.0,0.2802265060240964
50cad1789e95c675,"('Rejects', 2, '6f', 0, 3)",26,26,1,2,2,78.0,0.55,0.6499999999999999,0.0,26,Rejects(ba),Rejects,0.027600849256900213,0.0783132530120482,0.5,0.038922155688622756,4.40625,0.6499999999999999,0.1770239520958084,2.82238742202854,0.392971497005988,0.2673359021138446,0.04687156268385645,0.37870467645318834,True,True,,0.4002265060240964
