class_id,class_key,class_size,object_diversity,operator_diversity,depth_min,depth_max,reuse_count,role_score,action_effect_score,redundancy_score,signature_len,representative,operator_family,frequency,depth_score,reuse_rate,complexity,M1_original_score,M2_intervention_score,M3_reuse_score,M4_compression_score,M5_perturbation_centrality_score,M6_frequency_control_score,M7_random_matched_score,class_a_survives,class_b_survives,class_b_attack_cost,class_b_auc_gns
cd2888079cae5fe4,"P(N0 | do(N1), do(N5))",14,14,1,5,5,14,1.0,1.0,0.0210019495664775,254,"P(N0 | do(N1), do(N5))",P_multi_do,0.0213740458015267,0.8333333333333334,0.0013062247143504,7.0,0.1701037153172315,1.0,0.0013062247143504,0.7934766710545561,0.3482068487405053,0.0300696786792117,0.383402100119019,,,,
d6303eb8a0812bdb,"P(N4 | do(N3), do(N0))",11,11,1,5,5,11,1.0,1.0,0.01664148445019845,254,"P(N4 | do(N3), do(N0))",P_multi_do,0.0167938931297709,0.8333333333333334,0.0013062247143504,7.0,0.1681488622194151,1.0,0.0013062247143504,0.6133903758958609,0.3482068487405053,0.0236261761050949,0.1616326852266936,,,,
ba10f1d6b80eaae3,"P(N4 | do(N3), do(N1))",13,13,1,5,5,13,1.0,1.0,0.0195484611943845,254,"P(N4 | do(N3), do(N1))",P_multi_do,0.0198473282442748,0.8333333333333334,0.0013062247143504,7.0,0.1694520976179593,1.0,0.0013062247143504,0.7328384769148262,0.3482068487405053,0.0279218444878395,0.5365520594098857,,,,
8abca8daf1e879be,"Blocked(N0, N2 | N1, N4) || Independent(N0, N2 | N1, N4)",4,3,2,6,6,8,1.0,0.0,0.5025935525794444,267,"Blocked(N0, N2 | N1, N4) || Independent(N0, N2 | N1, N4)",Blocked;Independent,0.0061068702290076,1.0,0.9964661749263306,9.0,0.6614609339077442,0.0,0.9964661749263306,0.1743687849983061,0.8224838527909228,0.0072831972306053,0.5443714718011515,,,,
6778d5fde7ed5d83,"Blocked(N0, N3 | N1, N4) || Independent(N0, N3 | N1, N4)",2,2,2,6,6,4,1.0,0.0,0.5011400642073514,267,"Blocked(N0, N3 | N1, N4) || Independent(N0, N3 | N1, N4)",Blocked;Independent,0.0030534351145038,1.0,0.9964661749263306,9.0,0.6605574078115255,0.0,0.9964661749263306,0.0866861959705864,0.8224838527909228,0.0042956683827445,0.4976546141235947,,,,
4110966b33a43c78,"P(N3 | do(N0), N4, N5)",20,20,1,6,6,20,1.0,1.0,0.26221239587737544,261,"P(N3 | do(N0), N4, N5)",P_do_cond,0.0305343511450381,1.0,0.46628525687103,8.0,0.3957828364051898,1.0,0.46628525687103,1.0521009140126691,0.5514950322586302,0.0429566838274454,0.625469902065211,,,,
ffe8230db440013f,"Blocked(N0, N4 | N1, N3)",1,1,1,6,6,1,1.0,0.0,0.49791966329842363,272,"Blocked(N0, N4 | N1, N3)",Blocked,0.0015267175572519,1.0,0.9929323498526612,8.0,0.6216599625252344,0.0,0.9929323498526612,0.0469129642485248,0.7884862241003642,0.0021478341913722,0.6216599625252344,,,,
57cb041121065e3a,"Blocked(N0, N4 | N2, N3)",2,2,1,6,6,2,1.0,0.0,0.4993731516705166,267,"Blocked(N0, N4 | N2, N3)",Blocked,0.0030534351145038,1.0,0.9929323498526612,8.0,0.6223115802245066,0.0,0.9929323498526612,0.0948104880015692,0.7884862241003642,0.0042956683827445,0.2407908220528516,,,,
4a3d67986e41c86c,"Blocked(N0, N5 | N1, N4)",1,1,1,6,6,1,1.0,0.0,0.49791966329842363,267,"Blocked(N0, N5 | N1, N4)",Blocked,0.0015267175572519,1.0,0.9929323498526612,8.0,0.6216599625252344,0.0,0.9929323498526612,0.0471328000697456,0.7884862241003642,0.0021478341913722,0.1616326852266936,,,,
9fe88c3aaa93429f,"P(N0 | do(N1), N2, N4)",3,3,1,6,6,3,1.0,1.0,0.23750309355179405,259,"P(N0 | do(N1), N2, N4)",P_do_cond,0.0045801526717557,1.0,0.46628525687103,8.0,0.3847053355175633,1.0,0.46628525687103,0.1441135779695632,0.5514950322586302,0.0064435025741168,0.1616326852266936,,,,
247f0768d23983cf,"Blocked(N1, N0 | N3, N4)",2,2,1,6,6,2,1.0,0.0,0.4993731516705166,263,"Blocked(N1, N0 | N3, N4)",Blocked,0.0030534351145038,1.0,0.9929323498526612,8.0,0.6223115802245066,0.0,0.9929323498526612,0.0951672537137106,0.7884862241003642,0.0042956683827445,0.6248182843659388,,,,
a9264c1f29749d5c,"Independent(N1, N0 | N4, N5)",4,4,1,6,6,4,1.0,0.0,0.5058139534883721,263,"Independent(N1, N0 | N4, N5)",Independent,0.0061068702290076,1.0,1.0,8.0,0.6267731374637553,0.0,1.0,0.1925222603863572,0.7916666666666666,0.008591336765489,0.383402100119019,,,,
26ba284f4fdbfb98,"Blocked(N2, N0 | N1, N5) || Independent(N2, N0 | N1, N5)",4,4,2,6,6,8,1.0,0.0,0.5040470409515374,267,"Blocked(N2, N0 | N1, N5) || Independent(N2, N0 | N1, N5)",Blocked;Independent,0.0061068702290076,1.0,0.9964661749263306,9.0,0.6618606432100698,0.0,0.9964661749263306,0.1753651780554393,0.8224838527909228,0.008591336765489,0.1616326852266936,,,,
cb3fbf05d7802960,"Blocked(N2, N5 | N0, N1) || Independent(N2, N5 | N0, N1)",12,12,2,6,6,24,1.0,0.0,0.5156749479282815,262,"Blocked(N2, N5 | N0, N1) || Independent(N2, N5 | N0, N1)",Blocked;Independent,0.0183206106870229,1.0,0.9964661749263306,9.0,0.6670735848042469,0.0,0.9964661749263306,0.5523756154184845,0.8224838527909228,0.0257740102964672,0.6248182843659388,,,,
72466e3bbd2e7591,"P(N0 | do(N3), N2, N5)",13,13,1,6,6,13,1.0,1.0,0.2520379772727243,261,"P(N0 | do(N3), N2, N5)",P_do_cond,0.0198473282442748,1.0,0.46628525687103,8.0,0.3912215125102848,1.0,0.46628525687103,0.6589329943230388,0.5514950322586302,0.0279218444878395,0.6216599625252344,,,,
219e45fc280c274f,"Blocked(N3, N4 | N0, N1) || Independent(N3, N4 | N0, N1)",5,5,2,6,6,10,1.0,0.0,0.5055005293236304,263,"Blocked(N3, N4 | N0, N1) || Independent(N3, N4 | N0, N1)",Blocked;Independent,0.0076335877862595,1.0,0.9964661749263306,9.0,0.6625122609093419,0.0,0.9964661749263306,0.2212101821672099,0.8224838527909228,0.0107391709568613,0.2329714096615859,,,,
e4d78fb5bdc45d2d,"P(N4 | do(N3), N1, N2)",2,2,1,6,6,2,1.0,1.0,0.236049605179701,259,"P(N4 | do(N3), N1, N2)",P_do_cond,0.0030534351145038,1.0,0.46628525687103,8.0,0.3840537178182912,1.0,0.46628525687103,0.0955267145398247,0.5514950322586302,0.0042956683827445,0.383402100119019,,,,
594372bb89e9fcba,"P(N5 | do(N3), N0, N4)",21,21,1,6,6,21,1.0,1.0,0.26366588424946846,261,"P(N5 | do(N3), N0, N4)",P_do_cond,0.03206106870229,1.0,0.46628525687103,8.0,0.396434454104462,1.0,0.46628525687103,1.1104596365868094,0.5514950322586302,0.0451045180188176,0.6216599625252344,,,,
d4e3fb7633541b96,"Blocked(N4, N1 | N3, N5) || Independent(N4, N1 | N3, N5)",3,3,2,6,6,6,1.0,0.0,0.5025935525794444,267,"Blocked(N4, N1 | N3, N5) || Independent(N4, N1 | N3, N5)",Blocked;Independent,0.0045801526717557,1.0,0.9964661749263306,9.0,0.6612090255107976,0.0,0.9964661749263306,0.1307765887487296,0.8224838527909228,0.0064435025741168,0.6216599625252344,,,,
ef8678dc051c7d6e,"Blocked(N4, N3 | N0, N1) || Independent(N4, N3 | N0, N1)",4,4,2,6,6,8,1.0,0.0,0.5040470409515374,263,"Blocked(N4, N3 | N0, N1) || Independent(N4, N3 | N0, N1)",Blocked;Independent,0.0061068702290076,1.0,0.9964661749263306,9.0,0.6618606432100698,0.0,0.9964661749263306,0.1759683257013737,0.8224838527909228,0.008591336765489,0.3853569532168355,,,,
04efb1ab0421007b,"Blocked(N4, N3 | N0, N2) || Independent(N4, N3 | N0, N2)",5,4,2,6,6,10,1.0,0.0,0.5040470409515374,263,"Blocked(N4, N3 | N0, N2) || Independent(N4, N3 | N0, N2)",Blocked;Independent,0.0076335877862595,1.0,0.9964661749263306,9.0,0.6621125516070163,0.0,0.9964661749263306,0.2199604071267172,0.8224838527909228,0.0094310314219776,0.6216599625252344,,,,
3ac8279412b2e1ca,"P(N5 | do(N4), N0, N2)",23,23,1,6,6,23,1.0,1.0,0.2665728609936545,261,"P(N5 | do(N4), N0, N2)",P_do_cond,0.0351145038167938,1.0,0.46628525687103,8.0,0.3977376895030062,1.0,0.46628525687103,1.2288209894132347,0.5514950322586302,0.0494001864015622,0.6248182843659388,,,,
19ff560dfb70312a,"Blocked(N4, N5 | N0, N3) || Independent(N4, N5 | N0, N3)",3,2,2,6,6,6,1.0,0.0,0.5011400642073514,267,"Blocked(N4, N5 | N0, N3) || Independent(N4, N5 | N0, N3)",Blocked;Independent,0.0045801526717557,1.0,0.9964661749263306,9.0,0.660809316208472,0.0,0.9964661749263306,0.1300292939558797,0.8224838527909228,0.005135363039233,0.6216599625252344,,,,
1672a487866f9b9f,"Blocked(N4, N5 | N1, N3) || Independent(N4, N5 | N1, N3)",4,4,2,6,6,8,1.0,0.0,0.5040470409515374,267,"Blocked(N4, N5 | N1, N3) || Independent(N4, N5 | N1, N3)",Blocked;Independent,0.0061068702290076,1.0,0.9964661749263306,9.0,0.6618606432100698,0.0,0.9964661749263306,0.1753651780554393,0.8224838527909228,0.008591336765489,0.6248182843659388,,,,
7c59ca23ae922ac8,"P(N1 | do(N5), N2, N4)",12,12,1,6,6,12,1.0,1.0,0.25058448890063123,261,"P(N1 | do(N5), N2, N4)",P_do_cond,0.0183206106870229,1.0,0.46628525687103,8.0,0.3905698948110127,1.0,0.46628525687103,0.6049580255572846,0.5514950322586302,0.0257740102964672,0.6248182843659388,,,,
1e1fee143e2f7848,"Blocked(N5, N4 | N0, N3) || Independent(N5, N4 | N0, N3)",3,3,2,6,6,6,1.0,0.0,0.5025935525794444,267,"Blocked(N5, N4 | N0, N3) || Independent(N5, N4 | N0, N3)",Blocked;Independent,0.0045801526717557,1.0,0.9964661749263306,9.0,0.6612090255107976,0.0,0.9964661749263306,0.1307765887487296,0.8224838527909228,0.0064435025741168,0.5378552948084301,,,,
6352ea8ab731d9e7,"Blocked(N5, N4 | N1, N3) || Independent(N5, N4 | N1, N3)",5,5,2,6,6,10,1.0,0.0,0.5055005293236304,267,"Blocked(N5, N4 | N1, N3) || Independent(N5, N4 | N1, N3)",Blocked;Independent,0.0076335877862595,1.0,0.9964661749263306,9.0,0.6625122609093419,0.0,0.9964661749263306,0.2204519638907156,0.8224838527909228,0.0107391709568613,0.6223115802245066,,,,
11bc037d61c57dc3,"Ancestor(N0, N4) || Effect(N0 -> N4) || Reachable(N0, N4)",35,16,3,1,1,105,0.2857142857142857,0.2857142857142857,0.02326606495254723,244,"Ancestor(N0, N4) || Effect(N0 -> N4) || Reachable(N0, N4)",Ancestor;Effect;Reachable,0.0534351145038167,0.1666666666666666,2.0501998117759093e-05,5.0,0.1546842290973626,0.2857142857142857,2.0501998117759093e-05,2.5709552388097023,0.2857235116134387,0.0503195455352387,0.383402100119019,True,False,1.0,0.5
1f0e08cccdd16102,P(N4 | N0),15,15,1,2,2,15,0.0,0.0,0.021821801280788606,281,P(N4 | N0),P_obs,0.0229007633587786,0.3333333333333333,3.895139878651031e-05,4.0,0.0739496508159722,0.0,3.895139878651031e-05,1.1973670730457942,0.0833508614627872,0.032217512870584,0.5391585302069744,,,,
2e725236c7ab342f,P(N4 | do(N0)),27,27,1,2,2,27,1.0,1.0,0.03925397337062757,249,P(N4 | do(N0)),P_do,0.0412213740458015,0.3333333333333333,1.957464823193663e-05,4.0,0.136764928536725,1.0,1.957464823193663e-05,2.4066542444547965,0.3833421419250377,0.0579915231670513,0.2284100857666808,,,,
3c47a08ed6f219e1,"Blocked(N0, N4 | N2) || Independent(N0, N4 | N2)",18,15,2,3,3,36,1.0,0.0,0.4279770587579323,258,"Blocked(N0, N4 | N2) || Independent(N0, N4 | N2)",Blocked;Independent,0.0274809160305343,0.5,0.8123494663530739,6.0,0.5457788146912634,0.0,0.8123494663530739,1.140429338103757,0.7766683709699944,0.0347365968400497,0.2310165565637694,,,,
8e14e684ce1cd29e,"Blocked(N2, N3 | N4) || Independent(N2, N3 | N4)",13,12,2,3,3,26,1.0,0.0,0.4236165936416532,258,"Blocked(N2, N3 | N4) || Independent(N2, N3 | N4)",Blocked;Independent,0.0198473282442748,0.5,0.8123494663530739,6.0,0.5433201447995538,0.0,0.8123494663530739,0.810429880197322,0.7766683709699944,0.0266137049529558,0.4976546141235947,,,,
54b8abe2fe424a77,"Blocked(N2, N4 | N0) || Independent(N2, N4 | N0)",9,6,2,3,3,18,1.0,0.0,0.41489566340909506,262,"Blocked(N2, N4 | N0) || Independent(N2, N4 | N0)",Blocked;Independent,0.0137404580152671,0.5,0.8123494663530739,6.0,0.539914255397814,0.0,0.8123494663530739,0.5402525225273835,0.7766683709699944,0.0154060891176992,0.383402100119019,,,,
e92bd1d365987ba6,"Blocked(N3, N4 | N2) || Independent(N3, N4 | N2)",6,5,2,3,3,12,1.0,0.0,0.41344217503700204,262,"Blocked(N3, N4 | N2) || Independent(N3, N4 | N2)",Blocked;Independent,0.0091603053435114,0.5,0.8123494663530739,6.0,0.5387588209046488,0.0,0.8123494663530739,0.3581449306642205,0.7766683709699944,0.0115788656133499,0.383402100119019,,,,
62952de02dbbf666,"Blocked(N4, N0 | N3) || Independent(N4, N0 | N3)",16,13,2,3,3,32,1.0,0.0,0.42507008201374624,258,"Blocked(N4, N0 | N3) || Independent(N4, N0 | N3)",Blocked;Independent,0.0244274809160305,0.5,0.8123494663530739,6.0,0.5444755792927191,0.0,0.8123494663530739,1.0028730958963517,0.7766683709699944,0.0304409284573051,0.6248182843659388,,,,
e4744bd6264eab4a,"Blocked(N4, N1 | N0) || Independent(N4, N1 | N0)",7,5,2,3,3,14,1.0,0.0,0.41344217503700204,262,"Blocked(N4, N1 | N0) || Independent(N4, N1 | N0)",Blocked;Independent,0.0106870229007633,0.5,0.8123494663530739,6.0,0.5390107293015953,0.0,0.8123494663530739,0.4178357524415906,0.7766683709699944,0.0124185602698384,0.6216599625252344,,,,
e7eebd209fc5ab8d,"Blocked(N5, N3 | N2) || Independent(N5, N3 | N2)",9,8,2,3,3,18,1.0,0.0,0.4178026401532811,262,"Blocked(N5, N3 | N2) || Independent(N5, N3 | N2)",Blocked;Independent,0.0137404580152671,0.5,0.8123494663530739,6.0,0.5407136740024652,0.0,0.8123494663530739,0.546322775589489,0.7766683709699944,0.0180223681874667,0.2323197919623137,,,,
e1c777777a2ea0bd,"P(N4 | do(N0), N1)",14,14,1,4,4,14,1.0,1.0,0.11133489956777376,254,"P(N4 | do(N0), N1)",P_do_cond,0.0213740458015267,0.6666666666666666,0.1819721247169429,6.0,0.2362294981579466,1.0,0.1819721247169429,0.8863896301944338,0.4374430116781799,0.0300696786792117,0.1463568560702181,,,,
10ad2dec4f7f3647,"P(N4 | do(N0), N2)",15,15,1,4,4,15,1.0,1.0,0.1127883879398668,254,"P(N4 | do(N0), N2)",P_do_cond,0.0229007633587786,0.6666666666666666,0.1819721247169429,6.0,0.2368811158572187,1.0,0.1819721247169429,0.954809106257829,0.4374430116781799,0.032217512870584,0.6248182843659388,,,,
85b46cead8b2ef39,"P(N3 | do(N2), N4)",15,15,1,4,4,15,1.0,1.0,0.1127883879398668,254,"P(N3 | do(N2), N4)",P_do_cond,0.0229007633587786,0.6666666666666666,0.1819721247169429,6.0,0.2368811158572187,1.0,0.1819721247169429,0.954809106257829,0.4374430116781799,0.032217512870584,0.4983062318228669,,,,
5dbe2b4cd99853c0,"P(N4 | do(N0), do(N2))",14,14,1,5,5,14,1.0,1.0,0.0210019495664775,254,"P(N4 | do(N0), do(N2))",P_multi_do,0.0213740458015267,0.8333333333333334,0.0013062247143504,7.0,0.1701037153172315,1.0,0.0013062247143504,0.7934766710545561,0.3482068487405053,0.0300696786792117,0.6248182843659388,,,,
18408b4183f5f1e3,"P(N4 | do(N0), do(N5))",12,12,1,5,5,12,1.0,1.0,0.01809497282229145,254,"P(N4 | do(N0), do(N5))",P_multi_do,0.0183206106870229,0.8333333333333334,0.0013062247143504,7.0,0.1688004799186872,1.0,0.0013062247143504,0.6728097118619277,0.3482068487405053,0.0257740102964672,0.1688004799186872,,,,
4036fc8919ed81ce,"P(N3 | do(N2), do(N5))",18,18,1,5,5,18,1.0,1.0,0.0268159030548496,254,"P(N3 | do(N2), do(N5))",P_multi_do,0.0274809160305343,0.8333333333333334,0.0013062247143504,7.0,0.1727101861143201,1.0,0.0013062247143504,1.0421237384817903,0.3482068487405053,0.0386610154447008,0.5426685271002817,,,,
54f2b04d91a7110f,"P(N1 | do(N0), N2, N4)",17,17,1,6,6,17,1.0,1.0,0.25785193076109636,261,"P(N1 | do(N0), N2, N4)",P_do_cond,0.0259541984732824,1.0,0.46628525687103,8.0,0.3938279833073733,1.0,0.46628525687103,0.8803125616465379,0.5514950322586302,0.0365131812533286,0.6216599625252344,,,,
afa2df08dfb6a8f6,"Blocked(N0, N3 | N1, N4) || Independent(N0, N3 | N1, N4)",12,11,2,6,6,24,1.0,0.0,0.5142214595561886,262,"Blocked(N0, N3 | N1, N4) || Independent(N0, N3 | N1, N4)",Blocked;Independent,0.0183206106870229,1.0,0.9964661749263306,9.0,0.6666738755019213,0.0,0.9964661749263306,0.5493735740303406,0.8224838527909228,0.0244658707615835,0.1616326852266936,,,,
7988f92591152776,"Blocked(N0, N3 | N2, N4) || Independent(N0, N3 | N2, N4)",6,4,2,6,6,12,1.0,0.0,0.5040470409515374,267,"Blocked(N0, N3 | N2, N4) || Independent(N0, N3 | N2, N4)",Blocked;Independent,0.0091603053435114,1.0,0.9964661749263306,9.0,0.6623644600039629,0.0,0.9964661749263306,0.2630477670831589,0.8224838527909228,0.0102707260784661,0.383402100119019,,,,
7294cd6de614b66c,"Blocked(N0, N4 | N1, N3) || Independent(N0, N4 | N1, N3)",6,5,2,6,6,12,1.0,0.0,0.5055005293236304,263,"Blocked(N0, N4 | N1, N3) || Independent(N0, N4 | N1, N3)",Blocked;Independent,0.0091603053435114,1.0,0.9964661749263306,9.0,0.6627641693062885,0.0,0.9964661749263306,0.2654522186006519,0.8224838527909228,0.0115788656133499,0.6216599625252344,,,,
e87a7799962a1cae,"Blocked(N0, N4 | N1, N5) || Independent(N0, N4 | N1, N5)",5,5,2,6,6,10,1.0,0.0,0.5055005293236304,263,"Blocked(N0, N4 | N1, N5) || Independent(N0, N4 | N1, N5)",Blocked;Independent,0.0076335877862595,1.0,0.9964661749263306,9.0,0.6625122609093419,0.0,0.9964661749263306,0.2212101821672099,0.8224838527909228,0.0107391709568613,0.383402100119019,,,,
82b4efb0574877a6,"Blocked(N0, N4 | N2, N3) || Independent(N0, N4 | N2, N3)",4,4,2,6,6,8,1.0,0.0,0.5040470409515374,263,"Blocked(N0, N4 | N2, N3) || Independent(N0, N4 | N2, N3)",Blocked;Independent,0.0061068702290076,1.0,0.9964661749263306,9.0,0.6618606432100698,0.0,0.9964661749263306,0.1759683257013737,0.8224838527909228,0.008591336765489,0.2284100857666808,,,,
7aea72c110cdb929,"Blocked(N0, N4 | N3, N5) || Independent(N0, N4 | N3, N5)",2,2,2,6,6,4,1.0,0.0,0.5011400642073514,263,"Blocked(N0, N4 | N3, N5) || Independent(N0, N4 | N3, N5)",Blocked;Independent,0.0030534351145038,1.0,0.9964661749263306,9.0,0.6605574078115255,0.0,0.9964661749263306,0.0869843428182927,0.8224838527909228,0.0042956683827445,0.6712351993968263,,,,
56826e7037ed8237,"P(N4 | do(N0), N3, N5)",3,3,1,6,6,3,1.0,1.0,0.23750309355179405,259,"P(N4 | do(N0), N3, N5)",P_do_cond,0.0045801526717557,1.0,0.46628525687103,8.0,0.3847053355175633,1.0,0.46628525687103,0.1441135779695632,0.5514950322586302,0.0064435025741168,0.669931963998282,,,,
acf11a77092376ba,"P(N2 | do(N1), N3, N5)",24,24,1,6,6,24,1.0,1.0,0.26802634936574754,261,"P(N2 | do(N1), N3, N5)",P_do_cond,0.0366412213740458,1.0,0.46628525687103,8.0,0.3983893072022784,1.0,0.46628525687103,1.2888236196655196,0.5514950322586302,0.0515480205929345,0.4976546141235947,,,,
d0ba29292907a9e5,"Blocked(N1, N3 | N2, N4) || Independent(N1, N3 | N2, N4)",3,2,2,6,6,6,1.0,0.0,0.5011400642073514,267,"Blocked(N1, N3 | N2, N4) || Independent(N1, N3 | N2, N4)",Blocked;Independent,0.0045801526717557,1.0,0.9964661749263306,9.0,0.660809316208472,0.0,0.9964661749263306,0.1300292939558797,0.8224838527909228,0.005135363039233,0.537203677109158,,,,
fb64a00d52fc2b03,"Blocked(N1, N3 | N2, N5) || Independent(N1, N3 | N2, N5)",2,1,2,6,6,4,1.0,0.0,0.49968657583525833,267,"Blocked(N1, N3 | N2, N5) || Independent(N1, N3 | N2, N5)",Blocked;Independent,0.0030534351145038,1.0,0.9964661749263306,9.0,0.6601576985091998,0.0,0.9964661749263306,0.0861879994420199,0.8224838527909228,0.0029875288478608,0.229061703465953,,,,
69e893c3e3bcc711,"Blocked(N1, N4 | N0, N5) || Independent(N1, N4 | N0, N5)",3,3,2,6,6,6,1.0,0.0,0.5025935525794444,267,"Blocked(N1, N4 | N0, N5) || Independent(N1, N4 | N0, N5)",Blocked;Independent,0.0045801526717557,1.0,0.9964661749263306,9.0,0.6612090255107976,0.0,0.9964661749263306,0.1307765887487296,0.8224838527909228,0.0064435025741168,0.051076082493797,,,,
d3ce24c0be3ac754,"Blocked(N2, N3 | N0, N4) || Independent(N2, N3 | N0, N4)",5,5,2,6,6,10,1.0,0.0,0.5055005293236304,263,"Blocked(N2, N3 | N0, N4) || Independent(N2, N3 | N0, N4)",Blocked;Independent,0.0076335877862595,1.0,0.9964661749263306,9.0,0.6625122609093419,0.0,0.9964661749263306,0.2212101821672099,0.8224838527909228,0.0107391709568613,0.5365520594098857,,,,
830e41d20b5d8432,"P(N3 | do(N2), N1, N4)",5,5,1,6,6,5,1.0,1.0,0.2404100702959801,259,"P(N3 | do(N2), N1, N4)",P_do_cond,0.0076335877862595,1.0,0.46628525687103,8.0,0.3860085709161076,1.0,0.46628525687103,0.2429343171486923,0.5514950322586302,0.0107391709568613,0.0674334738232508,,,,
b8a6a5b8b64ef019,"Blocked(N2, N4 | N0, N3)",1,1,1,6,6,1,1.0,0.0,0.49791966329842363,267,"Blocked(N2, N4 | N0, N3)",Blocked,0.0015267175572519,1.0,0.9929323498526612,8.0,0.6216599625252344,0.0,0.9929323498526612,0.0471328000697456,0.7884862241003642,0.0021478341913722,0.1616326852266936,,,,
4dc1406a41951f65,"Blocked(N3, N0 | N2, N5) || Independent(N3, N0 | N2, N5)",3,2,2,6,6,6,1.0,0.0,0.5011400642073514,267,"Blocked(N3, N0 | N2, N5) || Independent(N3, N0 | N2, N5)",Blocked;Independent,0.0045801526717557,1.0,0.9964661749263306,9.0,0.660809316208472,0.0,0.9964661749263306,0.1300292939558797,0.8224838527909228,0.005135363039233,0.537203677109158,,,,
6ec851080d0c9635,"Blocked(N3, N1 | N2, N5) || Independent(N3, N1 | N2, N5)",3,3,2,6,6,6,1.0,0.0,0.5025935525794444,267,"Blocked(N3, N1 | N2, N5) || Independent(N3, N1 | N2, N5)",Blocked;Independent,0.0045801526717557,1.0,0.9964661749263306,9.0,0.6612090255107976,0.0,0.9964661749263306,0.1307765887487296,0.8224838527909228,0.0064435025741168,0.3847053355175633,,,,
6c783722cb0e92d2,"Blocked(N3, N2 | N1, N4) || Independent(N3, N2 | N1, N4)",3,3,2,6,6,6,1.0,0.0,0.5025935525794444,263,"Blocked(N3, N2 | N1, N4) || Independent(N3, N2 | N1, N4)",Blocked;Independent,0.0045801526717557,1.0,0.9964661749263306,9.0,0.6612090255107976,0.0,0.9964661749263306,0.1312263792517347,0.8224838527909228,0.0064435025741168,0.6248182843659388,,,,
06fee93f694e1b8d,"P(N4 | do(N3), N2, N5)",17,17,1,6,6,17,1.0,1.0,0.25785193076109636,261,"P(N4 | do(N3), N2, N5)",P_do_cond,0.0259541984732824,1.0,0.46628525687103,8.0,0.3938279833073733,1.0,0.46628525687103,0.8803125616465379,0.5514950322586302,0.0365131812533286,0.542416618703335,,,,
d49053c757e30abf,"Blocked(N3, N5 | N1, N2) || Independent(N3, N5 | N1, N2)",5,4,2,6,6,10,1.0,0.0,0.5040470409515374,267,"Blocked(N3, N5 | N1, N2) || Independent(N3, N5 | N1, N2)",Blocked;Independent,0.0076335877862595,1.0,0.9964661749263306,9.0,0.6621125516070163,0.0,0.9964661749263306,0.2192064725692991,0.8224838527909228,0.0094310314219776,0.3840537178182912,,,,
0fc9549d91a40b3b,"Blocked(N4, N0 | N1, N2)",2,2,1,6,6,2,1.0,0.0,0.4993731516705166,263,"Blocked(N4, N0 | N1, N2)",Blocked,0.0030534351145038,1.0,0.9929323498526612,8.0,0.6223115802245066,0.0,0.9929323498526612,0.0951672537137106,0.7884862241003642,0.0042956683827445,0.4976546141235947,,,,
63ae46e44099b3f2,"Blocked(N4, N1 | N0, N5) || Independent(N4, N1 | N0, N5)",5,5,2,6,6,10,1.0,0.0,0.5055005293236304,267,"Blocked(N4, N1 | N0, N5) || Independent(N4, N1 | N0, N5)",Blocked;Independent,0.0076335877862595,1.0,0.9964661749263306,9.0,0.6625122609093419,0.0,0.9964661749263306,0.2204519638907156,0.8224838527909228,0.0107391709568613,0.3840537178182912,,,,
1918e589f69dfb7f,"Blocked(N4, N2 | N0, N5)",2,2,1,6,6,2,1.0,0.0,0.4993731516705166,267,"Blocked(N4, N2 | N0, N5)",Blocked,0.0030534351145038,1.0,0.9929323498526612,8.0,0.6223115802245066,0.0,0.9929323498526612,0.0948104880015692,0.7884862241003642,0.0042956683827445,0.5426685271002817,,,,
ff7797a91912482b,"Blocked(N4, N3 | N0, N2) || Independent(N4, N3 | N0, N2)",2,2,2,6,6,4,1.0,0.0,0.5011400642073514,272,"Blocked(N4, N3 | N0, N2) || Independent(N4, N3 | N0, N2)",Blocked;Independent,0.0030534351145038,1.0,0.9964661749263306,9.0,0.6605574078115255,0.0,0.9964661749263306,0.0863163743154218,0.8224838527909228,0.0042956683827445,0.5468301416928611,,,,
14b5995a98081ae0,"P(N3 | do(N4), N0, N2)",17,17,1,6,6,17,1.0,1.0,0.25785193076109636,261,"P(N3 | do(N4), N0, N2)",P_do_cond,0.0259541984732824,1.0,0.46628525687103,8.0,0.3938279833073733,1.0,0.46628525687103,0.8803125616465379,0.5514950322586302,0.0365131812533286,0.6216599625252344,,,,
7d84bbfd0f4de0a3,"Independent(N4, N3 | N0, N5)",1,1,1,6,6,1,1.0,0.0,0.501453488372093,267,"Independent(N4, N3 | N0, N5)",Independent,0.0015267175572519,1.0,1.0,8.0,0.6248182843659388,0.0,1.0,0.0471328000697456,0.7916666666666666,0.0021478341913722,0.2277584680674087,,,,
cd3c6ef05aa260e9,"Blocked(N4, N5 | N0, N3) || Independent(N4, N5 | N0, N3)",5,4,2,6,6,10,1.0,0.0,0.5040470409515374,267,"Blocked(N4, N5 | N0, N3) || Independent(N4, N5 | N0, N3)",Blocked;Independent,0.0076335877862595,1.0,0.9964661749263306,9.0,0.6621125516070163,0.0,0.9964661749263306,0.2192064725692991,0.8224838527909228,0.0094310314219776,0.540062056303193,,,,
