class_id,M1_original_score,M2_intervention_score,M3_reuse_score,M4_compression_score,M5_perturbation_centrality_score,M6_frequency_control_score,M7_random_matched_score
48f97c77121786da,0.41263003693786965,0.7000000000000002,0.3214216670384415,18.775649244303025,0.6082824001784519,0.20721413379688897,0.43884584431575907
22c01554554354f0,0.43067683119766587,0.7,0.32395494088779836,12.731324703096956,0.6094983716261432,0.18583482345206134,0.1795909604049174
480d0337253b5739,0.30194441457620264,0.5499999999999997,0.17900615659156816,17.532346723044398,0.38392295516395264,0.23804051462640774,0.13054562134105
d8c434f3866daed8,0.39127225014494277,0.7000000000000002,0.2915488140382184,12.081269009405268,0.5939434307383449,0.1549524573261542,0.23131651956656832
603a8ed36d90cce9,0.259067198915692,0.5499999999999998,0.14761827645178077,21.333333333333332,0.34485677269685466,0.2387063611051617,0.2377684528046562
2b2eb31b97b68f48,0.3413517894642712,0.7000000000000003,0.24709718194661312,9.55148293566898,0.5726066473343743,0.1068670648064672,0.42838214168267386
2951f07281b3d1e4,0.39798777308641553,0.7000000000000002,0.3230641683396535,27.56310480217457,0.6090708008030337,0.22554114969093525,0.14789155653309902
3b360f3e26701acd,0.23354680340779943,0.5499999999999998,0.13357592386051007,51.932036070242056,0.31411644345304474,0.3574364312860181,0.23615174098016672
b0c9b975ccc4fafd,0.3958142617042999,0.7000000000000001,0.29781247676407163,13.148734266061485,0.5969499888467544,0.16398412089636244,0.6640100248692811
af72e754732d3de4,0.255113710543599,0.5499999999999998,0.14761827645178077,20.60981912144703,0.34485677269685466,0.22986915180283612,0.16230187409413702
29f5dbb1d3cdbbc9,0.405081194967873,0.7000000000000001,0.3127489032641832,15.580291048617283,0.604119473566808,0.18231113679040878,0.06069059181885418
e7e43c4f95c6dec7,0.2498079511676472,0.5499999999999998,0.14617281582273772,18.511184939091915,0.344162951594914,0.21140366693729545,0.2581818397114686
8c9212642d090bce,0.4256214888216812,0.7,0.36964012194215184,36.98739957716702,0.6314272585322329,0.27520867473240124,0.2164660809637173
f0cf67db51680f24,0.22620461071676953,0.5499999999999998,0.13357592386051007,48.896440436639764,0.31411644345304474,0.34102447115312773,0.1835970462932004
831b6322375fdb03,0.3863383503838421,0.7000000000000001,0.27159714476912783,4.586825524115019,0.5843666294891814,0.0900661961378115,0.3607598269862257
8e0438729b181282,0.2724804597464768,0.5499999999999999,0.16535458398393935,5.694835397160978,0.3773702003122909,0.10979413947511293,0.21874401249984252
ae8b3c93a777ae54,0.37810163555541065,0.7,0.2917458547103874,19.986324373301116,0.5940380102609859,0.18297698326916276,0.06190306946765475
d2c1262072fd5025,0.41304379055415197,0.7,0.31596103799539,17.675990828693088,0.6056612982377871,0.20363446183884804,0.20623439748651468
c892e609a20071c8,0.4068867848115274,0.7,0.31917317272659673,16.112151981657387,0.6072031229087664,0.18410097276942924,0.1791650891687852
2d8691f1f3c79a13,0.24937837146195949,0.5499999999999999,0.14745766971522042,19.436397194536728,0.3447796814633058,0.21631503185284434,0.2129745684091
115b066d53585836,0.4152610327653454,0.7000000000000003,0.3029154583983939,9.21312101424371,0.5993994200312291,0.15097062764298913,0.45823506798136143
74c4b4df143af446,0.2844044567495514,0.5499999999999998,0.1706546062904305,9.86167321051042,0.3799142110194066,0.16066813769195137,0.32043600483716517
4ad1f8d0349753aa,0.4372015309495772,0.7000000000000002,0.3509733065655439,24.6322586682888,0.6224671871514611,0.25310753261243135,0.08091646713174469
8e6572b7c13c0f00,0.2941152348610092,0.5499999999999999,0.16737290504870245,48.425396825396824,0.35433899442337713,0.40732490897408435,0.08812525651585003
ded72e317dfaba13,0.42269049647727885,0.7000000000000001,0.3144791434307383,10.851552296941229,0.6049499888467544,0.16650903783988402,0.2203160171950303
b417cdb40be40e9f,0.3062478971486079,0.5499999999999999,0.1796485835378095,18.64355179704017,0.38423132009814853,0.25059586485826857,0.2381925915748597
1fceb2314bb3ea98,0.39370034413259,0.7000000000000001,0.3151944382481969,25.941745696164304,0.6052933303591346,0.21717533259948102,0.20936588259093022
6dca667c639c5d83,0.2422889729000785,0.5499999999999998,0.1361456316454755,58.54276222116754,0.3153499031898282,0.3887209551370494,0.11623316668004405
c9439dec8a10cc16,0.32343191291328455,0.6000000000000001,0.21965462116142465,1.0906148190454739,0.46243421815748387,0.030022065379270498,0.20658146468721406
cf453d441729d057,0.32343191291328455,0.6000000000000001,0.21965462116142465,1.0879804837337699,0.46243421815748387,0.030022065379270498,0.1876543946296454
02477c91a68e185e,0.2695627373014185,0.5500000000000002,0.18529109971001562,4.621568982094071,0.3599397278608075,0.09544895326423167,0.14096198488804226
7f61687f58d1be88,0.3546854039680851,0.6000000000000003,0.24695776637668226,3.895960325485098,0.4755397278608075,0.09544895326423167,0.1558033885739315
d08c9f91170f3af1,0.223269335248085,0.49000000000000027,0.17504899992564502,26.691283868586194,0.25182351996430963,0.24682173863234497,0.16818063501397973
6da560cb992da7b6,0.446206201320279,0.6149171270718232,0.3658140677961228,33.32698412698412,0.5582482111056748,0.33110301991861213,0.49346412585724664
