scenario,family,part_order,world,policy15,delay,t_irrev,cap_strength,cap_share,containment_strength,mutation_rate,adversarial_pressure,initial_exploit_mass_scale,resource_concentration_pressure,catastrophe_severity,action_channel_cost_scale,n,R,R_ci_lo,R_ci_hi,capture_threshold,capture_threshold_ci_lo,capture_threshold_ci_hi,permanence_probability,permanence_ci_lo,permanence_ci_hi,collapse_probability,collapse_ci_lo,collapse_ci_hi,capture_index,capture_index_ci_lo,capture_index_ci_hi,strict_zero_capture_probability,strict_zero_capture_ci_lo,strict_zero_capture_ci_hi,resource_hhi,resource_hhi_ci_lo,resource_hhi_ci_hi,max_lineage_share,max_lineage_share_ci_lo,max_lineage_share_ci_hi,exploitative_strategy_mass,exploitative_strategy_mass_ci_lo,exploitative_strategy_mass_ci_hi,cooperative_strategy_mass,cooperative_strategy_mass_ci_lo,cooperative_strategy_mass_ci_hi,strategy_diversity,strategy_diversity_ci_lo,strategy_diversity_ci_hi,response_diversity,response_diversity_ci_lo,response_diversity_ci_hi,welfare,welfare_ci_lo,welfare_ci_hi,minimum_zone_welfare,minimum_zone_welfare_ci_lo,minimum_zone_welfare_ci_hi,neighbor_harm_volume,neighbor_harm_volume_ci_lo,neighbor_harm_volume_ci_hi,aid_interception_volume,aid_interception_volume_ci_lo,aid_interception_volume_ci_hi,extraction_volume,extraction_volume_ci_lo,extraction_volume_ci_hi,deception_level,deception_level_ci_lo,deception_level_ci_hi,catastrophe_recovery_rate,catastrophe_recovery_rate_ci_lo,catastrophe_recovery_rate_ci_hi,mutation_survival,mutation_survival_ci_lo,mutation_survival_ci_hi,containment_cost,containment_cost_ci_lo,containment_cost_ci_hi,false_containment,false_containment_ci_lo,false_containment_ci_hi,delayed_consequence_true_harm_mi,delayed_consequence_true_harm_mi_ci_lo,delayed_consequence_true_harm_mi_ci_hi,irreversible_failures,irreversible_failures_ci_lo,irreversible_failures_ci_hi,containment_events,containment_events_ci_lo,containment_events_ci_hi,mutation_events,mutation_events_ci_lo,mutation_events_ci_hi,selection_delta_seen,selection_delta_seen_ci_lo,selection_delta_seen_ci_hi,initial_exploitative_strategy_mass,initial_exploitative_strategy_mass_ci_lo,initial_exploitative_strategy_mass_ci_hi,exploit_payoff_total,exploit_payoff_total_ci_lo,exploit_payoff_total_ci_hi,coop_payoff_total,coop_payoff_total_ci_lo,coop_payoff_total_ci_hi,no_strategy_observation_asserted,no_strategy_observation_asserted_ci_lo,no_strategy_observation_asserted_ci_hi,capture_component_resource_concentration,capture_component_resource_concentration_ci_lo,capture_component_resource_concentration_ci_hi,capture_component_exploit_mass,capture_component_exploit_mass_ci_lo,capture_component_exploit_mass_ci_hi,capture_component_neighbor_harm,capture_component_neighbor_harm_ci_lo,capture_component_neighbor_harm_ci_hi,capture_component_aid_interception,capture_component_aid_interception_ci_lo,capture_component_aid_interception_ci_hi,capture_component_coop_loss,capture_component_coop_loss_ci_lo,capture_component_coop_loss_ci_hi,viable_probability
sweep,C,3,W5_monoculture_shock,full_exp14_best_policy,2,8,0.62,0.18,0.62,0.18,1.2,1.0,1.0,1.0,1.0,15,4.0,4.0,4.0,0.5,0.5,0.5,0.0,0.0,0.20388926630434784,0.06666666666666667,0.011866588606194883,0.2981707755242399,0.3191658070289186,0.29770474886888154,0.3406268651889557,0.0,0.0,0.20388926630434784,0.35491589951767655,0.2579006533211131,0.45193114571424,0.25808962782699496,0.20093622283620632,0.3152430328177836,0.0,0.0,0.0,0.03538882149146177,0.02800162567447781,0.04277601730844573,0.08481279878076645,0.06814013313205133,0.10148546442948156,0.5132805649421118,0.43966598727048123,0.5868951426137424,0.902588974450926,0.8785275448904957,0.9266504040113563,0.7587644441250216,0.7092685698202468,0.8082603184297965,0.024657130301644792,0.020425891738445976,0.028888368864843608,0.19249146678998333,0.17420823104117952,0.21077470253878713,0.331822351345344,0.30004849036836295,0.36359621232232503,0.04409669975966601,0.03798204676065654,0.05021135275867547,1.0,1.0,1.0,146.6,123.51427592645186,169.68572407354813,0.03585436264080922,0.03204252379754671,0.039666201484071725,0.0,0.0,0.0,0.0,0.0,0.0,7.4,6.901212135940204,7.898787864059797,499.2,446.15252883187236,552.2474711681276,146.6,123.51427592645186,169.68572407354813,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,549.1011235320855,446.79187189356793,651.410375170603,1.0,1.0,1.0,0.5877285353465702,0.47850758899739937,0.6969494816957411,0.0,0.0,0.0,0.13698405723135995,0.11347717632469986,0.16049093813802004,0.1673838841652029,0.15148541829667783,0.18328235003372795,0.9157409012108053,0.8981523397417959,0.9333294626798148,0.0
sweep,C,3,W5_monoculture_shock,full_exp14_best_policy,2,8,0.62,0.18,0.62,0.18,1.0,0.7,1.0,1.0,1.0,15,4.0,4.0,4.0,0.5,0.5,0.5,0.0,0.0,0.20388926630434784,0.06666666666666667,0.011866588606194883,0.2981707755242399,0.3191658070289186,0.29770474886888154,0.3406268651889557,0.0,0.0,0.20388926630434784,0.35491589951767655,0.2579006533211131,0.45193114571424,0.25808962782699496,0.20093622283620632,0.3152430328177836,0.0,0.0,0.0,0.03538882149146177,0.02800162567447781,0.04277601730844573,0.08481279878076645,0.06814013313205133,0.10148546442948156,0.5132805649421118,0.43966598727048123,0.5868951426137424,0.902588974450926,0.8785275448904957,0.9266504040113563,0.7587644441250216,0.7092685698202468,0.8082603184297965,0.024657130301644792,0.020425891738445976,0.028888368864843608,0.19249146678998333,0.17420823104117952,0.21077470253878713,0.331822351345344,0.30004849036836295,0.36359621232232503,0.04409669975966601,0.03798204676065654,0.05021135275867547,1.0,1.0,1.0,146.6,123.51427592645186,169.68572407354813,0.03585436264080922,0.03204252379754671,0.039666201484071725,0.0,0.0,0.0,0.0,0.0,0.0,7.4,6.901212135940204,7.898787864059797,499.2,446.15252883187236,552.2474711681276,146.6,123.51427592645186,169.68572407354813,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,549.1011235320855,446.79187189356793,651.410375170603,1.0,1.0,1.0,0.5877285353465702,0.47850758899739937,0.6969494816957411,0.0,0.0,0.0,0.13698405723135995,0.11347717632469986,0.16049093813802004,0.1673838841652029,0.15148541829667783,0.18328235003372795,0.9157409012108053,0.8981523397417959,0.9333294626798148,0.0
sweep,C,3,W5_monoculture_shock,full_exp14_best_policy,2,8,0.62,0.18,0.62,0.18,1.0,1.3,1.0,1.0,1.0,15,4.0,4.0,4.0,0.5,0.5,0.5,0.0,0.0,0.20388926630434784,0.06666666666666667,0.011866588606194883,0.2981707755242399,0.3191658070289186,0.29770474886888154,0.3406268651889557,0.0,0.0,0.20388926630434784,0.35491589951767655,0.2579006533211131,0.45193114571424,0.25808962782699496,0.20093622283620632,0.3152430328177836,0.0,0.0,0.0,0.03538882149146177,0.02800162567447781,0.04277601730844573,0.08481279878076645,0.06814013313205133,0.10148546442948156,0.5132805649421118,0.43966598727048123,0.5868951426137424,0.902588974450926,0.8785275448904957,0.9266504040113563,0.7587644441250216,0.7092685698202468,0.8082603184297965,0.024657130301644792,0.020425891738445976,0.028888368864843608,0.19249146678998333,0.17420823104117952,0.21077470253878713,0.331822351345344,0.30004849036836295,0.36359621232232503,0.04409669975966601,0.03798204676065654,0.05021135275867547,1.0,1.0,1.0,146.6,123.51427592645186,169.68572407354813,0.03585436264080922,0.03204252379754671,0.039666201484071725,0.0,0.0,0.0,0.0,0.0,0.0,7.4,6.901212135940204,7.898787864059797,499.2,446.15252883187236,552.2474711681276,146.6,123.51427592645186,169.68572407354813,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,549.1011235320855,446.79187189356793,651.410375170603,1.0,1.0,1.0,0.5877285353465702,0.47850758899739937,0.6969494816957411,0.0,0.0,0.0,0.13698405723135995,0.11347717632469986,0.16049093813802004,0.1673838841652029,0.15148541829667783,0.18328235003372795,0.9157409012108053,0.8981523397417959,0.9333294626798148,0.0
sweep,C,3,W5_monoculture_shock,full_exp14_best_policy,2,8,0.62,0.18,0.62,0.09,1.0,1.0,1.0,1.0,1.0,15,4.0,4.0,4.0,0.5,0.5,0.5,0.0,0.0,0.20388926630434784,0.6666666666666666,0.41713125151212976,0.8482389930530876,0.29871936455567594,0.24204683142363534,0.3553918976877165,0.0,0.0,0.20388926630434784,0.5999999999723866,0.34337576106667,0.8566242388781032,0.4057793299881637,0.23143165688981035,0.580127003086517,0.0,0.0,0.0,0.013262227558279863,0.006669395248179094,0.019855059868380633,0.009938407920392783,0.005025856971545788,0.014850958869239778,0.0645959064519796,0.036961338417319176,0.09223047448664003,0.9990222714117254,0.9980987003206642,0.9999458425027866,0.9944699173576711,0.9898070100515911,0.9991328246637511,0.009626662250134206,0.007616968358752732,0.01163635614151568,0.08249013640141917,0.07118200826006359,0.09379826454277475,0.1389239609965389,0.12363798494997932,0.15420993704309846,0.005362081643336886,0.002764256170962791,0.007959907115710981,1.0,1.0,1.0,27.4,23.2321049277443,31.5678950722557,0.06135086534858343,0.059608821818211546,0.06309290887895531,0.0,0.0,0.0,0.0,0.0,0.0,8.8,8.59046718634066,9.009532813659341,827.0666666666667,807.327657392868,846.8056759404654,27.4,23.2321049277443,31.5678950722557,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-143.17084502993097,-195.4557409349786,-90.88594912488335,1.0,1.0,1.0,0.6,0.3433757610824729,0.856624238917527,0.0,0.0,0.0,0.053481456945190034,0.04231649088195962,0.06464642300842044,0.07173055339253841,0.06189739848701181,0.081563708298065,0.9684232677183814,0.9527260479324272,0.9841204875043356,0.0
sweep,C,3,W5_monoculture_shock,full_exp14_best_policy,2,8,0.62,0.18,0.62,0.27,1.0,1.0,1.0,1.0,1.0,15,4.0,4.0,4.0,0.5,0.5,0.5,0.0,0.0,0.20388926630434784,0.0,0.0,0.20388926630434784,0.24365374109827917,0.229858023951181,0.25744945824537735,0.0,0.0,0.20388926630434784,0.17225629224842784,0.15345834116272303,0.19105424333413265,0.1344543809003799,0.11105147582792622,0.15785728597283355,0.0,0.0,0.0,0.04443490775663271,0.037414943981775396,0.051454871531490025,0.17997961001931087,0.16446527283445617,0.19549394720416557,0.8864415890521274,0.835166369788858,0.9377168083153968,0.9623448849487423,0.9429723160159538,0.9817174538815308,0.7889922640877215,0.6925282338890063,0.8854562942864367,0.03734154745519083,0.03278291462427049,0.04190018028611117,0.22692282133724112,0.20577926992982934,0.2480663727446529,0.3977995086496128,0.36982846093931043,0.4257705563599151,0.07262404519639071,0.06761903157209308,0.07762905882068834,1.0,1.0,1.0,314.6,278.8119835326591,350.38801646734095,0.017704680772410455,0.015294234800380514,0.020115126744440395,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.426170757106263,5.573829242893737,218.06666666666666,178.61200939474952,257.5213239385838,314.6,278.8119835326591,350.38801646734095,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,944.6209392232929,910.6010794616093,978.6407989849765,1.0,1.0,1.0,0.17470051753519072,0.12099208586174842,0.22840894920863303,0.0,0.0,0.0,0.20745304141772686,0.1821273034681694,0.2327787793672843,0.1973241924671662,0.17893849559115596,0.21570988934317645,0.8942026005794459,0.8774884011154999,0.9109168000433919,0.0
sweep,C,3,W5_monoculture_shock,full_exp14_best_policy,1,8,0.62,0.18,0.62,0.18,1.0,1.0,1.0,1.0,1.0,15,8.0,8.0,8.0,0.5,0.5,0.5,0.0,0.0,0.20388926630434784,0.06666666666666667,0.011866588606194883,0.2981707755242399,0.3365082795890012,0.3072846666643243,0.3657318925136781,0.0,0.0,0.20388926630434784,0.41516128185721324,0.2865268689277976,0.5437956947866289,0.280810351029748,0.21003927253995786,0.35158142951953814,0.0,0.0,0.0,0.03376943580503867,0.026710743532047783,0.04082812807802955,0.08015855740490624,0.05944295442640611,0.10087416038340637,0.4254987654361482,0.3255413894882515,0.5254561413840448,0.892075145187195,0.8654708128411387,0.9186794775332513,0.7513354223848966,0.6808178784314598,0.8218529663383334,0.028457460571645353,0.021457672682460648,0.03545724846083006,0.1737471280393965,0.14629616301786008,0.2011980930609329,0.30022456052012375,0.2586496915268334,0.3417994295134141,0.035565979540588516,0.027431689254767258,0.043700269826409774,1.0,1.0,1.0,145.66666666666666,118.12109198679396,173.21224134653937,0.040810079993883495,0.03542517707382778,0.04619498291393921,0.0,0.0,0.0,0.0,0.0,0.0,7.2,6.559866680552663,7.840133319447338,568.0666666666667,493.838732972912,642.2946003604214,145.66666666666666,118.12109198679396,173.21224134653937,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,501.3351118436753,346.7397239403704,655.9304997469801,1.0,1.0,1.0,0.655848740302953,0.51324363994667,0.7984538406592361,0.0,0.0,0.0,0.15809700317580752,0.11920929268033695,0.1969847136712781,0.1510844591646926,0.12721405479813921,0.17495486353124598,0.9195965814165745,0.9027901712427867,0.9364029915903623,0.0
sweep,C,3,W5_monoculture_shock,full_exp14_best_policy,4,8,0.62,0.18,0.62,0.18,1.0,1.0,1.0,1.0,1.0,15,2.0,2.0,2.0,0.5,0.5,0.5,0.0,0.0,0.20388926630434784,0.0,0.0,0.20388926630434784,0.32970795646255785,0.296102389394806,0.3633135235303097,0.0,0.0,0.20388926630434784,0.3532074289560644,0.281239726865152,0.4251751310469768,0.2614203365532074,0.21240290762532701,0.3104377654810878,0.0,0.0,0.0,0.03194070388408095,0.02756378418106123,0.03631762358710067,0.0929784567706088,0.0758015294620876,0.11015538407913,0.541186980727247,0.440019646344654,0.64235431510984,0.9249286888006035,0.9065299070337686,0.9433274705674385,0.8130148207730481,0.7612704902479557,0.8647591512981405,0.023065054619553462,0.01764293561457119,0.028487173624535733,0.19251227280260963,0.1725476803891806,0.21247686521603865,0.32389316245712485,0.2840291797634059,0.3637571451508438,0.04569546076445856,0.0371823074786796,0.05420861405023752,1.0,1.0,1.0,124.06666666666666,104.63212952842287,143.50120380491046,0.03526567680934967,0.030588866566660225,0.03994248705203912,0.0,0.0,0.0,0.0,0.0,0.0,7.333333333333333,6.506924771475997,8.159741895190669,490.0,419.7577897082768,560.2422102917233,124.06666666666666,104.63212952842287,143.50120380491046,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,491.9896493843527,394.21493230867736,589.764366460028,1.0,1.0,1.0,0.6380782535826711,0.4748484405464704,0.8013080666188719,0.0,0.0,0.0,0.12813919233085258,0.09801630896983997,0.1582620756918652,0.16740197635009535,0.15004146120798317,0.18476249149220753,0.9239507050379026,0.9135294676497604,0.9343719424260447,0.0
sweep,C,3,W5_monoculture_shock,full_exp14_best_policy,2,5,0.62,0.18,0.62,0.18,1.0,1.0,1.0,1.0,1.0,15,2.5,2.5,2.5,0.5,0.5,0.5,0.0,0.0,0.20388926630434784,0.06666666666666667,0.011866588606194883,0.2981707755242399,0.3191658070289186,0.29770474886888154,0.3406268651889557,0.0,0.0,0.20388926630434784,0.35491589951767655,0.2579006533211131,0.45193114571424,0.25808962782699496,0.20093622283620632,0.3152430328177836,0.0,0.0,0.0,0.03538882149146177,0.02800162567447781,0.04277601730844573,0.08481279878076645,0.06814013313205133,0.10148546442948156,0.5132805649421118,0.43966598727048123,0.5868951426137424,0.902588974450926,0.8785275448904957,0.9266504040113563,0.7587644441250216,0.7092685698202468,0.8082603184297965,0.024657130301644792,0.020425891738445976,0.028888368864843608,0.19249146678998333,0.17420823104117952,0.21077470253878713,0.331822351345344,0.30004849036836295,0.36359621232232503,0.04409669975966601,0.03798204676065654,0.05021135275867547,1.0,1.0,1.0,146.6,123.51427592645186,169.68572407354813,0.03585436264080922,0.03204252379754671,0.039666201484071725,0.0,0.0,0.0,0.0,0.0,0.0,7.4,6.901212135940204,7.898787864059797,499.2,446.15252883187236,552.2474711681276,146.6,123.51427592645186,169.68572407354813,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,549.1011235320855,446.79187189356793,651.410375170603,1.0,1.0,1.0,0.5877285353465702,0.47850758899739937,0.6969494816957411,0.0,0.0,0.0,0.13698405723135995,0.11347717632469986,0.16049093813802004,0.1673838841652029,0.15148541829667783,0.18328235003372795,0.9157409012108053,0.8981523397417959,0.9333294626798148,0.0
sweep,C,3,W5_monoculture_shock,full_exp14_best_policy,2,12,0.62,0.18,0.62,0.18,1.0,1.0,1.0,1.0,1.0,15,6.0,6.0,6.0,0.5,0.5,0.5,0.0,0.0,0.20388926630434784,0.06666666666666667,0.011866588606194883,0.2981707755242399,0.3191658070289186,0.29770474886888154,0.3406268651889557,0.0,0.0,0.20388926630434784,0.35491589951767655,0.2579006533211131,0.45193114571424,0.25808962782699496,0.20093622283620632,0.3152430328177836,0.0,0.0,0.0,0.03538882149146177,0.02800162567447781,0.04277601730844573,0.08481279878076645,0.06814013313205133,0.10148546442948156,0.5132805649421118,0.43966598727048123,0.5868951426137424,0.902588974450926,0.8785275448904957,0.9266504040113563,0.7587644441250216,0.7092685698202468,0.8082603184297965,0.024657130301644792,0.020425891738445976,0.028888368864843608,0.19249146678998333,0.17420823104117952,0.21077470253878713,0.331822351345344,0.30004849036836295,0.36359621232232503,0.04409669975966601,0.03798204676065654,0.05021135275867547,1.0,1.0,1.0,146.6,123.51427592645186,169.68572407354813,0.03585436264080922,0.03204252379754671,0.039666201484071725,0.0,0.0,0.0,0.0,0.0,0.0,7.4,6.901212135940204,7.898787864059797,499.2,446.15252883187236,552.2474711681276,146.6,123.51427592645186,169.68572407354813,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,549.1011235320855,446.79187189356793,651.410375170603,1.0,1.0,1.0,0.5877285353465702,0.47850758899739937,0.6969494816957411,0.0,0.0,0.0,0.13698405723135995,0.11347717632469986,0.16049093813802004,0.1673838841652029,0.15148541829667783,0.18328235003372795,0.9157409012108053,0.8981523397417959,0.9333294626798148,0.0
sweep,C,3,W5_monoculture_shock,full_exp14_best_policy,2,8,0.62,0.18,0.62,0.18,1.0,1.0,1.0,0.7,1.0,15,4.0,4.0,4.0,0.5,0.5,0.5,0.0,0.0,0.20388926630434784,0.06666666666666667,0.011866588606194883,0.2981707755242399,0.2966395098665055,0.2779764847550705,0.31530253497794053,0.0,0.0,0.20388926630434784,0.3118725736003414,0.2129923459596194,0.41075280124106334,0.228140562810279,0.1781590694433196,0.2781220561772384,0.0,0.0,0.0,0.037053039541049416,0.03073165830716132,0.043374420774937514,0.08916400741264835,0.07417635552542126,0.10415165929987544,0.5346862893504347,0.45556604150063706,0.6138065372002324,0.8980544133861031,0.8813521895294353,0.914756637242771,0.7464830434982482,0.7076077833406863,0.7853583036558102,0.026857578560071243,0.02247050149696174,0.031244655623180746,0.20255391307511522,0.1828786505974702,0.22222917555276026,0.35035283771222303,0.3156192131500989,0.3850864622743472,0.044119758537889735,0.03796123363196345,0.05027828344381602,1.0,1.0,1.0,153.06666666666666,130.42688559194974,175.70644774138358,0.03388046164465461,0.029923661156434612,0.037837262132874604,0.0,0.0,0.0,0.0,0.0,0.0,7.333333333333333,6.770230816517394,7.896435850149272,491.3333333333333,436.72880246719444,545.9378641994722,153.06666666666666,130.42688559194974,175.70644774138358,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,666.5660779025271,559.084591615562,774.0475641894923,1.0,1.0,1.0,0.47095867590861434,0.3732994064400896,0.5686179453771392,0.0,0.0,0.0,0.14920876977817357,0.12483611942756521,0.17358142012878192,0.17613383745662195,0.15902491356301757,0.19324276135022633,0.9117784772832157,0.8967275695834821,0.9268293849829493,0.0
sweep,C,3,W5_monoculture_shock,full_exp14_best_policy,2,8,0.62,0.18,0.62,0.18,1.0,1.0,1.0,1.3,1.0,15,4.0,4.0,4.0,0.5,0.5,0.5,0.0,0.0,0.20388926630434784,0.06666666666666667,0.011866588606194883,0.2981707755242399,0.31465166837899006,0.28959375864162157,0.33970957811635855,0.0,0.0,0.20388926630434784,0.35931805542359796,0.25675355823144125,0.46188255261575467,0.2518582873526797,0.19540519561291508,0.30831137909244427,0.0,0.0,0.0,0.034915311957486685,0.02732224119484383,0.04250838272012954,0.08805906511593653,0.07283971210588489,0.10327841812598818,0.5201962715387406,0.44732637672294473,0.5930661663545365,0.8886740447531606,0.8679810876956003,0.9093670018107208,0.7219120238289194,0.6724802227181242,0.7713438249397145,0.02287008507297916,0.019024436521199495,0.026715733624758823,0.1831960089559912,0.16618112155161624,0.20021089636036615,0.3143920369245229,0.28486969727613554,0.34391437657291024,0.04414584165457547,0.03802000141824527,0.05027168189090567,1.0,1.0,1.0,134.53333333333333,112.83979938629946,156.2268672803672,0.03775071083156592,0.033924093531810216,0.041577328131321624,0.0,0.0,0.0,0.0,0.0,0.0,8.466666666666667,7.965439727601692,8.967893605731643,503.2,450.02508802075926,556.3749119792408,134.53333333333333,112.83979938629946,156.2268672803672,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,456.41361230251675,361.3888760380089,551.4383485670246,1.0,1.0,1.0,0.5809776609541916,0.45910325519496603,0.702852066713417,0.0,0.0,0.0,0.12705602818321754,0.10569131400666384,0.14842074235977123,0.15930087735303583,0.14450532308836195,0.1740964316177097,0.916868304863127,0.8987895649520725,0.9349470447741814,0.0
sweep,C,3,W5_monoculture_shock,full_exp14_best_policy,2,8,0.62,0.18,0.62,0.18,1.0,1.0,0.7,1.0,1.0,15,4.0,4.0,4.0,0.5,0.5,0.5,0.0,0.0,0.20388926630434784,0.0,0.0,0.20388926630434784,0.31203854870283126,0.28900024905254806,0.33507684835311446,0.0,0.0,0.20388926630434784,0.3520538143091253,0.28465258716275077,0.41945504145549983,0.23243093515133403,0.19455691844345904,0.270304951859209,0.0,0.0,0.0,0.05780752976322907,0.04233130442171787,0.07328375510474026,0.10695028991997392,0.08469991312107128,0.12920066671887656,0.40960346968057115,0.3241842173140445,0.4950227220470978,0.8901767516299471,0.8663475069637511,0.9140059962961432,0.7612138104126632,0.7024888371371696,0.8199387836881569,0.019533511208446815,0.016081030321431995,0.022985992095461635,0.17670616791406374,0.1570458126915818,0.19636652313654568,0.3121517458004293,0.276733049041304,0.3475704425595546,0.0334745886595685,0.02610953761344191,0.04083963970569508,1.0,1.0,1.0,114.06666666666666,100.40885203750858,127.72448129582475,0.04058615978873288,0.03623597392340851,0.044936345654057255,0.0,0.0,0.0,0.0,0.0,0.0,8.333333333333334,7.967066885086827,8.69959978157984,572.5333333333333,510.3441181768628,634.7225484898038,114.06666666666666,100.40885203750858,127.72448129582475,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,516.3115447841466,417.0388936674492,615.584195900844,1.0,1.0,1.0,0.6269616504847109,0.49513065074832946,0.7587926502210922,0.0,0.0,0.0,0.10851950671359342,0.08933905734128886,0.127699956085898,0.1536575373165772,0.13656157625354942,0.17075349837960496,0.8623630243732642,0.8255148687982375,0.8992111799482908,0.0
sweep,C,3,W5_monoculture_shock,full_exp14_best_policy,2,8,0.62,0.18,0.62,0.18,1.0,1.0,1.3,1.0,1.0,15,4.0,4.0,4.0,0.5,0.5,0.5,0.0,0.0,0.20388926630434784,0.0,0.0,0.20388926630434784,0.30413651349359455,0.2826047332623758,0.3256682937248133,0.0,0.0,0.20388926630434784,0.2791338506553661,0.2375989166388321,0.32066878467190013,0.2278849049840704,0.1940526427122674,0.2617171672558734,0.0,0.0,0.0,0.026284126849261288,0.011185389875746125,0.04138286382277645,0.00892367695507695,0.0029816921002529632,0.014865661809900937,0.641235381820406,0.5354194289325063,0.7470513347083056,0.9137011140292218,0.8908267718001274,0.9365754562583163,0.7411293103842911,0.6869963514244963,0.7952622693440858,0.028354125497443785,0.021492740085973572,0.035215510908914,0.20243698660803852,0.18207000548320051,0.22280396773287653,0.3521510015935707,0.3297120530435921,0.37458995014354934,0.052665813811998356,0.04409304200490606,0.06123858561909065,1.0,1.0,1.0,154.2,129.30671394398348,179.0932860560165,0.03182960460075725,0.02708464398356892,0.036574565217945575,0.0,0.0,0.0,0.0,0.0,0.0,6.866666666666666,6.265843527594573,7.46748980573876,436.2,361.53621272218595,510.863787277814,154.2,129.30671394398348,179.0932860560165,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,587.8992023536775,501.1782826247248,674.6201220826304,1.0,1.0,1.0,0.4800649701264428,0.3613937300792027,0.5987362101736828,0.0,0.0,0.0,0.15752291943024327,0.11940411158874208,0.19564172727174445,0.17603216226785962,0.15832174389843526,0.19374258063728397,0.9374187455969969,0.9014693718505322,0.9733681193434616,0.0
sweep,C,3,W5_monoculture_shock,full_exp14_best_policy,2,8,0.45,0.18,0.45,0.18,1.0,1.0,1.0,1.0,1.0,15,4.0,4.0,4.0,0.5,0.5,0.5,0.0,0.0,0.20388926630434784,0.0,0.0,0.20388926630434784,0.2804886633806816,0.2623885485848204,0.29858877817654284,0.0,0.0,0.20388926630434784,0.1980172522244561,0.17254816114022692,0.22348634330868528,0.17123556023397413,0.1445010139338965,0.19797010653405175,0.0,0.0,0.0,0.02993107629074684,0.023496462674716827,0.036365689906776855,0.10258165729488199,0.08322570526401545,0.12193760932574853,0.8058295163126868,0.7411955221440044,0.8704635104813693,0.9533696083999221,0.9395571420195783,0.967182074780266,0.7850074860445048,0.7416873659215634,0.8283276061674462,0.05127180363900168,0.04204799041184381,0.060495616866159556,0.22680258219175561,0.20979093826953618,0.24381422611397505,0.4023688350289002,0.38016817559489563,0.42456949446290476,0.07293147724861071,0.06876776843830568,0.07709518605891574,1.0,1.0,1.0,283.8666666666667,243.12080943212345,324.6125239012099,0.019581610303774474,0.017129337069649888,0.02203388353789906,0.0,0.0,0.0,0.0,0.0,0.0,3.8,3.0301272832474186,4.569872716752581,327.6,277.41853154799077,377.7814684520093,283.8666666666667,243.12080943212345,324.6125239012099,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,876.2299926652474,815.1762154695487,937.2837698609462,1.0,1.0,1.0,0.24830326032384287,0.1755344286546166,0.32107209199306913,0.0,0.0,0.0,0.2848433535500094,0.23359994673246565,0.33608676036755314,0.1972196366884832,0.182426902843075,0.21201237053389138,0.928735532641079,0.9134150240314838,0.9440560412506742,0.0
sweep,C,3,W5_monoculture_shock,full_exp14_best_policy,2,8,0.82,0.18,0.82,0.18,1.0,1.0,1.0,1.0,1.0,15,4.0,4.0,4.0,0.5,0.5,0.5,0.0,0.0,0.20388926630434784,0.26666666666666666,0.10897276103182815,0.5195088965768674,0.32613564497244724,0.28482894280349214,0.36744234714140234,0.0,0.0,0.20388926630434784,0.4769800139140897,0.3286102442234722,0.6253497836047072,0.3170541276115719,0.21816295249576162,0.4159453027273822,0.0,0.0,0.0,0.03801241087945193,0.022152445004067156,0.05387237675483671,0.046489419071765584,0.031401270762930276,0.06157756738060089,0.23763312709377546,0.16536067079761796,0.30990558338993296,0.903788569505114,0.8923936515957145,0.9151834874145135,0.8546693577879677,0.8291144353623371,0.8802242802135983,0.009632887009710985,0.006961312908807412,0.012304461110614558,0.10923248373835093,0.08254063180041485,0.135924335676287,0.19958421706022736,0.15078298066980822,0.2483854534506465,0.019947779515087877,0.013211607112152973,0.02668395191802278,1.0,1.0,1.0,59.733333333333334,47.13742683779105,72.32923982887561,0.0639142312463049,0.05861673421486948,0.0692117282777403,0.0,0.0,0.0,0.0,0.0,0.0,8.933333333333334,8.802666666666667,9.064,693.8666666666667,638.8379127122314,748.895420621102,59.733333333333334,47.13742683779105,72.32923982887561,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,130.81982856622508,-16.079206172135656,277.71886330458585,1.0,1.0,1.0,0.7489117406456158,0.5594921789218763,0.9383313023693554,0.0,0.0,0.0,0.053516038942838816,0.038673960604485635,0.068358117281192,0.09498476846813125,0.07177446243514335,0.11819507450111916,0.9094942598108288,0.8717324362980079,0.9472560833236496,0.0
