world,policy,delay,t_irrev,containment_C,containment_duration,concentration_threshold,escrow_rate,adversarial_strength,catastrophe_severity,migration_speed,migration_cost,scavenger_enabled,R,n,permanence_probability,permanence_wilson_lo,permanence_wilson_hi,capture_probability,strict_zero_capture_probability,collapse_probability,fraction_irreversible_zones,irreversible_zone_failures_mean,adversarial_share,mean_welfare,non_adv_diversity,containment_cost_share,false_containment_rate,containment_events,extraction_volume,extraction_cap_active_steps,outgoing_influence_volume,influence_throttle_active_steps,aid_intercepted,aid_escrowed,resource_hhi,max_zone_resource_share,migration_follow_events,replication_throttle_active_steps,capture_pressure_before,capture_pressure_after,collateral_welfare_loss,viable,action_viable
SCAVENGER_CATASTROPHE,neighbor_penalty,2,7,0.45,4,0.24,0.55,0.7,0.55,0.22,0.08,1,3.5,25,0.0,0.0,0.13319649395317873,1.0,0.0,0.0,0.2222222222222222,2.0,0.6032898904282914,0.7536618112875488,0.547942115479791,0.0,0.0,0.0,72.3483381151729,0.0,0.0,0.0,72.3483381151729,0.0,0.1111111111111111,0.0,0.0,0.0,2.162582004330279,2.163786501135819,0.0,0,0
SCAVENGER_CATASTROPHE,neighbor_quarantine,2,7,0.45,4,0.24,0.55,0.7,0.55,0.22,0.08,1,3.5,25,0.0,0.0,0.13319649395317873,1.0,0.0,0.0,0.2222222222222222,2.0,0.5891472783179023,0.7486116134066595,0.5458532326608093,0.0,0.0,0.0,73.00222076683254,0.0,0.0,0.0,73.00222076683254,0.0,0.1111111111111111,0.0,0.0,0.0,2.1629363870180667,2.163867618078986,0.0,0,0
SCAVENGER_CATASTROPHE,action_containment_extraction_cap,2,7,0.25,4,0.24,0.55,0.7,0.55,0.22,0.08,1,3.5,25,0.0,0.0,0.13319649395317873,1.0,0.0,0.0,0.2222222222222222,2.0,0.5739490859741425,0.7561583559921965,0.5366850235061292,0.018399315528305905,0.06266666666666666,18.32,70.79348545043999,56.2,0.0,0.0,70.79348545043999,0.0,0.15051693184401396,0.23843291918419504,0.0,0.0,2.1660026240882346,2.1671675678696465,12.601446048051914,0,0
SCAVENGER_CATASTROPHE,action_containment_extraction_cap,2,7,0.45,4,0.24,0.55,0.7,0.55,0.22,0.08,1,3.5,25,0.0,0.0,0.13319649395317873,1.0,0.0,0.0,0.2222222222222222,2.0,0.5751586541073409,0.7561489619052842,0.5371564267384202,0.02869070105150595,0.06355555555555555,18.96,69.83232305461262,58.4,0.0,0.0,69.83232305461262,0.0,0.15049942735608815,0.2384107951562175,0.0,0.0,2.166397811246068,2.167567296326543,12.769297031881454,0,0
SCAVENGER_CATASTROPHE,action_containment_extraction_cap,2,7,0.7,4,0.24,0.55,0.7,0.55,0.22,0.08,1,3.5,25,0.0,0.0,0.13319649395317873,1.0,0.0,0.0,0.2222222222222222,2.0,0.5750001646997669,0.756684769658686,0.5371722169686516,0.044857344468187864,0.06622222222222222,20.8,68.70795185870884,64.08,0.0,0.0,68.70795185870884,0.0,0.14996189983765373,0.2372675046223867,0.0,0.0,2.1659925077646314,2.1671746220128476,13.280508110764949,0,0
SCAVENGER_CATASTROPHE,action_containment_influence_throttle,2,7,0.25,4,0.24,0.55,0.7,0.55,0.22,0.08,1,3.5,25,0.0,0.0,0.13319649395317873,1.0,0.0,0.0,0.2222222222222222,2.0,0.5706021031476989,0.7568980672911085,0.5354322012348366,0.013564585873433755,0.059555555555555556,17.84,72.1667965508702,0.0,1.9022825409287996,54.8,72.1667965508702,0.0,0.14978202204076602,0.23688246062560306,0.0,0.0,2.165043992605907,2.16620607003848,11.987824707411416,0,0
SCAVENGER_CATASTROPHE,action_containment_influence_throttle,2,7,0.45,4,0.24,0.55,0.7,0.55,0.22,0.08,1,3.5,25,0.0,0.0,0.13319649395317873,1.0,0.0,0.0,0.2222222222222222,2.0,0.5693838337220803,0.7574642584514616,0.5349911082623057,0.017332240892434,0.059555555555555556,17.84,72.19448417858239,0.0,1.8980718351960886,54.8,72.19448417858239,0.0,0.14923549837697997,0.23570749458387066,0.0,0.0,2.16482538741172,2.1659882482242803,11.987824707411416,0,0
SCAVENGER_CATASTROPHE,action_containment_influence_throttle,2,7,0.7,4,0.24,0.55,0.7,0.55,0.22,0.08,1,3.5,25,0.0,0.0,0.13319649395317873,1.0,0.0,0.0,0.2222222222222222,2.0,0.5678796643925843,0.758237276496593,0.5344438016202154,0.022000662973326354,0.059555555555555556,17.84,72.22983013213222,0.0,1.8923205156735943,54.8,72.22983013213222,0.0,0.14851454890453236,0.23413726949298222,0.0,0.0,2.1645481697937528,2.1657120645594445,11.987824707411416,0,0
SCAVENGER_CATASTROPHE,action_containment_anti_concentration,2,7,0.25,4,0.24,0.55,0.7,0.55,0.22,0.08,1,3.5,25,0.0,0.0,0.13319649395317873,1.0,0.0,0.0,0.2222222222222222,2.0,0.5550362665711391,0.7738922800780895,0.5296763405909676,0.011361389705291238,0.05911111111111111,17.56,72.87827956892951,0.0,0.0,0.0,72.87827956892951,0.0,0.13682195442099607,0.209454282136766,0.0,0.0,2.156288868290016,2.1574711382961,11.923606778067382,0,0
SCAVENGER_CATASTROPHE,action_containment_anti_concentration,2,7,0.45,4,0.24,0.55,0.7,0.55,0.22,0.08,1,3.5,25,0.0,0.0,0.13319649395317873,1.0,0.0,0.0,0.2222222222222222,2.0,0.5550362665711391,0.7738922800780895,0.5296763405909676,0.015090576572183824,0.05911111111111111,17.56,72.87827956892951,0.0,0.0,0.0,72.87827956892951,0.0,0.13682195442099607,0.209454282136766,0.0,0.0,2.156288868290016,2.1574711382961,11.923606778067382,0,0
SCAVENGER_CATASTROPHE,action_containment_anti_concentration,2,7,0.7,4,0.24,0.55,0.7,0.55,0.22,0.08,1,3.5,25,0.0,0.0,0.13319649395317873,1.0,0.0,0.0,0.2222222222222222,2.0,0.5550362665711391,0.7738922800780895,0.5296763405909676,0.01971214512993417,0.05911111111111111,17.56,72.87827956892951,0.0,0.0,0.0,72.87827956892951,0.0,0.13682195442099607,0.209454282136766,0.0,0.0,2.156288868290016,2.1574711382961,11.923606778067382,0,0
SCAVENGER_CATASTROPHE,action_containment_migration_friction,2,7,0.25,4,0.24,0.55,0.7,0.55,0.22,0.08,1,3.5,25,0.0,0.0,0.13319649395317873,1.0,0.0,0.0,0.2222222222222222,2.0,0.5715680692760393,0.7562501238613798,0.5358894355138153,0.1453212770928641,0.06,17.88,72.14244675240641,0.0,0.0,0.0,72.14244675240641,0.0,0.1504022789847897,0.238232147364533,54.96,0.0,2.1656263181447573,2.166769278610655,12.079091319715417,0,0
SCAVENGER_CATASTROPHE,action_containment_migration_friction,2,7,0.45,4,0.24,0.55,0.7,0.55,0.22,0.08,1,3.5,25,0.0,0.0,0.13319649395317873,1.0,0.0,0.0,0.2222222222222222,2.0,0.5712385216245142,0.756199367393379,0.5358523353524971,0.23118969066536427,0.06,17.88,72.14379475587367,0.0,0.0,0.0,72.14379475587367,0.0,0.1504357059464647,0.23830603447838108,54.96,0.0,2.165925222887027,2.1670532928253365,12.081998498071844,0,0
SCAVENGER_CATASTROPHE,action_containment_migration_friction,2,7,0.7,4,0.24,0.55,0.7,0.55,0.22,0.08,1,3.5,25,0.0,0.0,0.13319649395317873,1.0,0.0,0.0,0.2222222222222222,2.0,0.5708249806827547,0.756135425661342,0.5357974501037481,0.3170413490872862,0.06,17.88,72.14558412963886,0.0,0.0,0.0,72.14558412963886,0.0,0.1504779086826665,0.23839929477336724,54.96,0.0,2.1663023809435704,2.1674116468251485,12.085623378227654,0,0
SCAVENGER_CATASTROPHE,action_containment_aid_escrow,2,7,0.25,4,0.24,0.55,0.7,0.55,0.22,0.08,1,3.5,25,0.0,0.0,0.13319649395317873,1.0,0.0,0.0,0.2222222222222222,2.0,0.5631895999804933,0.7643791733662101,0.5328229761311856,0.023183723844963224,0.06533333333333333,22.48,71.83997546295853,0.0,0.0,0.0,71.83997546295853,4.137829791360325,0.15086396208495212,0.26168770122548923,0.0,0.0,2.1608121824289825,2.1619847064661317,13.138952525859999,0,0
SCAVENGER_CATASTROPHE,action_containment_aid_escrow,2,7,0.45,4,0.24,0.55,0.7,0.55,0.22,0.08,1,3.5,25,0.0,0.0,0.13319649395317873,1.0,0.0,0.0,0.2222222222222222,2.0,0.5611585653185776,0.7652686452491727,0.5321710625493636,0.03971131380552763,0.11377777777777778,30.16,72.03318935970468,0.0,0.0,0.0,72.03318935970468,6.90247255399031,0.14957821135957933,0.25817643589306877,0.0,0.0,2.158623502128217,2.1597949370177933,22.808571389931213,0,0
SCAVENGER_CATASTROPHE,action_containment_aid_escrow,2,7,0.7,4,0.24,0.55,0.7,0.55,0.22,0.08,1,3.5,25,0.0,0.0,0.13319649395317873,1.0,0.0,0.0,0.2222222222222222,2.0,0.5586159353914429,0.7660719641853888,0.5314055111183031,0.07352561347944761,0.23422222222222222,49.96,72.5472564341988,0.0,0.0,0.0,72.5472564341988,10.182275938105125,0.14813623332284304,0.25424155054922193,0.0,0.0,2.155142894976028,2.1563077719873722,47.51798078608635,0,0
SCAVENGER_CATASTROPHE,action_containment_replication_throttle,2,7,0.25,4,0.24,0.55,0.7,0.55,0.22,0.08,1,3.5,25,0.0,0.0,0.13319649395317873,1.0,0.0,0.0,0.2222222222222222,2.0,0.5741757855339271,0.7561844799858308,0.5371208081800883,0.19695069993087813,0.06,17.88,72.20735891684801,0.0,0.0,0.0,72.20735891684801,0.0,0.15043899588879525,0.23831934257067633,0.0,54.96,2.1661543396686995,2.167335073669801,12.066639569040257,0,0
SCAVENGER_CATASTROPHE,action_containment_replication_throttle,2,7,0.45,4,0.24,0.55,0.7,0.55,0.22,0.08,1,3.5,25,0.0,0.0,0.13319649395317873,1.0,0.0,0.0,0.2222222222222222,2.0,0.5759122662481794,0.7560912159391094,0.5380677633428926,0.3011555573440176,0.06,17.88,72.26099934946888,0.0,0.0,0.0,72.26099934946888,0.0,0.15049569857975506,0.23844256650952847,0.0,54.96,2.1668663917642057,2.168063112139024,12.059611747827923,0,0
SCAVENGER_CATASTROPHE,action_containment_replication_throttle,2,7,0.7,4,0.24,0.55,0.7,0.55,0.22,0.08,1,3.5,25,0.0,0.0,0.13319649395317873,1.0,0.0,0.0,0.2222222222222222,2.0,0.578069229730362,0.7559745853349282,0.5392470927619147,0.3964734962439046,0.06,17.88,72.32784506175196,0.0,0.0,0.0,72.32784506175196,0.0,0.1505653348093581,0.23859839266915073,0.0,54.96,2.1677486265427963,2.1689660687478143,12.05085087591866,0,0
SCAVENGER_CATASTROPHE,combined_action_containment,2,7,0.25,4,0.24,0.55,0.7,0.55,0.22,0.08,1,3.5,25,0.0,0.0,0.13319649395317873,1.0,0.0,0.0,0.2222222222222222,2.0,0.5694760635542113,0.7601138410559654,0.5355823694486727,0.288991481380574,0.06044444444444444,17.88,71.03091988386984,54.68,1.8268220265263122,54.68,71.03091988386984,1.9918702207634136,0.1463563172098114,0.22816708284971607,54.68,54.68,2.1650411358990174,2.1662129951497024,12.15700368374824,0,0
SCAVENGER_CATASTROPHE,combined_action_containment,2,7,0.45,4,0.24,0.55,0.7,0.55,0.22,0.08,1,3.5,25,0.0,0.0,0.13319649395317873,1.0,0.0,0.0,0.2222222222222222,2.0,0.5710412052011256,0.7601632033514016,0.5365794276155879,0.4216429149337408,0.06133333333333333,18.28,70.12980841131377,55.92,1.9467228017941778,55.92,70.12980841131377,3.160381422141811,0.14629615814852787,0.22803003707207964,55.92,55.92,2.1659380670708575,2.1671182083448866,12.328920138532476,0,0
SCAVENGER_CATASTROPHE,combined_action_containment,2,7,0.7,4,0.24,0.55,0.7,0.55,0.22,0.08,1,3.5,25,0.0,0.0,0.13319649395317873,1.0,0.0,0.0,0.2222222222222222,2.0,0.5718332895250021,0.7603299141853012,0.5374166135203814,0.5405260957926169,0.06222222222222222,19.72,69.06411915463251,60.0,2.3101688499991138,60.0,69.06411915463251,4.394537592650192,0.146029370864476,0.22746252896376287,60.0,60.0,2.165888113818205,2.167094524437201,12.500463533403977,0,0
SCAVENGER_CATASTROPHE,combined_action_containment_plus_diversity,2,7,0.25,4,0.24,0.55,0.7,0.55,0.22,0.08,1,3.5,25,0.0,0.0,0.13319649395317873,1.0,0.0,0.0,0.2222222222222222,2.0,0.5607051401751743,0.7602292044857899,0.6118177496184799,0.2895448681227016,0.06044444444444444,17.88,70.88469623251052,54.68,1.8271639001149051,54.68,70.88469623251052,1.9925971786624728,0.14630941764869174,0.2280901006032373,54.68,54.68,2.1630169211677135,2.164160354206285,12.15700368374824,0,0
SCAVENGER_CATASTROPHE,combined_action_containment_plus_diversity,2,7,0.45,4,0.24,0.55,0.7,0.55,0.22,0.08,1,3.5,25,0.0,0.0,0.13319649395317873,1.0,0.0,0.0,0.2222222222222222,2.0,0.5622305889273814,0.7603381370546329,0.6129425980586666,0.4222487791947169,0.06133333333333333,18.28,69.98825359238488,55.92,1.9466533638522272,55.92,69.98825359238488,3.160471141410036,0.14617714501278886,0.22788561863996,55.92,55.92,2.16395460299184,2.1651057070184763,12.328920138532476,0,0
SCAVENGER_CATASTROPHE,combined_action_containment_plus_diversity,2,7,0.7,4,0.24,0.55,0.7,0.55,0.22,0.08,1,3.5,25,0.0,0.0,0.13319649395317873,1.0,0.0,0.0,0.2222222222222222,2.0,0.5630361324261908,0.7606930374140559,0.6139738417323318,0.5409548049532568,0.06222222222222222,19.72,68.92439471967201,60.0,2.3101819244769013,60.0,68.92439471967201,4.394802963173835,0.14581688129782272,0.22704948257357926,60.0,60.0,2.163974053169319,2.165151056802544,12.500463533403977,0,0
SCAVENGER_CATASTROPHE,combined_action_containment_plus_response_to_aid,2,7,0.25,4,0.24,0.55,0.7,0.55,0.22,0.08,1,3.5,25,0.0,0.0,0.13319649395317873,1.0,0.0,0.0,0.2222222222222222,2.0,0.5618181287144038,0.7693068524797304,0.5327730428112297,0.28546281988108985,0.06222222222222222,18.64,70.9488658534531,55.36,1.711529445218061,55.36,70.9488658534531,1.810358556681103,0.14139272513850487,0.2310732327090833,55.36,55.36,2.1605738659375775,2.1617661564762165,12.511875602680076,0,0
SCAVENGER_CATASTROPHE,combined_action_containment_plus_response_to_aid,2,7,0.45,4,0.24,0.55,0.7,0.55,0.22,0.08,1,3.5,25,0.0,0.0,0.13319649395317873,1.0,0.0,0.0,0.2222222222222222,2.0,0.5638670565643273,0.7692377255698902,0.5339514960256458,0.4164853271908949,0.0631111111111111,18.96,69.95585083328254,56.4,1.8061313678385014,56.4,69.95585083328254,2.8506252681055884,0.14135255932102464,0.23048659966201657,56.4,56.4,2.161685657173278,2.162889449126524,12.684092970119869,0,0
SCAVENGER_CATASTROPHE,combined_action_containment_plus_response_to_aid,2,7,0.7,4,0.24,0.55,0.7,0.55,0.22,0.08,1,3.5,25,0.0,0.0,0.13319649395317873,1.0,0.0,0.0,0.2222222222222222,2.0,0.5656106249491021,0.769377352100234,0.5351922050826131,0.5435176369831157,0.064,21.48,68.76067878414432,62.48,2.2546435823654054,62.48,68.76067878414432,4.117650131771123,0.14182365366735403,0.23200684051829462,62.48,62.48,2.1618755689282394,2.163109214525131,12.855694819673522,0,0
SCAVENGER_CATASTROPHE,response_to_neighbor_aid,2,7,0.45,4,0.24,0.55,0.7,0.55,0.22,0.08,1,3.5,25,0.0,0.0,0.13319649395317873,1.0,0.0,0.0,0.2222222222222222,2.0,0.5091626043721571,0.7788145929188824,0.5247092487354847,0.0,0.0,0.0,75.02544375964075,0.0,0.0,0.0,75.02544375964075,0.0,0.1242377857562092,0.15076397224653657,0.0,0.0,2.1478939755224027,2.1490128126337034,0.0,0,0
SCAVENGER_CATASTROPHE,diversity_non_adversarial_only,2,7,0.45,4,0.24,0.55,0.7,0.55,0.22,0.08,1,3.5,25,0.0,0.0,0.13319649395317873,1.0,0.0,0.0,0.2222222222222222,2.0,0.5671322453307945,0.7183054597700328,0.6265373789369333,0.0,0.0,0.0,71.2950701959802,0.0,0.0,0.0,71.2950701959802,0.0,0.16762342106258515,0.2675135342464292,0.0,0.0,2.1649594510761023,2.1661127994245364,0.0,0,0
PURE_CAPTURE,combined_action_containment,2,7,0.45,2,0.24,0.55,0.7,0.55,0.22,0.08,0,3.5,25,0.0,0.0,0.13319649395317873,1.0,0.0,0.0,0.33333333333333326,3.0,0.7225546677472506,0.6454472484896848,0.5677505881903407,0.4230916915236051,0.0,59.84,63.78099865508938,77.2,1.03642435111319,77.2,63.78099865508938,1.6597524471535265,0.16732140202211887,0.23598464300747998,77.2,77.2,1.7703277795103407,1.77423689243981,0.0,0,0
PURE_CAPTURE,combined_action_containment,2,7,0.45,7,0.24,0.55,0.7,0.55,0.22,0.08,0,3.5,25,0.0,0.0,0.13319649395317873,1.0,0.0,0.0,0.33333333333333326,3.0,0.7263674486704879,0.6454445060570816,0.570488280028344,0.5471790616134434,0.0,56.52,61.752768084684824,124.92,2.8622640284833367,124.92,61.752768084684824,4.795393714291424,0.16730248317418409,0.23573083627355576,124.92,124.92,1.771744529307931,1.7756698398980104,0.0,0,0
PURE_CAPTURE,combined_action_containment,1,8,0.45,4,0.24,0.55,0.7,0.55,0.22,0.08,0,8.0,25,0.0,0.0,0.13319649395317873,1.0,0.0,0.0,0.33333333333333326,3.0,0.7253397589625186,0.645708566903108,0.569559172864151,0.48625048959591305,0.0,54.24,65.05948155459264,100.4,1.7685669757846854,100.4,65.05948155459264,2.923848235065977,0.16233889221211345,0.23271856191551232,100.4,100.4,1.7683807841193604,1.7722431390680875,0.0,0,0
PURE_CAPTURE,combined_action_containment,2,8,0.45,4,0.24,0.55,0.7,0.55,0.22,0.08,0,4.0,25,0.0,0.0,0.13319649395317873,1.0,0.0,0.0,0.33333333333333326,3.0,0.7243138602988302,0.6452794320460643,0.5689749268584459,0.47433356939655774,0.0,55.48,64.69588128610283,94.72,1.5674375802323997,94.72,64.69588128610283,2.6151489814317825,0.1673969315119614,0.23603600955109957,94.72,94.72,1.7660521007685759,1.7699346981204576,0.0,0,0
PURE_CAPTURE,combined_action_containment,4,8,0.45,4,0.24,0.55,0.7,0.55,0.22,0.08,0,2.0,25,0.0,0.0,0.13319649395317873,1.0,0.0,0.0,0.33333333333333326,3.0,0.7225832494990158,0.643695020216758,0.5682070604591946,0.504778063765918,0.0,64.52,62.75022996242198,103.8,2.06730400215683,103.8,62.75022996242198,3.400934933767376,0.16640203461905803,0.2343476998190766,103.8,103.8,1.7592900013062645,1.763254605061747,0.0,0,0
PURE_CAPTURE,combined_action_containment,7,8,0.45,4,0.24,0.55,0.7,0.55,0.22,0.08,0,1.1428571428571428,25,0.0,0.0,0.13319649395317873,1.0,0.0,0.0,0.33333333333333326,3.0,0.7074102158349653,0.641529003112604,0.5645519578665037,0.5371514651943325,0.0,73.64,59.715022573777496,109.12,2.6381114057396418,109.12,59.715022573777496,3.843352758408429,0.16171947592749325,0.23193856110574948,109.12,109.12,1.7448341559025706,1.7489724325149363,0.0,0,0
PURE_CAPTURE,combined_action_containment,10,8,0.45,4,0.24,0.55,0.7,0.55,0.22,0.08,0,0.8,25,0.0,0.0,0.13319649395317873,1.0,0.0,0.0,0.33333333333333326,3.0,0.6776091451191804,0.6415299651717278,0.560848693806162,0.5437687406512438,0.0,71.68,59.21139007773576,106.2,2.551552209349387,106.2,59.21139007773576,3.527863450272242,0.1620582368211116,0.23169467070068303,106.2,106.2,1.734118746115632,1.738345208704484,0.0,0,0
MIXED_CAPTURE_CATASTROPHE,combined_action_containment,2,7,0.45,4,0.24,0.55,0.45,0.55,0.22,0.08,0,3.5,25,0.0,0.0,0.13319649395317873,1.0,0.0,0.0,0.2222222222222222,2.0,0.550064241378426,0.7727242213699325,0.5289557219777496,0.3646688373421095,0.03955555555555556,13.12,41.78059005028948,45.84,1.8088952362947257,45.84,41.78059005028948,2.977249562747305,0.1493899743568586,0.2308052582130914,45.84,45.84,1.7193590560064667,1.72048566980602,7.952247855778104,0,0
MIXED_CAPTURE_CATASTROPHE,combined_action_containment,2,7,0.45,4,0.24,0.55,0.9,0.55,0.22,0.08,0,3.5,25,0.0,0.0,0.13319649395317873,1.0,0.0,0.0,0.2222222222222222,2.0,0.5570731056365947,0.7726427468400903,0.5355716849163459,0.3820767446179532,0.03777777777777778,14.72,82.47556329176751,47.84,1.8083491243192529,47.84,82.47556329176751,2.8365246197115686,0.13871539915297162,0.20975309633192726,47.84,47.84,2.2863368263768025,2.288572418282033,7.576302837358407,0,0
PURE_CATASTROPHE,combined_action_containment,2,7,0.45,4,0.24,0.55,0.7,0.35,0.22,0.08,0,3.5,25,1.0,0.8668035060468213,1.0,0.0,1.0,0.0,0.0,0.0,0.023444830564250077,1.0,0.42160195828282604,0.24279905575865196,0.044444444444444446,7.8,65.15611672327078,31.2,0.0,31.2,65.15611672327078,0.0,0.13481013999227526,0.1649831412350822,31.2,31.2,1.7445962271195377,1.7430613164065003,9.364487604090481,0,0
MIXED_CAPTURE_CATASTROPHE,combined_action_containment,2,7,0.45,4,0.24,0.55,0.7,0.35,0.22,0.08,0,3.5,25,0.0,0.0,0.13319649395317873,1.0,0.0,0.0,0.2222222222222222,2.0,0.5550397364087616,0.7725234415474798,0.5326207273490803,0.40001282748472655,0.059111111111111114,17.08,64.79852579158991,53.72,1.7979022205569333,53.72,64.79852579158991,2.874038101979184,0.1435541281191882,0.22044519322144476,53.72,53.72,2.0350737679822104,2.0367886360797196,11.930620530855922,0,0
PURE_CATASTROPHE,combined_action_containment,2,7,0.45,4,0.24,0.55,0.7,0.75,0.22,0.08,0,3.5,25,1.0,0.8668035060468213,1.0,0.0,1.0,0.0,0.0,0.0,0.02411912945242833,1.0,0.4311144917957583,0.35945598905858495,0.08888888888888889,14.0,64.30553280683773,56.0,0.0,56.0,64.30553280683773,0.0,0.13483449736097303,0.16502011549184384,56.0,56.0,1.7475767414111385,1.7460468438584755,17.804250811801253,0,0
MIXED_CAPTURE_CATASTROPHE,combined_action_containment,2,7,0.45,4,0.24,0.55,0.7,0.75,0.22,0.08,0,3.5,25,0.0,0.0,0.13319649395317873,1.0,0.0,0.0,0.2222222222222222,2.0,0.5579210952793265,0.7724805817917887,0.5372031276078433,0.40227227983937425,0.059111111111111114,17.2,64.81279649996826,54.2,1.840124464275663,54.2,64.81279649996826,2.9456254814281913,0.1435183421834057,0.22036328753898304,54.2,54.2,2.0366295979133415,2.038328957983484,11.930620530855922,0,0
PURE_CAPTURE,action_containment_migration_friction,2,7,0.45,4,0.24,0.55,0.7,0.55,0.08,0.02,0,3.5,25,0.0,0.0,0.13319649395317873,1.0,0.0,0.0,0.33333333333333326,3.0,0.6969695028151373,0.6427262047567207,0.5682565156681327,0.28378861651159254,0.0,60.92,64.96900812184171,0.0,0.0,0.0,64.96900812184171,0.0,0.16924192244102262,0.24310658222323364,94.4,0.0,1.7742200210252943,1.7773625682056848,0.0,0,0
PURE_CAPTURE,action_containment_migration_friction,2,7,0.45,4,0.24,0.55,0.7,0.55,0.08,0.08,0,3.5,25,0.0,0.0,0.13319649395317873,1.0,0.0,0.0,0.33333333333333326,3.0,0.6978439899325763,0.6427181210040678,0.5673126368159044,0.2837732321936262,0.0,60.92,64.96532188989838,0.0,0.0,0.0,64.96532188989838,0.0,0.16924333511186387,0.2431162177244543,94.48,0.0,1.7743617275904058,1.7774748504253177,0.0,0,0
PURE_CAPTURE,action_containment_migration_friction,2,7,0.45,4,0.24,0.55,0.7,0.55,0.08,0.18,0,3.5,25,0.0,0.0,0.13319649395317873,1.0,0.0,0.0,0.33333333333333326,3.0,0.6993306401665316,0.6426969631404953,0.564986037172404,0.2839098166780868,0.0,60.92,64.96287251152415,0.0,0.0,0.0,64.96287251152415,0.0,0.16923124298364411,0.2431115273174014,94.56,0.0,1.7746203852507318,1.7776844434327859,0.0,0,0
PURE_CAPTURE,action_containment_migration_friction,2,7,0.45,4,0.24,0.55,0.7,0.55,0.22,0.02,0,3.5,25,0.0,0.0,0.13319649395317873,1.0,0.0,0.0,0.33333333333333326,3.0,0.7140629516913028,0.6431524102543181,0.5618741716198925,0.28401777292111147,0.0,59.96,65.74207546320383,0.0,0.0,0.0,65.74207546320383,0.0,0.16913066996906337,0.2428061656107362,92.92,0.0,1.7691662317014527,1.773066859870173,0.0,0,0
PURE_CAPTURE,action_containment_migration_friction,2,7,0.45,4,0.24,0.55,0.7,0.55,0.22,0.18,0,3.5,25,0.0,0.0,0.13319649395317873,1.0,0.0,0.0,0.33333333333333326,3.0,0.7204196272404323,0.6434207820027595,0.5655905558963059,0.2813858142355571,0.0,60.48,65.41969764748949,0.0,0.0,0.0,65.41969764748949,0.0,0.169715421793641,0.24497628646188985,92.92,0.0,1.7709629993521971,1.7746646307330434,0.0,0,0
PURE_CAPTURE,action_containment_migration_friction,2,7,0.45,4,0.24,0.55,0.7,0.55,0.4,0.02,0,3.5,25,0.0,0.0,0.13319649395317873,1.0,0.0,0.0,0.33333333333333326,3.0,0.7349595208334209,0.6433109645259174,0.5530711982922677,0.28711050156605966,0.0,60.28,66.70285305548627,0.0,0.0,0.0,66.70285305548627,0.0,0.1692379581617707,0.24260029026204077,94.88,0.0,1.7649768111462873,1.7697185961606443,0.0,0,0
PURE_CAPTURE,action_containment_migration_friction,2,7,0.45,4,0.24,0.55,0.7,0.55,0.4,0.08,0,3.5,25,0.0,0.0,0.13319649395317873,1.0,0.0,0.0,0.33333333333333326,3.0,0.7390622070529286,0.6433074015403225,0.5548268133183261,0.2859847509393186,0.0,60.4,66.589354823289,0.0,0.0,0.0,66.589354823289,0.0,0.1691996390616776,0.24261811790234153,94.6,0.0,1.7658290601236186,1.7704437326597866,0.0,0,0
PURE_CAPTURE,action_containment_migration_friction,2,7,0.45,4,0.24,0.55,0.7,0.55,0.4,0.18,0,3.5,25,0.0,0.0,0.13319649395317873,1.0,0.0,0.0,0.33333333333333326,3.0,0.745650381444507,0.6433906400265917,0.5577372168524259,0.28885509770891415,0.0,60.76,66.36664237500554,0.0,0.0,0.0,66.36664237500554,0.0,0.1691665481863689,0.24279202567955604,95.0,0.0,1.767050633502714,1.7714571253807887,0.0,0,0
PURE_CAPTURE,action_containment_anti_concentration,2,7,0.45,4,0.18,0.55,0.7,0.55,0.22,0.08,0,3.5,25,0.0,0.0,0.13319649395317873,1.0,0.0,0.0,0.33333333333333326,3.0,0.6554487336906978,0.6607896341284645,0.5458926644107082,0.04846188170365528,0.0,58.36,66.9568828916017,0.0,0.0,0.0,66.9568828916017,0.0,0.13396758964738695,0.18074776334532863,0.0,0.0,1.7465578979172465,1.7506197016343024,0.0,0,0
PURE_CAPTURE,action_containment_anti_concentration,2,7,0.45,4,0.3,0.55,0.7,0.55,0.22,0.08,0,3.5,25,0.0,0.0,0.13319649395317873,1.0,0.0,0.0,0.33333333333333326,3.0,0.6920325902827446,0.6585080654630646,0.5511946277382781,0.04915305565509032,0.0,59.24,66.50755445778478,0.0,0.0,0.0,66.50755445778478,0.0,0.14944584438177053,0.23849385874291618,0.0,0.0,1.7552519607187673,1.759257650710303,0.0,0,0
