seed,world,policy,delay,t_irrev,R,adversarial_strength,catastrophe_severity,diversity_floor,enforcement_C,containment_C,containment_duration,concentration_threshold,escrow_rate,audit_p,audit_kappa,penalty_duration,quarantine_strictness,migration_speed,migration_cost,scavenger_enabled,permanence,collapse,capture,mean_welfare,min_welfare,adversarial_share,dove_share,total_diversity,non_adv_diversity,adv_diversity,irreversible_zone_failures,time_to_first_irreversible_failure,fraction_irreversible_zones,last_aid_updates_nonzero,neighbor_metrics_nonzero,signal_truth_corr,mutual_information,enforcement_cost_share,false_positive_punishment_rate,collateral_dove_harm,enforcement_events,strict_zero_capture,containment_cost_share,false_containment_rate,containment_events,extraction_volume,extraction_cap_active_steps,outgoing_influence_volume,influence_throttle_active_steps,aid_intercepted,aid_escrowed,resource_hhi,max_zone_resource_share,migration_follow_events,replication_throttle_active_steps,capture_pressure_before,capture_pressure_after,collateral_welfare_loss
9423,MIXED_CAPTURE_CATASTROPHE,action_containment_replication_throttle,2,7,3.5,0.7,0.55,0.35,0.25,0.25,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,0.0,0.0,1.0,0.7738483355089587,0.009863469057992416,0.5566397651963574,0.4063585016818259,0.27298090061710795,0.5343707339266742,0.6005109537594308,2,6,0.2222222222222222,1.0,1.0,0.9673684105807924,0.6037968698530604,0.0,0.0,0.0,0,0.0,0.17874513188313315,0.044444444444444446,14,67.27482658988608,0,0.0,0,67.27482658988608,0.0,0.1436082386389609,0.21791950437499283,0,50,2.0358972641618056,2.0376453027002515,8.993268283960631
9424,MIXED_CAPTURE_CATASTROPHE,action_containment_replication_throttle,2,7,3.5,0.7,0.55,0.35,0.25,0.25,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,0.0,0.0,1.0,0.7708948083202811,0.009759607721300297,0.5535772347867297,0.409496395493492,0.27366299765403046,0.5332937089035628,0.6015627246972328,2,6,0.2222222222222222,1.0,1.0,0.9702599744586695,0.6668276415662869,0.0,0.0,0.0,0,0.0,0.19447366794335813,0.06666666666666667,20,66.66712926825183,0,0.0,0,66.66712926825183,0.0,0.14553680259997606,0.22112982640685305,0,59,2.035190649534069,2.036879719722965,13.49785216344123
9400,MIXED_CAPTURE_CATASTROPHE,action_containment_replication_throttle,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,0.0,0.0,1.0,0.7735000471195875,0.010708851458544846,0.5530385649487213,0.41004491461365244,0.2730233234722029,0.534845364180748,0.6029782915273779,2,6,0.2222222222222222,1.0,1.0,0.9703104847177728,0.6461278738191127,0.0,0.0,0.0,0,0.0,0.297325324699106,0.08888888888888889,21,65.93402820158937,0,0.0,0,65.93402820158937,0.0,0.14237806363615463,0.20913340847913328,0,60,2.0319785226375817,2.033735337770556,17.89052220837788
9401,MIXED_CAPTURE_CATASTROPHE,action_containment_replication_throttle,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,0.0,0.0,1.0,0.771596300300111,0.009765549523239287,0.5546201655487252,0.4083926751056963,0.2739746520005639,0.5345727736554902,0.6012832314882125,2,6,0.2222222222222222,1.0,1.0,0.9724942934481813,0.6915938311516515,0.0,0.0,0.0,0,0.0,0.28447058816762544,0.06666666666666667,18,67.16445420211313,0,0.0,0,67.16445420211313,0.0,0.1444626404428531,0.23124411249026294,0,54,2.034721379523129,2.0364648217370958,13.546423412581031
9402,MIXED_CAPTURE_CATASTROPHE,action_containment_replication_throttle,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,0.0,0.0,1.0,0.7706129167339972,0.009916247581877279,0.5587639231365956,0.4042667157919292,0.2746508177239937,0.5369657226714598,0.6025998258238467,2,6,0.2222222222222222,1.0,1.0,0.967365199667806,0.6195037201245231,0.0,0.0,0.0,0,0.0,0.287131958420881,0.05555555555555555,16,66.9296497815583,0,0.0,0,66.9296497815583,0.0,0.14765542147417915,0.22512141104747274,0,53,2.038253101104762,2.039941593264305,11.157887791246562
9403,MIXED_CAPTURE_CATASTROPHE,action_containment_replication_throttle,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,0.0,0.0,1.0,0.7718189040237761,0.011768963218909852,0.5566793730225272,0.4063646006033431,0.274358485367466,0.5327634216954817,0.6008683996176866,2,6,0.2222222222222222,1.0,1.0,0.9689676557606216,0.6751419026486984,0.0,0.0,0.0,0,0.0,0.2786049559814298,0.05555555555555555,15,67.13935029526971,0,0.0,0,67.13935029526971,0.0,0.14186231794873336,0.20868734705678055,0,51,2.036501222577296,2.0382055770121026,11.178388559841835
9404,MIXED_CAPTURE_CATASTROPHE,action_containment_replication_throttle,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,0.0,0.0,1.0,0.773757174646258,0.01045007631966514,0.5551994207965835,0.407796356571507,0.2737096086816979,0.532029973121237,0.6020441060778899,2,6,0.2222222222222222,1.0,1.0,0.9704909997119647,0.6581395993947585,0.0,0.0,0.0,0,0.0,0.29884258880712644,0.07777777777777778,22,65.80384246521781,0,0.0,0,65.80384246521781,0.0,0.14141855322209243,0.20980159091737052,0,61,2.0305357854625212,2.0323778590906594,15.588428163037932
9405,MIXED_CAPTURE_CATASTROPHE,action_containment_replication_throttle,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,0.0,0.0,1.0,0.7725230519476691,0.011327670409420787,0.5548704613600962,0.4082011855775761,0.2740433664038344,0.5358414681125596,0.6015918264357182,2,6,0.2222222222222222,1.0,1.0,0.972388234998629,0.6590529192818875,0.0,0.0,0.0,0,0.0,0.28049144412947274,0.044444444444444446,16,67.0675033448425,0,0.0,0,67.0675033448425,0.0,0.1449031971318438,0.2274739987829335,0,52,2.037272924105448,2.038917218193498,8.959179506431049
9406,MIXED_CAPTURE_CATASTROPHE,action_containment_replication_throttle,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,0.0,0.0,1.0,0.7719135523899933,0.009699008445364785,0.5570808092061098,0.40593129198339584,0.27244708182117094,0.5353068107039154,0.6018999805155301,2,6,0.2222222222222222,1.0,1.0,0.9678226816024934,0.5964527205446011,0.0,0.0,0.0,0,0.0,0.2794702857696984,0.05555555555555555,16,66.86196813751609,0,0.0,0,66.86196813751609,0.0,0.14956435909686347,0.238178898048078,0,52,2.034350566139798,2.036132894784892,11.194339096890902
9407,MIXED_CAPTURE_CATASTROPHE,action_containment_replication_throttle,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,0.0,0.0,1.0,0.7719222031941149,0.010527206524065896,0.55483012120406,0.40829336702824903,0.2737420898809201,0.5352482903643889,0.6028104155599125,2,6,0.2222222222222222,1.0,1.0,0.9681175678207664,0.6500376268606353,0.0,0.0,0.0,0,0.0,0.29123391173076496,0.07777777777777778,17,67.03302574042746,0,0.0,0,67.03302574042746,0.0,0.13795274914804992,0.20872316027207274,0,56,2.0358792485636283,2.037573163067928,15.600385721121821
9408,MIXED_CAPTURE_CATASTROPHE,action_containment_replication_throttle,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,0.0,0.0,1.0,0.7725925264411845,0.01002967423514171,0.5571771514960508,0.4058900099906266,0.2742225766288566,0.5348776145545789,0.600169577966457,2,6,0.2222222222222222,1.0,1.0,0.9683834309051121,0.6617487398493712,0.0,0.0,0.0,0,0.0,0.27711628854193204,0.05555555555555555,15,67.06087608881568,0,0.0,0,67.06087608881568,0.0,0.14334214692606312,0.21850181616814945,0,49,2.0376944803323176,2.03938365814645,11.248443111467381
9409,MIXED_CAPTURE_CATASTROPHE,action_containment_replication_throttle,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,0.0,0.0,1.0,0.7741059992438244,0.010502620990942362,0.5572386310070523,0.4057082846710065,0.2744334276093785,0.5346787822669038,0.6016807897022145,2,6,0.2222222222222222,1.0,1.0,0.9691406634034126,0.6379123565354421,0.0,0.0,0.0,0,0.0,0.2822260077113169,0.044444444444444446,17,67.25331888659636,0,0.0,0,67.25331888659636,0.0,0.13548829274860472,0.20856333706733501,0,53,2.033427821482106,2.03525381530789,9.001723376564758
9410,MIXED_CAPTURE_CATASTROPHE,action_containment_replication_throttle,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,0.0,0.0,1.0,0.7742311488636564,0.011099237510452997,0.5594140085450008,0.4035816840898105,0.2761729802067909,0.5360943535768706,0.6011238999215416,2,6,0.2222222222222222,1.0,1.0,0.9676045005599012,0.5959838628697757,0.0,0.0,0.0,0,0.0,0.28365452752199083,0.06666666666666667,16,67.12726264590049,0,0.0,0,67.12726264590049,0.0,0.1368770611251377,0.1997366366886186,0,52,2.0376905877019436,2.0394144717813614,13.368684321070784
9411,MIXED_CAPTURE_CATASTROPHE,action_containment_replication_throttle,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,0.0,0.0,1.0,0.7721463395878098,0.009292718561005747,0.5561911421480884,0.40679420727418614,0.27510680665294257,0.5339650018377643,0.6018241026530577,2,6,0.2222222222222222,1.0,1.0,0.9666285622690428,0.57146745476191,0.0,0.0,0.0,0,0.0,0.2827640988869431,0.05555555555555555,17,66.91362131447104,0,0.0,0,66.91362131447104,0.0,0.1483908129590305,0.2368299906861475,0,53,2.0347422379264866,2.0364947461509906,11.22266744033153
9412,MIXED_CAPTURE_CATASTROPHE,action_containment_replication_throttle,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,0.0,0.0,1.0,0.7723798486640193,0.010031257784045853,0.5546314368430024,0.40838512080494777,0.27211769475166114,0.534393322564783,0.602002196546345,2,6,0.2222222222222222,1.0,1.0,0.9698002569971579,0.6659636985889914,0.0,0.0,0.0,0,0.0,0.2889024001014472,0.05555555555555555,18,66.46288380961208,0,0.0,0,66.46288380961208,0.0,0.14667505754498802,0.22566354639713934,0,57,2.031941148967667,2.0337265506221907,11.145720345494022
9413,MIXED_CAPTURE_CATASTROPHE,action_containment_replication_throttle,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,0.0,0.0,1.0,0.7723529859371104,0.011316182057688053,0.5599978337451634,0.4030224359861887,0.2741834435087296,0.5354338547790789,0.6020764698215962,2,6,0.2222222222222222,1.0,1.0,0.967502399182911,0.5718198836700121,0.0,0.0,0.0,0,0.0,0.28899676434550103,0.06666666666666667,17,66.71082012403014,0,0.0,0,66.71082012403014,0.0,0.1377318567116581,0.20480590879169824,0,53,2.038429563121087,2.0401265986601334,13.458588477287984
9414,MIXED_CAPTURE_CATASTROPHE,action_containment_replication_throttle,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,0.0,0.0,1.0,0.7731532732344172,0.010681031735610653,0.5585709235620101,0.4044360612599078,0.2744986984036553,0.5354641214606759,0.6011752320798327,2,6,0.2222222222222222,1.0,1.0,0.968273231187138,0.6461278738191127,0.0,0.0,0.0,0,0.0,0.28269314340799057,0.05555555555555555,16,66.75735644967354,0,0.0,0,66.75735644967354,0.0,0.14051152093540556,0.22018924885991178,0,52,2.036833595237186,2.038581373403842,11.155834342712357
9415,MIXED_CAPTURE_CATASTROPHE,action_containment_replication_throttle,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,0.0,0.0,1.0,0.7728281514501312,0.009722722742718602,0.5594504615813584,0.4035589470616996,0.2757413633853729,0.5371620373444707,0.6014090325070739,2,6,0.2222222222222222,1.0,1.0,0.9672876138965657,0.61162510637109,0.0,0.0,0.0,0,0.0,0.2895234540099135,0.05555555555555555,18,66.61989222622292,0,0.0,0,66.61989222622292,0.0,0.14025345768997746,0.20606165746586855,0,54,2.0386701639855334,2.0403532021668633,11.191590233069757
9416,MIXED_CAPTURE_CATASTROPHE,action_containment_replication_throttle,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,0.0,0.0,1.0,0.7738428485293287,0.010592974726891722,0.5558067273631654,0.4072182152132928,0.27428485778564116,0.5348949901858511,0.601126297726772,2,6,0.2222222222222222,1.0,1.0,0.9683464399848903,0.5857268055165095,0.0,0.0,0.0,0,0.0,0.28528654693687455,0.05555555555555555,18,66.93589695478425,0,0.0,0,66.93589695478425,0.0,0.14623201269469113,0.22821483681531501,0,54,2.03475830732205,2.036505620517752,11.180046703870406
9417,MIXED_CAPTURE_CATASTROPHE,action_containment_replication_throttle,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,0.0,0.0,1.0,0.7724377241438902,0.010768213256709652,0.554612931126544,0.40843142846117464,0.273119787211333,0.5329504797038573,0.6017596495750258,2,6,0.2222222222222222,1.0,1.0,0.9701553053420304,0.6617487398493712,0.0,0.0,0.0,0,0.0,0.2794934169997321,0.044444444444444446,16,67.3615144780225,0,0.0,0,67.3615144780225,0.0,0.143205176486149,0.21758973735558315,0,52,2.0357780463730233,2.037470230999919,9.037200510233617
9418,MIXED_CAPTURE_CATASTROPHE,action_containment_replication_throttle,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,0.0,0.0,1.0,0.7698825343320994,0.010271808132457084,0.5571387343912716,0.4058401387837149,0.27526208903819954,0.5336221147243643,0.6011918971462245,2,6,0.2222222222222222,1.0,1.0,0.9682239439624059,0.6438179187911564,0.0,0.0,0.0,0,0.0,0.2810844424285519,0.044444444444444446,16,66.81011605718624,0,0.0,0,66.81011605718624,0.0,0.13919259805181514,0.21954016777428245,0,52,2.0356687643542903,2.037415705347418,9.044240455568758
9419,MIXED_CAPTURE_CATASTROPHE,action_containment_replication_throttle,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,0.0,0.0,1.0,0.7722732559689255,0.009505088268839782,0.5557058490641954,0.40734879855297706,0.27429663822942174,0.5343124094928756,0.601266822898604,2,6,0.2222222222222222,1.0,1.0,0.9691764306515953,0.614996303818887,0.0,0.0,0.0,0,0.0,0.28505663842853657,0.044444444444444446,17,66.90633505996591,0,0.0,0,66.90633505996591,0.0,0.14438811210473787,0.22721293262741757,0,53,2.0380087007574135,2.039652899640098,8.977355884104773
9420,MIXED_CAPTURE_CATASTROPHE,action_containment_replication_throttle,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,0.0,0.0,1.0,0.7708756643832754,0.009434433678864675,0.5576299447021218,0.4053710342867351,0.2744328245735057,0.5341522820766668,0.6019049782540773,2,6,0.2222222222222222,1.0,1.0,0.9692226363074781,0.6751419026486984,0.0,0.0,0.0,0,0.0,0.2877512067625647,0.06666666666666667,18,67.03356929257922,0,0.0,0,67.03356929257922,0.0,0.15255175853946137,0.2545731363148907,0,54,2.0356030481931526,2.0373471565073475,13.437499300258098
9421,MIXED_CAPTURE_CATASTROPHE,action_containment_replication_throttle,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,0.0,0.0,1.0,0.7718353293217046,0.010040175418768206,0.5584197370072563,0.4046159630647602,0.2761725526978862,0.534570021934866,0.6019655832436871,2,6,0.2222222222222222,1.0,1.0,0.9692766041875602,0.6248573572043946,0.0,0.0,0.0,0,0.0,0.2811750404135954,0.05555555555555555,15,66.74605511827731,0,0.0,0,66.74605511827731,0.0,0.15166684694614416,0.24203386814953823,0,51,2.0377005059870408,2.039401550648683,11.188054599975995
9422,MIXED_CAPTURE_CATASTROPHE,action_containment_replication_throttle,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,0.0,0.0,1.0,0.7722899282835042,0.009726940662057483,0.5572737058959297,0.40569470079227526,0.27447633908473734,0.5348202412138415,0.6022969339956513,2,6,0.2222222222222222,1.0,1.0,0.9675574739718988,0.6158008609752845,0.0,0.0,0.0,0,0.0,0.2965297849498421,0.07777777777777778,19,66.82144405679293,0,0.0,0,66.82144405679293,0.0,0.14744545646649684,0.21973571945064452,0,58,2.034766859529453,2.0365409969712265,15.65313723655452
9423,MIXED_CAPTURE_CATASTROPHE,action_containment_replication_throttle,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,0.0,0.0,1.0,0.7738446207730102,0.009854841487972395,0.5582723737254109,0.4047037784673746,0.27371640754006404,0.5352116179079816,0.6007463812373478,2,6,0.2222222222222222,1.0,1.0,0.9673284637190075,0.6037968698530604,0.0,0.0,0.0,0,0.0,0.2767998623461771,0.044444444444444446,14,67.30949756700166,0,0.0,0,67.30949756700166,0.0,0.14361157580657521,0.21792317442596928,0,50,2.0360977571507437,2.0378603720554005,8.991935551763817
9424,MIXED_CAPTURE_CATASTROPHE,action_containment_replication_throttle,2,7,3.5,0.7,0.55,0.35,0.45,0.45,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,0.0,0.0,1.0,0.770882050971132,0.009748286250367734,0.5554380220594505,0.4076197789470346,0.27450173814936485,0.534395689692455,0.6017916003365275,2,6,0.2222222222222222,1.0,1.0,0.9702239300714355,0.6668276415662869,0.0,0.0,0.0,0,0.0,0.2976050805223335,0.06666666666666667,20,66.71123935164158,0,0.0,0,66.71123935164158,0.0,0.14554157728083802,0.22113395126707314,0,59,2.035566289413765,2.037269437860662,13.483196482832415
9400,MIXED_CAPTURE_CATASTROPHE,action_containment_replication_throttle,2,7,3.5,0.7,0.55,0.35,0.7,0.7,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,0.0,0.0,1.0,0.773426400563042,0.010696945272952865,0.555353088189613,0.40772233888769593,0.27407127444517076,0.5361509927168064,0.6032894705480096,2,6,0.2222222222222222,1.0,1.0,0.9702662440814106,0.6461278738191127,0.0,0.0,0.0,0,0.0,0.3920524975547693,0.08888888888888889,21,65.98676220642646,0,0.0,0,65.98676220642646,0.0,0.14251282238184518,0.20927750518015367,0,60,2.032389554449049,2.034164497401726,17.851906107448233
9401,MIXED_CAPTURE_CATASTROPHE,action_containment_replication_throttle,2,7,3.5,0.7,0.55,0.35,0.7,0.7,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,0.0,0.0,1.0,0.7716047867372063,0.009768114347196592,0.5568048021702943,0.40618184517432937,0.2749473568208708,0.5358259229717006,0.601595336705351,2,6,0.2222222222222222,1.0,1.0,0.9724486225402406,0.6915938311516515,0.0,0.0,0.0,0,0.0,0.37726956492253033,0.06666666666666667,18,67.21500209826544,0,0.0,0,67.21500209826544,0.0,0.14443211658327454,0.2311667173602238,0,54,2.035042859203467,2.036805103641988,13.54119799415659
9402,MIXED_CAPTURE_CATASTROPHE,action_containment_replication_throttle,2,7,3.5,0.7,0.55,0.35,0.7,0.7,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,0.0,0.0,1.0,0.7705889756288088,0.009903818305303163,0.5610341944644599,0.4019733805750849,0.27569131339244773,0.5381890996834701,0.6029010511556118,2,6,0.2222222222222222,1.0,1.0,0.9673112839961195,0.6195037201245231,0.0,0.0,0.0,0,0.0,0.3802113825464702,0.05555555555555555,16,66.98337591339258,0,0.0,0,66.98337591339258,0.0,0.14767280626717466,0.22516194354897026,0,53,2.038667589372663,2.0403736168987354,11.154820759295163
9403,MIXED_CAPTURE_CATASTROPHE,action_containment_replication_throttle,2,7,3.5,0.7,0.55,0.35,0.7,0.7,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,0.0,0.0,1.0,0.771804968804148,0.011767115511704387,0.5587524822584832,0.4042714730315384,0.2753031061068058,0.5339270196108293,0.6011671418506361,2,6,0.2222222222222222,1.0,1.0,0.9689241862010151,0.6751419026486984,0.0,0.0,0.0,0,0.0,0.37055299727510893,0.05555555555555555,15,67.18389979088666,0,0.0,0,67.18389979088666,0.0,0.14185766018708693,0.20867690468483763,0,51,2.036800849854259,2.038523296967324,11.174896664579778
9404,MIXED_CAPTURE_CATASTROPHE,action_containment_replication_throttle,2,7,3.5,0.7,0.55,0.35,0.7,0.7,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,0.0,0.0,1.0,0.7737543687513226,0.010448761784223548,0.5576039423610446,0.4053824466415378,0.2748218841029379,0.5333251240379198,0.6023747057463867,2,6,0.2222222222222222,1.0,1.0,0.9704386148433782,0.6581395993947585,0.0,0.0,0.0,0,0.0,0.39359992570788915,0.07777777777777778,22,65.86080878926452,0,0.0,0,65.86080878926452,0.0,0.14148443398943558,0.20983370055133366,0,61,2.0309552338990438,2.032816987949755,15.55068303615013
9405,MIXED_CAPTURE_CATASTROPHE,action_containment_replication_throttle,2,7,3.5,0.7,0.55,0.35,0.7,0.7,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,0.0,0.0,1.0,0.7725158648602284,0.011318432618618212,0.5570391884281622,0.4060082292079029,0.2750447245895633,0.5370763610267276,0.6018997610348028,2,6,0.2222222222222222,1.0,1.0,0.9723452877684828,0.6590529192818875,0.0,0.0,0.0,0,0.0,0.37262378342514196,0.044444444444444446,16,67.11776687396653,0,0.0,0,67.11776687396653,0.0,0.14489789607395953,0.22746877258745446,0,52,2.0376364190189458,2.0392987702803063,8.956972707422638
9406,MIXED_CAPTURE_CATASTROPHE,action_containment_replication_throttle,2,7,3.5,0.7,0.55,0.35,0.7,0.7,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,0.0,0.0,1.0,0.7718842457182972,0.009694902515301446,0.5591793280687349,0.4038080837258222,0.2734383619701671,0.536319144475326,0.6022197553193993,2,6,0.2222222222222222,1.0,1.0,0.9677719020928147,0.5964527205446011,0.0,0.0,0.0,0,0.0,0.37140910468009486,0.05555555555555555,16,66.90787533171147,0,0.0,0,66.90787533171147,0.0,0.14956440220439224,0.2381158436172723,0,52,2.0346102414837457,2.0364107081524634,11.191249093449061
9407,MIXED_CAPTURE_CATASTROPHE,action_containment_replication_throttle,2,7,3.5,0.7,0.55,0.35,0.7,0.7,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,0.0,0.0,1.0,0.7719099548821285,0.010525877586867842,0.5569210490648521,0.4061918609812597,0.2746937922916314,0.5363482198161154,0.6031181826465323,2,6,0.2222222222222222,1.0,1.0,0.968072048751609,0.6500376268606353,0.0,0.0,0.0,0,0.0,0.38520056882633497,0.07777777777777778,17,67.07985068917858,0,0.0,0,67.07985068917858,0.0,0.1379510885639928,0.20872702746089455,0,56,2.0362162274511704,2.0379271702552733,15.580021945803535
9408,MIXED_CAPTURE_CATASTROPHE,action_containment_replication_throttle,2,7,3.5,0.7,0.55,0.35,0.7,0.7,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,0.0,0.0,1.0,0.7726277102626916,0.010024325791338282,0.5590659218107683,0.4039804096607051,0.27504199783783634,0.5358626545956415,0.6004863021686869,2,6,0.2222222222222222,1.0,1.0,0.9683414219505596,0.6617487398493712,0.0,0.0,0.0,0,0.0,0.36876557489888184,0.05555555555555555,15,67.09955299151272,0,0.0,0,67.09955299151272,0.0,0.14339506876984484,0.21857109133923702,0,49,2.037868494650915,2.0395767144990176,11.245441535275383
9409,MIXED_CAPTURE_CATASTROPHE,action_containment_replication_throttle,2,7,3.5,0.7,0.55,0.35,0.7,0.7,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,0.0,0.0,1.0,0.7740814264963722,0.010499007012510865,0.5594400208757679,0.40347687930230103,0.27543358601236473,0.5359026815817244,0.6019893626183181,2,6,0.2222222222222222,1.0,1.0,0.9690894097015265,0.6418127903097937,0.0,0.0,0.0,0,0.0,0.3746700574314786,0.044444444444444446,17,67.30298304085844,0,0.0,0,67.30298304085844,0.0,0.1354594933661857,0.2084621542811542,0,53,2.033741028263577,2.0355861114366536,8.999914444358492
9410,MIXED_CAPTURE_CATASTROPHE,action_containment_replication_throttle,2,7,3.5,0.7,0.55,0.35,0.7,0.7,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,0.0,0.0,1.0,0.7742262415523206,0.011096872915395493,0.5614438174986559,0.40153474706677433,0.27708305589681603,0.537275344084002,0.601423551355594,2,6,0.2222222222222222,1.0,1.0,0.9675567893493819,0.5959838628697757,0.0,0.0,0.0,0,0.0,0.37637335265591176,0.06666666666666667,16,67.17190145684498,0,0.0,0,67.17190145684498,0.0,0.13689126315483463,0.19975830953159263,0,52,2.038008941410817,2.039750691790651,13.363110930555607
9411,MIXED_CAPTURE_CATASTROPHE,action_containment_replication_throttle,2,7,3.5,0.7,0.55,0.35,0.7,0.7,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,0.0,0.0,1.0,0.7721540906393933,0.009279722984704301,0.5582940597658517,0.4046646315635999,0.27606468771262693,0.535190668205828,0.6021413349736098,2,6,0.2222222222222222,1.0,1.0,0.9665768288287193,0.57146745476191,0.0,0.0,0.0,0,0.0,0.375256057281476,0.05555555555555555,17,66.9624305071162,0,0.0,0,66.9624305071162,0.0,0.1484095617618494,0.236865693215606,0,53,2.0350435728089624,2.036814736917481,11.219325328656637
9412,MIXED_CAPTURE_CATASTROPHE,action_containment_replication_throttle,2,7,3.5,0.7,0.55,0.35,0.7,0.7,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,0.0,0.0,1.0,0.7723586404336465,0.010015184320656342,0.5569048171937643,0.40609657384076275,0.2731948447389134,0.5355433037593474,0.6023074455150739,2,6,0.2222222222222222,1.0,1.0,0.9697516732407633,0.6700199721251587,0.0,0.0,0.0,0,0.0,0.3825342313701747,0.05555555555555555,18,66.51749578067567,0,0.0,0,66.51749578067567,0.0,0.14669247764654017,0.22569578870361517,0,57,2.0323574478388746,2.034160478476833,11.127551311230128
9413,MIXED_CAPTURE_CATASTROPHE,action_containment_replication_throttle,2,7,3.5,0.7,0.55,0.35,0.7,0.7,4,0.24,0.55,0.0,0.0,4,0.55,0.22,0.08,0,0.0,0.0,1.0,0.7723455895994135,0.011314801492101588,0.5620838054453183,0.4009183264067173,0.2751572587760859,0.5364863192448875,0.6023638325253451,2,6,0.2222222222222222,1.0,1.0,0.96745614572728,0.5718198836700121,0.0,0.0,0.0,0,0.0,0.38243677799468795,0.06666666666666667,17,66.75601372079224,0,0.0,0,66.75601372079224,0.0,0.1377270167273554,0.20480150692462354,0,53,2.0387669426364905,2.040481384856731,13.453536221861587
