class_id,k,persistence,class_size
ce655dbe4d6c414b,2,0.5,94
ce655dbe4d6c414b,3,0.5,94
ce655dbe4d6c414b,4,0.5,94
dca5063f6d713be8,0,1.0,94
dca5063f6d713be8,1,0.0,94
dca5063f6d713be8,2,0.0,94
dca5063f6d713be8,3,0.0,94
dca5063f6d713be8,4,0.0,94
eba78261a974dc47,0,1.0,94
eba78261a974dc47,1,0.0,94
eba78261a974dc47,2,0.0,94
eba78261a974dc47,3,0.0,94
eba78261a974dc47,4,0.0,94
303591b6605addb1,0,1.0,93
303591b6605addb1,1,0.0,93
303591b6605addb1,2,0.0,93
303591b6605addb1,3,0.0,93
303591b6605addb1,4,0.0,93
67ce0638aba19a22,0,1.0,93
67ce0638aba19a22,1,0.5,93
67ce0638aba19a22,2,0.5,93
67ce0638aba19a22,3,0.5,93
67ce0638aba19a22,4,0.5,93
8671ca92de2cc639,0,1.0,93
8671ca92de2cc639,1,0.0,93
8671ca92de2cc639,2,0.0,93
8671ca92de2cc639,3,0.0,93
8671ca92de2cc639,4,0.0,93
c25e25d519cf7fee,0,1.0,93
c25e25d519cf7fee,1,1.0,93
c25e25d519cf7fee,2,1.0,93
c25e25d519cf7fee,3,1.0,93
c25e25d519cf7fee,4,1.0,93
d9311a7efdc3d2d1,0,1.0,93
d9311a7efdc3d2d1,1,0.5,93
d9311a7efdc3d2d1,2,0.5,93
d9311a7efdc3d2d1,3,0.5,93
d9311a7efdc3d2d1,4,0.5,93
1f9c5109c2d9af59,0,1.0,92
1f9c5109c2d9af59,1,0.0,92
1f9c5109c2d9af59,2,0.0,92
1f9c5109c2d9af59,3,0.0,92
1f9c5109c2d9af59,4,0.0,92
39fca43a4e009d13,0,1.0,92
39fca43a4e009d13,1,0.5,92
39fca43a4e009d13,2,0.5,92
39fca43a4e009d13,3,0.5,92
39fca43a4e009d13,4,0.5,92
75dab016769e0f43,0,1.0,92
75dab016769e0f43,1,1.0,92
75dab016769e0f43,2,1.0,92
75dab016769e0f43,3,1.0,92
75dab016769e0f43,4,1.0,92
93c142b2a4c52935,0,1.0,92
93c142b2a4c52935,1,0.0,92
93c142b2a4c52935,2,0.0,92
93c142b2a4c52935,3,0.0,92
93c142b2a4c52935,4,0.0,92
d9bf7427d46b9040,0,1.0,92
d9bf7427d46b9040,1,0.0,92
d9bf7427d46b9040,2,0.0,92
d9bf7427d46b9040,3,0.0,92
d9bf7427d46b9040,4,0.0,92
f4d81470ae001413,0,1.0,92
f4d81470ae001413,1,1.0,92
f4d81470ae001413,2,1.0,92
f4d81470ae001413,3,1.0,92
f4d81470ae001413,4,1.0,92
184bc5bc2d701bf8,0,1.0,91
184bc5bc2d701bf8,1,0.0,91
184bc5bc2d701bf8,2,0.0,91
184bc5bc2d701bf8,3,0.0,91
184bc5bc2d701bf8,4,0.0,91
a47e03a95d815b23,0,1.0,91
a47e03a95d815b23,1,0.0,91
a47e03a95d815b23,2,0.0,91
a47e03a95d815b23,3,0.0,91
a47e03a95d815b23,4,0.0,91
e103fd0d469698fb,0,1.0,91
e103fd0d469698fb,1,1.0,91
e103fd0d469698fb,2,0.0,91
e103fd0d469698fb,3,0.0,91
e103fd0d469698fb,4,0.0,91
e24f0ad4dec57387,0,1.0,91
e24f0ad4dec57387,1,0.0,91
e24f0ad4dec57387,2,0.0,91
e24f0ad4dec57387,3,0.0,91
e24f0ad4dec57387,4,0.0,91
1a4f3eaebcc68d73,0,1.0,90
1a4f3eaebcc68d73,1,0.0,90
1a4f3eaebcc68d73,2,0.0,90
1a4f3eaebcc68d73,3,0.0,90
1a4f3eaebcc68d73,4,0.0,90
31746e0d66255986,0,1.0,90
31746e0d66255986,1,1.0,90
31746e0d66255986,2,0.5,90
31746e0d66255986,3,0.5,90
31746e0d66255986,4,0.5,90
7de572334dd160fc,0,1.0,90
7de572334dd160fc,1,1.0,90
7de572334dd160fc,2,0.0,90
7de572334dd160fc,3,0.0,90
7de572334dd160fc,4,0.0,90
d62062c30d38c995,0,1.0,90
d62062c30d38c995,1,0.5,90
d62062c30d38c995,2,0.5,90
d62062c30d38c995,3,0.5,90
d62062c30d38c995,4,0.5,90
dd24ab168765de64,0,1.0,90
dd24ab168765de64,1,0.0,90
dd24ab168765de64,2,0.0,90
dd24ab168765de64,3,0.0,90
dd24ab168765de64,4,0.0,90
275e896bf4cb93df,0,1.0,89
275e896bf4cb93df,1,0.0,89
275e896bf4cb93df,2,0.0,89
275e896bf4cb93df,3,0.0,89
275e896bf4cb93df,4,0.0,89
444d4bc366976068,0,1.0,89
444d4bc366976068,1,1.0,89
444d4bc366976068,2,1.0,89
444d4bc366976068,3,1.0,89
444d4bc366976068,4,1.0,89
45f7e0b6dcef908d,0,1.0,89
45f7e0b6dcef908d,1,0.0,89
45f7e0b6dcef908d,2,0.0,89
45f7e0b6dcef908d,3,0.0,89
45f7e0b6dcef908d,4,0.0,89
706cf08a5049d81a,0,1.0,89
706cf08a5049d81a,1,1.0,89
706cf08a5049d81a,2,1.0,89
706cf08a5049d81a,3,1.0,89
706cf08a5049d81a,4,1.0,89
2b387bae148b5b1a,0,1.0,88
2b387bae148b5b1a,1,0.5,88
2b387bae148b5b1a,2,0.5,88
2b387bae148b5b1a,3,0.5,88
2b387bae148b5b1a,4,0.5,88
6c13c877eb131a7f,0,1.0,88
6c13c877eb131a7f,1,0.5,88
6c13c877eb131a7f,2,0.5,88
6c13c877eb131a7f,3,0.5,88
6c13c877eb131a7f,4,0.5,88
727966235a4ec90a,0,1.0,88
727966235a4ec90a,1,0.0,88
727966235a4ec90a,2,0.0,88
727966235a4ec90a,3,0.0,88
727966235a4ec90a,4,0.0,88
cc78428b84f9c77d,0,1.0,88
cc78428b84f9c77d,1,0.5,88
cc78428b84f9c77d,2,0.5,88
cc78428b84f9c77d,3,0.5,88
cc78428b84f9c77d,4,0.5,88
35731fd683c2b40d,0,1.0,87
35731fd683c2b40d,1,0.5,87
35731fd683c2b40d,2,0.5,87
35731fd683c2b40d,3,0.5,87
35731fd683c2b40d,4,0.5,87
66821197d414cec1,0,1.0,87
66821197d414cec1,1,0.0,87
66821197d414cec1,2,0.0,87
66821197d414cec1,3,0.0,87
66821197d414cec1,4,0.0,87
af37d4d69fd7d015,0,1.0,87
af37d4d69fd7d015,1,0.0,87
af37d4d69fd7d015,2,0.0,87
af37d4d69fd7d015,3,0.0,87
af37d4d69fd7d015,4,0.0,87
d8a032e00c3e50f6,0,1.0,87
d8a032e00c3e50f6,1,0.5,87
d8a032e00c3e50f6,2,0.5,87
d8a032e00c3e50f6,3,0.5,87
d8a032e00c3e50f6,4,0.5,87
020f7f853a61d2a5,0,1.0,86
020f7f853a61d2a5,1,0.0,86
020f7f853a61d2a5,2,0.0,86
020f7f853a61d2a5,3,0.0,86
020f7f853a61d2a5,4,0.0,86
477ed62913779ccb,0,1.0,86
477ed62913779ccb,1,0.5,86
477ed62913779ccb,2,0.5,86
477ed62913779ccb,3,0.5,86
477ed62913779ccb,4,0.5,86
b8112efe346c2103,0,1.0,86
b8112efe346c2103,1,0.5,86
b8112efe346c2103,2,0.5,86
b8112efe346c2103,3,0.5,86
b8112efe346c2103,4,0.5,86
14b5464d618b7780,0,1.0,85
14b5464d618b7780,1,0.5,85
14b5464d618b7780,2,0.5,85
14b5464d618b7780,3,0.5,85
14b5464d618b7780,4,0.5,85
453caed3274ea14f,0,1.0,85
453caed3274ea14f,1,0.5,85
453caed3274ea14f,2,0.5,85
453caed3274ea14f,3,0.5,85
453caed3274ea14f,4,0.5,85
49e60a26428108d0,0,1.0,85
49e60a26428108d0,1,0.5,85
49e60a26428108d0,2,0.5,85
49e60a26428108d0,3,0.5,85
49e60a26428108d0,4,0.5,85
72c40d7028571a6d,0,1.0,85
72c40d7028571a6d,1,0.5,85
72c40d7028571a6d,2,0.5,85
72c40d7028571a6d,3,0.0,85
72c40d7028571a6d,4,0.0,85
adda5a44eeb78f05,0,1.0,85
adda5a44eeb78f05,1,0.5,85
adda5a44eeb78f05,2,0.0,85
adda5a44eeb78f05,3,0.0,85
adda5a44eeb78f05,4,0.0,85
bec8a25c1e8964d8,0,1.0,85
bec8a25c1e8964d8,1,0.0,85
bec8a25c1e8964d8,2,0.0,85
bec8a25c1e8964d8,3,0.0,85
bec8a25c1e8964d8,4,0.0,85
d38965440f88d744,0,1.0,85
d38965440f88d744,1,0.5,85
d38965440f88d744,2,0.5,85
d38965440f88d744,3,0.5,85
d38965440f88d744,4,0.5,85
ffcf7b7269b035e3,0,1.0,85
ffcf7b7269b035e3,1,0.5,85
ffcf7b7269b035e3,2,0.5,85
ffcf7b7269b035e3,3,0.5,85
ffcf7b7269b035e3,4,0.5,85
30208bff9d7b4777,0,1.0,84
30208bff9d7b4777,1,0.0,84
30208bff9d7b4777,2,0.0,84
30208bff9d7b4777,3,0.0,84
30208bff9d7b4777,4,0.0,84
905cc044d2f11f7e,0,1.0,84
905cc044d2f11f7e,1,1.0,84
905cc044d2f11f7e,2,0.0,84
905cc044d2f11f7e,3,0.0,84
905cc044d2f11f7e,4,0.0,84
9f61429b5a9a09da,0,1.0,84
9f61429b5a9a09da,1,0.0,84
9f61429b5a9a09da,2,0.0,84
9f61429b5a9a09da,3,0.0,84
9f61429b5a9a09da,4,0.0,84
1db13d3c15f32024,0,1.0,83
1db13d3c15f32024,1,0.5,83
1db13d3c15f32024,2,0.5,83
1db13d3c15f32024,3,0.5,83
1db13d3c15f32024,4,0.5,83
20ba60e44044f987,0,1.0,83
20ba60e44044f987,1,0.5,83
20ba60e44044f987,2,0.5,83
20ba60e44044f987,3,0.5,83
20ba60e44044f987,4,0.5,83
73e0a1077aae63f6,0,1.0,83
73e0a1077aae63f6,1,0.0,83
73e0a1077aae63f6,2,0.0,83
73e0a1077aae63f6,3,0.0,83
73e0a1077aae63f6,4,0.0,83
a41037b2d482b57b,0,1.0,83
a41037b2d482b57b,1,0.5,83
a41037b2d482b57b,2,0.5,83
a41037b2d482b57b,3,0.5,83
a41037b2d482b57b,4,0.5,83
b34302fee1684bb1,0,1.0,83
b34302fee1684bb1,1,0.5,83
b34302fee1684bb1,2,0.5,83
b34302fee1684bb1,3,0.5,83
b34302fee1684bb1,4,0.5,83
fba61d948ac424a2,0,1.0,83
fba61d948ac424a2,1,1.0,83
fba61d948ac424a2,2,0.0,83
fba61d948ac424a2,3,0.0,83
fba61d948ac424a2,4,0.0,83
5c55067dffc9ede0,0,1.0,82
5c55067dffc9ede0,1,1.0,82
5c55067dffc9ede0,2,1.0,82
5c55067dffc9ede0,3,1.0,82
5c55067dffc9ede0,4,1.0,82
23ff66bccc190bf8,0,1.0,81
23ff66bccc190bf8,1,0.5,81
23ff66bccc190bf8,2,0.5,81
23ff66bccc190bf8,3,0.5,81
23ff66bccc190bf8,4,0.5,81
e948b12c967f621b,0,1.0,81
e948b12c967f621b,1,0.0,81
e948b12c967f621b,2,0.0,81
e948b12c967f621b,3,0.0,81
e948b12c967f621b,4,0.0,81
1ae396282c7ef300,0,1.0,80
1ae396282c7ef300,1,1.0,80
1ae396282c7ef300,2,0.0,80
1ae396282c7ef300,3,0.0,80
1ae396282c7ef300,4,0.0,80
3cd92f8b54bb0724,0,1.0,79
3cd92f8b54bb0724,1,0.0,79
3cd92f8b54bb0724,2,0.0,79
3cd92f8b54bb0724,3,0.0,79
3cd92f8b54bb0724,4,0.0,79
62a874d0b403449c,0,1.0,79
62a874d0b403449c,1,0.0,79
62a874d0b403449c,2,0.0,79
62a874d0b403449c,3,0.0,79
62a874d0b403449c,4,0.0,79
8e5d1ff2953544fe,0,1.0,79
8e5d1ff2953544fe,1,0.5,79
8e5d1ff2953544fe,2,0.5,79
8e5d1ff2953544fe,3,0.5,79
8e5d1ff2953544fe,4,0.5,79
7833f4a2541cfefe,0,1.0,78
7833f4a2541cfefe,1,0.0,78
7833f4a2541cfefe,2,0.0,78
7833f4a2541cfefe,3,0.0,78
7833f4a2541cfefe,4,0.0,78
81f85c879126ecee,0,1.0,78
81f85c879126ecee,1,0.0,78
81f85c879126ecee,2,0.0,78
81f85c879126ecee,3,0.0,78
81f85c879126ecee,4,0.0,78
875c52be041846c8,0,1.0,78
875c52be041846c8,1,0.0,78
875c52be041846c8,2,0.0,78
875c52be041846c8,3,0.0,78
875c52be041846c8,4,0.0,78
9032bee791188bf6,0,1.0,78
9032bee791188bf6,1,0.0,78
9032bee791188bf6,2,0.0,78
9032bee791188bf6,3,0.0,78
9032bee791188bf6,4,0.0,78
aec1d025a7c8cadc,0,1.0,78
aec1d025a7c8cadc,1,0.0,78
aec1d025a7c8cadc,2,0.0,78
aec1d025a7c8cadc,3,0.0,78
aec1d025a7c8cadc,4,0.0,78
086fd017905204a2,0,1.0,77
086fd017905204a2,1,0.5,77
086fd017905204a2,2,0.5,77
086fd017905204a2,3,0.5,77
086fd017905204a2,4,0.5,77
15db7edd02fe8580,0,1.0,77
15db7edd02fe8580,1,0.5,77
15db7edd02fe8580,2,0.5,77
15db7edd02fe8580,3,0.5,77
15db7edd02fe8580,4,0.5,77
362b6de213df9f67,0,1.0,77
362b6de213df9f67,1,0.5,77
362b6de213df9f67,2,0.5,77
362b6de213df9f67,3,0.5,77
362b6de213df9f67,4,0.5,77
648f95a006d64b8a,0,1.0,77
648f95a006d64b8a,1,0.5,77
648f95a006d64b8a,2,0.5,77
648f95a006d64b8a,3,0.5,77
648f95a006d64b8a,4,0.5,77
665f357a9ee1a4d4,0,1.0,77
665f357a9ee1a4d4,1,0.5,77
665f357a9ee1a4d4,2,0.5,77
665f357a9ee1a4d4,3,0.5,77
665f357a9ee1a4d4,4,0.5,77
6d15cb5ce5ffde8b,0,1.0,77
6d15cb5ce5ffde8b,1,0.5,77
6d15cb5ce5ffde8b,2,0.5,77
6d15cb5ce5ffde8b,3,0.5,77
6d15cb5ce5ffde8b,4,0.5,77
e8de81867fec6836,0,1.0,77
e8de81867fec6836,1,0.0,77
e8de81867fec6836,2,0.0,77
e8de81867fec6836,3,0.0,77
e8de81867fec6836,4,0.0,77
f6499917f76b9cad,0,1.0,77
f6499917f76b9cad,1,1.0,77
f6499917f76b9cad,2,0.0,77
f6499917f76b9cad,3,0.0,77
f6499917f76b9cad,4,0.0,77
54000b099d64ca49,0,1.0,76
54000b099d64ca49,1,0.5,76
54000b099d64ca49,2,0.5,76
54000b099d64ca49,3,0.5,76
54000b099d64ca49,4,0.5,76
56fb872112996a6a,0,1.0,76
56fb872112996a6a,1,0.5,76
56fb872112996a6a,2,0.5,76
56fb872112996a6a,3,0.5,76
56fb872112996a6a,4,0.5,76
cacb310f2e09a0dd,0,1.0,76
cacb310f2e09a0dd,1,0.5,76
cacb310f2e09a0dd,2,0.5,76
cacb310f2e09a0dd,3,0.5,76
cacb310f2e09a0dd,4,0.5,76
f4acbdb5aeded86b,0,1.0,76
f4acbdb5aeded86b,1,0.0,76
f4acbdb5aeded86b,2,0.0,76
f4acbdb5aeded86b,3,0.0,76
f4acbdb5aeded86b,4,0.0,76
077567325cccd3b1,0,1.0,75
077567325cccd3b1,1,0.0,75
077567325cccd3b1,2,0.0,75
077567325cccd3b1,3,0.0,75
077567325cccd3b1,4,0.0,75
49e64086134d5f68,0,1.0,75
49e64086134d5f68,1,0.5,75
49e64086134d5f68,2,0.5,75
49e64086134d5f68,3,0.5,75
49e64086134d5f68,4,0.5,75
9d2c5de3fca02e17,0,1.0,75
9d2c5de3fca02e17,1,0.5,75
9d2c5de3fca02e17,2,0.5,75
9d2c5de3fca02e17,3,0.5,75
9d2c5de3fca02e17,4,0.5,75
9ed9d0204d1e2de6,0,1.0,74
9ed9d0204d1e2de6,1,0.0,74
9ed9d0204d1e2de6,2,0.0,74
9ed9d0204d1e2de6,3,0.0,74
9ed9d0204d1e2de6,4,0.0,74
a1abef07e56658dd,0,1.0,74
a1abef07e56658dd,1,0.0,74
a1abef07e56658dd,2,0.0,74
a1abef07e56658dd,3,0.0,74
a1abef07e56658dd,4,0.0,74
bad75f8936100621,0,1.0,73
bad75f8936100621,1,0.0,73
bad75f8936100621,2,0.0,73
bad75f8936100621,3,0.0,73
bad75f8936100621,4,0.0,73
0e143e6744034d6e,0,1.0,72
0e143e6744034d6e,1,0.5,72
0e143e6744034d6e,2,0.5,72
0e143e6744034d6e,3,0.5,72
0e143e6744034d6e,4,0.5,72
236beb0ae491c676,0,1.0,72
236beb0ae491c676,1,0.5,72
236beb0ae491c676,2,0.5,72
236beb0ae491c676,3,0.5,72
236beb0ae491c676,4,0.5,72
8335e6cb51dcc7c9,0,1.0,72
8335e6cb51dcc7c9,1,0.5,72
8335e6cb51dcc7c9,2,0.5,72
8335e6cb51dcc7c9,3,0.5,72
8335e6cb51dcc7c9,4,0.5,72
a5139a445e104744,0,1.0,72
a5139a445e104744,1,0.0,72
a5139a445e104744,2,0.0,72
a5139a445e104744,3,0.0,72
a5139a445e104744,4,0.0,72
05adc0d50f11cd6b,0,1.0,71
05adc0d50f11cd6b,1,0.5,71
05adc0d50f11cd6b,2,0.5,71
05adc0d50f11cd6b,3,0.5,71
05adc0d50f11cd6b,4,0.5,71
4c3bc72cf61eee06,0,1.0,71
4c3bc72cf61eee06,1,0.0,71
4c3bc72cf61eee06,2,0.0,71
4c3bc72cf61eee06,3,0.0,71
4c3bc72cf61eee06,4,0.0,71
89fe1994a342a713,0,1.0,71
89fe1994a342a713,1,0.0,71
89fe1994a342a713,2,0.0,71
89fe1994a342a713,3,0.0,71
89fe1994a342a713,4,0.0,71
b6886eff8778de9e,0,1.0,71
b6886eff8778de9e,1,0.5,71
b6886eff8778de9e,2,0.5,71
b6886eff8778de9e,3,0.5,71
b6886eff8778de9e,4,0.5,71
26194cd4808aa51b,0,1.0,70
26194cd4808aa51b,1,1.0,70
26194cd4808aa51b,2,0.0,70
26194cd4808aa51b,3,0.0,70
26194cd4808aa51b,4,0.0,70
78d6e19286583d34,0,1.0,70
78d6e19286583d34,1,0.5,70
78d6e19286583d34,2,0.5,70
78d6e19286583d34,3,0.5,70
78d6e19286583d34,4,0.5,70
c7cd3b1fd1524f85,0,1.0,70
c7cd3b1fd1524f85,1,0.5,70
c7cd3b1fd1524f85,2,0.5,70
c7cd3b1fd1524f85,3,0.5,70
c7cd3b1fd1524f85,4,0.5,70
fd2f6664d4d89ed3,0,1.0,69
fd2f6664d4d89ed3,1,0.5,69
fd2f6664d4d89ed3,2,0.5,69
fd2f6664d4d89ed3,3,0.5,69
fd2f6664d4d89ed3,4,0.5,69
3f6ce7e58e9f0eff,0,1.0,68
3f6ce7e58e9f0eff,1,0.0,68
3f6ce7e58e9f0eff,2,0.0,68
3f6ce7e58e9f0eff,3,0.0,68
3f6ce7e58e9f0eff,4,0.0,68
789273306a9f68f4,0,1.0,68
789273306a9f68f4,1,0.5,68
789273306a9f68f4,2,0.5,68
789273306a9f68f4,3,0.5,68
789273306a9f68f4,4,0.5,68
5d9ac2aed18c8888,0,1.0,67
5d9ac2aed18c8888,1,0.0,67
5d9ac2aed18c8888,2,0.0,67
5d9ac2aed18c8888,3,0.0,67
5d9ac2aed18c8888,4,0.0,67
83a0053c8bdacc22,0,1.0,67
83a0053c8bdacc22,1,0.5,67
83a0053c8bdacc22,2,0.5,67
83a0053c8bdacc22,3,0.5,67
83a0053c8bdacc22,4,0.5,67
1e22bd0554b3fb40,0,1.0,66
1e22bd0554b3fb40,1,0.5,66
1e22bd0554b3fb40,2,0.5,66
1e22bd0554b3fb40,3,0.5,66
1e22bd0554b3fb40,4,0.5,66
2b45772c418f98d0,0,1.0,66
2b45772c418f98d0,1,0.5,66
2b45772c418f98d0,2,0.5,66
2b45772c418f98d0,3,0.5,66
2b45772c418f98d0,4,0.5,66
6f2921884359553c,0,1.0,66
6f2921884359553c,1,0.75,66
6f2921884359553c,2,0.75,66
6f2921884359553c,3,0.5,66
6f2921884359553c,4,0.5,66
c79f14a8b0a19379,0,1.0,66
c79f14a8b0a19379,1,0.5,66
c79f14a8b0a19379,2,0.5,66
c79f14a8b0a19379,3,0.5,66
c79f14a8b0a19379,4,0.5,66
c9c8228db1cea8e3,0,1.0,66
c9c8228db1cea8e3,1,0.5,66
c9c8228db1cea8e3,2,0.5,66
c9c8228db1cea8e3,3,0.5,66
c9c8228db1cea8e3,4,0.5,66
d43b54e451ff8634,0,1.0,66
d43b54e451ff8634,1,0.5,66
d43b54e451ff8634,2,0.5,66
d43b54e451ff8634,3,0.5,66
d43b54e451ff8634,4,0.5,66
1a640f47997922dc,0,1.0,65
1a640f47997922dc,1,0.5,65
1a640f47997922dc,2,0.5,65
1a640f47997922dc,3,0.5,65
1a640f47997922dc,4,0.5,65
254866c58ce013eb,0,1.0,65
254866c58ce013eb,1,0.5,65
254866c58ce013eb,2,0.5,65
254866c58ce013eb,3,0.5,65
254866c58ce013eb,4,0.5,65
47f55c29cfaa8049,0,1.0,65
47f55c29cfaa8049,1,0.5,65
47f55c29cfaa8049,2,0.5,65
47f55c29cfaa8049,3,0.5,65
47f55c29cfaa8049,4,0.5,65
637629121efabc70,0,1.0,65
637629121efabc70,1,0.5,65
637629121efabc70,2,0.5,65
637629121efabc70,3,0.5,65
637629121efabc70,4,0.5,65
f0ae0032f48e9ad9,0,1.0,65
f0ae0032f48e9ad9,1,1.0,65
f0ae0032f48e9ad9,2,0.5,65
f0ae0032f48e9ad9,3,0.5,65
f0ae0032f48e9ad9,4,0.5,65
3a13bfd114b1cbf8,0,1.0,64
3a13bfd114b1cbf8,1,0.5,64
3a13bfd114b1cbf8,2,0.5,64
3a13bfd114b1cbf8,3,0.5,64
3a13bfd114b1cbf8,4,0.5,64
65c22d615940cf57,0,1.0,64
65c22d615940cf57,1,0.5,64
65c22d615940cf57,2,0.5,64
65c22d615940cf57,3,0.5,64
65c22d615940cf57,4,0.5,64
767775f7fe716e0b,0,1.0,64
767775f7fe716e0b,1,0.5,64
767775f7fe716e0b,2,0.5,64
767775f7fe716e0b,3,0.5,64
767775f7fe716e0b,4,0.5,64
870cdc764fa66d02,0,1.0,64
870cdc764fa66d02,1,0.5,64
870cdc764fa66d02,2,0.5,64
870cdc764fa66d02,3,0.5,64
870cdc764fa66d02,4,0.5,64
908819d3c7614b50,0,1.0,64
908819d3c7614b50,1,0.5,64
908819d3c7614b50,2,0.5,64
908819d3c7614b50,3,0.5,64
908819d3c7614b50,4,0.5,64
cc8c966d1f92cbfd,0,1.0,64
cc8c966d1f92cbfd,1,0.0,64
cc8c966d1f92cbfd,2,0.0,64
cc8c966d1f92cbfd,3,0.0,64
cc8c966d1f92cbfd,4,0.0,64
00936b6b636bc015,0,1.0,63
00936b6b636bc015,1,0.5,63
00936b6b636bc015,2,0.5,63
00936b6b636bc015,3,0.5,63
00936b6b636bc015,4,0.5,63
05aebe6e164eaf90,0,1.0,63
05aebe6e164eaf90,1,0.0,63
05aebe6e164eaf90,2,0.0,63
05aebe6e164eaf90,3,0.0,63
05aebe6e164eaf90,4,0.0,63
740db4f85bc8066f,0,1.0,63
740db4f85bc8066f,1,0.5,63
740db4f85bc8066f,2,0.5,63
740db4f85bc8066f,3,0.5,63
740db4f85bc8066f,4,0.5,63
8060ad241da4cc19,0,1.0,63
8060ad241da4cc19,1,0.5,63
8060ad241da4cc19,2,0.5,63
8060ad241da4cc19,3,0.5,63
8060ad241da4cc19,4,0.5,63
82459aed94986517,0,1.0,63
82459aed94986517,1,0.5,63
82459aed94986517,2,0.5,63
82459aed94986517,3,0.5,63
82459aed94986517,4,0.5,63
c37e9257b5db5507,0,1.0,63
c37e9257b5db5507,1,0.5,63
c37e9257b5db5507,2,0.5,63
c37e9257b5db5507,3,0.5,63
c37e9257b5db5507,4,0.5,63
d3272a4a1e704d68,0,1.0,63
d3272a4a1e704d68,1,0.5,63
d3272a4a1e704d68,2,0.5,63
d3272a4a1e704d68,3,0.5,63
d3272a4a1e704d68,4,0.5,63
e663c53c2caf0bd8,0,1.0,63
e663c53c2caf0bd8,1,0.75,63
e663c53c2caf0bd8,2,0.5,63
e663c53c2caf0bd8,3,0.5,63
e663c53c2caf0bd8,4,0.5,63
0755c2eb8c213677,0,1.0,62
0755c2eb8c213677,1,0.5,62
0755c2eb8c213677,2,0.5,62
0755c2eb8c213677,3,0.5,62
0755c2eb8c213677,4,0.5,62
1396e91ba0293f39,0,1.0,62
1396e91ba0293f39,1,0.5,62
1396e91ba0293f39,2,0.5,62
1396e91ba0293f39,3,0.5,62
1396e91ba0293f39,4,0.5,62
3942568ebd5eb8db,0,1.0,62
3942568ebd5eb8db,1,0.5,62
3942568ebd5eb8db,2,0.5,62
3942568ebd5eb8db,3,0.5,62
3942568ebd5eb8db,4,0.5,62
3e3ae35ba02ab249,0,1.0,62
3e3ae35ba02ab249,1,0.5,62
3e3ae35ba02ab249,2,0.5,62
3e3ae35ba02ab249,3,0.5,62
3e3ae35ba02ab249,4,0.5,62
3f7ab9843f95651e,0,1.0,62
3f7ab9843f95651e,1,0.5,62
3f7ab9843f95651e,2,0.5,62
3f7ab9843f95651e,3,0.5,62
3f7ab9843f95651e,4,0.5,62
48c98eaeb47c6683,0,1.0,62
48c98eaeb47c6683,1,1.0,62
48c98eaeb47c6683,2,0.75,62
48c98eaeb47c6683,3,0.75,62
48c98eaeb47c6683,4,0.75,62
522253af50b7f228,0,1.0,62
522253af50b7f228,1,0.5,62
522253af50b7f228,2,0.5,62
522253af50b7f228,3,0.5,62
522253af50b7f228,4,0.5,62
5d141836aa670fb8,0,1.0,62
5d141836aa670fb8,1,0.5,62
5d141836aa670fb8,2,0.5,62
5d141836aa670fb8,3,0.5,62
5d141836aa670fb8,4,0.5,62
d8c7780a7c23aca4,0,1.0,62
d8c7780a7c23aca4,1,0.5,62
d8c7780a7c23aca4,2,0.5,62
d8c7780a7c23aca4,3,0.5,62
d8c7780a7c23aca4,4,0.5,62
01056645f130ef71,0,1.0,61
01056645f130ef71,1,0.5,61
01056645f130ef71,2,0.5,61
01056645f130ef71,3,0.5,61
01056645f130ef71,4,0.5,61
02d514e9ea446d65,0,1.0,61
02d514e9ea446d65,1,0.75,61
02d514e9ea446d65,2,0.75,61
02d514e9ea446d65,3,0.5,61
02d514e9ea446d65,4,0.5,61
06e2ace14b074539,0,1.0,61
06e2ace14b074539,1,0.5,61
06e2ace14b074539,2,0.5,61
06e2ace14b074539,3,0.5,61
06e2ace14b074539,4,0.5,61
2cfefbd7db02084a,0,1.0,61
2cfefbd7db02084a,1,0.5,61
2cfefbd7db02084a,2,0.5,61
2cfefbd7db02084a,3,0.5,61
2cfefbd7db02084a,4,0.5,61
6050378ae3d1f574,0,1.0,61
6050378ae3d1f574,1,0.5,61
6050378ae3d1f574,2,0.5,61
6050378ae3d1f574,3,0.5,61
6050378ae3d1f574,4,0.5,61
74c273b4ad25789f,0,1.0,61
74c273b4ad25789f,1,0.5,61
74c273b4ad25789f,2,0.5,61
74c273b4ad25789f,3,0.5,61
74c273b4ad25789f,4,0.5,61
b2594fc2be5eea60,0,1.0,61
b2594fc2be5eea60,1,0.5,61
b2594fc2be5eea60,2,0.5,61
b2594fc2be5eea60,3,0.5,61
b2594fc2be5eea60,4,0.5,61
cada75286b3f0056,0,1.0,61
cada75286b3f0056,1,0.5,61
cada75286b3f0056,2,0.5,61
cada75286b3f0056,3,0.5,61
cada75286b3f0056,4,0.5,61
d5902d15bdffe594,0,1.0,61
d5902d15bdffe594,1,0.5,61
d5902d15bdffe594,2,0.5,61
d5902d15bdffe594,3,0.5,61
d5902d15bdffe594,4,0.5,61
d83d0605245b810a,0,1.0,61
d83d0605245b810a,1,0.5,61
d83d0605245b810a,2,0.5,61
d83d0605245b810a,3,0.5,61
d83d0605245b810a,4,0.5,61
e867c6bf52d9b57a,0,1.0,61
e867c6bf52d9b57a,1,0.5,61
