class_id,class_size,analyzed_pair_count,same_dag_pair_count,cross_dag_pair_count,alias_pair_count,nontrivial_pair_count,alias_pair_fraction,broken,attack_cost,old_gns,attack_auc_gns,persistence_k1,persistence_k2,persistence_k3,persistence_k4,operator_diversity,operators,depth_min,depth_max,dag_diversity,representative
cd253129c9a24d43,164,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_obs,2,2,164,P(N1 | N4)
d594b4a2418a7382,164,4,2,2,4,0,1.0,True,2.0,1.0,0.625,1.0,0.5,0.5,0.5,2,Blocked;Independent,3,3,98,"Blocked(N3, N2 | N1) || Independent(N3, N2 | N1)"
06dfbbfb6d453364,163,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,103,"Ancestor(N4, N6) || Effect(N4 -> N6) || Reachable(N4, N6)"
76f1e10c1ce66b59,162,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_obs,2,2,162,P(N1 | N5)
cb0f642a6861499d,162,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,2,Blocked;Independent,3,3,97,"Blocked(N1, N3 | N0) || Independent(N1, N3 | N0)"
e4cf54dbc3cdf299,162,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,99,"Ancestor(N6, N5) || Effect(N6 -> N5) || Reachable(N6, N5)"
276ad787af6a299e,161,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,107,"Ancestor(N7, N2) || Effect(N7 -> N2) || Reachable(N7, N2)"
8229ab2f44578101,161,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,2,Blocked;Independent,3,3,95,"Blocked(N3, N1 | N0) || Independent(N3, N1 | N0)"
069dc362cc83fb7a,160,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_obs,2,2,160,P(N4 | N3)
141c19060cd9bcd7,159,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_obs,2,2,159,P(N4 | N1)
2c3ab647caa1215c,159,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,103,"Ancestor(N6, N3) || Effect(N6 -> N3) || Reachable(N6, N3)"
4d776f2e423c4353,159,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_obs,2,2,159,P(N5 | N3)
c98e7ce7bea5dc46,159,4,2,2,4,0,1.0,True,2.0,1.0,0.625,1.0,0.5,0.5,0.5,2,Blocked;Independent,3,3,99,"Blocked(N1, N2 | N3) || Independent(N1, N2 | N3)"
d0778f255b2af544,159,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_obs,2,2,159,P(N4 | N5)
1014ee8f64ca04ec,158,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_obs,2,2,158,P(N5 | N0)
a75cb0b1f9c7f780,158,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,110,"Ancestor(N2, N7) || Effect(N2 -> N7) || Reachable(N2, N7)"
6ec1dde5bf01adde,157,2,0,2,0,2,0.0,True,2.0,1.0,0.25,1.0,0.0,0.0,0.0,1,P_obs,2,2,157,P(N4 | N2)
c9729f40e5f3069d,157,2,0,2,0,2,0.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1,P_obs,2,2,157,P(N3 | N4)
27046f7fbc9a85cb,156,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,2,Blocked;Independent,3,3,96,"Blocked(N3, N1 | N2) || Independent(N3, N1 | N2)"
7b6740531b41e33e,156,4,2,2,4,0,1.0,True,2.0,1.0,0.625,1.0,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,96,"Ancestor(N6, N7) || Effect(N6 -> N7) || Reachable(N6, N7)"
3ab07d974c2c13c9,155,2,0,2,0,2,0.0,True,2.0,1.0,0.25,1.0,0.0,0.0,0.0,1,P_obs,2,2,155,P(N2 | N4)
e29313ae73b8a98a,155,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,2,Blocked;Independent,3,3,100,"Blocked(N2, N1 | N3) || Independent(N2, N1 | N3)"
f0fe9658e96aaa33,154,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,100,"Ancestor(N7, N1) || Effect(N7 -> N1) || Reachable(N7, N1)"
265c28c7520c434f,153,4,2,2,4,0,1.0,True,1.0,1.0,0.625,0.75,0.75,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,101,"Ancestor(N2, N6) || Effect(N2 -> N6) || Reachable(N2, N6)"
857b3c27b5df4d12,153,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,63,"Ancestor(N1, N2) || Effect(N1 -> N2) || Reachable(N1, N2)"
749dcca641c13156,152,4,2,2,4,0,1.0,True,2.0,1.0,0.625,1.0,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,100,"Ancestor(N7, N6) || Effect(N7 -> N6) || Reachable(N7, N6)"
78c7835cabe2a424,152,4,2,2,4,0,1.0,True,2.0,1.0,0.625,1.0,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,96,"Ancestor(N7, N4) || Effect(N7 -> N4) || Reachable(N7, N4)"
c657e99ca35a3b1c,152,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,103,"Ancestor(N5, N6) || Effect(N5 -> N6) || Reachable(N5, N6)"
d5004a458d5a5de6,151,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,97,"Ancestor(N7, N0) || Effect(N7 -> N0) || Reachable(N7, N0)"
4cfe54014cfc790e,150,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_obs,2,2,150,P(N0 | N5)
ba97020b93362854,149,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_obs,2,2,149,P(N3 | N5)
c27f06f97add8be0,147,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_obs,2,2,147,P(N4 | N0)
6b6dd43bb4c3d2bc,146,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_obs,2,2,146,P(N0 | N4)
a74c3ae53c430b3b,146,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,2,Blocked;Independent,3,3,88,"Blocked(N1, N3 | N2) || Independent(N1, N3 | N2)"
d02eaeb87d9b35d8,144,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,91,"Ancestor(N6, N0) || Effect(N6 -> N0) || Reachable(N6, N0)"
c35e11d293d91169,142,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,103,"Ancestor(N1, N7) || Effect(N1 -> N7) || Reachable(N1, N7)"
53fa109b722d8860,141,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,57,"Ancestor(N3, N1) || Effect(N3 -> N1) || Reachable(N3, N1)"
adb6b0bcabeab64f,138,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,2,Blocked;Independent,6,6,77,"Blocked(N2, N0 | N1, N3) || Independent(N2, N0 | N1, N3)"
df3aa1cdf382f132,138,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,91,"Ancestor(N7, N3) || Effect(N7 -> N3) || Reachable(N7, N3)"
df9dfb656b51ec72,138,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,6,6,138,"P(N2 | do(N0), N1, N3)"
ec0d746a50f71661,136,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,92,"Ancestor(N1, N6) || Effect(N1 -> N6) || Reachable(N1, N6)"
05105ed5b9c8b7e1,133,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do,2,2,133,P(N2 | do(N7))
2944e7104a653621,133,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,84,"Ancestor(N5, N7) || Effect(N5 -> N7) || Reachable(N5, N7)"
543eed61464807ec,133,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,64,"Ancestor(N1, N2) || Effect(N1 -> N2) || Reachable(N1, N2)"
0f2f893b845d1cf6,132,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,55,"Ancestor(N3, N2) || Effect(N3 -> N2) || Reachable(N3, N2)"
aacf1b660b608287,131,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,2,Blocked;Independent,6,6,72,"Blocked(N0, N2 | N1, N3) || Independent(N0, N2 | N1, N3)"
4888e4fe0cd53d6a,129,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,6,6,129,"P(N3 | do(N0), N1, N2)"
ab7b4b08ede83c0d,129,4,2,2,4,0,1.0,True,1.0,1.0,0.5625,0.75,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,84,"Ancestor(N3, N7) || Effect(N3 -> N7) || Reachable(N3, N7)"
d92e8806b74ccd4a,129,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,6,6,129,"P(N1 | do(N0), N2, N3)"
2560fba0bc93a1cf,128,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,56,"Ancestor(N2, N3) || Effect(N2 -> N3) || Reachable(N2, N3)"
3593af66f00142f2,128,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do,2,2,128,P(N7 | do(N3))
39b2afd93581c5bb,128,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do,2,2,128,P(N0 | do(N6))
43218941d64aa8e0,127,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,6,6,127,"P(N2 | do(N1), N0, N3)"
6f0b9874b0d45a86,127,2,0,2,0,2,0.0,True,2.0,1.0,0.625,1.0,0.5,0.5,0.5,1,P_do,2,2,127,P(N4 | do(N6))
b31d9ae6ec21ffb7,127,2,0,2,0,2,0.0,True,1.0,1.0,0.125,0.5,0.0,0.0,0.0,1,P_do,2,2,127,P(N6 | do(N7))
07d6ec22de700779,126,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,61,"Ancestor(N2, N1) || Effect(N2 -> N1) || Reachable(N2, N1)"
11d905138b1b186a,126,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,55,"Ancestor(N3, N1) || Effect(N3 -> N1) || Reachable(N3, N1)"
078a85e3ddc78640,125,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do,2,2,125,P(N0 | do(N7))
62d60895b47b258a,125,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_multi_do,5,5,125,"P(N2 | do(N4), do(N1))"
3fbe1f86d8fcf3bd,124,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,59,"Ancestor(N0, N3) || Effect(N0 -> N3) || Reachable(N0, N3)"
6b923a0c168e488b,124,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do,2,2,124,P(N6 | do(N2))
c07918bfa1fe894e,124,4,2,2,4,0,1.0,True,2.0,1.0,0.625,1.0,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,90,"Ancestor(N7, N5) || Effect(N7 -> N5) || Reachable(N7, N5)"
887571efd2a5c81a,123,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,85,"Ancestor(N0, N6) || Effect(N0 -> N6) || Reachable(N0, N6)"
0f84d4e97b6e5aa6,122,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,53,"Ancestor(N0, N1) || Effect(N0 -> N1) || Reachable(N0, N1)"
395f5e12314263ad,122,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_multi_do,5,5,122,"P(N3 | do(N1), do(N4))"
bd08b5afd4100cdf,122,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_multi_do,5,5,122,"P(N1 | do(N0), do(N4))"
c042fcbeb35388e1,122,2,0,2,0,2,0.0,True,4.0,1.0,0.75,1.0,1.0,1.0,0.0,1,P_multi_do,5,5,122,"P(N2 | do(N1), do(N4))"
c27db25ce54c22b5,122,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,58,"Ancestor(N3, N0) || Effect(N3 -> N0) || Reachable(N3, N0)"
faf5a5055675342a,122,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do,2,2,122,P(N6 | do(N5))
1a685eb760c42f2d,121,2,0,2,0,2,0.0,True,2.0,1.0,0.625,1.0,0.5,0.5,0.5,1,P_do,2,2,121,P(N7 | do(N6))
e0fb9578095c1a71,121,2,0,2,0,2,0.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1,P_multi_do,5,5,121,"P(N4 | do(N3), do(N5))"
f30de8f6ccdf2d3a,121,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do,2,2,121,P(N5 | do(N6))
4857789f48d884fb,120,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do,2,2,120,P(N7 | do(N4))
54a68425ad800fb7,120,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,6,6,120,"P(N0 | do(N2), N1, N3)"
5791b0acad463990,120,2,0,2,0,2,0.0,True,2.0,1.0,0.625,1.0,0.5,0.5,0.5,1,P_do,2,2,120,P(N2 | do(N6))
6b4b9a5e058e86d9,120,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_multi_do,5,5,120,"P(N3 | do(N0), do(N4))"
6f278f0d08806579,120,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,6,6,120,"P(N0 | do(N1), N2, N3)"
091bf0ad75d65bb4,119,2,0,2,0,2,0.0,True,2.0,1.0,0.25,1.0,0.0,0.0,0.0,1,P_multi_do,5,5,119,"P(N3 | do(N4), do(N1))"
7fca0b221d4df82d,119,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do,2,2,119,P(N4 | do(N7))
8e2c0fa415ccba4f,119,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,49,"Ancestor(N2, N1) || Effect(N2 -> N1) || Reachable(N2, N1)"
cf63e254acd519cb,119,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,49,"Ancestor(N0, N2) || Effect(N0 -> N2) || Reachable(N0, N2)"
de1ec6ec4fd282ed,119,2,0,2,0,2,0.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1,P_do,2,2,119,P(N5 | do(N7))
f289674768fa65af,119,2,0,2,0,2,0.0,True,2.0,1.0,0.625,1.0,0.5,0.5,0.5,1,P_multi_do,5,5,119,"P(N1 | do(N4), do(N3))"
050088987e60dfbf,118,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,61,"Ancestor(N4, N1) || Effect(N4 -> N1) || Reachable(N4, N1)"
4b7081483f0f9d80,118,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,2,Blocked;Independent,6,6,65,"Blocked(N2, N3 | N0, N1) || Independent(N2, N3 | N0, N1)"
777bb1fe4c10213d,118,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do,2,2,118,P(N1 | do(N7))
9428d6484a633ced,118,2,0,2,0,2,0.0,True,4.0,1.0,0.75,1.0,1.0,1.0,0.0,1,P_multi_do,5,5,118,"P(N5 | do(N2), do(N0))"
d2acdf0d788ab530,118,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_multi_do,5,5,118,"P(N1 | do(N2), do(N4))"
f8dc1b8fb8226cee,118,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do,2,2,118,P(N7 | do(N2))
018a76962705dd37,117,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,57,"Ancestor(N2, N0) || Effect(N2 -> N0) || Reachable(N2, N0)"
4a681fe4b0cd497d,117,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do,2,2,117,P(N7 | do(N1))
82627b49adb24fc2,117,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,6,6,117,"P(N2 | do(N3), N0, N1)"
9c379f16497a1fcc,117,2,0,2,0,2,0.0,True,2.0,1.0,0.25,1.0,0.0,0.0,0.0,1,P_do_cond,4,4,117,"P(N2 | do(N5), N4)"
32630ef4656ab47c,116,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,2,Blocked;Independent,6,6,67,"Blocked(N1, N2 | N0, N3) || Independent(N1, N2 | N0, N3)"
61f651ba26bb7ae3,116,2,0,2,0,2,0.0,True,2.0,1.0,0.25,1.0,0.0,0.0,0.0,1,P_multi_do,5,5,116,"P(N0 | do(N2), do(N4))"
750aca7124f3c40b,116,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_multi_do,5,5,116,"P(N4 | do(N0), do(N5))"
7787642c9b00671b,116,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do,2,2,116,P(N6 | do(N3))
7a209e4be61a0a4a,116,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do,2,2,116,P(N3 | do(N6))
9a548e3bd9206aad,116,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,56,"Ancestor(N1, N3) || Effect(N1 -> N3) || Reachable(N1, N3)"
e2e01f33e86bf520,116,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_multi_do,5,5,116,"P(N5 | do(N1), do(N3))"
19749d53077fd0a7,115,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do,2,2,115,P(N7 | do(N0))
3cb8e25f1e9211c6,115,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_multi_do,5,5,115,"P(N3 | do(N0), do(N5))"
ad41e02cbafaaaaf,115,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,2,Blocked;Independent,6,6,64,"Blocked(N3, N2 | N0, N1) || Independent(N3, N2 | N0, N1)"
b9d4e7d447578b52,115,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_multi_do,5,5,115,"P(N1 | do(N0), do(N5))"
c7daf17b48a916d5,115,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,58,"Ancestor(N1, N0) || Effect(N1 -> N0) || Reachable(N1, N0)"
2c1342e255ddaa7c,114,2,0,2,0,2,0.0,True,3.0,1.0,0.5,1.0,1.0,0.0,0.0,1,P_multi_do,5,5,114,"P(N0 | do(N3), do(N5))"
41fcef1e2c990c20,114,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_multi_do,5,5,114,"P(N5 | do(N1), do(N4))"
96b2b6066caa702b,114,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_multi_do,5,5,114,"P(N4 | do(N1), do(N3))"
e43eb3a316b33037,114,2,0,2,0,2,0.0,True,3.0,1.0,0.5,1.0,1.0,0.0,0.0,1,P_multi_do,5,5,114,"P(N4 | do(N2), do(N3))"
f130aa9acbd20355,114,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,6,6,114,"P(N3 | do(N1), N0, N2)"
f5abbb8868a4e852,114,2,0,2,0,2,0.0,True,4.0,1.0,0.875,1.0,1.0,1.0,0.5,1,P_multi_do,5,5,114,"P(N3 | do(N5), do(N0))"
74d0103e838aa36d,113,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,6,6,113,"P(N1 | do(N2), N0, N3)"
77b6a1021cf1a462,113,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,58,"Ancestor(N3, N1) || Effect(N3 -> N1) || Reachable(N3, N1)"
a36666a1fdfbd6fe,113,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,6,6,113,"P(N0 | do(N3), N1, N2)"
c956020212186038,113,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_multi_do,5,5,113,"P(N0 | do(N4), do(N5))"
de87665367a2b6c2,113,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_multi_do,5,5,113,"P(N1 | do(N5), do(N3))"
022ea0865d780b69,112,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_multi_do,5,5,112,"P(N5 | do(N0), do(N2))"
20d77ec6974b1f6e,112,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,2,Blocked;Independent,6,6,63,"Blocked(N0, N3 | N1, N2) || Independent(N0, N3 | N1, N2)"
4e222580e0f7a6b8,112,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_multi_do,5,5,112,"P(N1 | do(N5), do(N2))"
939f964afacaca90,112,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_do_cond,6,6,112,"P(N1 | do(N3), N0, N2)"
970d2a69e69e0222,112,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_multi_do,5,5,112,"P(N5 | do(N0), do(N3))"
c7991651448fa26d,112,2,0,2,0,2,0.0,True,3.0,1.0,0.5,1.0,1.0,0.0,0.0,1,P_multi_do,5,5,112,"P(N3 | do(N2), do(N4))"
c901173368173056,112,2,0,2,0,2,0.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1,P_multi_do,5,5,112,"P(N3 | do(N4), do(N0))"
e4f4f85261586267,112,2,0,2,0,2,0.0,True,2.0,1.0,0.625,1.0,0.5,0.5,0.5,1,P_multi_do,5,5,112,"P(N4 | do(N5), do(N1))"
f5e02243fe17432c,112,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,2,Blocked;Independent,6,6,63,"Blocked(N3, N0 | N1, N2) || Independent(N3, N0 | N1, N2)"
17e289b3c332294d,111,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,60,"Ancestor(N0, N1) || Effect(N0 -> N1) || Reachable(N0, N1)"
30cf8098b2047150,111,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,2,Blocked;Independent,6,6,62,"Blocked(N2, N1 | N0, N3) || Independent(N2, N1 | N0, N3)"
4435072886c94aa8,111,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_multi_do,5,5,111,"P(N1 | do(N5), do(N0))"
78a056287cab4d7a,111,2,0,2,0,2,0.0,True,4.0,1.0,0.75,1.0,1.0,1.0,0.0,1,P_multi_do,5,5,111,"P(N2 | do(N4), do(N3))"
7dfa1dffc285acf1,111,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_multi_do,5,5,111,"P(N0 | do(N5), do(N1))"
fc0ef0d63ac6a111,111,2,0,2,0,2,0.0,True,3.0,1.0,0.5,1.0,1.0,0.0,0.0,1,P_multi_do,5,5,111,"P(N0 | do(N1), do(N4))"
1d0cdf54c289290f,110,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_multi_do,5,5,110,"P(N2 | do(N3), do(N5))"
63c9bcc3f1570df4,110,2,0,2,0,2,0.0,True,1.0,1.0,0.125,0.5,0.0,0.0,0.0,1,P_multi_do,5,5,110,"P(N5 | do(N3), do(N4))"
775d6f86f21aa07e,110,2,0,2,0,2,0.0,True,2.0,1.0,0.25,1.0,0.0,0.0,0.0,1,P_multi_do,5,5,110,"P(N0 | do(N1), do(N5))"
91e598a8ba5ae552,110,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_multi_do,5,5,110,"P(N0 | do(N4), do(N1))"
9a34b24908a2e282,110,4,2,2,4,0,1.0,True,1.0,1.0,0.5,0.5,0.5,0.5,0.5,3,Ancestor;Effect;Reachable,1,1,58,"Ancestor(N1, N4) || Effect(N1 -> N4) || Reachable(N1, N4)"
ab9c0e0c3c7a7e6f,110,2,0,2,0,2,0.0,True,4.0,1.0,0.875,1.0,1.0,1.0,0.5,1,P_multi_do,5,5,110,"P(N5 | do(N2), do(N3))"
b6fb5ff3f4269208,110,2,0,2,0,2,0.0,True,3.0,1.0,0.5,1.0,1.0,0.0,0.0,1,P_multi_do,5,5,110,"P(N4 | do(N2), do(N0))"
b70200eecba73fae,110,2,0,2,0,2,0.0,True,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,P_multi_do,5,5,110,"P(N3 | do(N4), do(N5))"
