cell_id,split,seed,experiment,policy,delay,t_irrev,R,adversarial_strength,camouflage_cost,audit_p,audit_C,audit_kappa,catastrophe_frequency,catastrophe_severity,mutation_rate,migration_cost,migration_speed,diversity_floor,channel_reliability,scavenger_enabled,future_shock,permanence,collapse,capture,dove_extinct,hawk_extinct,mutant_extinct,scavenger_extinct,resource_hhi,mean_welfare_final,min_zone_welfare,geometric_welfare,recovery_time,adversarial_share,dove_share,mutation_survival,diversity,false_positive_punishment,false_negative_aid_to_hawk,scavenger_exploitation,signal_truth_corr,mutual_information,audit_cost_share,collapse_step,population_final
F_075_local_global_d4_a0.42_s0.48_v0.00,heldout,9111,F,local_global,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.0,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.13886833298834406,0.261285911881786,0.5998457551294439,0.67141851295795,0.0,0.0,0.01833521291042855,0.876683336119499,0.0,0.0,140,2347.5155747641916
F_075_local_global_d4_a0.42_s0.48_v0.00,heldout,9112,F,local_global,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.0,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.13504881439270544,0.26340585032594366,0.6015453352809388,0.6703026121373307,0.0,0.0,0.016980280267057273,0.8322111869117522,0.0,0.0,140,2426.7695742854944
F_075_local_global_d4_a0.42_s0.48_v0.00,heldout,9113,F,local_global,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.0,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.1299567890919593,0.2637466539742661,0.6062965569333938,0.6633660621236567,0.0,0.0,0.01619161677437434,0.8350380286546399,0.0,0.0,140,2625.6963339248264
F_075_local_global_d4_a0.42_s0.48_v0.00,heldout,9114,F,local_global,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.0,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.1313072493478212,0.26195646409527246,0.6067362865565097,0.6649427298674725,0.0,0.0,0.01702163395622232,0.8369733449233895,0.0,0.0,140,2521.7287916829428
F_076_geometric_diversity_d4_a0.42_s0.48_v0.00,train,8100,F,geometric_diversity,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.0,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.13808754248107358,0.2569496072519906,0.6049628502665209,0.6573229089904197,0.0,0.0,0.02096293656655584,0.943751409907933,0.0,0.0,140,2409.8756889745737
F_076_geometric_diversity_d4_a0.42_s0.48_v0.00,train,8101,F,geometric_diversity,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.0,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.14000615044716547,0.2589584118074373,0.6010354377449758,0.658185896520303,0.0,0.0,0.018648029340953654,0.9217260765706285,0.0,0.0,140,2373.3500616313786
F_076_geometric_diversity_d4_a0.42_s0.48_v0.00,train,8102,F,geometric_diversity,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.0,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.14502738398805815,0.263791467356842,0.5911811486546652,0.6674930442350769,0.0,0.0,0.018718073025502602,0.8973407203426229,0.0,0.0,140,2300.8680590229283
F_076_geometric_diversity_d4_a0.42_s0.48_v0.00,train,8103,F,geometric_diversity,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.0,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.14627455111959303,0.26119330096842774,0.592532147911567,0.6692232076329598,0.0,0.0,0.019638330815606925,0.90771312018353,0.0,0.0,140,2426.276526554595
F_076_geometric_diversity_d4_a0.42_s0.48_v0.00,train,8104,F,geometric_diversity,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.0,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.13634969167382155,0.25732593538538395,0.6063243729403777,0.6598146045026926,0.0,0.0,0.020042361406606646,0.9373148744488792,0.0,0.0,140,2398.510426024064
F_076_geometric_diversity_d4_a0.42_s0.48_v0.00,train,8105,F,geometric_diversity,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.0,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.14038737825540207,0.2596035476745646,0.6000090740696101,0.661063420394724,0.0,0.0,0.019515843107279707,0.9069400487609462,0.0,0.0,140,2362.8674329747605
F_076_geometric_diversity_d4_a0.42_s0.48_v0.00,train,8106,F,geometric_diversity,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.0,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.12890861754498478,0.260331368387618,0.6107600140669968,0.642603114246333,0.0,0.0,0.018209154465038024,0.9105832271388179,0.0,0.0,140,2496.669559186602
F_076_geometric_diversity_d4_a0.42_s0.48_v0.00,train,8107,F,geometric_diversity,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.0,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.14232859558541885,0.2594590035935704,0.5982124008205771,0.6641481181746235,0.0,0.0,0.02057695322654496,0.9308764443080347,0.0,0.0,140,2305.5997218616203
F_076_geometric_diversity_d4_a0.42_s0.48_v0.00,train,8108,F,geometric_diversity,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.0,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.12953210028828963,0.2573643048182484,0.6131035948930801,0.6504512567586546,0.0,0.0,0.018343606773132425,0.9186792514787636,0.0,0.0,140,2618.647919510474
F_076_geometric_diversity_d4_a0.42_s0.48_v0.00,train,8109,F,geometric_diversity,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.0,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.13152877897947568,0.25948966887300245,0.6089815521471104,0.650801243726329,0.0,0.0,0.01844487980322527,0.9052519861817011,0.0,0.0,140,2430.0124681611583
F_076_geometric_diversity_d4_a0.42_s0.48_v0.00,heldout,9100,F,geometric_diversity,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.0,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.145731310316617,0.2631423999334673,0.5911262897495024,0.6673669495388989,0.0,0.0,0.01881655316025014,0.9010974842621643,0.0,0.0,140,2419.1558503923684
F_076_geometric_diversity_d4_a0.42_s0.48_v0.00,heldout,9101,F,geometric_diversity,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.0,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.1474275277625805,0.2633650880125679,0.5892073842244236,0.670137099502521,0.0,0.0,0.020379090109745816,0.935447709815007,0.020775144667569703,0.0,140,2336.7771966807554
F_076_geometric_diversity_d4_a0.42_s0.48_v0.00,heldout,9102,F,geometric_diversity,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.0,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.1289280788438318,0.25711619155199417,0.6139557296037641,0.6481194836176679,0.0,0.0,0.01820604912445534,0.92202852742719,0.0,0.0,140,2439.7144373481374
F_076_geometric_diversity_d4_a0.42_s0.48_v0.00,heldout,9103,F,geometric_diversity,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.0,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.13625994898034582,0.262615757666121,0.6011242933531143,0.6570197311984491,0.0,0.0,0.01849199891841064,0.8890897835523922,0.0,0.0,140,2387.6673302084246
F_076_geometric_diversity_d4_a0.42_s0.48_v0.00,heldout,9104,F,geometric_diversity,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.0,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.1421280391176528,0.25835895292757155,0.5995130079543679,0.6603686868553814,0.0,0.0,0.019933229821254846,0.9173639058769957,0.0,0.0,140,2452.4887666976474
F_076_geometric_diversity_d4_a0.42_s0.48_v0.00,heldout,9105,F,geometric_diversity,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.0,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.13652830932264623,0.2560707023563352,0.6074009883206144,0.6561211398621456,0.0,0.0,0.0194143695856707,0.9238420751971274,0.0,0.0,140,2474.4652416764966
F_076_geometric_diversity_d4_a0.42_s0.48_v0.00,heldout,9106,F,geometric_diversity,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.0,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.12639766274816988,0.2578963592948608,0.6157059779565676,0.6430147908474341,0.0,0.0,0.017822862561378383,0.90443020878946,0.0,0.0,140,2488.996175672383
F_076_geometric_diversity_d4_a0.42_s0.48_v0.00,heldout,9107,F,geometric_diversity,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.0,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.159576176186365,0.26411800709385097,0.5763058167193309,0.6825509542437259,0.0,0.0,0.021965956886784307,0.9332680060002269,0.02189807445452924,0.0,140,2206.672595542151
F_076_geometric_diversity_d4_a0.42_s0.48_v0.00,heldout,9108,F,geometric_diversity,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.0,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.12722612214125925,0.2623345840608833,0.610439293797457,0.645984337546312,0.0,0.0,0.01732827253102439,0.8859719878210135,0.0,0.0,140,2497.244921042965
F_076_geometric_diversity_d4_a0.42_s0.48_v0.00,heldout,9109,F,geometric_diversity,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.0,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.12552095531656626,0.260985476847201,0.6134935678358375,0.647222415871502,0.0,0.0,0.017581178392051516,0.9139409747250823,0.0,0.0,140,2530.787180506392
F_076_geometric_diversity_d4_a0.42_s0.48_v0.00,heldout,9110,F,geometric_diversity,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.0,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.14508246403254405,0.26140944395906696,0.5935080920079607,0.6638823316538089,0.0,0.0,0.019548795620621163,0.9077213043453518,0.024031309962393905,0.0,140,2335.3857287186347
F_076_geometric_diversity_d4_a0.42_s0.48_v0.00,heldout,9111,F,geometric_diversity,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.0,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.1397402912776915,0.26041827997709976,0.599841428744783,0.6615410581224891,0.0,0.0,0.01948251850140223,0.9124046515247515,0.0,0.0,140,2348.64927244558
F_076_geometric_diversity_d4_a0.42_s0.48_v0.00,heldout,9112,F,geometric_diversity,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.0,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.13835067083922148,0.25992192432337646,0.6017274048369909,0.6602699377998847,0.0,0.0,0.019445708503340944,0.9155939638421909,0.0,0.0,140,2432.592358491937
F_076_geometric_diversity_d4_a0.42_s0.48_v0.00,heldout,9113,F,geometric_diversity,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.0,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.13541425867489998,0.2612099687426885,0.6033757725820217,0.6561623811667481,0.0,0.0,0.0180787333720275,0.8991269367733002,0.0,0.0,140,2565.0652333604007
F_076_geometric_diversity_d4_a0.42_s0.48_v0.00,heldout,9114,F,geometric_diversity,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.0,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.1347827069996633,0.26123863371095707,0.6039786592889819,0.6587086329622309,0.0,0.0,0.01856292865373076,0.8907882287083362,0.0,0.0,140,2513.7586390009537
F_077_monoculture_optimizer_d4_a0.42_s0.48_v0.00,train,8100,F,monoculture_optimizer,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.0,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.13427582570335156,0.2613229393294281,0.6044012349668092,0.6607224354373651,0.0,0.0,0.018186600116811145,0.8828309309839137,0.0,0.0,140,2432.009176810785
F_077_monoculture_optimizer_d4_a0.42_s0.48_v0.00,train,8101,F,monoculture_optimizer,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.0,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.1369170044180734,0.2617567189569766,0.6013262766245313,0.6674343988118588,0.0,0.0,0.01681572431649769,0.8804447388230464,0.0,0.0,140,2388.6387617379646
F_077_monoculture_optimizer_d4_a0.42_s0.48_v0.00,train,8102,F,monoculture_optimizer,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.0,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.14291138331586373,0.26415764201089414,0.5929309746728094,0.6753419315730061,0.0,0.0,0.01781283423334212,0.8960234583799647,0.0,0.0,140,2311.577145485328
F_077_monoculture_optimizer_d4_a0.42_s0.48_v0.00,train,8103,F,monoculture_optimizer,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.0,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.14814744698519486,0.2627536308358844,0.5890989221785068,0.6790913615511193,0.0,0.0,0.018616997042057395,0.8879864877535029,0.0,0.0,140,2415.563573499794
F_077_monoculture_optimizer_d4_a0.42_s0.48_v0.00,train,8104,F,monoculture_optimizer,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.0,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.1301888382032917,0.26060870568421857,0.6092024561120812,0.6595519278542041,0.0,0.0,0.017431094342618466,0.8986175049691304,0.0,0.0,140,2448.304003214732
F_077_monoculture_optimizer_d4_a0.42_s0.48_v0.00,train,8105,F,monoculture_optimizer,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.0,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.1378335730252258,0.26239289545904304,0.5997735315153082,0.6667152000799756,0.0,0.0,0.017580978973874426,0.8696445621689806,0.0,0.0,140,2364.6694990141714
F_077_monoculture_optimizer_d4_a0.42_s0.48_v0.00,train,8106,F,monoculture_optimizer,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.0,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.1285280984050575,0.26186756854866844,0.6096043330458726,0.6571870743832742,0.0,0.0,0.016756914133430025,0.8965956095337275,0.0,0.0,140,2490.6123214916142
F_077_monoculture_optimizer_d4_a0.42_s0.48_v0.00,train,8107,F,monoculture_optimizer,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.0,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.14336522739205218,0.26238518153927193,0.5942495910682376,0.6725905842059059,0.0,0.0,0.018872020147262976,0.8923001539129277,0.0,0.0,140,2281.315625786157
F_077_monoculture_optimizer_d4_a0.42_s0.48_v0.00,train,8108,F,monoculture_optimizer,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.0,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.12774215153468907,0.2600479334765918,0.6122099149883403,0.6568756379883868,0.0,0.0,0.016373626551767304,0.877542348251355,0.0,0.0,140,2640.2392442493315
F_077_monoculture_optimizer_d4_a0.42_s0.48_v0.00,train,8109,F,monoculture_optimizer,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.0,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.1335854365612757,0.2604255065354737,0.6059890569028384,0.6629843885714856,0.0,0.0,0.017655050969777247,0.8897737232638433,0.0,0.0,140,2426.1304039342435
F_077_monoculture_optimizer_d4_a0.42_s0.48_v0.00,heldout,9100,F,monoculture_optimizer,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.0,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.14737689697557055,0.26406347921100237,0.5885596238130129,0.6790389453630198,0.0,0.0,0.01782206425631391,0.8709903153034283,0.0,0.0,140,2414.8008087662333
F_077_monoculture_optimizer_d4_a0.42_s0.48_v0.00,heldout,9101,F,monoculture_optimizer,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.0,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.1449773488055877,0.2650864188006882,0.589936232393297,0.6762744062705743,0.0,0.0,0.018229492985930688,0.8888342498873231,0.0,0.0,140,2340.4854849178846
F_077_monoculture_optimizer_d4_a0.42_s0.48_v0.00,heldout,9102,F,monoculture_optimizer,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.0,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.12972949217188454,0.2596666368026543,0.610603871025051,0.6588238601119286,0.0,0.0,0.016739310617325014,0.8804155544786002,0.0,0.0,140,2437.0698814479692
F_077_monoculture_optimizer_d4_a0.42_s0.48_v0.00,heldout,9103,F,monoculture_optimizer,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.0,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.13804913704856472,0.26449198113995004,0.5974588818110665,0.6680567653227657,0.0,0.0,0.01730377656957877,0.881728036448945,0.0,0.0,140,2388.409293463904
F_077_monoculture_optimizer_d4_a0.42_s0.48_v0.00,heldout,9104,F,monoculture_optimizer,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.0,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.1354376942616893,0.2622108632540028,0.6023514424839054,0.6633229456884693,0.0,0.0,0.017061722548090158,0.8446863170150195,0.0,0.0,140,2484.0809200914423
F_077_monoculture_optimizer_d4_a0.42_s0.48_v0.00,heldout,9105,F,monoculture_optimizer,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.0,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.1371866657454163,0.26042035861904783,0.6023929756351363,0.6635381309944326,0.0,0.0,0.017736065399861355,0.8656167338245094,0.0,0.0,140,2503.0958254374855
F_077_monoculture_optimizer_d4_a0.42_s0.48_v0.00,heldout,9106,F,monoculture_optimizer,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.0,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.12731225247250835,0.2610786660975514,0.6116090814295382,0.6549990590961615,0.0,0.0,0.01657727562845674,0.8733792336262315,0.0,0.0,140,2487.623212654803
F_077_monoculture_optimizer_d4_a0.42_s0.48_v0.00,heldout,9107,F,monoculture_optimizer,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.0,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.15698080875273485,0.26606405348859585,0.5769551377582176,0.6887043089535841,0.0,0.0,0.02021503596141733,0.908350728405068,0.01684205342827646,0.0,140,2213.7746489691476
F_077_monoculture_optimizer_d4_a0.42_s0.48_v0.00,heldout,9108,F,monoculture_optimizer,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.0,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.12713371349280214,0.26430771226876837,0.60855857423803,0.6565663663616249,0.0,0.0,0.016062234011303536,0.8567068794172338,0.0,0.0,140,2502.257499909689
F_077_monoculture_optimizer_d4_a0.42_s0.48_v0.00,heldout,9109,F,monoculture_optimizer,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.0,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.12594807019976065,0.26273843013914805,0.6113134996606949,0.6512041747144987,0.0,0.0,0.016146521349425593,0.8662265627547169,0.0,0.0,140,2523.2091023020066
F_077_monoculture_optimizer_d4_a0.42_s0.48_v0.00,heldout,9110,F,monoculture_optimizer,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.0,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.14618620485525846,0.2631514885271846,0.5906623066171284,0.6749851342763096,0.0,0.0,0.018604276785103294,0.8947088587202361,0.024031309962393905,0.0,140,2333.6955115804058
F_077_monoculture_optimizer_d4_a0.42_s0.48_v0.00,heldout,9111,F,monoculture_optimizer,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.0,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.14234439954779657,0.2599714575410196,0.5976841429107592,0.6720885538011386,0.0,0.0,0.019199324873933693,0.9252767652904123,0.024031309962393905,0.0,140,2354.55284995522
F_077_monoculture_optimizer_d4_a0.42_s0.48_v0.00,heldout,9112,F,monoculture_optimizer,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.0,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.13916195737061754,0.26329071607635623,0.5975473265526134,0.6696113948575068,0.0,0.0,0.017586030800258515,0.872691576777583,0.0,0.0,140,2422.611589510488
F_077_monoculture_optimizer_d4_a0.42_s0.48_v0.00,heldout,9113,F,monoculture_optimizer,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.0,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.1325938347029949,0.2630188830769406,0.6043872822196834,0.6627772050158622,0.0,0.0,0.016811667995826757,0.8976237620071901,0.0,0.0,140,2624.024810130187
F_077_monoculture_optimizer_d4_a0.42_s0.48_v0.00,heldout,9114,F,monoculture_optimizer,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.0,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.13402521630147401,0.2620290831410891,0.60394570055704,0.665036986718044,0.0,0.0,0.017361293443430015,0.8644007925370204,0.0,0.0,140,2519.2262207423546
F_078_local_global_d4_a0.42_s0.48_v0.12,train,8100,F,local_global,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.12,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.13213122442033126,0.2610484333665548,0.6068203422127009,0.6650039241673715,0.0,0.0,0.017871835585999977,0.8670748477785587,0.0,0.0,140,2420.907625758234
F_078_local_global_d4_a0.42_s0.48_v0.12,train,8101,F,local_global,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.12,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.1341974926412686,0.2609068769131895,0.6048956304451235,0.6677320888530974,0.0,0.0,0.016362958657704863,0.8494900459447334,0.0,0.0,140,2389.38506967941
F_078_local_global_d4_a0.42_s0.48_v0.12,train,8102,F,local_global,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.12,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.14022564322323344,0.2651573081107412,0.5946170486655925,0.6758842179780676,0.0,0.0,0.017233972775390297,0.839933180978877,0.0,0.0,140,2310.179139731284
F_078_local_global_d4_a0.42_s0.48_v0.12,train,8103,F,local_global,4,8,2.0,0.42,0.1,0.0,0.0,0.0,0.0,0.48,0.018,0.08,0.2,0.12,0.8,0,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.1459247384564226,0.2629242159347762,0.5911510456083866,0.6802876130154035,0.0,0.0,0.01827517767644594,0.8558503099407808,0.0,0.0,140,2411.488830570258
