class_id,label,class_size,valid_pair_count,broken,attack_cost,auc_gns,persistence_k1,persistence_k2,persistence_k3,persistence_k4,operator_diversity,depth_max,dag_diversity,representative
4ee67d6b5bf2fad8,representation_only,99,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,99,"P(N2 | do(N3), N5)"
a66a5ad80a504934,representation_only,99,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,99,"P(N5 | do(N3), N1)"
aa15fa050c3298e9,representation_only,99,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,37,"Ancestor(N1, N3) || Effect(N1 -> N3) || Reachable(N1, N3)"
c31b1000b059ef5c,representation_only,99,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,99,"P(N3 | do(N2), N5)"
3baccd794ae907ef,representation_only,98,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,98,"P(N2 | do(N5), N3)"
51596134e31be259,representation_only,98,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,98,"P(N0 | do(N1), N4)"
51e8740f909c88ad,representation_only,98,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,98,"P(N4 | do(N3), N1)"
6bcf0d9e3c753d05,representation_only,98,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,98,"P(N2 | do(N4), do(N0))"
70f9ebddf09ebf04,representation_only,98,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,98,"P(N0 | do(N3), N4)"
75dd5e62ad098e57,representation_only,98,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,98,"P(N3 | do(N5), do(N2))"
ab7bfb2581864a12,representation_only,98,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,98,"P(N5 | do(N0), do(N4))"
e31496b2ad042438,representation_only,98,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,98,"P(N4 | do(N0), N1)"
ec5d9eb826b6271f,representation_only,98,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,98,"P(N3 | do(N0), N4)"
edab001865ad7fc8,representation_only,98,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,98,"P(N5 | do(N1), do(N2))"
ff85de9c7d763b5b,representation_only,98,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,98,"P(N4 | do(N5), do(N3))"
0075bb92efd32195,representation_only,97,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,97,"P(N0 | do(N5), N2)"
01963a539f82eb4d,representation_only,97,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,97,"P(N4 | do(N5), N1)"
12b2622546947e66,representation_only,97,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,37,"Ancestor(N2, N0) || Effect(N2 -> N0) || Reachable(N2, N0)"
a69b6cf50c8186da,representation_only,97,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,97,"P(N3 | do(N5), N2)"
a92a0bbb08ede8ca,representation_only,97,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,97,"P(N5 | do(N4), N2)"
d259543a3b27a289,representation_only,97,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,97,"P(N2 | do(N4), N1)"
d94caddbb75215b3,representation_only,97,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,97,"P(N0 | do(N3), N5)"
db84e9aeb0a907b8,representation_only,97,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,97,"P(N2 | do(N1), N4)"
0c57eb6d78c86555,representation_only,96,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,96,"P(N2 | do(N5), do(N3))"
18832a1741342697,representation_only,96,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,96,"P(N5 | do(N4), N0)"
6a7c768bb733662b,representation_only,96,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,96,"P(N2 | do(N4), N0)"
71041ceeac8e055f,representation_only,96,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,96,"P(N5 | do(N2), N1)"
79840e0cfceb2634,representation_only,96,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,96,"P(N4 | do(N2), N3)"
820712b00e76526f,representation_only,96,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,96,"P(N5 | do(N3), N4)"
85bd88404fb80da0,representation_only,96,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,96,"P(N1 | do(N4), N5)"
870d838329f0b33f,representation_only,96,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,96,"P(N3 | do(N4), N2)"
8b3ea0be2f3b6a3d,representation_only,96,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,96,"P(N5 | do(N4), do(N2))"
c0310f827190f8ca,representation_only,96,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,53,"Ancestor(N4, N0) || Effect(N4 -> N0) || Reachable(N4, N0)"
fcad5c8d2d1b819a,representation_only,96,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,96,"P(N4 | do(N1), N2)"
1ad43b276f1b492d,representation_only,95,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,95,"P(N0 | do(N2), N4)"
409f6f665cc32738,representation_only,95,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,49,"Ancestor(N2, N3) || Effect(N2 -> N3) || Reachable(N2, N3)"
68f90e93dae9b5fb,representation_only,95,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,95,"P(N3 | do(N1), N5)"
7c0693e04c558e63,representation_only,95,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,95,"P(N5 | do(N1), N3)"
819b92e001336f42,representation_only,95,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,95,"P(N2 | do(N5), do(N1))"
93b596c3aa0ea50a,representation_only,95,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,95,"P(N2 | do(N3), N4)"
99ac6b2ff8b860b0,representation_only,95,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,95,"P(N4 | do(N5), N3)"
9d3930526e566071,representation_only,95,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,95,"P(N5 | do(N3), N2)"
aa95f6825f45d357,representation_only,95,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,95,"P(N3 | do(N5), N0)"
d58c3a0652610662,representation_only,95,2,False,,1.0,1.0,1.0,1.0,1.0,1,2,95,P(N6 | do(N0))
0002b39161df4061,representation_only,94,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,46,"Ancestor(N1, N0) || Effect(N1 -> N0) || Reachable(N1, N0)"
0961069fec03ff85,representation_only,94,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,94,"P(N5 | do(N0), N2)"
22f7ca722629e2c7,representation_only,94,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,94,"P(N3 | do(N2), do(N5))"
49ec1e1bad3b8644,representation_only,94,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,94,"P(N0 | do(N5), N4)"
5946d2fd389a788a,representation_only,94,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,94,"P(N0 | do(N4), N5)"
a79778948941b933,representation_only,94,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,94,"P(N4 | do(N3), N5)"
ce655dbe4d6c414b,representation_only,94,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,42,"Ancestor(N3, N0) || Effect(N3 -> N0) || Reachable(N3, N0)"
dca5063f6d713be8,representation_only,94,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,94,"P(N4 | do(N0), do(N1))"
eba78261a974dc47,representation_only,94,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,94,"P(N1 | do(N5), N4)"
303591b6605addb1,representation_only,93,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,93,"P(N2 | do(N1), N5)"
67ce0638aba19a22,representation_only,93,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,93,"P(N1 | do(N4), do(N5))"
8671ca92de2cc639,representation_only,93,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,93,"P(N0 | do(N5), N1)"
c25e25d519cf7fee,representation_only,93,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,93,"P(N4 | do(N3), N2)"
d9311a7efdc3d2d1,representation_only,93,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,50,"Ancestor(N4, N3) || Effect(N4 -> N3) || Reachable(N4, N3)"
1f9c5109c2d9af59,representation_only,92,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,92,"P(N4 | do(N1), N5)"
39fca43a4e009d13,representation_only,92,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,51,"Ancestor(N3, N4) || Effect(N3 -> N4) || Reachable(N3, N4)"
75dab016769e0f43,representation_only,92,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,92,"P(N0 | do(N4), N2)"
93c142b2a4c52935,representation_only,92,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,92,"P(N4 | do(N0), N2)"
d9bf7427d46b9040,representation_only,92,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,92,"P(N5 | do(N2), N3)"
f4d81470ae001413,representation_only,92,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,92,"P(N4 | do(N1), do(N5))"
184bc5bc2d701bf8,representation_only,91,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,91,"P(N5 | do(N0), N3)"
a47e03a95d815b23,representation_only,91,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,91,"P(N1 | do(N5), N0)"
e103fd0d469698fb,representation_only,91,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,91,"P(N4 | do(N3), do(N0))"
e24f0ad4dec57387,representation_only,91,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,91,"P(N0 | do(N1), N5)"
1a4f3eaebcc68d73,representation_only,90,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,90,"P(N1 | do(N5), N2)"
31746e0d66255986,representation_only,90,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,90,"P(N3 | do(N5), N1)"
7de572334dd160fc,representation_only,90,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,90,"P(N4 | do(N1), N3)"
d62062c30d38c995,representation_only,90,2,False,,1.0,1.0,1.0,1.0,1.0,1,5,90,"P(N4 | do(N2), do(N5))"
dd24ab168765de64,representation_only,90,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,90,"P(N2 | do(N0), N5)"
275e896bf4cb93df,representation_only,89,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,89,"P(N1 | do(N3), N4)"
444d4bc366976068,representation_only,89,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,89,"P(N1 | do(N2), N5)"
45f7e0b6dcef908d,representation_only,89,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,89,"P(N5 | do(N2), N4)"
706cf08a5049d81a,representation_only,89,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,89,"P(N3 | do(N2), N4)"
2b387bae148b5b1a,representation_only,88,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,48,"Ancestor(N0, N5) || Effect(N0 -> N5) || Reachable(N0, N5)"
6c13c877eb131a7f,representation_only,88,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,88,"P(N1 | do(N5), N3)"
727966235a4ec90a,representation_only,88,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,88,"P(N5 | do(N1), N0)"
cc78428b84f9c77d,representation_only,88,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,46,"Ancestor(N4, N5) || Effect(N4 -> N5) || Reachable(N4, N5)"
35731fd683c2b40d,representation_only,87,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,34,"Ancestor(N2, N3) || Effect(N2 -> N3) || Reachable(N2, N3)"
66821197d414cec1,representation_only,87,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,87,"P(N5 | do(N4), N3)"
af37d4d69fd7d015,representation_only,87,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,87,"P(N4 | do(N3), N0)"
d8a032e00c3e50f6,representation_only,87,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,87,"P(N1 | do(N3), N5)"
020f7f853a61d2a5,representation_only,86,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,86,"P(N5 | do(N1), N2)"
477ed62913779ccb,representation_only,86,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,41,"Ancestor(N4, N2) || Effect(N4 -> N2) || Reachable(N4, N2)"
b8112efe346c2103,representation_only,86,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,50,"Ancestor(N5, N0) || Effect(N5 -> N0) || Reachable(N5, N0)"
14b5464d618b7780,representation_only,85,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,44,"Ancestor(N5, N4) || Effect(N5 -> N4) || Reachable(N5, N4)"
453caed3274ea14f,representation_only,85,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,44,"Ancestor(N2, N5) || Effect(N2 -> N5) || Reachable(N2, N5)"
49e60a26428108d0,representation_only,85,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,49,"Ancestor(N0, N4) || Effect(N0 -> N4) || Reachable(N0, N4)"
72c40d7028571a6d,representation_only,85,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,85,"P(N4 | do(N2), N1)"
adda5a44eeb78f05,representation_only,85,2,False,,1.0,1.0,1.0,1.0,1.0,1,2,85,P(N2 | N6)
bec8a25c1e8964d8,representation_only,85,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,85,"P(N1 | do(N2), N4)"
d38965440f88d744,representation_only,85,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,85,"P(N3 | do(N1), N4)"
ffcf7b7269b035e3,representation_only,85,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,39,"Ancestor(N4, N2) || Effect(N4 -> N2) || Reachable(N4, N2)"
30208bff9d7b4777,representation_only,84,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,84,"P(N4 | do(N0), N3)"
905cc044d2f11f7e,representation_only,84,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,84,"P(N3 | do(N5), N4)"
9f61429b5a9a09da,representation_only,84,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,84,"P(N3 | do(N4), N1)"
1db13d3c15f32024,representation_only,83,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,51,"Ancestor(N5, N1) || Effect(N5 -> N1) || Reachable(N5, N1)"
20ba60e44044f987,representation_only,83,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,35,"Ancestor(N3, N0) || Effect(N3 -> N0) || Reachable(N3, N0)"
73e0a1077aae63f6,representation_only,83,2,False,,1.0,1.0,1.0,1.0,1.0,1,2,83,P(N1 | N6)
a41037b2d482b57b,representation_only,83,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,43,"Ancestor(N2, N4) || Effect(N2 -> N4) || Reachable(N2, N4)"
b34302fee1684bb1,representation_only,83,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,33,"Ancestor(N0, N3) || Effect(N0 -> N3) || Reachable(N0, N3)"
fba61d948ac424a2,representation_only,83,2,False,,1.0,1.0,1.0,1.0,1.0,1,2,83,P(N6 | N4)
5c55067dffc9ede0,representation_only,82,2,False,,1.0,1.0,1.0,1.0,1.0,1,4,82,"P(N3 | do(N4), N0)"
23ff66bccc190bf8,representation_only,81,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,58,"Ancestor(N9, N3) || Effect(N9 -> N3) || Reachable(N9, N3)"
e948b12c967f621b,representation_only,81,2,False,,1.0,1.0,1.0,1.0,1.0,1,2,81,P(N2 | N7)
1ae396282c7ef300,representation_only,80,2,False,,1.0,1.0,1.0,1.0,1.0,1,2,80,P(N7 | N3)
3cd92f8b54bb0724,representation_only,79,2,False,,1.0,1.0,1.0,1.0,1.0,1,2,79,P(N5 | N6)
62a874d0b403449c,representation_only,79,2,False,,1.0,1.0,1.0,1.0,1.0,1,2,79,P(N4 | N7)
8e5d1ff2953544fe,representation_only,79,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,39,"Ancestor(N4, N0) || Effect(N4 -> N0) || Reachable(N4, N0)"
7833f4a2541cfefe,representation_only,78,2,False,,1.0,1.0,1.0,1.0,1.0,1,2,78,P(N7 | N1)
81f85c879126ecee,representation_only,78,2,False,,1.0,1.0,1.0,1.0,1.0,1,2,78,P(N7 | N2)
875c52be041846c8,representation_only,78,2,False,,1.0,1.0,1.0,1.0,1.0,1,2,78,P(N3 | N6)
9032bee791188bf6,representation_only,78,2,False,,1.0,1.0,1.0,1.0,1.0,1,2,78,P(N4 | N6)
aec1d025a7c8cadc,representation_only,78,2,False,,1.0,1.0,1.0,1.0,1.0,1,2,78,P(N6 | N2)
086fd017905204a2,representation_only,77,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,44,"Ancestor(N1, N5) || Effect(N1 -> N5) || Reachable(N1, N5)"
15db7edd02fe8580,representation_only,77,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,39,"Ancestor(N0, N4) || Effect(N0 -> N4) || Reachable(N0, N4)"
362b6de213df9f67,representation_only,77,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,43,"Ancestor(N3, N5) || Effect(N3 -> N5) || Reachable(N3, N5)"
648f95a006d64b8a,representation_only,77,4,False,,1.0,1.0,1.0,1.0,1.0,2,3,63,"Blocked(N0, N1 | N4) || Independent(N0, N1 | N4)"
665f357a9ee1a4d4,representation_only,77,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,34,"Ancestor(N3, N2) || Effect(N3 -> N2) || Reachable(N3, N2)"
6d15cb5ce5ffde8b,representation_only,77,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,33,"Ancestor(N0, N2) || Effect(N0 -> N2) || Reachable(N0, N2)"
e8de81867fec6836,representation_only,77,2,False,,1.0,1.0,1.0,1.0,1.0,1,2,77,P(N7 | N4)
f6499917f76b9cad,representation_only,77,2,False,,1.0,1.0,1.0,1.0,1.0,1,2,77,P(N7 | N5)
54000b099d64ca49,representation_only,76,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,30,"Ancestor(N1, N2) || Effect(N1 -> N2) || Reachable(N1, N2)"
56fb872112996a6a,representation_only,76,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,39,"Ancestor(N4, N5) || Effect(N4 -> N5) || Reachable(N4, N5)"
cacb310f2e09a0dd,representation_only,76,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,39,"Ancestor(N1, N5) || Effect(N1 -> N5) || Reachable(N1, N5)"
f4acbdb5aeded86b,representation_only,76,2,False,,1.0,1.0,1.0,1.0,1.0,1,2,76,P(N6 | N3)
077567325cccd3b1,representation_only,75,2,False,,1.0,1.0,1.0,1.0,1.0,1,2,75,P(N6 | N1)
49e64086134d5f68,representation_only,75,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,49,"Ancestor(N6, N7) || Effect(N6 -> N7) || Reachable(N6, N7)"
9d2c5de3fca02e17,representation_only,75,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,37,"Ancestor(N2, N5) || Effect(N2 -> N5) || Reachable(N2, N5)"
9ed9d0204d1e2de6,representation_only,74,2,False,,1.0,1.0,1.0,1.0,1.0,1,2,74,P(N6 | N7)
a1abef07e56658dd,representation_only,74,2,False,,1.0,1.0,1.0,1.0,1.0,1,2,74,P(N7 | N0)
bad75f8936100621,representation_only,73,2,False,,1.0,1.0,1.0,1.0,1.0,1,2,73,P(N0 | N7)
0e143e6744034d6e,representation_only,72,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,33,"Ancestor(N5, N2) || Effect(N5 -> N2) || Reachable(N5, N2)"
236beb0ae491c676,representation_only,72,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,53,"Ancestor(N9, N8) || Effect(N9 -> N8) || Reachable(N9, N8)"
8335e6cb51dcc7c9,representation_only,72,4,False,,1.0,1.0,1.0,1.0,1.0,2,3,60,"Blocked(N2, N5 | N0) || Independent(N2, N5 | N0)"
a5139a445e104744,representation_only,72,2,False,,1.0,1.0,1.0,1.0,1.0,1,2,72,P(N7 | N6)
05adc0d50f11cd6b,representation_only,71,4,False,,1.0,1.0,1.0,1.0,1.0,2,3,64,"Blocked(N5, N3 | N4) || Independent(N5, N3 | N4)"
4c3bc72cf61eee06,representation_only,71,2,False,,1.0,1.0,1.0,1.0,1.0,1,2,71,P(N0 | N6)
89fe1994a342a713,representation_only,71,2,False,,1.0,1.0,1.0,1.0,1.0,1,2,71,P(N1 | N7)
b6886eff8778de9e,representation_only,71,4,False,,1.0,1.0,1.0,1.0,1.0,2,3,59,"Blocked(N5, N2 | N0) || Independent(N5, N2 | N0)"
26194cd4808aa51b,representation_only,70,2,False,,1.0,1.0,1.0,1.0,1.0,1,2,70,P(N5 | N7)
78d6e19286583d34,representation_only,70,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,36,"Ancestor(N5, N4) || Effect(N5 -> N4) || Reachable(N5, N4)"
c7cd3b1fd1524f85,representation_only,70,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,37,"Ancestor(N3, N4) || Effect(N3 -> N4) || Reachable(N3, N4)"
fd2f6664d4d89ed3,representation_only,69,4,False,,1.0,1.0,1.0,1.0,1.0,2,3,55,"Blocked(N2, N4 | N0) || Independent(N2, N4 | N0)"
3f6ce7e58e9f0eff,representation_only,68,2,False,,1.0,1.0,1.0,1.0,1.0,1,2,68,P(N1 | do(N3))
789273306a9f68f4,representation_only,68,4,False,,1.0,1.0,1.0,1.0,1.0,2,3,57,"Blocked(N4, N0 | N3) || Independent(N4, N0 | N3)"
5d9ac2aed18c8888,representation_only,67,2,False,,1.0,1.0,1.0,1.0,1.0,1,2,67,P(N6 | N0)
83a0053c8bdacc22,representation_only,67,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,34,"Ancestor(N5, N3) || Effect(N5 -> N3) || Reachable(N5, N3)"
1e22bd0554b3fb40,representation_only,66,4,False,,1.0,1.0,1.0,1.0,1.0,2,3,54,"Blocked(N5, N0 | N4) || Independent(N5, N0 | N4)"
2b45772c418f98d0,representation_only,66,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,35,"Ancestor(N5, N0) || Effect(N5 -> N0) || Reachable(N5, N0)"
6f2921884359553c,representation_only,66,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,47,"Ancestor(N6, N9) || Effect(N6 -> N9) || Reachable(N6, N9)"
c79f14a8b0a19379,representation_only,66,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,36,"Ancestor(N0, N5) || Effect(N0 -> N5) || Reachable(N0, N5)"
c9c8228db1cea8e3,representation_only,66,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,47,"Ancestor(N8, N3) || Effect(N8 -> N3) || Reachable(N8, N3)"
d43b54e451ff8634,representation_only,66,4,False,,1.0,1.0,1.0,1.0,1.0,2,3,58,"Blocked(N5, N1 | N4) || Independent(N5, N1 | N4)"
1a640f47997922dc,representation_only,65,4,False,,1.0,1.0,1.0,1.0,1.0,2,3,54,"Blocked(N2, N0 | N5) || Independent(N2, N0 | N5)"
254866c58ce013eb,representation_only,65,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,32,"Ancestor(N5, N3) || Effect(N5 -> N3) || Reachable(N5, N3)"
47f55c29cfaa8049,representation_only,65,4,False,,1.0,1.0,1.0,1.0,1.0,2,3,53,"Blocked(N1, N5 | N0) || Independent(N1, N5 | N0)"
637629121efabc70,representation_only,65,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,34,"Ancestor(N4, N1) || Effect(N4 -> N1) || Reachable(N4, N1)"
f0ae0032f48e9ad9,representation_only,65,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,44,"Ancestor(N2, N9) || Effect(N2 -> N9) || Reachable(N2, N9)"
3a13bfd114b1cbf8,representation_only,64,4,False,,1.0,1.0,1.0,1.0,1.0,2,3,62,"Blocked(N3, N2 | N5) || Independent(N3, N2 | N5)"
65c22d615940cf57,representation_only,64,2,False,,1.0,1.0,1.0,1.0,1.0,1,2,64,P(N3 | N7)
767775f7fe716e0b,representation_only,64,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,34,"Ancestor(N4, N3) || Effect(N4 -> N3) || Reachable(N4, N3)"
870cdc764fa66d02,representation_only,64,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,34,"Ancestor(N3, N5) || Effect(N3 -> N5) || Reachable(N3, N5)"
908819d3c7614b50,representation_only,64,4,False,,1.0,1.0,1.0,1.0,1.0,2,3,54,"Blocked(N5, N1 | N3) || Independent(N5, N1 | N3)"
cc8c966d1f92cbfd,representation_only,64,2,False,,1.0,1.0,1.0,1.0,1.0,1,2,64,P(N3 | N1)
00936b6b636bc015,representation_only,63,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,46,"Ancestor(N8, N9) || Effect(N8 -> N9) || Reachable(N8, N9)"
05aebe6e164eaf90,representation_only,63,2,False,,1.0,1.0,1.0,1.0,1.0,1,2,63,P(N6 | N5)
740db4f85bc8066f,representation_only,63,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,48,"Ancestor(N3, N9) || Effect(N3 -> N9) || Reachable(N3, N9)"
8060ad241da4cc19,representation_only,63,4,False,,1.0,1.0,1.0,1.0,1.0,2,3,49,"Blocked(N1, N4 | N0) || Independent(N1, N4 | N0)"
82459aed94986517,representation_only,63,4,False,,1.0,1.0,1.0,1.0,1.0,2,3,54,"Blocked(N2, N1 | N5) || Independent(N2, N1 | N5)"
c37e9257b5db5507,representation_only,63,4,False,,1.0,1.0,1.0,1.0,1.0,2,3,49,"Blocked(N3, N5 | N0) || Independent(N3, N5 | N0)"
d3272a4a1e704d68,representation_only,63,4,False,,1.0,1.0,1.0,1.0,1.0,2,3,57,"Blocked(N0, N5 | N3) || Independent(N0, N5 | N3)"
e663c53c2caf0bd8,representation_only,63,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,45,"Ancestor(N9, N5) || Effect(N9 -> N5) || Reachable(N9, N5)"
0755c2eb8c213677,representation_only,62,4,False,,1.0,1.0,1.0,1.0,1.0,2,3,50,"Blocked(N3, N5 | N4) || Independent(N3, N5 | N4)"
1396e91ba0293f39,representation_only,62,4,False,,1.0,1.0,1.0,1.0,1.0,2,3,53,"Blocked(N5, N1 | N0) || Independent(N5, N1 | N0)"
3942568ebd5eb8db,representation_only,62,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,34,"Ancestor(N5, N2) || Effect(N5 -> N2) || Reachable(N5, N2)"
3e3ae35ba02ab249,representation_only,62,4,False,,1.0,1.0,1.0,1.0,1.0,2,3,54,"Blocked(N4, N5 | N1) || Independent(N4, N5 | N1)"
3f7ab9843f95651e,representation_only,62,4,False,,1.0,1.0,1.0,1.0,1.0,2,3,39,"Blocked(N2, N1 | N0) || Independent(N2, N1 | N0)"
48c98eaeb47c6683,representation_only,62,4,False,,1.0,1.0,1.0,1.0,1.0,2,3,49,"Blocked(N1, N4 | N5) || Independent(N1, N4 | N5)"
522253af50b7f228,representation_only,62,4,False,,1.0,1.0,1.0,1.0,1.0,2,3,55,"Blocked(N5, N3 | N0) || Independent(N5, N3 | N0)"
5d141836aa670fb8,representation_only,62,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,44,"Ancestor(N7, N6) || Effect(N7 -> N6) || Reachable(N7, N6)"
d8c7780a7c23aca4,representation_only,62,4,False,,1.0,1.0,1.0,1.0,1.0,2,3,55,"Blocked(N5, N4 | N1) || Independent(N5, N4 | N1)"
01056645f130ef71,representation_only,61,4,False,,1.0,1.0,1.0,1.0,1.0,3,1,41,"Ancestor(N7, N0) || Effect(N7 -> N0) || Reachable(N7, N0)"
02d514e9ea446d65,representation_only,61,4,False,,1.0,1.0,1.0,1.0,1.0,2,3,53,"Blocked(N2, N3 | N5) || Independent(N2, N3 | N5)"
06e2ace14b074539,representation_only,61,4,False,,1.0,1.0,1.0,1.0,1.0,2,3,54,"Blocked(N1, N0 | N5) || Independent(N1, N0 | N5)"
